index;Case ID;Activity;Resource;Variant index;(case) ApplicationType;(case) LoanGoal;(case) RequestedAmount;lbl
4579;Application_1645236489;13;User_37;1147;New credit;Remaining debt home;23000.0;A_Cancelled
4580;Application_1645236489;12;User_37;1147;New credit;Remaining debt home;23000.0;A_Cancelled
4581;Application_1645236489;13;User_37;1147;New credit;Remaining debt home;23000.0;A_Cancelled
4582;Application_1645236489;11;User_37;1147;New credit;Remaining debt home;23000.0;A_Cancelled
4583;Application_1645236489;15;User_37;1147;New credit;Remaining debt home;23000.0;A_Cancelled
4584;Application_1645236489;18;User_37;1147;New credit;Remaining debt home;23000.0;A_Cancelled
4585;Application_1645236489;2;User_37;1147;New credit;Remaining debt home;23000.0;A_Cancelled
4586;Application_1645236489;12;User_110;1147;New credit;Remaining debt home;23000.0;A_Cancelled
4587;Application_1645236489;13;User_110;1147;New credit;Remaining debt home;23000.0;A_Cancelled
4588;Application_1645236489;15;User_110;1147;New credit;Remaining debt home;23000.0;A_Cancelled
4589;Application_1645236489;11;User_110;1147;New credit;Remaining debt home;23000.0;A_Cancelled
4590;Application_1645236489;12;User_8;1147;New credit;Remaining debt home;23000.0;A_Cancelled
4591;Application_1645236489;13;User_8;1147;New credit;Remaining debt home;23000.0;A_Cancelled
4592;Application_1645236489;15;User_8;1147;New credit;Remaining debt home;23000.0;A_Cancelled
4593;Application_1645236489;12;User_85;1147;New credit;Remaining debt home;23000.0;A_Cancelled
4594;Application_1645236489;13;User_85;1147;New credit;Remaining debt home;23000.0;A_Cancelled
4595;Application_1645236489;15;User_85;1147;New credit;Remaining debt home;23000.0;A_Cancelled
4596;Application_1645236489;1;User_18;1147;New credit;Remaining debt home;23000.0;A_Cancelled
5590;Application_111956933;4;User_1;1151;New credit;Car;5000.0;A_Cancelled
5591;Application_111956933;8;User_1;1151;New credit;Car;5000.0;A_Cancelled
5592;Application_111956933;3;User_1;1151;New credit;Car;5000.0;A_Cancelled
5593;Application_111956933;20;User_49;1151;New credit;Car;5000.0;A_Cancelled
5594;Application_111956933;0;User_49;1151;New credit;Car;5000.0;A_Cancelled
5595;Application_111956933;12;User_49;1151;New credit;Car;5000.0;A_Cancelled
5596;Application_111956933;13;User_49;1151;New credit;Car;5000.0;A_Cancelled
5597;Application_111956933;12;User_49;1151;New credit;Car;5000.0;A_Cancelled
5598;Application_111956933;13;User_49;1151;New credit;Car;5000.0;A_Cancelled
5599;Application_111956933;11;User_49;1151;New credit;Car;5000.0;A_Cancelled
5600;Application_111956933;15;User_49;1151;New credit;Car;5000.0;A_Cancelled
5601;Application_111956933;18;User_49;1151;New credit;Car;5000.0;A_Cancelled
5602;Application_111956933;2;User_49;1151;New credit;Car;5000.0;A_Cancelled
5603;Application_111956933;12;User_8;1151;New credit;Car;5000.0;A_Cancelled
5604;Application_111956933;13;User_8;1151;New credit;Car;5000.0;A_Cancelled
5605;Application_111956933;15;User_8;1151;New credit;Car;5000.0;A_Cancelled
5606;Application_111956933;12;User_85;1151;New credit;Car;5000.0;A_Cancelled
5607;Application_111956933;13;User_85;1151;New credit;Car;5000.0;A_Cancelled
5608;Application_111956933;15;User_85;1151;New credit;Car;5000.0;A_Cancelled
5609;Application_111956933;12;User_2;1151;New credit;Car;5000.0;A_Cancelled
5610;Application_111956933;13;User_2;1151;New credit;Car;5000.0;A_Cancelled
5611;Application_111956933;15;User_2;1151;New credit;Car;5000.0;A_Cancelled
5612;Application_111956933;1;User_1;1151;New credit;Car;5000.0;A_Cancelled
5940;Application_1313879847;4;User_4;1152;New credit;Remaining debt home;20000.0;A_Cancelled
5941;Application_1313879847;20;User_4;1152;New credit;Remaining debt home;20000.0;A_Cancelled
5942;Application_1313879847;3;User_4;1152;New credit;Remaining debt home;20000.0;A_Cancelled
5943;Application_1313879847;0;User_4;1152;New credit;Remaining debt home;20000.0;A_Cancelled
5944;Application_1313879847;12;User_4;1152;New credit;Remaining debt home;20000.0;A_Cancelled
5945;Application_1313879847;13;User_4;1152;New credit;Remaining debt home;20000.0;A_Cancelled
5946;Application_1313879847;12;User_4;1152;New credit;Remaining debt home;20000.0;A_Cancelled
5947;Application_1313879847;13;User_4;1152;New credit;Remaining debt home;20000.0;A_Cancelled
5948;Application_1313879847;15;User_4;1152;New credit;Remaining debt home;20000.0;A_Cancelled
5949;Application_1313879847;15;User_4;1152;New credit;Remaining debt home;20000.0;A_Cancelled
5950;Application_1313879847;18;User_4;1152;New credit;Remaining debt home;20000.0;A_Cancelled
5951;Application_1313879847;2;User_4;1152;New credit;Remaining debt home;20000.0;A_Cancelled
5952;Application_1313879847;12;User_8;1152;New credit;Remaining debt home;20000.0;A_Cancelled
5953;Application_1313879847;13;User_8;1152;New credit;Remaining debt home;20000.0;A_Cancelled
5954;Application_1313879847;15;User_8;1152;New credit;Remaining debt home;20000.0;A_Cancelled
5955;Application_1313879847;12;User_85;1152;New credit;Remaining debt home;20000.0;A_Cancelled
5956;Application_1313879847;13;User_85;1152;New credit;Remaining debt home;20000.0;A_Cancelled
5957;Application_1313879847;15;User_85;1152;New credit;Remaining debt home;20000.0;A_Cancelled
5958;Application_1313879847;12;User_2;1152;New credit;Remaining debt home;20000.0;A_Cancelled
5959;Application_1313879847;13;User_2;1152;New credit;Remaining debt home;20000.0;A_Cancelled
5960;Application_1313879847;15;User_2;1152;New credit;Remaining debt home;20000.0;A_Cancelled
5961;Application_1313879847;1;User_1;1152;New credit;Remaining debt home;20000.0;A_Cancelled
6304;Application_2092350091;4;User_1;60;New credit;Car;9000.0;A_Cancelled
6305;Application_2092350091;8;User_1;60;New credit;Car;9000.0;A_Cancelled
6306;Application_2092350091;3;User_1;60;New credit;Car;9000.0;A_Cancelled
6307;Application_2092350091;20;User_37;60;New credit;Car;9000.0;A_Cancelled
6308;Application_2092350091;0;User_6;60;New credit;Car;9000.0;A_Cancelled
6309;Application_2092350091;12;User_6;60;New credit;Car;9000.0;A_Cancelled
6310;Application_2092350091;13;User_6;60;New credit;Car;9000.0;A_Cancelled
6311;Application_2092350091;12;User_6;60;New credit;Car;9000.0;A_Cancelled
6312;Application_2092350091;13;User_6;60;New credit;Car;9000.0;A_Cancelled
6313;Application_2092350091;15;User_6;60;New credit;Car;9000.0;A_Cancelled
6314;Application_2092350091;15;User_6;60;New credit;Car;9000.0;A_Cancelled
6315;Application_2092350091;18;User_6;60;New credit;Car;9000.0;A_Cancelled
6316;Application_2092350091;2;User_6;60;New credit;Car;9000.0;A_Cancelled
6317;Application_2092350091;12;User_5;60;New credit;Car;9000.0;A_Cancelled
6318;Application_2092350091;13;User_5;60;New credit;Car;9000.0;A_Cancelled
6319;Application_2092350091;15;User_5;60;New credit;Car;9000.0;A_Cancelled
6320;Application_2092350091;1;User_1;60;New credit;Car;9000.0;A_Cancelled
7777;Application_1476922534;4;User_1;1162;New credit;Car;6000.0;A_Pending
7778;Application_1476922534;8;User_1;1162;New credit;Car;6000.0;A_Pending
7779;Application_1476922534;3;User_1;1162;New credit;Car;6000.0;A_Pending
7780;Application_1476922534;20;User_38;1162;New credit;Car;6000.0;A_Pending
7781;Application_1476922534;0;User_38;1162;New credit;Car;6000.0;A_Pending
7782;Application_1476922534;12;User_38;1162;New credit;Car;6000.0;A_Pending
7783;Application_1476922534;13;User_38;1162;New credit;Car;6000.0;A_Pending
7784;Application_1476922534;15;User_38;1162;New credit;Car;6000.0;A_Pending
7785;Application_1476922534;18;User_38;1162;New credit;Car;6000.0;A_Pending
7786;Application_1476922534;2;User_38;1162;New credit;Car;6000.0;A_Pending
7787;Application_1476922534;12;User_34;1162;New credit;Car;6000.0;A_Pending
7788;Application_1476922534;13;User_34;1162;New credit;Car;6000.0;A_Pending
7789;Application_1476922534;15;User_34;1162;New credit;Car;6000.0;A_Pending
7790;Application_1476922534;12;User_28;1162;New credit;Car;6000.0;A_Pending
7791;Application_1476922534;13;User_28;1162;New credit;Car;6000.0;A_Pending
7792;Application_1476922534;15;User_28;1162;New credit;Car;6000.0;A_Pending
7793;Application_1476922534;24;User_116;1162;New credit;Car;6000.0;A_Pending
7794;Application_1476922534;9;User_116;1162;New credit;Car;6000.0;A_Pending
7795;Application_1476922534;14;User_116;1162;New credit;Car;6000.0;A_Pending
7796;Application_1476922534;19;User_100;1162;New credit;Car;6000.0;A_Pending
7797;Application_1476922534;6;User_100;1162;New credit;Car;6000.0;A_Pending
7798;Application_1476922534;12;User_31;1162;New credit;Car;6000.0;A_Pending
7799;Application_1476922534;13;User_31;1162;New credit;Car;6000.0;A_Pending
7800;Application_1476922534;15;User_31;1162;New credit;Car;6000.0;A_Pending
7801;Application_1476922534;24;User_116;1162;New credit;Car;6000.0;A_Pending
7802;Application_1476922534;9;User_116;1162;New credit;Car;6000.0;A_Pending
7803;Application_1476922534;14;User_100;1162;New credit;Car;6000.0;A_Pending
7804;Application_1476922534;19;User_100;1162;New credit;Car;6000.0;A_Pending
7805;Application_1476922534;6;User_100;1162;New credit;Car;6000.0;A_Pending
7806;Application_1476922534;10;User_99;1162;New credit;Car;6000.0;A_Pending
7807;Application_1476922534;7;User_99;1162;New credit;Car;6000.0;A_Pending
8704;Application_1277569989;4;User_1;1166;New credit;Car;19000.0;A_Cancelled
8705;Application_1277569989;8;User_1;1166;New credit;Car;19000.0;A_Cancelled
8706;Application_1277569989;3;User_1;1166;New credit;Car;19000.0;A_Cancelled
8707;Application_1277569989;20;User_24;1166;New credit;Car;19000.0;A_Cancelled
8708;Application_1277569989;0;User_24;1166;New credit;Car;19000.0;A_Cancelled
8709;Application_1277569989;12;User_24;1166;New credit;Car;19000.0;A_Cancelled
8710;Application_1277569989;13;User_24;1166;New credit;Car;19000.0;A_Cancelled
8711;Application_1277569989;16;User_24;1166;New credit;Car;19000.0;A_Cancelled
8712;Application_1277569989;18;User_24;1166;New credit;Car;19000.0;A_Cancelled
8713;Application_1277569989;2;User_24;1166;New credit;Car;19000.0;A_Cancelled
8714;Application_1277569989;12;User_18;1166;New credit;Car;19000.0;A_Cancelled
8715;Application_1277569989;13;User_18;1166;New credit;Car;19000.0;A_Cancelled
8716;Application_1277569989;12;User_28;1166;New credit;Car;19000.0;A_Cancelled
8717;Application_1277569989;13;User_28;1166;New credit;Car;19000.0;A_Cancelled
8718;Application_1277569989;15;User_28;1166;New credit;Car;19000.0;A_Cancelled
8719;Application_1277569989;1;User_1;1166;New credit;Car;19000.0;A_Cancelled
9143;Application_28217916;4;User_1;214;New credit;Existing loan takeover;7500.0;A_Cancelled
9144;Application_28217916;8;User_1;214;New credit;Existing loan takeover;7500.0;A_Cancelled
9145;Application_28217916;21;User_18;214;New credit;Existing loan takeover;7500.0;A_Cancelled
9146;Application_28217916;20;User_37;214;New credit;Existing loan takeover;7500.0;A_Cancelled
9147;Application_28217916;3;User_18;214;New credit;Existing loan takeover;7500.0;A_Cancelled
9148;Application_28217916;0;User_37;214;New credit;Existing loan takeover;7500.0;A_Cancelled
9149;Application_28217916;12;User_37;214;New credit;Existing loan takeover;7500.0;A_Cancelled
9150;Application_28217916;13;User_37;214;New credit;Existing loan takeover;7500.0;A_Cancelled
9151;Application_28217916;12;User_37;214;New credit;Existing loan takeover;7500.0;A_Cancelled
9152;Application_28217916;13;User_37;214;New credit;Existing loan takeover;7500.0;A_Cancelled
9153;Application_28217916;15;User_37;214;New credit;Existing loan takeover;7500.0;A_Cancelled
9154;Application_28217916;15;User_37;214;New credit;Existing loan takeover;7500.0;A_Cancelled
9155;Application_28217916;18;User_37;214;New credit;Existing loan takeover;7500.0;A_Cancelled
9156;Application_28217916;2;User_37;214;New credit;Existing loan takeover;7500.0;A_Cancelled
9157;Application_28217916;12;User_28;214;New credit;Existing loan takeover;7500.0;A_Cancelled
9158;Application_28217916;13;User_28;214;New credit;Existing loan takeover;7500.0;A_Cancelled
9159;Application_28217916;15;User_28;214;New credit;Existing loan takeover;7500.0;A_Cancelled
9160;Application_28217916;1;User_1;214;New credit;Existing loan takeover;7500.0;A_Cancelled
10850;Application_588083897;4;User_1;574;New credit;Existing loan takeover;25000.0;A_Cancelled
10851;Application_588083897;8;User_1;574;New credit;Existing loan takeover;25000.0;A_Cancelled
10852;Application_588083897;3;User_1;574;New credit;Existing loan takeover;25000.0;A_Cancelled
10853;Application_588083897;20;User_71;574;New credit;Existing loan takeover;25000.0;A_Cancelled
10854;Application_588083897;0;User_71;574;New credit;Existing loan takeover;25000.0;A_Cancelled
10855;Application_588083897;12;User_10;574;New credit;Existing loan takeover;25000.0;A_Cancelled
10856;Application_588083897;13;User_10;574;New credit;Existing loan takeover;25000.0;A_Cancelled
10857;Application_588083897;12;User_25;574;New credit;Existing loan takeover;25000.0;A_Cancelled
10858;Application_588083897;13;User_25;574;New credit;Existing loan takeover;25000.0;A_Cancelled
10859;Application_588083897;15;User_25;574;New credit;Existing loan takeover;25000.0;A_Cancelled
10860;Application_588083897;18;User_25;574;New credit;Existing loan takeover;25000.0;A_Cancelled
10861;Application_588083897;2;User_25;574;New credit;Existing loan takeover;25000.0;A_Cancelled
10862;Application_588083897;12;User_28;574;New credit;Existing loan takeover;25000.0;A_Cancelled
10863;Application_588083897;13;User_28;574;New credit;Existing loan takeover;25000.0;A_Cancelled
10864;Application_588083897;15;User_28;574;New credit;Existing loan takeover;25000.0;A_Cancelled
10865;Application_588083897;1;User_1;574;New credit;Existing loan takeover;25000.0;A_Cancelled
12576;Application_1942048129;4;User_1;1180;New credit;Other, see explanation;6000.0;A_Denied
12577;Application_1942048129;8;User_1;1180;New credit;Other, see explanation;6000.0;A_Denied
12578;Application_1942048129;3;User_1;1180;New credit;Other, see explanation;6000.0;A_Denied
12579;Application_1942048129;20;User_49;1180;New credit;Other, see explanation;6000.0;A_Denied
12580;Application_1942048129;0;User_17;1180;New credit;Other, see explanation;6000.0;A_Denied
12581;Application_1942048129;12;User_17;1180;New credit;Other, see explanation;6000.0;A_Denied
12582;Application_1942048129;13;User_17;1180;New credit;Other, see explanation;6000.0;A_Denied
12583;Application_1942048129;12;User_17;1180;New credit;Other, see explanation;6000.0;A_Denied
12584;Application_1942048129;13;User_17;1180;New credit;Other, see explanation;6000.0;A_Denied
12585;Application_1942048129;15;User_17;1180;New credit;Other, see explanation;6000.0;A_Denied
12586;Application_1942048129;15;User_17;1180;New credit;Other, see explanation;6000.0;A_Denied
12587;Application_1942048129;18;User_17;1180;New credit;Other, see explanation;6000.0;A_Denied
12588;Application_1942048129;2;User_17;1180;New credit;Other, see explanation;6000.0;A_Denied
12589;Application_1942048129;12;User_108;1180;New credit;Other, see explanation;6000.0;A_Denied
12590;Application_1942048129;13;User_108;1180;New credit;Other, see explanation;6000.0;A_Denied
12591;Application_1942048129;11;User_108;1180;New credit;Other, see explanation;6000.0;A_Denied
12592;Application_1942048129;12;User_108;1180;New credit;Other, see explanation;6000.0;A_Denied
12593;Application_1942048129;13;User_108;1180;New credit;Other, see explanation;6000.0;A_Denied
12594;Application_1942048129;15;User_108;1180;New credit;Other, see explanation;6000.0;A_Denied
12595;Application_1942048129;24;User_116;1180;New credit;Other, see explanation;6000.0;A_Denied
12596;Application_1942048129;9;User_116;1180;New credit;Other, see explanation;6000.0;A_Denied
12597;Application_1942048129;14;User_116;1180;New credit;Other, see explanation;6000.0;A_Denied
12598;Application_1942048129;5;User_100;1180;New credit;Other, see explanation;6000.0;A_Denied
12840;Application_827969862;4;User_1;1185;New credit;Car;6500.0;A_Cancelled
12841;Application_827969862;8;User_1;1185;New credit;Car;6500.0;A_Cancelled
12842;Application_827969862;21;User_5;1185;New credit;Car;6500.0;A_Cancelled
12843;Application_827969862;20;User_49;1185;New credit;Car;6500.0;A_Cancelled
12844;Application_827969862;3;User_5;1185;New credit;Car;6500.0;A_Cancelled
12845;Application_827969862;0;User_49;1185;New credit;Car;6500.0;A_Cancelled
12846;Application_827969862;12;User_49;1185;New credit;Car;6500.0;A_Cancelled
12847;Application_827969862;13;User_49;1185;New credit;Car;6500.0;A_Cancelled
12848;Application_827969862;15;User_49;1185;New credit;Car;6500.0;A_Cancelled
12849;Application_827969862;18;User_49;1185;New credit;Car;6500.0;A_Cancelled
12850;Application_827969862;2;User_49;1185;New credit;Car;6500.0;A_Cancelled
12851;Application_827969862;12;User_12;1185;New credit;Car;6500.0;A_Cancelled
12852;Application_827969862;13;User_12;1185;New credit;Car;6500.0;A_Cancelled
12853;Application_827969862;15;User_12;1185;New credit;Car;6500.0;A_Cancelled
12854;Application_827969862;12;User_2;1185;New credit;Car;6500.0;A_Cancelled
12855;Application_827969862;13;User_2;1185;New credit;Car;6500.0;A_Cancelled
12856;Application_827969862;15;User_2;1185;New credit;Car;6500.0;A_Cancelled
12857;Application_827969862;12;User_28;1185;New credit;Car;6500.0;A_Cancelled
12858;Application_827969862;13;User_28;1185;New credit;Car;6500.0;A_Cancelled
12859;Application_827969862;15;User_28;1185;New credit;Car;6500.0;A_Cancelled
