index;Case ID;Activity;Resource;Variant index;(case) ApplicationType;(case) LoanGoal;(case) RequestedAmount;lbl
7786;Application_1476922534;2;User_38;1162;New credit;Car;6000.0;A_Pending
7787;Application_1476922534;12;User_34;1162;New credit;Car;6000.0;A_Pending
7788;Application_1476922534;13;User_34;1162;New credit;Car;6000.0;A_Pending
7789;Application_1476922534;15;User_34;1162;New credit;Car;6000.0;A_Pending
7790;Application_1476922534;12;User_28;1162;New credit;Car;6000.0;A_Pending
7791;Application_1476922534;13;User_28;1162;New credit;Car;6000.0;A_Pending
7792;Application_1476922534;15;User_28;1162;New credit;Car;6000.0;A_Pending
7793;Application_1476922534;24;User_116;1162;New credit;Car;6000.0;A_Pending
7794;Application_1476922534;9;User_116;1162;New credit;Car;6000.0;A_Pending
7795;Application_1476922534;14;User_116;1162;New credit;Car;6000.0;A_Pending
7796;Application_1476922534;19;User_100;1162;New credit;Car;6000.0;A_Pending
7797;Application_1476922534;6;User_100;1162;New credit;Car;6000.0;A_Pending
7798;Application_1476922534;12;User_31;1162;New credit;Car;6000.0;A_Pending
7799;Application_1476922534;13;User_31;1162;New credit;Car;6000.0;A_Pending
7800;Application_1476922534;15;User_31;1162;New credit;Car;6000.0;A_Pending
7801;Application_1476922534;24;User_116;1162;New credit;Car;6000.0;A_Pending
7802;Application_1476922534;9;User_116;1162;New credit;Car;6000.0;A_Pending
7803;Application_1476922534;14;User_100;1162;New credit;Car;6000.0;A_Pending
7804;Application_1476922534;19;User_100;1162;New credit;Car;6000.0;A_Pending
7805;Application_1476922534;6;User_100;1162;New credit;Car;6000.0;A_Pending
7806;Application_1476922534;10;User_99;1162;New credit;Car;6000.0;A_Pending
7807;Application_1476922534;7;User_99;1162;New credit;Car;6000.0;A_Pending
12576;Application_1942048129;4;User_1;1180;New credit;Other, see explanation;6000.0;A_Denied
12577;Application_1942048129;8;User_1;1180;New credit;Other, see explanation;6000.0;A_Denied
12578;Application_1942048129;3;User_1;1180;New credit;Other, see explanation;6000.0;A_Denied
12579;Application_1942048129;20;User_49;1180;New credit;Other, see explanation;6000.0;A_Denied
12580;Application_1942048129;0;User_17;1180;New credit;Other, see explanation;6000.0;A_Denied
12581;Application_1942048129;12;User_17;1180;New credit;Other, see explanation;6000.0;A_Denied
12582;Application_1942048129;13;User_17;1180;New credit;Other, see explanation;6000.0;A_Denied
12583;Application_1942048129;12;User_17;1180;New credit;Other, see explanation;6000.0;A_Denied
12584;Application_1942048129;13;User_17;1180;New credit;Other, see explanation;6000.0;A_Denied
12585;Application_1942048129;15;User_17;1180;New credit;Other, see explanation;6000.0;A_Denied
12586;Application_1942048129;15;User_17;1180;New credit;Other, see explanation;6000.0;A_Denied
12587;Application_1942048129;18;User_17;1180;New credit;Other, see explanation;6000.0;A_Denied
12588;Application_1942048129;2;User_17;1180;New credit;Other, see explanation;6000.0;A_Denied
12589;Application_1942048129;12;User_108;1180;New credit;Other, see explanation;6000.0;A_Denied
12590;Application_1942048129;13;User_108;1180;New credit;Other, see explanation;6000.0;A_Denied
12591;Application_1942048129;11;User_108;1180;New credit;Other, see explanation;6000.0;A_Denied
12592;Application_1942048129;12;User_108;1180;New credit;Other, see explanation;6000.0;A_Denied
12593;Application_1942048129;13;User_108;1180;New credit;Other, see explanation;6000.0;A_Denied
12594;Application_1942048129;15;User_108;1180;New credit;Other, see explanation;6000.0;A_Denied
12595;Application_1942048129;24;User_116;1180;New credit;Other, see explanation;6000.0;A_Denied
12596;Application_1942048129;9;User_116;1180;New credit;Other, see explanation;6000.0;A_Denied
12597;Application_1942048129;14;User_116;1180;New credit;Other, see explanation;6000.0;A_Denied
12598;Application_1942048129;5;User_100;1180;New credit;Other, see explanation;6000.0;A_Denied
12840;Application_827969862;4;User_1;1185;New credit;Car;6500.0;A_Cancelled
12841;Application_827969862;8;User_1;1185;New credit;Car;6500.0;A_Cancelled
12842;Application_827969862;21;User_5;1185;New credit;Car;6500.0;A_Cancelled
12843;Application_827969862;20;User_49;1185;New credit;Car;6500.0;A_Cancelled
12844;Application_827969862;3;User_5;1185;New credit;Car;6500.0;A_Cancelled
12845;Application_827969862;0;User_49;1185;New credit;Car;6500.0;A_Cancelled
12846;Application_827969862;12;User_49;1185;New credit;Car;6500.0;A_Cancelled
12847;Application_827969862;13;User_49;1185;New credit;Car;6500.0;A_Cancelled
12848;Application_827969862;15;User_49;1185;New credit;Car;6500.0;A_Cancelled
12849;Application_827969862;18;User_49;1185;New credit;Car;6500.0;A_Cancelled
12850;Application_827969862;2;User_49;1185;New credit;Car;6500.0;A_Cancelled
12851;Application_827969862;12;User_12;1185;New credit;Car;6500.0;A_Cancelled
12852;Application_827969862;13;User_12;1185;New credit;Car;6500.0;A_Cancelled
12853;Application_827969862;15;User_12;1185;New credit;Car;6500.0;A_Cancelled
12854;Application_827969862;12;User_2;1185;New credit;Car;6500.0;A_Cancelled
12855;Application_827969862;13;User_2;1185;New credit;Car;6500.0;A_Cancelled
12856;Application_827969862;15;User_2;1185;New credit;Car;6500.0;A_Cancelled
12857;Application_827969862;12;User_28;1185;New credit;Car;6500.0;A_Cancelled
12858;Application_827969862;13;User_28;1185;New credit;Car;6500.0;A_Cancelled
12859;Application_827969862;15;User_28;1185;New credit;Car;6500.0;A_Cancelled
12860;Application_827969862;24;User_30;1185;New credit;Car;6500.0;A_Cancelled
12861;Application_827969862;9;User_116;1185;New credit;Car;6500.0;A_Cancelled
12862;Application_827969862;14;User_116;1185;New credit;Car;6500.0;A_Cancelled
12863;Application_827969862;19;User_30;1185;New credit;Car;6500.0;A_Cancelled
12864;Application_827969862;6;User_30;1185;New credit;Car;6500.0;A_Cancelled
12865;Application_827969862;24;User_30;1185;New credit;Car;6500.0;A_Cancelled
12866;Application_827969862;9;User_30;1185;New credit;Car;6500.0;A_Cancelled
12867;Application_827969862;19;User_30;1185;New credit;Car;6500.0;A_Cancelled
12868;Application_827969862;6;User_30;1185;New credit;Car;6500.0;A_Cancelled
12869;Application_827969862;11;User_34;1185;New credit;Car;6500.0;A_Cancelled
12870;Application_827969862;11;User_34;1185;New credit;Car;6500.0;A_Cancelled
12871;Application_827969862;11;User_34;1185;New credit;Car;6500.0;A_Cancelled
12872;Application_827969862;11;User_34;1185;New credit;Car;6500.0;A_Cancelled
12873;Application_827969862;1;User_13;1185;New credit;Car;6500.0;A_Cancelled
13308;Application_1744454993;4;User_1;1190;New credit;Existing loan takeover;15000.0;A_Denied
13309;Application_1744454993;8;User_1;1190;New credit;Existing loan takeover;15000.0;A_Denied
13310;Application_1744454993;3;User_1;1190;New credit;Existing loan takeover;15000.0;A_Denied
13311;Application_1744454993;20;User_37;1190;New credit;Existing loan takeover;15000.0;A_Denied
13312;Application_1744454993;0;User_37;1190;New credit;Existing loan takeover;15000.0;A_Denied
13313;Application_1744454993;12;User_37;1190;New credit;Existing loan takeover;15000.0;A_Denied
13314;Application_1744454993;13;User_37;1190;New credit;Existing loan takeover;15000.0;A_Denied
13315;Application_1744454993;12;User_37;1190;New credit;Existing loan takeover;15000.0;A_Denied
13316;Application_1744454993;13;User_37;1190;New credit;Existing loan takeover;15000.0;A_Denied
13317;Application_1744454993;15;User_37;1190;New credit;Existing loan takeover;15000.0;A_Denied
13318;Application_1744454993;15;User_37;1190;New credit;Existing loan takeover;15000.0;A_Denied
13319;Application_1744454993;18;User_37;1190;New credit;Existing loan takeover;15000.0;A_Denied
13320;Application_1744454993;2;User_37;1190;New credit;Existing loan takeover;15000.0;A_Denied
13321;Application_1744454993;24;User_29;1190;New credit;Existing loan takeover;15000.0;A_Denied
13322;Application_1744454993;9;User_118;1190;New credit;Existing loan takeover;15000.0;A_Denied
13323;Application_1744454993;14;User_118;1190;New credit;Existing loan takeover;15000.0;A_Denied
13324;Application_1744454993;19;User_41;1190;New credit;Existing loan takeover;15000.0;A_Denied
13325;Application_1744454993;6;User_29;1190;New credit;Existing loan takeover;15000.0;A_Denied
13326;Application_1744454993;19;User_41;1190;New credit;Existing loan takeover;15000.0;A_Denied
13327;Application_1744454993;5;User_41;1190;New credit;Existing loan takeover;15000.0;A_Denied
15964;Application_32340702;4;User_1;232;New credit;Home improvement;10000.0;A_Denied
15965;Application_32340702;8;User_1;232;New credit;Home improvement;10000.0;A_Denied
15966;Application_32340702;3;User_1;232;New credit;Home improvement;10000.0;A_Denied
15967;Application_32340702;20;User_27;232;New credit;Home improvement;10000.0;A_Denied
15968;Application_32340702;0;User_27;232;New credit;Home improvement;10000.0;A_Denied
15969;Application_32340702;12;User_27;232;New credit;Home improvement;10000.0;A_Denied
15970;Application_32340702;13;User_27;232;New credit;Home improvement;10000.0;A_Denied
15971;Application_32340702;12;User_27;232;New credit;Home improvement;10000.0;A_Denied
15972;Application_32340702;13;User_27;232;New credit;Home improvement;10000.0;A_Denied
15973;Application_32340702;15;User_27;232;New credit;Home improvement;10000.0;A_Denied
15974;Application_32340702;15;User_27;232;New credit;Home improvement;10000.0;A_Denied
15975;Application_32340702;18;User_27;232;New credit;Home improvement;10000.0;A_Denied
15976;Application_32340702;2;User_27;232;New credit;Home improvement;10000.0;A_Denied
15977;Application_32340702;12;User_28;232;New credit;Home improvement;10000.0;A_Denied
15978;Application_32340702;13;User_28;232;New credit;Home improvement;10000.0;A_Denied
15979;Application_32340702;15;User_28;232;New credit;Home improvement;10000.0;A_Denied
15980;Application_32340702;24;User_115;232;New credit;Home improvement;10000.0;A_Denied
15981;Application_32340702;9;User_117;232;New credit;Home improvement;10000.0;A_Denied
15982;Application_32340702;14;User_117;232;New credit;Home improvement;10000.0;A_Denied
15983;Application_32340702;5;User_115;232;New credit;Home improvement;10000.0;A_Denied
16955;Application_71758051;4;User_1;1214;New credit;Caravan / Camper;16500.0;A_Pending
16956;Application_71758051;8;User_1;1214;New credit;Caravan / Camper;16500.0;A_Pending
16957;Application_71758051;3;User_1;1214;New credit;Caravan / Camper;16500.0;A_Pending
16958;Application_71758051;20;User_5;1214;New credit;Caravan / Camper;16500.0;A_Pending
16959;Application_71758051;0;User_19;1214;New credit;Caravan / Camper;16500.0;A_Pending
16960;Application_71758051;12;User_19;1214;New credit;Caravan / Camper;16500.0;A_Pending
16961;Application_71758051;13;User_19;1214;New credit;Caravan / Camper;16500.0;A_Pending
16962;Application_71758051;12;User_19;1214;New credit;Caravan / Camper;16500.0;A_Pending
16963;Application_71758051;13;User_19;1214;New credit;Caravan / Camper;16500.0;A_Pending
16964;Application_71758051;15;User_19;1214;New credit;Caravan / Camper;16500.0;A_Pending
16965;Application_71758051;15;User_19;1214;New credit;Caravan / Camper;16500.0;A_Pending
16966;Application_71758051;18;User_19;1214;New credit;Caravan / Camper;16500.0;A_Pending
16967;Application_71758051;2;User_19;1214;New credit;Caravan / Camper;16500.0;A_Pending
16968;Application_71758051;12;User_18;1214;New credit;Caravan / Camper;16500.0;A_Pending
16969;Application_71758051;13;User_18;1214;New credit;Caravan / Camper;16500.0;A_Pending
16970;Application_71758051;15;User_18;1214;New credit;Caravan / Camper;16500.0;A_Pending
16971;Application_71758051;12;User_28;1214;New credit;Caravan / Camper;16500.0;A_Pending
16972;Application_71758051;13;User_28;1214;New credit;Caravan / Camper;16500.0;A_Pending
16973;Application_71758051;11;User_28;1214;New credit;Caravan / Camper;16500.0;A_Pending
16974;Application_71758051;12;User_27;1214;New credit;Caravan / Camper;16500.0;A_Pending
16975;Application_71758051;13;User_27;1214;New credit;Caravan / Camper;16500.0;A_Pending
16976;Application_71758051;15;User_27;1214;New credit;Caravan / Camper;16500.0;A_Pending
16977;Application_71758051;24;User_118;1214;New credit;Caravan / Camper;16500.0;A_Pending
16978;Application_71758051;9;User_118;1214;New credit;Caravan / Camper;16500.0;A_Pending
16979;Application_71758051;14;User_118;1214;New credit;Caravan / Camper;16500.0;A_Pending
16980;Application_71758051;19;User_24;1214;New credit;Caravan / Camper;16500.0;A_Pending
16981;Application_71758051;6;User_100;1214;New credit;Caravan / Camper;16500.0;A_Pending
16982;Application_71758051;24;User_24;1214;New credit;Caravan / Camper;16500.0;A_Pending
16983;Application_71758051;9;User_24;1214;New credit;Caravan / Camper;16500.0;A_Pending
16984;Application_71758051;10;User_113;1214;New credit;Caravan / Camper;16500.0;A_Pending
16985;Application_71758051;7;User_113;1214;New credit;Caravan / Camper;16500.0;A_Pending
19587;Application_1002485344;4;User_1;390;New credit;Car;16000.0;A_Cancelled
19588;Application_1002485344;8;User_1;390;New credit;Car;16000.0;A_Cancelled
19589;Application_1002485344;3;User_1;390;New credit;Car;16000.0;A_Cancelled
19590;Application_1002485344;20;User_49;390;New credit;Car;16000.0;A_Cancelled
19591;Application_1002485344;0;User_49;390;New credit;Car;16000.0;A_Cancelled
19592;Application_1002485344;12;User_14;390;New credit;Car;16000.0;A_Cancelled
19593;Application_1002485344;13;User_14;390;New credit;Car;16000.0;A_Cancelled
19594;Application_1002485344;15;User_14;390;New credit;Car;16000.0;A_Cancelled
19595;Application_1002485344;18;User_14;390;New credit;Car;16000.0;A_Cancelled
19596;Application_1002485344;2;User_14;390;New credit;Car;16000.0;A_Cancelled
19597;Application_1002485344;12;User_85;390;New credit;Car;16000.0;A_Cancelled
19598;Application_1002485344;13;User_85;390;New credit;Car;16000.0;A_Cancelled
19599;Application_1002485344;15;User_85;390;New credit;Car;16000.0;A_Cancelled
19600;Application_1002485344;24;User_115;390;New credit;Car;16000.0;A_Cancelled
19601;Application_1002485344;9;User_118;390;New credit;Car;16000.0;A_Cancelled
19602;Application_1002485344;14;User_118;390;New credit;Car;16000.0;A_Cancelled
19603;Application_1002485344;19;User_2;390;New credit;Car;16000.0;A_Cancelled
19604;Application_1002485344;6;User_115;390;New credit;Car;16000.0;A_Cancelled
19605;Application_1002485344;24;User_115;390;New credit;Car;16000.0;A_Cancelled
19606;Application_1002485344;9;User_116;390;New credit;Car;16000.0;A_Cancelled
19607;Application_1002485344;19;User_115;390;New credit;Car;16000.0;A_Cancelled
19608;Application_1002485344;6;User_115;390;New credit;Car;16000.0;A_Cancelled
19609;Application_1002485344;1;User_2;390;New credit;Car;16000.0;A_Cancelled
21057;Application_864359285;4;User_1;1247;New credit;Existing loan takeover;10000.0;A_Denied
21058;Application_864359285;8;User_1;1247;New credit;Existing loan takeover;10000.0;A_Denied
21059;Application_864359285;3;User_1;1247;New credit;Existing loan takeover;10000.0;A_Denied
21060;Application_864359285;20;User_15;1247;New credit;Existing loan takeover;10000.0;A_Denied
21061;Application_864359285;0;User_17;1247;New credit;Existing loan takeover;10000.0;A_Denied
21062;Application_864359285;12;User_17;1247;New credit;Existing loan takeover;10000.0;A_Denied
21063;Application_864359285;13;User_17;1247;New credit;Existing loan takeover;10000.0;A_Denied
21064;Application_864359285;12;User_17;1247;New credit;Existing loan takeover;10000.0;A_Denied
21065;Application_864359285;13;User_17;1247;New credit;Existing loan takeover;10000.0;A_Denied
21066;Application_864359285;15;User_17;1247;New credit;Existing loan takeover;10000.0;A_Denied
21067;Application_864359285;15;User_17;1247;New credit;Existing loan takeover;10000.0;A_Denied
21068;Application_864359285;18;User_17;1247;New credit;Existing loan takeover;10000.0;A_Denied
21069;Application_864359285;2;User_17;1247;New credit;Existing loan takeover;10000.0;A_Denied
21070;Application_864359285;12;User_85;1247;New credit;Existing loan takeover;10000.0;A_Denied
21071;Application_864359285;13;User_85;1247;New credit;Existing loan takeover;10000.0;A_Denied
21072;Application_864359285;15;User_85;1247;New credit;Existing loan takeover;10000.0;A_Denied
21073;Application_864359285;24;User_95;1247;New credit;Existing loan takeover;10000.0;A_Denied
21074;Application_864359285;9;User_114;1247;New credit;Existing loan takeover;10000.0;A_Denied
21075;Application_864359285;14;User_114;1247;New credit;Existing loan takeover;10000.0;A_Denied
21076;Application_864359285;24;User_95;1247;New credit;Existing loan takeover;10000.0;A_Denied
21077;Application_864359285;19;User_95;1247;New credit;Existing loan takeover;10000.0;A_Denied
21078;Application_864359285;6;User_95;1247;New credit;Existing loan takeover;10000.0;A_Denied
21079;Application_864359285;24;User_95;1247;New credit;Existing loan takeover;10000.0;A_Denied
21080;Application_864359285;9;User_117;1247;New credit;Existing loan takeover;10000.0;A_Denied
21081;Application_864359285;19;User_95;1247;New credit;Existing loan takeover;10000.0;A_Denied
21082;Application_864359285;6;User_95;1247;New credit;Existing loan takeover;10000.0;A_Denied
21083;Application_864359285;24;User_113;1247;New credit;Existing loan takeover;10000.0;A_Denied
21084;Application_864359285;9;User_113;1247;New credit;Existing loan takeover;10000.0;A_Denied
21085;Application_864359285;5;User_95;1247;New credit;Existing loan takeover;10000.0;A_Denied
21910;Application_1203742645;4;User_27;1249;New credit;Other, see explanation;40000.0;A_Denied
21911;Application_1203742645;20;User_27;1249;New credit;Other, see explanation;40000.0;A_Denied
21912;Application_1203742645;3;User_27;1249;New credit;Other, see explanation;40000.0;A_Denied
21913;Application_1203742645;0;User_27;1249;New credit;Other, see explanation;40000.0;A_Denied
21914;Application_1203742645;12;User_27;1249;New credit;Other, see explanation;40000.0;A_Denied
21915;Application_1203742645;13;User_27;1249;New credit;Other, see explanation;40000.0;A_Denied
21916;Application_1203742645;12;User_27;1249;New credit;Other, see explanation;40000.0;A_Denied
21917;Application_1203742645;13;User_27;1249;New credit;Other, see explanation;40000.0;A_Denied
21918;Application_1203742645;15;User_27;1249;New credit;Other, see explanation;40000.0;A_Denied
21919;Application_1203742645;15;User_27;1249;New credit;Other, see explanation;40000.0;A_Denied
21920;Application_1203742645;18;User_27;1249;New credit;Other, see explanation;40000.0;A_Denied
21921;Application_1203742645;2;User_27;1249;New credit;Other, see explanation;40000.0;A_Denied
21922;Application_1203742645;12;User_18;1249;New credit;Other, see explanation;40000.0;A_Denied
21923;Application_1203742645;13;User_18;1249;New credit;Other, see explanation;40000.0;A_Denied
21924;Application_1203742645;15;User_18;1249;New credit;Other, see explanation;40000.0;A_Denied
21925;Application_1203742645;12;User_21;1249;New credit;Other, see explanation;40000.0;A_Denied
21926;Application_1203742645;13;User_21;1249;New credit;Other, see explanation;40000.0;A_Denied
21927;Application_1203742645;15;User_21;1249;New credit;Other, see explanation;40000.0;A_Denied
21928;Application_1203742645;24;User_87;1249;New credit;Other, see explanation;40000.0;A_Denied
21929;Application_1203742645;9;User_114;1249;New credit;Other, see explanation;40000.0;A_Denied
21930;Application_1203742645;14;User_114;1249;New credit;Other, see explanation;40000.0;A_Denied
21931;Application_1203742645;17;User_144;1249;New credit;Other, see explanation;40000.0;A_Denied
21932;Application_1203742645;24;User_144;1249;New credit;Other, see explanation;40000.0;A_Denied
21933;Application_1203742645;5;User_87;1249;New credit;Other, see explanation;40000.0;A_Denied
22078;Application_2146802304;4;User_1;1251;New credit;Car;10000.0;A_Pending
22079;Application_2146802304;8;User_1;1251;New credit;Car;10000.0;A_Pending
22080;Application_2146802304;21;User_1;1251;New credit;Car;10000.0;A_Pending
22081;Application_2146802304;3;User_1;1251;New credit;Car;10000.0;A_Pending
22082;Application_2146802304;20;User_4;1251;New credit;Car;10000.0;A_Pending
22083;Application_2146802304;0;User_4;1251;New credit;Car;10000.0;A_Pending
22084;Application_2146802304;12;User_4;1251;New credit;Car;10000.0;A_Pending
22085;Application_2146802304;13;User_4;1251;New credit;Car;10000.0;A_Pending
22086;Application_2146802304;15;User_4;1251;New credit;Car;10000.0;A_Pending
22087;Application_2146802304;18;User_4;1251;New credit;Car;10000.0;A_Pending
22088;Application_2146802304;2;User_4;1251;New credit;Car;10000.0;A_Pending
22089;Application_2146802304;12;User_85;1251;New credit;Car;10000.0;A_Pending
22090;Application_2146802304;13;User_85;1251;New credit;Car;10000.0;A_Pending
22091;Application_2146802304;15;User_85;1251;New credit;Car;10000.0;A_Pending
22092;Application_2146802304;12;User_44;1251;New credit;Car;10000.0;A_Pending
22093;Application_2146802304;13;User_44;1251;New credit;Car;10000.0;A_Pending
22094;Application_2146802304;15;User_44;1251;New credit;Car;10000.0;A_Pending
22095;Application_2146802304;24;User_112;1251;New credit;Car;10000.0;A_Pending
22096;Application_2146802304;9;User_112;1251;New credit;Car;10000.0;A_Pending
22097;Application_2146802304;14;User_112;1251;New credit;Car;10000.0;A_Pending
22098;Application_2146802304;19;User_34;1251;New credit;Car;10000.0;A_Pending
22099;Application_2146802304;6;User_101;1251;New credit;Car;10000.0;A_Pending
22100;Application_2146802304;24;User_34;1251;New credit;Car;10000.0;A_Pending
22101;Application_2146802304;9;User_34;1251;New credit;Car;10000.0;A_Pending
22102;Application_2146802304;19;User_102;1251;New credit;Car;10000.0;A_Pending
22103;Application_2146802304;6;User_102;1251;New credit;Car;10000.0;A_Pending
22104;Application_2146802304;24;User_35;1251;New credit;Car;10000.0;A_Pending
22105;Application_2146802304;9;User_35;1251;New credit;Car;10000.0;A_Pending
22106;Application_2146802304;10;User_118;1251;New credit;Car;10000.0;A_Pending
22107;Application_2146802304;7;User_118;1251;New credit;Car;10000.0;A_Pending
22137;Application_741259943;4;User_1;1252;New credit;Car;12000.0;A_Pending
22138;Application_741259943;8;User_1;1252;New credit;Car;12000.0;A_Pending
22139;Application_741259943;21;User_1;1252;New credit;Car;12000.0;A_Pending
22140;Application_741259943;3;User_1;1252;New credit;Car;12000.0;A_Pending
22141;Application_741259943;20;User_14;1252;New credit;Car;12000.0;A_Pending
22142;Application_741259943;0;User_25;1252;New credit;Car;12000.0;A_Pending
22143;Application_741259943;12;User_25;1252;New credit;Car;12000.0;A_Pending
22144;Application_741259943;13;User_25;1252;New credit;Car;12000.0;A_Pending
22145;Application_741259943;15;User_25;1252;New credit;Car;12000.0;A_Pending
22146;Application_741259943;18;User_25;1252;New credit;Car;12000.0;A_Pending
22147;Application_741259943;2;User_25;1252;New credit;Car;12000.0;A_Pending
22148;Application_741259943;12;User_11;1252;New credit;Car;12000.0;A_Pending
22149;Application_741259943;13;User_11;1252;New credit;Car;12000.0;A_Pending
22150;Application_741259943;15;User_11;1252;New credit;Car;12000.0;A_Pending
22151;Application_741259943;12;User_85;1252;New credit;Car;12000.0;A_Pending
22152;Application_741259943;13;User_85;1252;New credit;Car;12000.0;A_Pending
22153;Application_741259943;15;User_85;1252;New credit;Car;12000.0;A_Pending
22154;Application_741259943;24;User_114;1252;New credit;Car;12000.0;A_Pending
22155;Application_741259943;9;User_114;1252;New credit;Car;12000.0;A_Pending
22156;Application_741259943;14;User_114;1252;New credit;Car;12000.0;A_Pending
22157;Application_741259943;19;User_101;1252;New credit;Car;12000.0;A_Pending
22158;Application_741259943;6;User_101;1252;New credit;Car;12000.0;A_Pending
22159;Application_741259943;24;User_114;1252;New credit;Car;12000.0;A_Pending
22160;Application_741259943;9;User_114;1252;New credit;Car;12000.0;A_Pending
22161;Application_741259943;19;User_115;1252;New credit;Car;12000.0;A_Pending
22162;Application_741259943;6;User_115;1252;New credit;Car;12000.0;A_Pending
22163;Application_741259943;10;User_113;1252;New credit;Car;12000.0;A_Pending
22164;Application_741259943;7;User_113;1252;New credit;Car;12000.0;A_Pending
22211;Application_1270994656;4;User_1;1253;New credit;Remaining debt home;10000.0;A_Denied
22212;Application_1270994656;8;User_1;1253;New credit;Remaining debt home;10000.0;A_Denied
22213;Application_1270994656;3;User_1;1253;New credit;Remaining debt home;10000.0;A_Denied
22214;Application_1270994656;20;User_108;1253;New credit;Remaining debt home;10000.0;A_Denied
22215;Application_1270994656;0;User_108;1253;New credit;Remaining debt home;10000.0;A_Denied
22216;Application_1270994656;12;User_108;1253;New credit;Remaining debt home;10000.0;A_Denied
22217;Application_1270994656;13;User_108;1253;New credit;Remaining debt home;10000.0;A_Denied
22218;Application_1270994656;15;User_108;1253;New credit;Remaining debt home;10000.0;A_Denied
22219;Application_1270994656;18;User_108;1253;New credit;Remaining debt home;10000.0;A_Denied
22220;Application_1270994656;2;User_108;1253;New credit;Remaining debt home;10000.0;A_Denied
22221;Application_1270994656;12;User_85;1253;New credit;Remaining debt home;10000.0;A_Denied
22222;Application_1270994656;13;User_85;1253;New credit;Remaining debt home;10000.0;A_Denied
22223;Application_1270994656;15;User_85;1253;New credit;Remaining debt home;10000.0;A_Denied
22224;Application_1270994656;24;User_102;1253;New credit;Remaining debt home;10000.0;A_Denied
22225;Application_1270994656;9;User_116;1253;New credit;Remaining debt home;10000.0;A_Denied
22226;Application_1270994656;14;User_116;1253;New credit;Remaining debt home;10000.0;A_Denied
22227;Application_1270994656;19;User_73;1253;New credit;Remaining debt home;10000.0;A_Denied
22228;Application_1270994656;6;User_102;1253;New credit;Remaining debt home;10000.0;A_Denied
22229;Application_1270994656;19;User_2;1253;New credit;Remaining debt home;10000.0;A_Denied
22230;Application_1270994656;24;User_95;1253;New credit;Remaining debt home;10000.0;A_Denied
22231;Application_1270994656;9;User_116;1253;New credit;Remaining debt home;10000.0;A_Denied
22232;Application_1270994656;19;User_95;1253;New credit;Remaining debt home;10000.0;A_Denied
22233;Application_1270994656;6;User_95;1253;New credit;Remaining debt home;10000.0;A_Denied
22234;Application_1270994656;24;User_99;1253;New credit;Remaining debt home;10000.0;A_Denied
22235;Application_1270994656;9;User_19;1253;New credit;Remaining debt home;10000.0;A_Denied
22236;Application_1270994656;19;User_99;1253;New credit;Remaining debt home;10000.0;A_Denied
22237;Application_1270994656;6;User_99;1253;New credit;Remaining debt home;10000.0;A_Denied
22238;Application_1270994656;24;User_95;1253;New credit;Remaining debt home;10000.0;A_Denied
22239;Application_1270994656;9;User_47;1253;New credit;Remaining debt home;10000.0;A_Denied
22240;Application_1270994656;19;User_95;1253;New credit;Remaining debt home;10000.0;A_Denied
