;Case ID;Activity;Resource;Variant index;(case) ApplicationType;(case) LoanGoal;(case) RequestedAmount;lbl
1475;Application_987262285;14;User_68;18;New credit;Car;6000.0;A_Denied
2189;Application_914660918;4;User_16;42;Limit raise;Caravan / Camper;25000.0;A_Denied
2190;Application_914660918;3;User_16;42;Limit raise;Caravan / Camper;25000.0;A_Denied
2191;Application_914660918;21;User_16;42;Limit raise;Caravan / Camper;25000.0;A_Denied
2192;Application_914660918;0;User_16;42;Limit raise;Caravan / Camper;25000.0;A_Denied
2193;Application_914660918;12;User_16;42;Limit raise;Caravan / Camper;25000.0;A_Denied
2194;Application_914660918;13;User_16;42;Limit raise;Caravan / Camper;25000.0;A_Denied
2195;Application_914660918;16;User_16;42;Limit raise;Caravan / Camper;25000.0;A_Denied
2196;Application_914660918;19;User_16;42;Limit raise;Caravan / Camper;25000.0;A_Denied
2197;Application_914660918;2;User_16;42;Limit raise;Caravan / Camper;25000.0;A_Denied
2198;Application_914660918;25;User_118;42;Limit raise;Caravan / Camper;25000.0;A_Denied
2199;Application_914660918;9;User_118;42;Limit raise;Caravan / Camper;25000.0;A_Denied
2200;Application_914660918;15;User_118;42;Limit raise;Caravan / Camper;25000.0;A_Denied
2201;Application_914660918;5;User_75;42;Limit raise;Caravan / Camper;25000.0;A_Denied
2202;Application_914660918;14;User_75;42;Limit raise;Caravan / Camper;25000.0;A_Denied
2203;Application_167944225;4;User_1;9;New credit;Existing loan takeover;8000.0;A_Denied
2204;Application_167944225;8;User_1;9;New credit;Existing loan takeover;8000.0;A_Denied
2205;Application_167944225;3;User_1;9;New credit;Existing loan takeover;8000.0;A_Denied
2206;Application_167944225;21;User_16;9;New credit;Existing loan takeover;8000.0;A_Denied
2207;Application_167944225;0;User_10;9;New credit;Existing loan takeover;8000.0;A_Denied
2208;Application_167944225;12;User_10;9;New credit;Existing loan takeover;8000.0;A_Denied
2209;Application_167944225;13;User_10;9;New credit;Existing loan takeover;8000.0;A_Denied
2210;Application_167944225;16;User_10;9;New credit;Existing loan takeover;8000.0;A_Denied
2211;Application_167944225;19;User_10;9;New credit;Existing loan takeover;8000.0;A_Denied
2212;Application_167944225;2;User_10;9;New credit;Existing loan takeover;8000.0;A_Denied
2213;Application_167944225;25;User_112;9;New credit;Existing loan takeover;8000.0;A_Denied
2214;Application_167944225;9;User_112;9;New credit;Existing loan takeover;8000.0;A_Denied
2215;Application_167944225;15;User_112;9;New credit;Existing loan takeover;8000.0;A_Denied
2216;Application_167944225;5;User_99;9;New credit;Existing loan takeover;8000.0;A_Denied
2217;Application_167944225;14;User_99;9;New credit;Existing loan takeover;8000.0;A_Denied
3740;Application_1141114991;4;User_43;20;New credit;Other, see explanation;15000.0;A_Denied
3741;Application_1141114991;21;User_43;20;New credit;Other, see explanation;15000.0;A_Denied
3742;Application_1141114991;3;User_43;20;New credit;Other, see explanation;15000.0;A_Denied
3743;Application_1141114991;0;User_43;20;New credit;Other, see explanation;15000.0;A_Denied
3744;Application_1141114991;12;User_43;20;New credit;Other, see explanation;15000.0;A_Denied
3745;Application_1141114991;13;User_43;20;New credit;Other, see explanation;15000.0;A_Denied
3746;Application_1141114991;16;User_43;20;New credit;Other, see explanation;15000.0;A_Denied
3747;Application_1141114991;19;User_43;20;New credit;Other, see explanation;15000.0;A_Denied
3748;Application_1141114991;2;User_43;20;New credit;Other, see explanation;15000.0;A_Denied
3749;Application_1141114991;25;User_95;20;New credit;Other, see explanation;15000.0;A_Denied
3750;Application_1141114991;9;User_114;20;New credit;Other, see explanation;15000.0;A_Denied
3751;Application_1141114991;15;User_95;20;New credit;Other, see explanation;15000.0;A_Denied
3752;Application_1141114991;5;User_95;20;New credit;Other, see explanation;15000.0;A_Denied
3753;Application_1141114991;14;User_95;20;New credit;Other, see explanation;15000.0;A_Denied
5225;Application_1172125329;4;User_1;54;New credit;Existing loan takeover;6000.0;A_Denied
5226;Application_1172125329;8;User_1;54;New credit;Existing loan takeover;6000.0;A_Denied
5227;Application_1172125329;3;User_1;54;New credit;Existing loan takeover;6000.0;A_Denied
5228;Application_1172125329;21;User_49;54;New credit;Existing loan takeover;6000.0;A_Denied
5229;Application_1172125329;0;User_49;54;New credit;Existing loan takeover;6000.0;A_Denied
5230;Application_1172125329;12;User_49;54;New credit;Existing loan takeover;6000.0;A_Denied
5231;Application_1172125329;13;User_49;54;New credit;Existing loan takeover;6000.0;A_Denied
5232;Application_1172125329;12;User_49;54;New credit;Existing loan takeover;6000.0;A_Denied
5233;Application_1172125329;13;User_49;54;New credit;Existing loan takeover;6000.0;A_Denied
5234;Application_1172125329;16;User_49;54;New credit;Existing loan takeover;6000.0;A_Denied
5235;Application_1172125329;16;User_49;54;New credit;Existing loan takeover;6000.0;A_Denied
5236;Application_1172125329;19;User_49;54;New credit;Existing loan takeover;6000.0;A_Denied
5237;Application_1172125329;2;User_49;54;New credit;Existing loan takeover;6000.0;A_Denied
5238;Application_1172125329;25;User_113;54;New credit;Existing loan takeover;6000.0;A_Denied
5239;Application_1172125329;9;User_113;54;New credit;Existing loan takeover;6000.0;A_Denied
5240;Application_1172125329;15;User_113;54;New credit;Existing loan takeover;6000.0;A_Denied
5241;Application_1172125329;5;User_115;54;New credit;Existing loan takeover;6000.0;A_Denied
5242;Application_1172125329;14;User_115;54;New credit;Existing loan takeover;6000.0;A_Denied
5243;Application_1172125329;14;User_115;54;New credit;Existing loan takeover;6000.0;A_Denied
5244;Application_1931792282;4;User_1;85;New credit;Home improvement;7000.0;A_Denied
5245;Application_1931792282;8;User_1;85;New credit;Home improvement;7000.0;A_Denied
5246;Application_1931792282;3;User_1;85;New credit;Home improvement;7000.0;A_Denied
5247;Application_1931792282;21;User_71;85;New credit;Home improvement;7000.0;A_Denied
5248;Application_1931792282;0;User_10;85;New credit;Home improvement;7000.0;A_Denied
5249;Application_1931792282;12;User_10;85;New credit;Home improvement;7000.0;A_Denied
5250;Application_1931792282;13;User_10;85;New credit;Home improvement;7000.0;A_Denied
5251;Application_1931792282;16;User_10;85;New credit;Home improvement;7000.0;A_Denied
5252;Application_1931792282;19;User_10;85;New credit;Home improvement;7000.0;A_Denied
5253;Application_1931792282;2;User_10;85;New credit;Home improvement;7000.0;A_Denied
5254;Application_1931792282;5;User_2;85;New credit;Home improvement;7000.0;A_Denied
5255;Application_1931792282;14;User_2;85;New credit;Home improvement;7000.0;A_Denied
5298;Application_125495187;4;User_1;18;New credit;Existing loan takeover;5000.0;A_Denied
5299;Application_125495187;8;User_1;18;New credit;Existing loan takeover;5000.0;A_Denied
5300;Application_125495187;22;User_4;18;New credit;Existing loan takeover;5000.0;A_Denied
5301;Application_125495187;21;User_21;18;New credit;Existing loan takeover;5000.0;A_Denied
5302;Application_125495187;3;User_4;18;New credit;Existing loan takeover;5000.0;A_Denied
5303;Application_125495187;0;User_21;18;New credit;Existing loan takeover;5000.0;A_Denied
5304;Application_125495187;12;User_21;18;New credit;Existing loan takeover;5000.0;A_Denied
5305;Application_125495187;13;User_21;18;New credit;Existing loan takeover;5000.0;A_Denied
5306;Application_125495187;16;User_21;18;New credit;Existing loan takeover;5000.0;A_Denied
5307;Application_125495187;19;User_21;18;New credit;Existing loan takeover;5000.0;A_Denied
5308;Application_125495187;2;User_21;18;New credit;Existing loan takeover;5000.0;A_Denied
5309;Application_125495187;25;User_95;18;New credit;Existing loan takeover;5000.0;A_Denied
5310;Application_125495187;9;User_113;18;New credit;Existing loan takeover;5000.0;A_Denied
5311;Application_125495187;15;User_113;18;New credit;Existing loan takeover;5000.0;A_Denied
5312;Application_125495187;5;User_95;18;New credit;Existing loan takeover;5000.0;A_Denied
5313;Application_125495187;14;User_95;18;New credit;Existing loan takeover;5000.0;A_Denied
5506;Application_1853222107;4;User_1;18;New credit;Car;19763.0;A_Denied
5507;Application_1853222107;8;User_1;18;New credit;Car;19763.0;A_Denied
5508;Application_1853222107;22;User_4;18;New credit;Car;19763.0;A_Denied
5509;Application_1853222107;21;User_4;18;New credit;Car;19763.0;A_Denied
5510;Application_1853222107;3;User_4;18;New credit;Car;19763.0;A_Denied
5511;Application_1853222107;0;User_47;18;New credit;Car;19763.0;A_Denied
5512;Application_1853222107;12;User_33;18;New credit;Car;19763.0;A_Denied
5513;Application_1853222107;13;User_33;18;New credit;Car;19763.0;A_Denied
5514;Application_1853222107;16;User_33;18;New credit;Car;19763.0;A_Denied
5515;Application_1853222107;19;User_33;18;New credit;Car;19763.0;A_Denied
5516;Application_1853222107;2;User_33;18;New credit;Car;19763.0;A_Denied
5517;Application_1853222107;25;User_99;18;New credit;Car;19763.0;A_Denied
5518;Application_1853222107;9;User_117;18;New credit;Car;19763.0;A_Denied
5519;Application_1853222107;15;User_117;18;New credit;Car;19763.0;A_Denied
5520;Application_1853222107;5;User_99;18;New credit;Car;19763.0;A_Denied
5521;Application_1853222107;14;User_99;18;New credit;Car;19763.0;A_Denied
5787;Application_987213908;4;User_1;144;New credit;Car;15000.0;A_Denied
5788;Application_987213908;8;User_1;144;New credit;Car;15000.0;A_Denied
5789;Application_987213908;22;User_14;144;New credit;Car;15000.0;A_Denied
5790;Application_987213908;21;User_37;144;New credit;Car;15000.0;A_Denied
5791;Application_987213908;3;User_14;144;New credit;Car;15000.0;A_Denied
5792;Application_987213908;0;User_37;144;New credit;Car;15000.0;A_Denied
5793;Application_987213908;12;User_37;144;New credit;Car;15000.0;A_Denied
5794;Application_987213908;13;User_37;144;New credit;Car;15000.0;A_Denied
5795;Application_987213908;16;User_37;144;New credit;Car;15000.0;A_Denied
5796;Application_987213908;19;User_37;144;New credit;Car;15000.0;A_Denied
5797;Application_987213908;2;User_37;144;New credit;Car;15000.0;A_Denied
5798;Application_987213908;25;User_29;144;New credit;Car;15000.0;A_Denied
5799;Application_987213908;9;User_118;144;New credit;Car;15000.0;A_Denied
5800;Application_987213908;15;User_118;144;New credit;Car;15000.0;A_Denied
5801;Application_987213908;20;User_29;144;New credit;Car;15000.0;A_Denied
5802;Application_987213908;6;User_29;144;New credit;Car;15000.0;A_Denied
5803;Application_987213908;5;User_27;144;New credit;Car;15000.0;A_Denied
5804;Application_987213908;14;User_27;144;New credit;Car;15000.0;A_Denied
5930;Application_1562741414;4;User_1;26;New credit;Home improvement;10000.0;A_Pending
5931;Application_1562741414;8;User_1;26;New credit;Home improvement;10000.0;A_Pending
5932;Application_1562741414;3;User_1;26;New credit;Home improvement;10000.0;A_Pending
5933;Application_1562741414;0;User_10;26;New credit;Home improvement;10000.0;A_Pending
5934;Application_1562741414;12;User_10;26;New credit;Home improvement;10000.0;A_Pending
5935;Application_1562741414;13;User_10;26;New credit;Home improvement;10000.0;A_Pending
5936;Application_1562741414;16;User_10;26;New credit;Home improvement;10000.0;A_Pending
5937;Application_1562741414;19;User_10;26;New credit;Home improvement;10000.0;A_Pending
5938;Application_1562741414;2;User_10;26;New credit;Home improvement;10000.0;A_Pending
5939;Application_1562741414;25;User_114;26;New credit;Home improvement;10000.0;A_Pending
5940;Application_1562741414;9;User_114;26;New credit;Home improvement;10000.0;A_Pending
5941;Application_1562741414;15;User_114;26;New credit;Home improvement;10000.0;A_Pending
5942;Application_1562741414;10;User_29;26;New credit;Home improvement;10000.0;A_Pending
5943;Application_1562741414;7;User_29;26;New credit;Home improvement;10000.0;A_Pending
6031;Application_74089970;4;User_1;183;New credit;Existing loan takeover;15000.0;A_Denied
6032;Application_74089970;8;User_1;183;New credit;Existing loan takeover;15000.0;A_Denied
6033;Application_74089970;3;User_1;183;New credit;Existing loan takeover;15000.0;A_Denied
6034;Application_74089970;21;User_37;183;New credit;Existing loan takeover;15000.0;A_Denied
6035;Application_74089970;0;User_37;183;New credit;Existing loan takeover;15000.0;A_Denied
6036;Application_74089970;12;User_37;183;New credit;Existing loan takeover;15000.0;A_Denied
6037;Application_74089970;13;User_37;183;New credit;Existing loan takeover;15000.0;A_Denied
6038;Application_74089970;5;User_37;183;New credit;Existing loan takeover;15000.0;A_Denied
6039;Application_74089970;14;User_37;183;New credit;Existing loan takeover;15000.0;A_Denied
6742;Application_1470184564;4;User_1;18;New credit;Other, see explanation;5000.0;A_Denied
6743;Application_1470184564;8;User_1;18;New credit;Other, see explanation;5000.0;A_Denied
6744;Application_1470184564;22;User_4;18;New credit;Other, see explanation;5000.0;A_Denied
6745;Application_1470184564;21;User_4;18;New credit;Other, see explanation;5000.0;A_Denied
6746;Application_1470184564;3;User_4;18;New credit;Other, see explanation;5000.0;A_Denied
6747;Application_1470184564;0;User_44;18;New credit;Other, see explanation;5000.0;A_Denied
6748;Application_1470184564;12;User_44;18;New credit;Other, see explanation;5000.0;A_Denied
6749;Application_1470184564;13;User_44;18;New credit;Other, see explanation;5000.0;A_Denied
6750;Application_1470184564;16;User_44;18;New credit;Other, see explanation;5000.0;A_Denied
6751;Application_1470184564;19;User_44;18;New credit;Other, see explanation;5000.0;A_Denied
6752;Application_1470184564;2;User_44;18;New credit;Other, see explanation;5000.0;A_Denied
6753;Application_1470184564;25;User_30;18;New credit;Other, see explanation;5000.0;A_Denied
6754;Application_1470184564;9;User_114;18;New credit;Other, see explanation;5000.0;A_Denied
6755;Application_1470184564;15;User_114;18;New credit;Other, see explanation;5000.0;A_Denied
6756;Application_1470184564;5;User_30;18;New credit;Other, see explanation;5000.0;A_Denied
6757;Application_1470184564;14;User_30;18;New credit;Other, see explanation;5000.0;A_Denied
7257;Application_1502516207;4;User_89;20;New credit;Existing loan takeover;0.0;A_Denied
7258;Application_1502516207;21;User_89;20;New credit;Existing loan takeover;0.0;A_Denied
7259;Application_1502516207;3;User_89;20;New credit;Existing loan takeover;0.0;A_Denied
7260;Application_1502516207;0;User_89;20;New credit;Existing loan takeover;0.0;A_Denied
7261;Application_1502516207;12;User_89;20;New credit;Existing loan takeover;0.0;A_Denied
7262;Application_1502516207;13;User_89;20;New credit;Existing loan takeover;0.0;A_Denied
7263;Application_1502516207;16;User_89;20;New credit;Existing loan takeover;0.0;A_Denied
7264;Application_1502516207;19;User_89;20;New credit;Existing loan takeover;0.0;A_Denied
7265;Application_1502516207;2;User_89;20;New credit;Existing loan takeover;0.0;A_Denied
7266;Application_1502516207;25;User_114;20;New credit;Existing loan takeover;0.0;A_Denied
7267;Application_1502516207;9;User_114;20;New credit;Existing loan takeover;0.0;A_Denied
7268;Application_1502516207;15;User_114;20;New credit;Existing loan takeover;0.0;A_Denied
7269;Application_1502516207;5;User_101;20;New credit;Existing loan takeover;0.0;A_Denied
7270;Application_1502516207;14;User_101;20;New credit;Existing loan takeover;0.0;A_Denied
7436;Application_2081147987;4;User_1;9;New credit;Home improvement;20000.0;A_Denied
7437;Application_2081147987;8;User_1;9;New credit;Home improvement;20000.0;A_Denied
7438;Application_2081147987;3;User_1;9;New credit;Home improvement;20000.0;A_Denied
7439;Application_2081147987;21;User_17;9;New credit;Home improvement;20000.0;A_Denied
7440;Application_2081147987;0;User_17;9;New credit;Home improvement;20000.0;A_Denied
7441;Application_2081147987;12;User_17;9;New credit;Home improvement;20000.0;A_Denied
7442;Application_2081147987;13;User_17;9;New credit;Home improvement;20000.0;A_Denied
7443;Application_2081147987;16;User_17;9;New credit;Home improvement;20000.0;A_Denied
7444;Application_2081147987;19;User_17;9;New credit;Home improvement;20000.0;A_Denied
7445;Application_2081147987;2;User_17;9;New credit;Home improvement;20000.0;A_Denied
7446;Application_2081147987;25;User_75;9;New credit;Home improvement;20000.0;A_Denied
7447;Application_2081147987;9;User_117;9;New credit;Home improvement;20000.0;A_Denied
7448;Application_2081147987;15;User_117;9;New credit;Home improvement;20000.0;A_Denied
7449;Application_2081147987;5;User_75;9;New credit;Home improvement;20000.0;A_Denied
7450;Application_2081147987;14;User_75;9;New credit;Home improvement;20000.0;A_Denied
7497;Application_1462703151;4;User_1;196;New credit;Car;5000.0;A_Denied
7498;Application_1462703151;8;User_1;196;New credit;Car;5000.0;A_Denied
7499;Application_1462703151;3;User_1;196;New credit;Car;5000.0;A_Denied
7500;Application_1462703151;21;User_71;196;New credit;Car;5000.0;A_Denied
7501;Application_1462703151;0;User_71;196;New credit;Car;5000.0;A_Denied
7502;Application_1462703151;12;User_71;196;New credit;Car;5000.0;A_Denied
7503;Application_1462703151;13;User_71;196;New credit;Car;5000.0;A_Denied
7504;Application_1462703151;16;User_71;196;New credit;Car;5000.0;A_Denied
7505;Application_1462703151;19;User_71;196;New credit;Car;5000.0;A_Denied
7506;Application_1462703151;2;User_71;196;New credit;Car;5000.0;A_Denied
7507;Application_1462703151;25;User_87;196;New credit;Car;5000.0;A_Denied
7508;Application_1462703151;9;User_112;196;New credit;Car;5000.0;A_Denied
7509;Application_1462703151;15;User_112;196;New credit;Car;5000.0;A_Denied
7510;Application_1462703151;25;User_87;196;New credit;Car;5000.0;A_Denied
7511;Application_1462703151;5;User_87;196;New credit;Car;5000.0;A_Denied
7512;Application_1462703151;14;User_87;196;New credit;Car;5000.0;A_Denied
7792;Application_524429786;4;User_1;9;New credit;Home improvement;15000.0;A_Denied
7793;Application_524429786;8;User_1;9;New credit;Home improvement;15000.0;A_Denied
7794;Application_524429786;3;User_1;9;New credit;Home improvement;15000.0;A_Denied
7795;Application_524429786;21;User_38;9;New credit;Home improvement;15000.0;A_Denied
7796;Application_524429786;0;User_12;9;New credit;Home improvement;15000.0;A_Denied
7797;Application_524429786;12;User_12;9;New credit;Home improvement;15000.0;A_Denied
7798;Application_524429786;13;User_12;9;New credit;Home improvement;15000.0;A_Denied
7799;Application_524429786;16;User_12;9;New credit;Home improvement;15000.0;A_Denied
7800;Application_524429786;19;User_12;9;New credit;Home improvement;15000.0;A_Denied
7801;Application_524429786;2;User_12;9;New credit;Home improvement;15000.0;A_Denied
7802;Application_524429786;25;User_68;9;New credit;Home improvement;15000.0;A_Denied
7803;Application_524429786;9;User_118;9;New credit;Home improvement;15000.0;A_Denied
7804;Application_524429786;15;User_118;9;New credit;Home improvement;15000.0;A_Denied
7805;Application_524429786;5;User_68;9;New credit;Home improvement;15000.0;A_Denied
7806;Application_524429786;14;User_68;9;New credit;Home improvement;15000.0;A_Denied
8035;Application_5240566;4;User_1;18;New credit;Other, see explanation;35000.0;A_Denied
8036;Application_5240566;8;User_1;18;New credit;Other, see explanation;35000.0;A_Denied
8037;Application_5240566;22;User_25;18;New credit;Other, see explanation;35000.0;A_Denied
8038;Application_5240566;21;User_25;18;New credit;Other, see explanation;35000.0;A_Denied
8039;Application_5240566;3;User_25;18;New credit;Other, see explanation;35000.0;A_Denied
8040;Application_5240566;0;User_38;18;New credit;Other, see explanation;35000.0;A_Denied
8041;Application_5240566;12;User_38;18;New credit;Other, see explanation;35000.0;A_Denied
8042;Application_5240566;13;User_38;18;New credit;Other, see explanation;35000.0;A_Denied
8043;Application_5240566;16;User_38;18;New credit;Other, see explanation;35000.0;A_Denied
8044;Application_5240566;19;User_38;18;New credit;Other, see explanation;35000.0;A_Denied
8045;Application_5240566;2;User_38;18;New credit;Other, see explanation;35000.0;A_Denied
8046;Application_5240566;25;User_68;18;New credit;Other, see explanation;35000.0;A_Denied
8047;Application_5240566;9;User_117;18;New credit;Other, see explanation;35000.0;A_Denied
8048;Application_5240566;15;User_117;18;New credit;Other, see explanation;35000.0;A_Denied
8049;Application_5240566;5;User_68;18;New credit;Other, see explanation;35000.0;A_Denied
8050;Application_5240566;14;User_68;18;New credit;Other, see explanation;35000.0;A_Denied
8497;Application_584603030;4;User_1;18;New credit;Existing loan takeover;23000.0;A_Denied
8498;Application_584603030;8;User_1;18;New credit;Existing loan takeover;23000.0;A_Denied
8499;Application_584603030;22;User_2;18;New credit;Existing loan takeover;23000.0;A_Denied
8500;Application_584603030;21;User_11;18;New credit;Existing loan takeover;23000.0;A_Denied
8501;Application_584603030;3;User_2;18;New credit;Existing loan takeover;23000.0;A_Denied
8502;Application_584603030;0;User_11;18;New credit;Existing loan takeover;23000.0;A_Denied
8503;Application_584603030;12;User_11;18;New credit;Existing loan takeover;23000.0;A_Denied
8504;Application_584603030;13;User_11;18;New credit;Existing loan takeover;23000.0;A_Denied
8505;Application_584603030;16;User_11;18;New credit;Existing loan takeover;23000.0;A_Denied
8506;Application_584603030;19;User_11;18;New credit;Existing loan takeover;23000.0;A_Denied
8507;Application_584603030;2;User_11;18;New credit;Existing loan takeover;23000.0;A_Denied
8508;Application_584603030;25;User_29;18;New credit;Existing loan takeover;23000.0;A_Denied
8509;Application_584603030;9;User_112;18;New credit;Existing loan takeover;23000.0;A_Denied
8510;Application_584603030;15;User_112;18;New credit;Existing loan takeover;23000.0;A_Denied
8511;Application_584603030;5;User_29;18;New credit;Existing loan takeover;23000.0;A_Denied
8512;Application_584603030;14;User_29;18;New credit;Existing loan takeover;23000.0;A_Denied
8944;Application_953392572;4;User_1;9;New credit;Existing loan takeover;35000.0;A_Denied
8945;Application_953392572;8;User_1;9;New credit;Existing loan takeover;35000.0;A_Denied
8946;Application_953392572;3;User_1;9;New credit;Existing loan takeover;35000.0;A_Denied
8947;Application_953392572;21;User_10;9;New credit;Existing loan takeover;35000.0;A_Denied
8948;Application_953392572;0;User_10;9;New credit;Existing loan takeover;35000.0;A_Denied
8949;Application_953392572;12;User_10;9;New credit;Existing loan takeover;35000.0;A_Denied
8950;Application_953392572;13;User_10;9;New credit;Existing loan takeover;35000.0;A_Denied
8951;Application_953392572;16;User_10;9;New credit;Existing loan takeover;35000.0;A_Denied
8952;Application_953392572;19;User_10;9;New credit;Existing loan takeover;35000.0;A_Denied
8953;Application_953392572;2;User_10;9;New credit;Existing loan takeover;35000.0;A_Denied
8954;Application_953392572;25;User_29;9;New credit;Existing loan takeover;35000.0;A_Denied
8955;Application_953392572;9;User_114;9;New credit;Existing loan takeover;35000.0;A_Denied
8956;Application_953392572;15;User_114;9;New credit;Existing loan takeover;35000.0;A_Denied
8957;Application_953392572;5;User_29;9;New credit;Existing loan takeover;35000.0;A_Denied
8958;Application_953392572;14;User_29;9;New credit;Existing loan takeover;35000.0;A_Denied
9649;Application_1029986710;4;User_1;18;New credit;Car;7000.0;A_Denied
9650;Application_1029986710;8;User_1;18;New credit;Car;7000.0;A_Denied
9651;Application_1029986710;22;User_4;18;New credit;Car;7000.0;A_Denied
9652;Application_1029986710;21;User_2;18;New credit;Car;7000.0;A_Denied
9653;Application_1029986710;3;User_4;18;New credit;Car;7000.0;A_Denied
9654;Application_1029986710;0;User_2;18;New credit;Car;7000.0;A_Denied
9655;Application_1029986710;12;User_2;18;New credit;Car;7000.0;A_Denied
9656;Application_1029986710;13;User_2;18;New credit;Car;7000.0;A_Denied
9657;Application_1029986710;16;User_2;18;New credit;Car;7000.0;A_Denied
9658;Application_1029986710;19;User_2;18;New credit;Car;7000.0;A_Denied
9659;Application_1029986710;2;User_2;18;New credit;Car;7000.0;A_Denied
9660;Application_1029986710;25;User_117;18;New credit;Car;7000.0;A_Denied
9661;Application_1029986710;9;User_117;18;New credit;Car;7000.0;A_Denied
9662;Application_1029986710;15;User_117;18;New credit;Car;7000.0;A_Denied
9663;Application_1029986710;5;User_87;18;New credit;Car;7000.0;A_Denied
9664;Application_1029986710;14;User_87;18;New credit;Car;7000.0;A_Denied
10524;Application_1299976284;4;User_1;885;New credit;Car;5000.0;A_Denied
10525;Application_1299976284;8;User_1;885;New credit;Car;5000.0;A_Denied
10526;Application_1299976284;3;User_1;885;New credit;Car;5000.0;A_Denied
10527;Application_1299976284;0;User_52;885;New credit;Car;5000.0;A_Denied
10528;Application_1299976284;12;User_52;885;New credit;Car;5000.0;A_Denied
10529;Application_1299976284;13;User_52;885;New credit;Car;5000.0;A_Denied
10530;Application_1299976284;11;User_52;885;New credit;Car;5000.0;A_Denied
10531;Application_1299976284;5;User_52;885;New credit;Car;5000.0;A_Denied
11300;Application_257274630;4;User_1;400;New credit;Home improvement;50000.0;A_Denied
11301;Application_257274630;8;User_1;400;New credit;Home improvement;50000.0;A_Denied
11302;Application_257274630;3;User_1;400;New credit;Home improvement;50000.0;A_Denied
11303;Application_257274630;21;User_22;400;New credit;Home improvement;50000.0;A_Denied
11304;Application_257274630;0;User_34;400;New credit;Home improvement;50000.0;A_Denied
11305;Application_257274630;12;User_34;400;New credit;Home improvement;50000.0;A_Denied
