;Case ID;Activity;Resource;Variant index;(case) ApplicationType;(case) LoanGoal;(case) RequestedAmount;lbl
627;Application_2015287405;11;User_1;19;New credit;Car;15000.0;A_Cancelled
628;Application_2015287405;11;User_1;19;New credit;Car;15000.0;A_Cancelled
1147;Application_340403559;4;User_1;19;New credit;Car;17000.0;A_Cancelled
1148;Application_340403559;8;User_1;19;New credit;Car;17000.0;A_Cancelled
1149;Application_340403559;3;User_1;19;New credit;Car;17000.0;A_Cancelled
1150;Application_340403559;21;User_15;19;New credit;Car;17000.0;A_Cancelled
1151;Application_340403559;0;User_15;19;New credit;Car;17000.0;A_Cancelled
1152;Application_340403559;12;User_15;19;New credit;Car;17000.0;A_Cancelled
1153;Application_340403559;13;User_15;19;New credit;Car;17000.0;A_Cancelled
1154;Application_340403559;16;User_15;19;New credit;Car;17000.0;A_Cancelled
1155;Application_340403559;19;User_15;19;New credit;Car;17000.0;A_Cancelled
1156;Application_340403559;2;User_15;19;New credit;Car;17000.0;A_Cancelled
1157;Application_340403559;12;User_8;19;New credit;Car;17000.0;A_Cancelled
1158;Application_340403559;13;User_8;19;New credit;Car;17000.0;A_Cancelled
1159;Application_340403559;16;User_8;19;New credit;Car;17000.0;A_Cancelled
1160;Application_340403559;1;User_1;19;New credit;Car;17000.0;A_Cancelled
1161;Application_340403559;11;User_1;19;New credit;Car;17000.0;A_Cancelled
1162;Application_340403559;11;User_1;19;New credit;Car;17000.0;A_Cancelled
1352;Application_1588619628;4;User_1;214;New credit;Home improvement;24000.0;A_Cancelled
1353;Application_1588619628;8;User_1;214;New credit;Home improvement;24000.0;A_Cancelled
1354;Application_1588619628;22;User_14;214;New credit;Home improvement;24000.0;A_Cancelled
1355;Application_1588619628;21;User_15;214;New credit;Home improvement;24000.0;A_Cancelled
1356;Application_1588619628;3;User_14;214;New credit;Home improvement;24000.0;A_Cancelled
1357;Application_1588619628;0;User_15;214;New credit;Home improvement;24000.0;A_Cancelled
1358;Application_1588619628;12;User_15;214;New credit;Home improvement;24000.0;A_Cancelled
1359;Application_1588619628;13;User_15;214;New credit;Home improvement;24000.0;A_Cancelled
1360;Application_1588619628;12;User_15;214;New credit;Home improvement;24000.0;A_Cancelled
1361;Application_1588619628;13;User_15;214;New credit;Home improvement;24000.0;A_Cancelled
1362;Application_1588619628;16;User_15;214;New credit;Home improvement;24000.0;A_Cancelled
1363;Application_1588619628;16;User_15;214;New credit;Home improvement;24000.0;A_Cancelled
1364;Application_1588619628;19;User_15;214;New credit;Home improvement;24000.0;A_Cancelled
1365;Application_1588619628;2;User_15;214;New credit;Home improvement;24000.0;A_Cancelled
1366;Application_1588619628;12;User_8;214;New credit;Home improvement;24000.0;A_Cancelled
1367;Application_1588619628;13;User_8;214;New credit;Home improvement;24000.0;A_Cancelled
1368;Application_1588619628;16;User_8;214;New credit;Home improvement;24000.0;A_Cancelled
1369;Application_1588619628;1;User_1;214;New credit;Home improvement;24000.0;A_Cancelled
1370;Application_1588619628;11;User_1;214;New credit;Home improvement;24000.0;A_Cancelled
1371;Application_1588619628;11;User_1;214;New credit;Home improvement;24000.0;A_Cancelled
1372;Application_1588619628;11;User_1;214;New credit;Home improvement;24000.0;A_Cancelled
1974;Application_1754646859;4;User_1;87;New credit;Home improvement;10000.0;A_Cancelled
1975;Application_1754646859;8;User_1;87;New credit;Home improvement;10000.0;A_Cancelled
1976;Application_1754646859;3;User_1;87;New credit;Home improvement;10000.0;A_Cancelled
1977;Application_1754646859;0;User_38;87;New credit;Home improvement;10000.0;A_Cancelled
1978;Application_1754646859;12;User_38;87;New credit;Home improvement;10000.0;A_Cancelled
1979;Application_1754646859;13;User_38;87;New credit;Home improvement;10000.0;A_Cancelled
1980;Application_1754646859;16;User_38;87;New credit;Home improvement;10000.0;A_Cancelled
1981;Application_1754646859;19;User_38;87;New credit;Home improvement;10000.0;A_Cancelled
1982;Application_1754646859;2;User_38;87;New credit;Home improvement;10000.0;A_Cancelled
1983;Application_1754646859;12;User_8;87;New credit;Home improvement;10000.0;A_Cancelled
1984;Application_1754646859;13;User_8;87;New credit;Home improvement;10000.0;A_Cancelled
1985;Application_1754646859;16;User_8;87;New credit;Home improvement;10000.0;A_Cancelled
1986;Application_1754646859;1;User_1;87;New credit;Home improvement;10000.0;A_Cancelled
1987;Application_1754646859;11;User_1;87;New credit;Home improvement;10000.0;A_Cancelled
1988;Application_1754646859;11;User_1;87;New credit;Home improvement;10000.0;A_Cancelled
2173;Application_952532843;4;User_1;19;New credit;Car;9000.0;A_Cancelled
2174;Application_952532843;8;User_1;19;New credit;Car;9000.0;A_Cancelled
2175;Application_952532843;3;User_1;19;New credit;Car;9000.0;A_Cancelled
2176;Application_952532843;21;User_3;19;New credit;Car;9000.0;A_Cancelled
2177;Application_952532843;0;User_3;19;New credit;Car;9000.0;A_Cancelled
2178;Application_952532843;12;User_3;19;New credit;Car;9000.0;A_Cancelled
2179;Application_952532843;13;User_3;19;New credit;Car;9000.0;A_Cancelled
2180;Application_952532843;16;User_3;19;New credit;Car;9000.0;A_Cancelled
2181;Application_952532843;19;User_3;19;New credit;Car;9000.0;A_Cancelled
2182;Application_952532843;2;User_3;19;New credit;Car;9000.0;A_Cancelled
2183;Application_952532843;12;User_8;19;New credit;Car;9000.0;A_Cancelled
2184;Application_952532843;13;User_8;19;New credit;Car;9000.0;A_Cancelled
2185;Application_952532843;16;User_8;19;New credit;Car;9000.0;A_Cancelled
2186;Application_952532843;1;User_1;19;New credit;Car;9000.0;A_Cancelled
2187;Application_952532843;11;User_1;19;New credit;Car;9000.0;A_Cancelled
2188;Application_952532843;11;User_1;19;New credit;Car;9000.0;A_Cancelled
2271;Application_1886382319;4;User_2;27;New credit;Remaining debt home;11000.0;A_Cancelled
2272;Application_1886382319;21;User_2;27;New credit;Remaining debt home;11000.0;A_Cancelled
2273;Application_1886382319;3;User_2;27;New credit;Remaining debt home;11000.0;A_Cancelled
2274;Application_1886382319;0;User_2;27;New credit;Remaining debt home;11000.0;A_Cancelled
2275;Application_1886382319;12;User_2;27;New credit;Remaining debt home;11000.0;A_Cancelled
2276;Application_1886382319;13;User_2;27;New credit;Remaining debt home;11000.0;A_Cancelled
2277;Application_1886382319;16;User_2;27;New credit;Remaining debt home;11000.0;A_Cancelled
2278;Application_1886382319;19;User_2;27;New credit;Remaining debt home;11000.0;A_Cancelled
2279;Application_1886382319;2;User_2;27;New credit;Remaining debt home;11000.0;A_Cancelled
2280;Application_1886382319;12;User_8;27;New credit;Remaining debt home;11000.0;A_Cancelled
2281;Application_1886382319;13;User_8;27;New credit;Remaining debt home;11000.0;A_Cancelled
2282;Application_1886382319;16;User_8;27;New credit;Remaining debt home;11000.0;A_Cancelled
2283;Application_1886382319;1;User_1;27;New credit;Remaining debt home;11000.0;A_Cancelled
2284;Application_1886382319;11;User_1;27;New credit;Remaining debt home;11000.0;A_Cancelled
2285;Application_1886382319;11;User_1;27;New credit;Remaining debt home;11000.0;A_Cancelled
2286;Application_1250134245;4;User_1;19;New credit;Home improvement;5000.0;A_Cancelled
2287;Application_1250134245;8;User_1;19;New credit;Home improvement;5000.0;A_Cancelled
2288;Application_1250134245;3;User_1;19;New credit;Home improvement;5000.0;A_Cancelled
2289;Application_1250134245;21;User_3;19;New credit;Home improvement;5000.0;A_Cancelled
2290;Application_1250134245;0;User_3;19;New credit;Home improvement;5000.0;A_Cancelled
2291;Application_1250134245;12;User_3;19;New credit;Home improvement;5000.0;A_Cancelled
2292;Application_1250134245;13;User_3;19;New credit;Home improvement;5000.0;A_Cancelled
2293;Application_1250134245;16;User_3;19;New credit;Home improvement;5000.0;A_Cancelled
2294;Application_1250134245;19;User_3;19;New credit;Home improvement;5000.0;A_Cancelled
2295;Application_1250134245;2;User_3;19;New credit;Home improvement;5000.0;A_Cancelled
2296;Application_1250134245;12;User_8;19;New credit;Home improvement;5000.0;A_Cancelled
2297;Application_1250134245;13;User_8;19;New credit;Home improvement;5000.0;A_Cancelled
2298;Application_1250134245;16;User_8;19;New credit;Home improvement;5000.0;A_Cancelled
2299;Application_1250134245;1;User_1;19;New credit;Home improvement;5000.0;A_Cancelled
2300;Application_1250134245;11;User_1;19;New credit;Home improvement;5000.0;A_Cancelled
2301;Application_1250134245;11;User_1;19;New credit;Home improvement;5000.0;A_Cancelled
2952;Application_1068218912;4;User_1;19;New credit;Motorcycle;7500.0;A_Cancelled
2953;Application_1068218912;8;User_1;19;New credit;Motorcycle;7500.0;A_Cancelled
2954;Application_1068218912;3;User_1;19;New credit;Motorcycle;7500.0;A_Cancelled
2955;Application_1068218912;21;User_7;19;New credit;Motorcycle;7500.0;A_Cancelled
2956;Application_1068218912;0;User_7;19;New credit;Motorcycle;7500.0;A_Cancelled
2957;Application_1068218912;12;User_7;19;New credit;Motorcycle;7500.0;A_Cancelled
2958;Application_1068218912;13;User_7;19;New credit;Motorcycle;7500.0;A_Cancelled
2959;Application_1068218912;16;User_7;19;New credit;Motorcycle;7500.0;A_Cancelled
2960;Application_1068218912;19;User_7;19;New credit;Motorcycle;7500.0;A_Cancelled
2961;Application_1068218912;2;User_7;19;New credit;Motorcycle;7500.0;A_Cancelled
2962;Application_1068218912;12;User_8;19;New credit;Motorcycle;7500.0;A_Cancelled
2963;Application_1068218912;13;User_8;19;New credit;Motorcycle;7500.0;A_Cancelled
2964;Application_1068218912;16;User_8;19;New credit;Motorcycle;7500.0;A_Cancelled
2965;Application_1068218912;1;User_1;19;New credit;Motorcycle;7500.0;A_Cancelled
2966;Application_1068218912;11;User_1;19;New credit;Motorcycle;7500.0;A_Cancelled
2967;Application_1068218912;11;User_1;19;New credit;Motorcycle;7500.0;A_Cancelled
3033;Application_1365381023;4;User_1;286;New credit;Car;5000.0;A_Cancelled
3034;Application_1365381023;8;User_1;286;New credit;Car;5000.0;A_Cancelled
3035;Application_1365381023;22;User_1;286;New credit;Car;5000.0;A_Cancelled
3036;Application_1365381023;3;User_1;286;New credit;Car;5000.0;A_Cancelled
3037;Application_1365381023;21;User_24;286;New credit;Car;5000.0;A_Cancelled
3038;Application_1365381023;0;User_16;286;New credit;Car;5000.0;A_Cancelled
3039;Application_1365381023;12;User_16;286;New credit;Car;5000.0;A_Cancelled
3040;Application_1365381023;13;User_16;286;New credit;Car;5000.0;A_Cancelled
3041;Application_1365381023;16;User_16;286;New credit;Car;5000.0;A_Cancelled
3042;Application_1365381023;19;User_16;286;New credit;Car;5000.0;A_Cancelled
3043;Application_1365381023;2;User_16;286;New credit;Car;5000.0;A_Cancelled
3044;Application_1365381023;12;User_8;286;New credit;Car;5000.0;A_Cancelled
3045;Application_1365381023;13;User_8;286;New credit;Car;5000.0;A_Cancelled
3046;Application_1365381023;16;User_8;286;New credit;Car;5000.0;A_Cancelled
3047;Application_1365381023;1;User_1;286;New credit;Car;5000.0;A_Cancelled
3048;Application_1365381023;11;User_1;286;New credit;Car;5000.0;A_Cancelled
3049;Application_1365381023;11;User_1;286;New credit;Car;5000.0;A_Cancelled
3083;Application_1044911465;4;User_1;45;New credit;Existing loan takeover;19500.0;A_Cancelled
3084;Application_1044911465;8;User_1;45;New credit;Existing loan takeover;19500.0;A_Cancelled
3085;Application_1044911465;22;User_3;45;New credit;Existing loan takeover;19500.0;A_Cancelled
3086;Application_1044911465;21;User_3;45;New credit;Existing loan takeover;19500.0;A_Cancelled
3087;Application_1044911465;3;User_3;45;New credit;Existing loan takeover;19500.0;A_Cancelled
3088;Application_1044911465;0;User_3;45;New credit;Existing loan takeover;19500.0;A_Cancelled
3089;Application_1044911465;12;User_3;45;New credit;Existing loan takeover;19500.0;A_Cancelled
3090;Application_1044911465;13;User_3;45;New credit;Existing loan takeover;19500.0;A_Cancelled
3091;Application_1044911465;16;User_3;45;New credit;Existing loan takeover;19500.0;A_Cancelled
3092;Application_1044911465;19;User_3;45;New credit;Existing loan takeover;19500.0;A_Cancelled
3093;Application_1044911465;2;User_3;45;New credit;Existing loan takeover;19500.0;A_Cancelled
3094;Application_1044911465;12;User_8;45;New credit;Existing loan takeover;19500.0;A_Cancelled
3095;Application_1044911465;13;User_8;45;New credit;Existing loan takeover;19500.0;A_Cancelled
3096;Application_1044911465;16;User_8;45;New credit;Existing loan takeover;19500.0;A_Cancelled
3097;Application_1044911465;1;User_1;45;New credit;Existing loan takeover;19500.0;A_Cancelled
3098;Application_1044911465;11;User_1;45;New credit;Existing loan takeover;19500.0;A_Cancelled
3099;Application_1044911465;11;User_1;45;New credit;Existing loan takeover;19500.0;A_Cancelled
3169;Application_920048730;4;User_31;203;New credit;Boat;40000.0;A_Cancelled
3170;Application_920048730;21;User_31;203;New credit;Boat;40000.0;A_Cancelled
3171;Application_920048730;3;User_31;203;New credit;Boat;40000.0;A_Cancelled
3172;Application_920048730;0;User_19;203;New credit;Boat;40000.0;A_Cancelled
3173;Application_920048730;12;User_19;203;New credit;Boat;40000.0;A_Cancelled
3174;Application_920048730;13;User_19;203;New credit;Boat;40000.0;A_Cancelled
3175;Application_920048730;16;User_19;203;New credit;Boat;40000.0;A_Cancelled
3176;Application_920048730;19;User_19;203;New credit;Boat;40000.0;A_Cancelled
3177;Application_920048730;2;User_19;203;New credit;Boat;40000.0;A_Cancelled
3178;Application_920048730;11;User_3;203;New credit;Boat;40000.0;A_Cancelled
3179;Application_920048730;12;User_3;203;New credit;Boat;40000.0;A_Cancelled
3180;Application_920048730;13;User_3;203;New credit;Boat;40000.0;A_Cancelled
3181;Application_920048730;16;User_3;203;New credit;Boat;40000.0;A_Cancelled
3182;Application_920048730;1;User_1;203;New credit;Boat;40000.0;A_Cancelled
3183;Application_920048730;11;User_1;203;New credit;Boat;40000.0;A_Cancelled
3268;Application_1159653941;4;User_5;4;New credit;Unknown;0.0;A_Cancelled
3269;Application_1159653941;21;User_5;4;New credit;Unknown;0.0;A_Cancelled
3270;Application_1159653941;3;User_5;4;New credit;Unknown;0.0;A_Cancelled
3271;Application_1159653941;0;User_5;4;New credit;Unknown;0.0;A_Cancelled
3272;Application_1159653941;12;User_5;4;New credit;Unknown;0.0;A_Cancelled
3273;Application_1159653941;13;User_5;4;New credit;Unknown;0.0;A_Cancelled
3274;Application_1159653941;16;User_5;4;New credit;Unknown;0.0;A_Cancelled
3275;Application_1159653941;19;User_5;4;New credit;Unknown;0.0;A_Cancelled
3276;Application_1159653941;2;User_5;4;New credit;Unknown;0.0;A_Cancelled
3277;Application_1159653941;1;User_1;4;New credit;Unknown;0.0;A_Cancelled
3278;Application_1159653941;11;User_1;4;New credit;Unknown;0.0;A_Cancelled
3279;Application_663648942;4;User_1;19;New credit;Home improvement;15000.0;A_Cancelled
3280;Application_663648942;8;User_1;19;New credit;Home improvement;15000.0;A_Cancelled
3281;Application_663648942;3;User_1;19;New credit;Home improvement;15000.0;A_Cancelled
3282;Application_663648942;21;User_37;19;New credit;Home improvement;15000.0;A_Cancelled
3283;Application_663648942;0;User_37;19;New credit;Home improvement;15000.0;A_Cancelled
3284;Application_663648942;12;User_37;19;New credit;Home improvement;15000.0;A_Cancelled
3285;Application_663648942;13;User_37;19;New credit;Home improvement;15000.0;A_Cancelled
3286;Application_663648942;16;User_37;19;New credit;Home improvement;15000.0;A_Cancelled
3287;Application_663648942;19;User_37;19;New credit;Home improvement;15000.0;A_Cancelled
3288;Application_663648942;2;User_37;19;New credit;Home improvement;15000.0;A_Cancelled
3289;Application_663648942;12;User_8;19;New credit;Home improvement;15000.0;A_Cancelled
3290;Application_663648942;13;User_8;19;New credit;Home improvement;15000.0;A_Cancelled
3291;Application_663648942;16;User_8;19;New credit;Home improvement;15000.0;A_Cancelled
3292;Application_663648942;1;User_1;19;New credit;Home improvement;15000.0;A_Cancelled
3293;Application_663648942;11;User_1;19;New credit;Home improvement;15000.0;A_Cancelled
3294;Application_663648942;11;User_1;19;New credit;Home improvement;15000.0;A_Cancelled
3952;Application_1151254747;4;User_1;214;New credit;Other, see explanation;5000.0;A_Cancelled
3953;Application_1151254747;8;User_1;214;New credit;Other, see explanation;5000.0;A_Cancelled
3954;Application_1151254747;22;User_5;214;New credit;Other, see explanation;5000.0;A_Cancelled
3955;Application_1151254747;21;User_15;214;New credit;Other, see explanation;5000.0;A_Cancelled
3956;Application_1151254747;3;User_5;214;New credit;Other, see explanation;5000.0;A_Cancelled
3957;Application_1151254747;0;User_15;214;New credit;Other, see explanation;5000.0;A_Cancelled
3958;Application_1151254747;12;User_15;214;New credit;Other, see explanation;5000.0;A_Cancelled
3959;Application_1151254747;13;User_15;214;New credit;Other, see explanation;5000.0;A_Cancelled
3960;Application_1151254747;12;User_15;214;New credit;Other, see explanation;5000.0;A_Cancelled
3961;Application_1151254747;13;User_15;214;New credit;Other, see explanation;5000.0;A_Cancelled
3962;Application_1151254747;16;User_15;214;New credit;Other, see explanation;5000.0;A_Cancelled
3963;Application_1151254747;16;User_15;214;New credit;Other, see explanation;5000.0;A_Cancelled
3964;Application_1151254747;19;User_15;214;New credit;Other, see explanation;5000.0;A_Cancelled
3965;Application_1151254747;2;User_15;214;New credit;Other, see explanation;5000.0;A_Cancelled
3966;Application_1151254747;12;User_8;214;New credit;Other, see explanation;5000.0;A_Cancelled
3967;Application_1151254747;13;User_8;214;New credit;Other, see explanation;5000.0;A_Cancelled
3968;Application_1151254747;16;User_8;214;New credit;Other, see explanation;5000.0;A_Cancelled
3969;Application_1151254747;1;User_1;214;New credit;Other, see explanation;5000.0;A_Cancelled
3970;Application_1151254747;11;User_1;214;New credit;Other, see explanation;5000.0;A_Cancelled
3971;Application_1151254747;11;User_1;214;New credit;Other, see explanation;5000.0;A_Cancelled
3972;Application_1151254747;11;User_1;214;New credit;Other, see explanation;5000.0;A_Cancelled
4013;Application_19324985;4;User_1;7;New credit;Car;8000.0;A_Cancelled
4014;Application_19324985;8;User_1;7;New credit;Car;8000.0;A_Cancelled
4015;Application_19324985;22;User_5;7;New credit;Car;8000.0;A_Cancelled
4016;Application_19324985;21;User_5;7;New credit;Car;8000.0;A_Cancelled
4017;Application_19324985;3;User_5;7;New credit;Car;8000.0;A_Cancelled
4018;Application_19324985;0;User_28;7;New credit;Car;8000.0;A_Cancelled
4019;Application_19324985;12;User_28;7;New credit;Car;8000.0;A_Cancelled
4020;Application_19324985;13;User_28;7;New credit;Car;8000.0;A_Cancelled
4021;Application_19324985;16;User_28;7;New credit;Car;8000.0;A_Cancelled
4022;Application_19324985;19;User_28;7;New credit;Car;8000.0;A_Cancelled
4023;Application_19324985;2;User_28;7;New credit;Car;8000.0;A_Cancelled
4024;Application_19324985;1;User_10;7;New credit;Car;8000.0;A_Cancelled
4025;Application_19324985;11;User_10;7;New credit;Car;8000.0;A_Cancelled
4451;Application_788421650;4;User_4;27;New credit;Existing loan takeover;0.0;A_Cancelled
4452;Application_788421650;21;User_4;27;New credit;Existing loan takeover;0.0;A_Cancelled
4453;Application_788421650;3;User_4;27;New credit;Existing loan takeover;0.0;A_Cancelled
4454;Application_788421650;0;User_4;27;New credit;Existing loan takeover;0.0;A_Cancelled
4455;Application_788421650;12;User_34;27;New credit;Existing loan takeover;0.0;A_Cancelled
4456;Application_788421650;13;User_34;27;New credit;Existing loan takeover;0.0;A_Cancelled
4457;Application_788421650;16;User_34;27;New credit;Existing loan takeover;0.0;A_Cancelled
4458;Application_788421650;19;User_34;27;New credit;Existing loan takeover;0.0;A_Cancelled
4459;Application_788421650;2;User_34;27;New credit;Existing loan takeover;0.0;A_Cancelled
4460;Application_788421650;12;User_31;27;New credit;Existing loan takeover;0.0;A_Cancelled
4461;Application_788421650;13;User_31;27;New credit;Existing loan takeover;0.0;A_Cancelled
4462;Application_788421650;16;User_31;27;New credit;Existing loan takeover;0.0;A_Cancelled
4463;Application_788421650;1;User_1;27;New credit;Existing loan takeover;0.0;A_Cancelled
4464;Application_788421650;11;User_1;27;New credit;Existing loan takeover;0.0;A_Cancelled
4465;Application_788421650;11;User_1;27;New credit;Existing loan takeover;0.0;A_Cancelled
4662;Application_1484851617;4;User_4;268;New credit;Car;7500.0;A_Cancelled
4663;Application_1484851617;21;User_4;268;New credit;Car;7500.0;A_Cancelled
4664;Application_1484851617;3;User_4;268;New credit;Car;7500.0;A_Cancelled
4665;Application_1484851617;0;User_4;268;New credit;Car;7500.0;A_Cancelled
4666;Application_1484851617;12;User_4;268;New credit;Car;7500.0;A_Cancelled
4667;Application_1484851617;13;User_4;268;New credit;Car;7500.0;A_Cancelled
4668;Application_1484851617;16;User_4;268;New credit;Car;7500.0;A_Cancelled
4669;Application_1484851617;19;User_4;268;New credit;Car;7500.0;A_Cancelled
4670;Application_1484851617;2;User_4;268;New credit;Car;7500.0;A_Cancelled
4671;Application_1484851617;12;User_4;268;New credit;Car;7500.0;A_Cancelled
4672;Application_1484851617;13;User_4;268;New credit;Car;7500.0;A_Cancelled
4673;Application_1484851617;16;User_4;268;New credit;Car;7500.0;A_Cancelled
4674;Application_1484851617;11;User_4;268;New credit;Car;7500.0;A_Cancelled
4675;Application_1484851617;1;User_1;268;New credit;Car;7500.0;A_Cancelled
4676;Application_1484851617;11;User_1;268;New credit;Car;7500.0;A_Cancelled
4797;Application_722397148;4;User_1;576;New credit;Car;14500.0;A_Pending
4798;Application_722397148;8;User_1;576;New credit;Car;14500.0;A_Pending
4799;Application_722397148;3;User_1;576;New credit;Car;14500.0;A_Pending
4800;Application_722397148;21;User_15;576;New credit;Car;14500.0;A_Pending
4801;Application_722397148;0;User_15;576;New credit;Car;14500.0;A_Pending
4802;Application_722397148;12;User_15;576;New credit;Car;14500.0;A_Pending
4803;Application_722397148;13;User_15;576;New credit;Car;14500.0;A_Pending
4804;Application_722397148;12;User_15;576;New credit;Car;14500.0;A_Pending
4805;Application_722397148;13;User_15;576;New credit;Car;14500.0;A_Pending
4806;Application_722397148;12;User_15;576;New credit;Car;14500.0;A_Pending
4807;Application_722397148;13;User_15;576;New credit;Car;14500.0;A_Pending
4808;Application_722397148;12;User_15;576;New credit;Car;14500.0;A_Pending
4809;Application_722397148;13;User_15;576;New credit;Car;14500.0;A_Pending
4810;Application_722397148;16;User_15;576;New credit;Car;14500.0;A_Pending
4811;Application_722397148;16;User_15;576;New credit;Car;14500.0;A_Pending
4812;Application_722397148;16;User_15;576;New credit;Car;14500.0;A_Pending
4813;Application_722397148;16;User_15;576;New credit;Car;14500.0;A_Pending
4814;Application_722397148;19;User_15;576;New credit;Car;14500.0;A_Pending
4815;Application_722397148;2;User_15;576;New credit;Car;14500.0;A_Pending
4816;Application_722397148;25;User_68;576;New credit;Car;14500.0;A_Pending
4817;Application_722397148;9;User_112;576;New credit;Car;14500.0;A_Pending
4818;Application_722397148;15;User_112;576;New credit;Car;14500.0;A_Pending
4819;Application_722397148;20;User_68;576;New credit;Car;14500.0;A_Pending
4820;Application_722397148;6;User_68;576;New credit;Car;14500.0;A_Pending
4821;Application_722397148;25;User_24;576;New credit;Car;14500.0;A_Pending
4822;Application_722397148;9;User_24;576;New credit;Car;14500.0;A_Pending
4823;Application_722397148;10;User_117;576;New credit;Car;14500.0;A_Pending
4824;Application_722397148;7;User_117;576;New credit;Car;14500.0;A_Pending
4825;Application_722397148;11;User_117;576;New credit;Car;14500.0;A_Pending
4826;Application_722397148;11;User_117;576;New credit;Car;14500.0;A_Pending
4827;Application_722397148;11;User_117;576;New credit;Car;14500.0;A_Pending
5060;Application_1911804233;4;User_1;7;New credit;Other, see explanation;20000.0;A_Cancelled
