;Case ID;Activity;Resource;Variant index;(case) ApplicationType;(case) LoanGoal;(case) RequestedAmount;lbl
5308;Application_125495187;2;User_21;18;New credit;Existing loan takeover;5000.0;A_Denied
5309;Application_125495187;25;User_95;18;New credit;Existing loan takeover;5000.0;A_Denied
5310;Application_125495187;9;User_113;18;New credit;Existing loan takeover;5000.0;A_Denied
5311;Application_125495187;15;User_113;18;New credit;Existing loan takeover;5000.0;A_Denied
5312;Application_125495187;5;User_95;18;New credit;Existing loan takeover;5000.0;A_Denied
5313;Application_125495187;14;User_95;18;New credit;Existing loan takeover;5000.0;A_Denied
5455;Application_675506291;4;User_1;31;New credit;Not speficied;24000.0;A_Pending
5456;Application_675506291;8;User_1;31;New credit;Not speficied;24000.0;A_Pending
5457;Application_675506291;22;User_14;31;New credit;Not speficied;24000.0;A_Pending
5458;Application_675506291;21;User_14;31;New credit;Not speficied;24000.0;A_Pending
5459;Application_675506291;3;User_14;31;New credit;Not speficied;24000.0;A_Pending
5460;Application_675506291;0;User_92;31;New credit;Not speficied;24000.0;A_Pending
5461;Application_675506291;12;User_92;31;New credit;Not speficied;24000.0;A_Pending
5462;Application_675506291;13;User_92;31;New credit;Not speficied;24000.0;A_Pending
5463;Application_675506291;16;User_92;31;New credit;Not speficied;24000.0;A_Pending
5464;Application_675506291;19;User_92;31;New credit;Not speficied;24000.0;A_Pending
5465;Application_675506291;2;User_92;31;New credit;Not speficied;24000.0;A_Pending
5466;Application_675506291;25;User_116;31;New credit;Not speficied;24000.0;A_Pending
5467;Application_675506291;9;User_116;31;New credit;Not speficied;24000.0;A_Pending
5468;Application_675506291;15;User_116;31;New credit;Not speficied;24000.0;A_Pending
5469;Application_675506291;10;User_29;31;New credit;Not speficied;24000.0;A_Pending
5470;Application_675506291;7;User_29;31;New credit;Not speficied;24000.0;A_Pending
5930;Application_1562741414;4;User_1;26;New credit;Home improvement;10000.0;A_Pending
5931;Application_1562741414;8;User_1;26;New credit;Home improvement;10000.0;A_Pending
5932;Application_1562741414;3;User_1;26;New credit;Home improvement;10000.0;A_Pending
5933;Application_1562741414;0;User_10;26;New credit;Home improvement;10000.0;A_Pending
5934;Application_1562741414;12;User_10;26;New credit;Home improvement;10000.0;A_Pending
5935;Application_1562741414;13;User_10;26;New credit;Home improvement;10000.0;A_Pending
5936;Application_1562741414;16;User_10;26;New credit;Home improvement;10000.0;A_Pending
5937;Application_1562741414;19;User_10;26;New credit;Home improvement;10000.0;A_Pending
5938;Application_1562741414;2;User_10;26;New credit;Home improvement;10000.0;A_Pending
5939;Application_1562741414;25;User_114;26;New credit;Home improvement;10000.0;A_Pending
5940;Application_1562741414;9;User_114;26;New credit;Home improvement;10000.0;A_Pending
5941;Application_1562741414;15;User_114;26;New credit;Home improvement;10000.0;A_Pending
5942;Application_1562741414;10;User_29;26;New credit;Home improvement;10000.0;A_Pending
5943;Application_1562741414;7;User_29;26;New credit;Home improvement;10000.0;A_Pending
6031;Application_74089970;4;User_1;183;New credit;Existing loan takeover;15000.0;A_Denied
6032;Application_74089970;8;User_1;183;New credit;Existing loan takeover;15000.0;A_Denied
6033;Application_74089970;3;User_1;183;New credit;Existing loan takeover;15000.0;A_Denied
6034;Application_74089970;21;User_37;183;New credit;Existing loan takeover;15000.0;A_Denied
6035;Application_74089970;0;User_37;183;New credit;Existing loan takeover;15000.0;A_Denied
6036;Application_74089970;12;User_37;183;New credit;Existing loan takeover;15000.0;A_Denied
6037;Application_74089970;13;User_37;183;New credit;Existing loan takeover;15000.0;A_Denied
6038;Application_74089970;5;User_37;183;New credit;Existing loan takeover;15000.0;A_Denied
6039;Application_74089970;14;User_37;183;New credit;Existing loan takeover;15000.0;A_Denied
6742;Application_1470184564;4;User_1;18;New credit;Other, see explanation;5000.0;A_Denied
6743;Application_1470184564;8;User_1;18;New credit;Other, see explanation;5000.0;A_Denied
6744;Application_1470184564;22;User_4;18;New credit;Other, see explanation;5000.0;A_Denied
6745;Application_1470184564;21;User_4;18;New credit;Other, see explanation;5000.0;A_Denied
6746;Application_1470184564;3;User_4;18;New credit;Other, see explanation;5000.0;A_Denied
6747;Application_1470184564;0;User_44;18;New credit;Other, see explanation;5000.0;A_Denied
6748;Application_1470184564;12;User_44;18;New credit;Other, see explanation;5000.0;A_Denied
6749;Application_1470184564;13;User_44;18;New credit;Other, see explanation;5000.0;A_Denied
6750;Application_1470184564;16;User_44;18;New credit;Other, see explanation;5000.0;A_Denied
6751;Application_1470184564;19;User_44;18;New credit;Other, see explanation;5000.0;A_Denied
6752;Application_1470184564;2;User_44;18;New credit;Other, see explanation;5000.0;A_Denied
6753;Application_1470184564;25;User_30;18;New credit;Other, see explanation;5000.0;A_Denied
6754;Application_1470184564;9;User_114;18;New credit;Other, see explanation;5000.0;A_Denied
6755;Application_1470184564;15;User_114;18;New credit;Other, see explanation;5000.0;A_Denied
6756;Application_1470184564;5;User_30;18;New credit;Other, see explanation;5000.0;A_Denied
6757;Application_1470184564;14;User_30;18;New credit;Other, see explanation;5000.0;A_Denied
7046;Application_289811958;4;User_10;5;Limit raise;Car;15000.0;A_Pending
7047;Application_289811958;3;User_10;5;Limit raise;Car;15000.0;A_Pending
7048;Application_289811958;21;User_10;5;Limit raise;Car;15000.0;A_Pending
7049;Application_289811958;0;User_10;5;Limit raise;Car;15000.0;A_Pending
7050;Application_289811958;12;User_10;5;Limit raise;Car;15000.0;A_Pending
7051;Application_289811958;13;User_10;5;Limit raise;Car;15000.0;A_Pending
7052;Application_289811958;16;User_10;5;Limit raise;Car;15000.0;A_Pending
7053;Application_289811958;19;User_10;5;Limit raise;Car;15000.0;A_Pending
7054;Application_289811958;2;User_10;5;Limit raise;Car;15000.0;A_Pending
7055;Application_289811958;25;User_87;5;Limit raise;Car;15000.0;A_Pending
7056;Application_289811958;9;User_118;5;Limit raise;Car;15000.0;A_Pending
7057;Application_289811958;15;User_118;5;Limit raise;Car;15000.0;A_Pending
7058;Application_289811958;10;User_87;5;Limit raise;Car;15000.0;A_Pending
7059;Application_289811958;7;User_87;5;Limit raise;Car;15000.0;A_Pending
7406;Application_1771304108;4;User_74;20;New credit;Unknown;0.0;A_Denied
7407;Application_1771304108;21;User_74;20;New credit;Unknown;0.0;A_Denied
7408;Application_1771304108;3;User_74;20;New credit;Unknown;0.0;A_Denied
7409;Application_1771304108;0;User_74;20;New credit;Unknown;0.0;A_Denied
7410;Application_1771304108;12;User_74;20;New credit;Unknown;0.0;A_Denied
7411;Application_1771304108;13;User_74;20;New credit;Unknown;0.0;A_Denied
7412;Application_1771304108;16;User_74;20;New credit;Unknown;0.0;A_Denied
7413;Application_1771304108;19;User_74;20;New credit;Unknown;0.0;A_Denied
7414;Application_1771304108;2;User_74;20;New credit;Unknown;0.0;A_Denied
7415;Application_1771304108;25;User_87;20;New credit;Unknown;0.0;A_Denied
7416;Application_1771304108;9;User_117;20;New credit;Unknown;0.0;A_Denied
7417;Application_1771304108;15;User_117;20;New credit;Unknown;0.0;A_Denied
7418;Application_1771304108;5;User_87;20;New credit;Unknown;0.0;A_Denied
7419;Application_1771304108;14;User_87;20;New credit;Unknown;0.0;A_Denied
7436;Application_2081147987;4;User_1;9;New credit;Home improvement;20000.0;A_Denied
7437;Application_2081147987;8;User_1;9;New credit;Home improvement;20000.0;A_Denied
7438;Application_2081147987;3;User_1;9;New credit;Home improvement;20000.0;A_Denied
7439;Application_2081147987;21;User_17;9;New credit;Home improvement;20000.0;A_Denied
7440;Application_2081147987;0;User_17;9;New credit;Home improvement;20000.0;A_Denied
7441;Application_2081147987;12;User_17;9;New credit;Home improvement;20000.0;A_Denied
7442;Application_2081147987;13;User_17;9;New credit;Home improvement;20000.0;A_Denied
7443;Application_2081147987;16;User_17;9;New credit;Home improvement;20000.0;A_Denied
7444;Application_2081147987;19;User_17;9;New credit;Home improvement;20000.0;A_Denied
7445;Application_2081147987;2;User_17;9;New credit;Home improvement;20000.0;A_Denied
7446;Application_2081147987;25;User_75;9;New credit;Home improvement;20000.0;A_Denied
7447;Application_2081147987;9;User_117;9;New credit;Home improvement;20000.0;A_Denied
7448;Application_2081147987;15;User_117;9;New credit;Home improvement;20000.0;A_Denied
7449;Application_2081147987;5;User_75;9;New credit;Home improvement;20000.0;A_Denied
7450;Application_2081147987;14;User_75;9;New credit;Home improvement;20000.0;A_Denied
8944;Application_953392572;4;User_1;9;New credit;Existing loan takeover;35000.0;A_Denied
8945;Application_953392572;8;User_1;9;New credit;Existing loan takeover;35000.0;A_Denied
8946;Application_953392572;3;User_1;9;New credit;Existing loan takeover;35000.0;A_Denied
8947;Application_953392572;21;User_10;9;New credit;Existing loan takeover;35000.0;A_Denied
8948;Application_953392572;0;User_10;9;New credit;Existing loan takeover;35000.0;A_Denied
8949;Application_953392572;12;User_10;9;New credit;Existing loan takeover;35000.0;A_Denied
8950;Application_953392572;13;User_10;9;New credit;Existing loan takeover;35000.0;A_Denied
8951;Application_953392572;16;User_10;9;New credit;Existing loan takeover;35000.0;A_Denied
8952;Application_953392572;19;User_10;9;New credit;Existing loan takeover;35000.0;A_Denied
8953;Application_953392572;2;User_10;9;New credit;Existing loan takeover;35000.0;A_Denied
8954;Application_953392572;25;User_29;9;New credit;Existing loan takeover;35000.0;A_Denied
8955;Application_953392572;9;User_114;9;New credit;Existing loan takeover;35000.0;A_Denied
8956;Application_953392572;15;User_114;9;New credit;Existing loan takeover;35000.0;A_Denied
8957;Application_953392572;5;User_29;9;New credit;Existing loan takeover;35000.0;A_Denied
8958;Application_953392572;14;User_29;9;New credit;Existing loan takeover;35000.0;A_Denied
10156;Application_128641394;4;User_1;3;New credit;Other, see explanation;35000.0;A_Pending
10157;Application_128641394;8;User_1;3;New credit;Other, see explanation;35000.0;A_Pending
10158;Application_128641394;3;User_1;3;New credit;Other, see explanation;35000.0;A_Pending
10159;Application_128641394;21;User_31;3;New credit;Other, see explanation;35000.0;A_Pending
10160;Application_128641394;0;User_31;3;New credit;Other, see explanation;35000.0;A_Pending
10161;Application_128641394;12;User_31;3;New credit;Other, see explanation;35000.0;A_Pending
10162;Application_128641394;13;User_31;3;New credit;Other, see explanation;35000.0;A_Pending
10163;Application_128641394;16;User_31;3;New credit;Other, see explanation;35000.0;A_Pending
10164;Application_128641394;19;User_31;3;New credit;Other, see explanation;35000.0;A_Pending
10165;Application_128641394;2;User_31;3;New credit;Other, see explanation;35000.0;A_Pending
10166;Application_128641394;25;User_30;3;New credit;Other, see explanation;35000.0;A_Pending
10167;Application_128641394;9;User_114;3;New credit;Other, see explanation;35000.0;A_Pending
10168;Application_128641394;15;User_114;3;New credit;Other, see explanation;35000.0;A_Pending
10169;Application_128641394;10;User_30;3;New credit;Other, see explanation;35000.0;A_Pending
10170;Application_128641394;7;User_30;3;New credit;Other, see explanation;35000.0;A_Pending
11300;Application_257274630;4;User_1;400;New credit;Home improvement;50000.0;A_Denied
11301;Application_257274630;8;User_1;400;New credit;Home improvement;50000.0;A_Denied
11302;Application_257274630;3;User_1;400;New credit;Home improvement;50000.0;A_Denied
11303;Application_257274630;21;User_22;400;New credit;Home improvement;50000.0;A_Denied
11304;Application_257274630;0;User_34;400;New credit;Home improvement;50000.0;A_Denied
11305;Application_257274630;12;User_34;400;New credit;Home improvement;50000.0;A_Denied
11306;Application_257274630;13;User_34;400;New credit;Home improvement;50000.0;A_Denied
11307;Application_257274630;11;User_34;400;New credit;Home improvement;50000.0;A_Denied
11308;Application_257274630;12;User_34;400;New credit;Home improvement;50000.0;A_Denied
11309;Application_257274630;13;User_34;400;New credit;Home improvement;50000.0;A_Denied
11310;Application_257274630;16;User_34;400;New credit;Home improvement;50000.0;A_Denied
11311;Application_257274630;19;User_34;400;New credit;Home improvement;50000.0;A_Denied
11312;Application_257274630;2;User_34;400;New credit;Home improvement;50000.0;A_Denied
11313;Application_257274630;25;User_117;400;New credit;Home improvement;50000.0;A_Denied
11314;Application_257274630;9;User_117;400;New credit;Home improvement;50000.0;A_Denied
11315;Application_257274630;15;User_117;400;New credit;Home improvement;50000.0;A_Denied
11316;Application_257274630;5;User_99;400;New credit;Home improvement;50000.0;A_Denied
11317;Application_257274630;14;User_99;400;New credit;Home improvement;50000.0;A_Denied
11420;Application_1884385405;4;User_1;3;New credit;Home improvement;10000.0;A_Pending
11421;Application_1884385405;8;User_1;3;New credit;Home improvement;10000.0;A_Pending
11422;Application_1884385405;3;User_1;3;New credit;Home improvement;10000.0;A_Pending
11423;Application_1884385405;21;User_71;3;New credit;Home improvement;10000.0;A_Pending
11424;Application_1884385405;0;User_71;3;New credit;Home improvement;10000.0;A_Pending
11425;Application_1884385405;12;User_71;3;New credit;Home improvement;10000.0;A_Pending
11426;Application_1884385405;13;User_71;3;New credit;Home improvement;10000.0;A_Pending
11427;Application_1884385405;16;User_71;3;New credit;Home improvement;10000.0;A_Pending
11428;Application_1884385405;19;User_71;3;New credit;Home improvement;10000.0;A_Pending
11429;Application_1884385405;2;User_71;3;New credit;Home improvement;10000.0;A_Pending
11430;Application_1884385405;25;User_113;3;New credit;Home improvement;10000.0;A_Pending
11431;Application_1884385405;9;User_113;3;New credit;Home improvement;10000.0;A_Pending
11432;Application_1884385405;15;User_113;3;New credit;Home improvement;10000.0;A_Pending
11433;Application_1884385405;10;User_115;3;New credit;Home improvement;10000.0;A_Pending
11434;Application_1884385405;7;User_115;3;New credit;Home improvement;10000.0;A_Pending
12737;Application_1760683579;4;User_1;72;New credit;Home improvement;5000.0;A_Denied
12738;Application_1760683579;8;User_1;72;New credit;Home improvement;5000.0;A_Denied
12739;Application_1760683579;3;User_1;72;New credit;Home improvement;5000.0;A_Denied
12740;Application_1760683579;21;User_71;72;New credit;Home improvement;5000.0;A_Denied
12741;Application_1760683579;0;User_71;72;New credit;Home improvement;5000.0;A_Denied
12742;Application_1760683579;12;User_71;72;New credit;Home improvement;5000.0;A_Denied
12743;Application_1760683579;13;User_71;72;New credit;Home improvement;5000.0;A_Denied
12744;Application_1760683579;16;User_71;72;New credit;Home improvement;5000.0;A_Denied
12745;Application_1760683579;19;User_71;72;New credit;Home improvement;5000.0;A_Denied
12746;Application_1760683579;2;User_71;72;New credit;Home improvement;5000.0;A_Denied
12747;Application_1760683579;25;User_99;72;New credit;Home improvement;5000.0;A_Denied
12748;Application_1760683579;9;User_113;72;New credit;Home improvement;5000.0;A_Denied
12749;Application_1760683579;15;User_113;72;New credit;Home improvement;5000.0;A_Denied
12750;Application_1760683579;20;User_99;72;New credit;Home improvement;5000.0;A_Denied
12751;Application_1760683579;6;User_99;72;New credit;Home improvement;5000.0;A_Denied
12752;Application_1760683579;25;User_99;72;New credit;Home improvement;5000.0;A_Denied
12753;Application_1760683579;9;User_99;72;New credit;Home improvement;5000.0;A_Denied
12754;Application_1760683579;20;User_99;72;New credit;Home improvement;5000.0;A_Denied
12755;Application_1760683579;6;User_99;72;New credit;Home improvement;5000.0;A_Denied
12756;Application_1760683579;25;User_99;72;New credit;Home improvement;5000.0;A_Denied
12757;Application_1760683579;9;User_116;72;New credit;Home improvement;5000.0;A_Denied
12758;Application_1760683579;5;User_99;72;New credit;Home improvement;5000.0;A_Denied
12759;Application_1760683579;14;User_99;72;New credit;Home improvement;5000.0;A_Denied
13914;Application_384006007;4;User_1;9;New credit;Existing loan takeover;12500.0;A_Denied
13915;Application_384006007;8;User_1;9;New credit;Existing loan takeover;12500.0;A_Denied
13916;Application_384006007;3;User_1;9;New credit;Existing loan takeover;12500.0;A_Denied
13917;Application_384006007;21;User_71;9;New credit;Existing loan takeover;12500.0;A_Denied
13918;Application_384006007;0;User_14;9;New credit;Existing loan takeover;12500.0;A_Denied
13919;Application_384006007;12;User_14;9;New credit;Existing loan takeover;12500.0;A_Denied
13920;Application_384006007;13;User_14;9;New credit;Existing loan takeover;12500.0;A_Denied
13921;Application_384006007;16;User_14;9;New credit;Existing loan takeover;12500.0;A_Denied
13922;Application_384006007;19;User_14;9;New credit;Existing loan takeover;12500.0;A_Denied
13923;Application_384006007;2;User_14;9;New credit;Existing loan takeover;12500.0;A_Denied
13924;Application_384006007;25;User_29;9;New credit;Existing loan takeover;12500.0;A_Denied
13925;Application_384006007;9;User_112;9;New credit;Existing loan takeover;12500.0;A_Denied
13926;Application_384006007;15;User_112;9;New credit;Existing loan takeover;12500.0;A_Denied
13927;Application_384006007;5;User_29;9;New credit;Existing loan takeover;12500.0;A_Denied
13928;Application_384006007;14;User_29;9;New credit;Existing loan takeover;12500.0;A_Denied
14192;Application_1982597468;4;User_6;1191;Limit raise;Tax payments;50000.0;A_Denied
14193;Application_1982597468;3;User_6;1191;Limit raise;Tax payments;50000.0;A_Denied
14194;Application_1982597468;21;User_6;1191;Limit raise;Tax payments;50000.0;A_Denied
14195;Application_1982597468;0;User_6;1191;Limit raise;Tax payments;50000.0;A_Denied
14196;Application_1982597468;12;User_6;1191;Limit raise;Tax payments;50000.0;A_Denied
14197;Application_1982597468;13;User_6;1191;Limit raise;Tax payments;50000.0;A_Denied
14198;Application_1982597468;16;User_6;1191;Limit raise;Tax payments;50000.0;A_Denied
14199;Application_1982597468;19;User_6;1191;Limit raise;Tax payments;50000.0;A_Denied
14200;Application_1982597468;2;User_6;1191;Limit raise;Tax payments;50000.0;A_Denied
14201;Application_1982597468;19;User_144;1191;Limit raise;Tax payments;50000.0;A_Denied
14202;Application_1982597468;25;User_114;1191;Limit raise;Tax payments;50000.0;A_Denied
14203;Application_1982597468;9;User_114;1191;Limit raise;Tax payments;50000.0;A_Denied
14204;Application_1982597468;15;User_114;1191;Limit raise;Tax payments;50000.0;A_Denied
14205;Application_1982597468;5;User_109;1191;Limit raise;Tax payments;50000.0;A_Denied
14206;Application_1982597468;14;User_109;1191;Limit raise;Tax payments;50000.0;A_Denied
14485;Application_127178924;4;User_17;5;Limit raise;Car;0.0;A_Pending
14486;Application_127178924;3;User_17;5;Limit raise;Car;0.0;A_Pending
14487;Application_127178924;21;User_17;5;Limit raise;Car;0.0;A_Pending
14488;Application_127178924;0;User_17;5;Limit raise;Car;0.0;A_Pending
14489;Application_127178924;12;User_17;5;Limit raise;Car;0.0;A_Pending
14490;Application_127178924;13;User_17;5;Limit raise;Car;0.0;A_Pending
14491;Application_127178924;16;User_17;5;Limit raise;Car;0.0;A_Pending
14492;Application_127178924;19;User_17;5;Limit raise;Car;0.0;A_Pending
14493;Application_127178924;2;User_17;5;Limit raise;Car;0.0;A_Pending
14494;Application_127178924;25;User_30;5;Limit raise;Car;0.0;A_Pending
14495;Application_127178924;9;User_119;5;Limit raise;Car;0.0;A_Pending
14496;Application_127178924;15;User_119;5;Limit raise;Car;0.0;A_Pending
14497;Application_127178924;10;User_30;5;Limit raise;Car;0.0;A_Pending
14498;Application_127178924;7;User_30;5;Limit raise;Car;0.0;A_Pending
16095;Application_35262179;4;User_1;9;New credit;Car;6000.0;A_Denied
16096;Application_35262179;8;User_1;9;New credit;Car;6000.0;A_Denied
16097;Application_35262179;3;User_1;9;New credit;Car;6000.0;A_Denied
16098;Application_35262179;21;User_27;9;New credit;Car;6000.0;A_Denied
16099;Application_35262179;0;User_27;9;New credit;Car;6000.0;A_Denied
16100;Application_35262179;12;User_27;9;New credit;Car;6000.0;A_Denied
16101;Application_35262179;13;User_27;9;New credit;Car;6000.0;A_Denied
16102;Application_35262179;16;User_27;9;New credit;Car;6000.0;A_Denied
16103;Application_35262179;19;User_27;9;New credit;Car;6000.0;A_Denied
16104;Application_35262179;2;User_27;9;New credit;Car;6000.0;A_Denied
16105;Application_35262179;25;User_68;9;New credit;Car;6000.0;A_Denied
16106;Application_35262179;9;User_113;9;New credit;Car;6000.0;A_Denied
16107;Application_35262179;15;User_113;9;New credit;Car;6000.0;A_Denied
16108;Application_35262179;5;User_68;9;New credit;Car;6000.0;A_Denied
16109;Application_35262179;14;User_68;9;New credit;Car;6000.0;A_Denied
16110;Application_1885478669;4;User_1;9;New credit;Car;15000.0;A_Denied
16111;Application_1885478669;8;User_1;9;New credit;Car;15000.0;A_Denied
16112;Application_1885478669;3;User_1;9;New credit;Car;15000.0;A_Denied
16113;Application_1885478669;21;User_44;9;New credit;Car;15000.0;A_Denied
16114;Application_1885478669;0;User_41;9;New credit;Car;15000.0;A_Denied
16115;Application_1885478669;12;User_41;9;New credit;Car;15000.0;A_Denied
16116;Application_1885478669;13;User_41;9;New credit;Car;15000.0;A_Denied
16117;Application_1885478669;16;User_41;9;New credit;Car;15000.0;A_Denied
16118;Application_1885478669;19;User_41;9;New credit;Car;15000.0;A_Denied
16119;Application_1885478669;2;User_41;9;New credit;Car;15000.0;A_Denied
16120;Application_1885478669;25;User_29;9;New credit;Car;15000.0;A_Denied
16121;Application_1885478669;9;User_112;9;New credit;Car;15000.0;A_Denied
16122;Application_1885478669;15;User_112;9;New credit;Car;15000.0;A_Denied
16123;Application_1885478669;5;User_29;9;New credit;Car;15000.0;A_Denied
16124;Application_1885478669;14;User_29;9;New credit;Car;15000.0;A_Denied
16366;Application_46207219;4;User_31;5;Limit raise;Other, see explanation;15000.0;A_Pending
16367;Application_46207219;3;User_31;5;Limit raise;Other, see explanation;15000.0;A_Pending
16368;Application_46207219;21;User_31;5;Limit raise;Other, see explanation;15000.0;A_Pending
16369;Application_46207219;0;User_31;5;Limit raise;Other, see explanation;15000.0;A_Pending
16370;Application_46207219;12;User_31;5;Limit raise;Other, see explanation;15000.0;A_Pending
16371;Application_46207219;13;User_31;5;Limit raise;Other, see explanation;15000.0;A_Pending
16372;Application_46207219;16;User_31;5;Limit raise;Other, see explanation;15000.0;A_Pending
16373;Application_46207219;19;User_31;5;Limit raise;Other, see explanation;15000.0;A_Pending
16374;Application_46207219;2;User_31;5;Limit raise;Other, see explanation;15000.0;A_Pending
16375;Application_46207219;25;User_112;5;Limit raise;Other, see explanation;15000.0;A_Pending
16376;Application_46207219;9;User_112;5;Limit raise;Other, see explanation;15000.0;A_Pending
16377;Application_46207219;15;User_112;5;Limit raise;Other, see explanation;15000.0;A_Pending
16378;Application_46207219;10;User_95;5;Limit raise;Other, see explanation;15000.0;A_Pending
16379;Application_46207219;7;User_95;5;Limit raise;Other, see explanation;15000.0;A_Pending
17121;Application_1059131551;4;User_6;10;New credit;Car;5000.0;A_Pending
17122;Application_1059131551;21;User_6;10;New credit;Car;5000.0;A_Pending
17123;Application_1059131551;3;User_6;10;New credit;Car;5000.0;A_Pending
17124;Application_1059131551;0;User_6;10;New credit;Car;5000.0;A_Pending
17125;Application_1059131551;12;User_6;10;New credit;Car;5000.0;A_Pending
17126;Application_1059131551;13;User_6;10;New credit;Car;5000.0;A_Pending
17127;Application_1059131551;16;User_6;10;New credit;Car;5000.0;A_Pending
17128;Application_1059131551;19;User_6;10;New credit;Car;5000.0;A_Pending
17129;Application_1059131551;2;User_6;10;New credit;Car;5000.0;A_Pending
17130;Application_1059131551;25;User_68;10;New credit;Car;5000.0;A_Pending
17131;Application_1059131551;9;User_114;10;New credit;Car;5000.0;A_Pending
17132;Application_1059131551;15;User_114;10;New credit;Car;5000.0;A_Pending
17133;Application_1059131551;10;User_68;10;New credit;Car;5000.0;A_Pending
17134;Application_1059131551;7;User_68;10;New credit;Car;5000.0;A_Pending
17135;Application_268576214;4;User_41;20;New credit;Car;10000.0;A_Denied
17136;Application_268576214;21;User_41;20;New credit;Car;10000.0;A_Denied
17137;Application_268576214;3;User_41;20;New credit;Car;10000.0;A_Denied
