;Case ID;Activity;Resource;Variant index;(case) ApplicationType;(case) LoanGoal;(case) RequestedAmount;lbl
1698;Application_354702724;13;User_14;37;New credit;Other, see explanation;5000.0;A_Pending
1699;Application_354702724;16;User_14;37;New credit;Other, see explanation;5000.0;A_Pending
1700;Application_354702724;19;User_14;37;New credit;Other, see explanation;5000.0;A_Pending
1701;Application_354702724;2;User_14;37;New credit;Other, see explanation;5000.0;A_Pending
1702;Application_354702724;12;User_25;37;New credit;Other, see explanation;5000.0;A_Pending
1703;Application_354702724;13;User_25;37;New credit;Other, see explanation;5000.0;A_Pending
1704;Application_354702724;16;User_25;37;New credit;Other, see explanation;5000.0;A_Pending
1705;Application_354702724;25;User_87;37;New credit;Other, see explanation;5000.0;A_Pending
1706;Application_354702724;9;User_127;37;New credit;Other, see explanation;5000.0;A_Pending
1707;Application_354702724;15;User_127;37;New credit;Other, see explanation;5000.0;A_Pending
1708;Application_354702724;10;User_87;37;New credit;Other, see explanation;5000.0;A_Pending
1709;Application_354702724;7;User_87;37;New credit;Other, see explanation;5000.0;A_Pending
1710;Application_354702724;11;User_87;37;New credit;Other, see explanation;5000.0;A_Pending
2449;Application_1252717204;4;User_3;1135;New credit;Existing loan takeover;20600.0;A_Pending
2450;Application_1252717204;21;User_3;1135;New credit;Existing loan takeover;20600.0;A_Pending
2451;Application_1252717204;3;User_3;1135;New credit;Existing loan takeover;20600.0;A_Pending
2452;Application_1252717204;0;User_19;1135;New credit;Existing loan takeover;20600.0;A_Pending
2453;Application_1252717204;12;User_19;1135;New credit;Existing loan takeover;20600.0;A_Pending
2454;Application_1252717204;13;User_19;1135;New credit;Existing loan takeover;20600.0;A_Pending
2455;Application_1252717204;12;User_19;1135;New credit;Existing loan takeover;20600.0;A_Pending
2456;Application_1252717204;13;User_19;1135;New credit;Existing loan takeover;20600.0;A_Pending
2457;Application_1252717204;16;User_19;1135;New credit;Existing loan takeover;20600.0;A_Pending
2458;Application_1252717204;16;User_19;1135;New credit;Existing loan takeover;20600.0;A_Pending
2459;Application_1252717204;19;User_19;1135;New credit;Existing loan takeover;20600.0;A_Pending
2460;Application_1252717204;2;User_19;1135;New credit;Existing loan takeover;20600.0;A_Pending
2461;Application_1252717204;12;User_8;1135;New credit;Existing loan takeover;20600.0;A_Pending
2462;Application_1252717204;13;User_8;1135;New credit;Existing loan takeover;20600.0;A_Pending
2463;Application_1252717204;16;User_8;1135;New credit;Existing loan takeover;20600.0;A_Pending
2464;Application_1252717204;12;User_2;1135;New credit;Existing loan takeover;20600.0;A_Pending
2465;Application_1252717204;13;User_2;1135;New credit;Existing loan takeover;20600.0;A_Pending
2466;Application_1252717204;16;User_2;1135;New credit;Existing loan takeover;20600.0;A_Pending
2467;Application_1252717204;25;User_68;1135;New credit;Existing loan takeover;20600.0;A_Pending
2468;Application_1252717204;9;User_113;1135;New credit;Existing loan takeover;20600.0;A_Pending
2469;Application_1252717204;15;User_113;1135;New credit;Existing loan takeover;20600.0;A_Pending
2470;Application_1252717204;10;User_68;1135;New credit;Existing loan takeover;20600.0;A_Pending
2471;Application_1252717204;7;User_68;1135;New credit;Existing loan takeover;20600.0;A_Pending
2472;Application_1252717204;11;User_68;1135;New credit;Existing loan takeover;20600.0;A_Pending
2473;Application_1252717204;11;User_68;1135;New credit;Existing loan takeover;20600.0;A_Pending
2474;Application_1252717204;11;User_68;1135;New credit;Existing loan takeover;20600.0;A_Pending
3100;Application_1613424593;4;User_1;28;New credit;Existing loan takeover;18000.0;A_Pending
3101;Application_1613424593;8;User_1;28;New credit;Existing loan takeover;18000.0;A_Pending
3102;Application_1613424593;3;User_1;28;New credit;Existing loan takeover;18000.0;A_Pending
3103;Application_1613424593;21;User_16;28;New credit;Existing loan takeover;18000.0;A_Pending
3104;Application_1613424593;0;User_24;28;New credit;Existing loan takeover;18000.0;A_Pending
3105;Application_1613424593;12;User_24;28;New credit;Existing loan takeover;18000.0;A_Pending
3106;Application_1613424593;13;User_24;28;New credit;Existing loan takeover;18000.0;A_Pending
3107;Application_1613424593;16;User_24;28;New credit;Existing loan takeover;18000.0;A_Pending
3108;Application_1613424593;19;User_24;28;New credit;Existing loan takeover;18000.0;A_Pending
3109;Application_1613424593;2;User_24;28;New credit;Existing loan takeover;18000.0;A_Pending
3110;Application_1613424593;12;User_21;28;New credit;Existing loan takeover;18000.0;A_Pending
3111;Application_1613424593;13;User_21;28;New credit;Existing loan takeover;18000.0;A_Pending
3112;Application_1613424593;16;User_21;28;New credit;Existing loan takeover;18000.0;A_Pending
3113;Application_1613424593;25;User_112;28;New credit;Existing loan takeover;18000.0;A_Pending
3114;Application_1613424593;9;User_112;28;New credit;Existing loan takeover;18000.0;A_Pending
3115;Application_1613424593;15;User_112;28;New credit;Existing loan takeover;18000.0;A_Pending
3116;Application_1613424593;20;User_100;28;New credit;Existing loan takeover;18000.0;A_Pending
3117;Application_1613424593;6;User_100;28;New credit;Existing loan takeover;18000.0;A_Pending
3118;Application_1613424593;25;User_117;28;New credit;Existing loan takeover;18000.0;A_Pending
3119;Application_1613424593;9;User_117;28;New credit;Existing loan takeover;18000.0;A_Pending
3120;Application_1613424593;10;User_115;28;New credit;Existing loan takeover;18000.0;A_Pending
3121;Application_1613424593;7;User_115;28;New credit;Existing loan takeover;18000.0;A_Pending
3122;Application_1613424593;11;User_115;28;New credit;Existing loan takeover;18000.0;A_Pending
4368;Application_1420077883;4;User_1;28;New credit;Remaining debt home;27500.0;A_Pending
4369;Application_1420077883;8;User_1;28;New credit;Remaining debt home;27500.0;A_Pending
4370;Application_1420077883;3;User_1;28;New credit;Remaining debt home;27500.0;A_Pending
4371;Application_1420077883;21;User_15;28;New credit;Remaining debt home;27500.0;A_Pending
4372;Application_1420077883;0;User_11;28;New credit;Remaining debt home;27500.0;A_Pending
4373;Application_1420077883;12;User_11;28;New credit;Remaining debt home;27500.0;A_Pending
4374;Application_1420077883;13;User_11;28;New credit;Remaining debt home;27500.0;A_Pending
4375;Application_1420077883;16;User_11;28;New credit;Remaining debt home;27500.0;A_Pending
4376;Application_1420077883;19;User_11;28;New credit;Remaining debt home;27500.0;A_Pending
4377;Application_1420077883;2;User_11;28;New credit;Remaining debt home;27500.0;A_Pending
4378;Application_1420077883;12;User_4;28;New credit;Remaining debt home;27500.0;A_Pending
4379;Application_1420077883;13;User_4;28;New credit;Remaining debt home;27500.0;A_Pending
4380;Application_1420077883;16;User_4;28;New credit;Remaining debt home;27500.0;A_Pending
4381;Application_1420077883;25;User_99;28;New credit;Remaining debt home;27500.0;A_Pending
4382;Application_1420077883;9;User_117;28;New credit;Remaining debt home;27500.0;A_Pending
4383;Application_1420077883;15;User_117;28;New credit;Remaining debt home;27500.0;A_Pending
4384;Application_1420077883;20;User_99;28;New credit;Remaining debt home;27500.0;A_Pending
4385;Application_1420077883;6;User_99;28;New credit;Remaining debt home;27500.0;A_Pending
4386;Application_1420077883;25;User_99;28;New credit;Remaining debt home;27500.0;A_Pending
4387;Application_1420077883;9;User_28;28;New credit;Remaining debt home;27500.0;A_Pending
4388;Application_1420077883;10;User_99;28;New credit;Remaining debt home;27500.0;A_Pending
4389;Application_1420077883;7;User_99;28;New credit;Remaining debt home;27500.0;A_Pending
4390;Application_1420077883;11;User_99;28;New credit;Remaining debt home;27500.0;A_Pending
6812;Application_1764180224;4;User_1;65;New credit;Extra spending limit;6000.0;A_Pending
6813;Application_1764180224;8;User_1;65;New credit;Extra spending limit;6000.0;A_Pending
6814;Application_1764180224;3;User_1;65;New credit;Extra spending limit;6000.0;A_Pending
6815;Application_1764180224;21;User_18;65;New credit;Extra spending limit;6000.0;A_Pending
6816;Application_1764180224;0;User_25;65;New credit;Extra spending limit;6000.0;A_Pending
6817;Application_1764180224;12;User_18;65;New credit;Extra spending limit;6000.0;A_Pending
6818;Application_1764180224;13;User_18;65;New credit;Extra spending limit;6000.0;A_Pending
6819;Application_1764180224;16;User_18;65;New credit;Extra spending limit;6000.0;A_Pending
6820;Application_1764180224;19;User_18;65;New credit;Extra spending limit;6000.0;A_Pending
6821;Application_1764180224;2;User_18;65;New credit;Extra spending limit;6000.0;A_Pending
6822;Application_1764180224;12;User_18;65;New credit;Extra spending limit;6000.0;A_Pending
6823;Application_1764180224;13;User_18;65;New credit;Extra spending limit;6000.0;A_Pending
6824;Application_1764180224;16;User_18;65;New credit;Extra spending limit;6000.0;A_Pending
6825;Application_1764180224;25;User_120;65;New credit;Extra spending limit;6000.0;A_Pending
6826;Application_1764180224;9;User_120;65;New credit;Extra spending limit;6000.0;A_Pending
6827;Application_1764180224;15;User_120;65;New credit;Extra spending limit;6000.0;A_Pending
6828;Application_1764180224;20;User_100;65;New credit;Extra spending limit;6000.0;A_Pending
6829;Application_1764180224;6;User_100;65;New credit;Extra spending limit;6000.0;A_Pending
6830;Application_1764180224;25;User_114;65;New credit;Extra spending limit;6000.0;A_Pending
6831;Application_1764180224;9;User_114;65;New credit;Extra spending limit;6000.0;A_Pending
6832;Application_1764180224;20;User_100;65;New credit;Extra spending limit;6000.0;A_Pending
6833;Application_1764180224;6;User_100;65;New credit;Extra spending limit;6000.0;A_Pending
6834;Application_1764180224;25;User_114;65;New credit;Extra spending limit;6000.0;A_Pending
6835;Application_1764180224;9;User_114;65;New credit;Extra spending limit;6000.0;A_Pending
6836;Application_1764180224;10;User_102;65;New credit;Extra spending limit;6000.0;A_Pending
6837;Application_1764180224;7;User_102;65;New credit;Extra spending limit;6000.0;A_Pending
6838;Application_1764180224;11;User_102;65;New credit;Extra spending limit;6000.0;A_Pending
9127;Application_888479862;4;User_1;197;New credit;Other, see explanation;14000.0;A_Pending
9128;Application_888479862;8;User_1;197;New credit;Other, see explanation;14000.0;A_Pending
9129;Application_888479862;3;User_1;197;New credit;Other, see explanation;14000.0;A_Pending
9130;Application_888479862;21;User_24;197;New credit;Other, see explanation;14000.0;A_Pending
9131;Application_888479862;0;User_24;197;New credit;Other, see explanation;14000.0;A_Pending
9132;Application_888479862;12;User_24;197;New credit;Other, see explanation;14000.0;A_Pending
9133;Application_888479862;13;User_24;197;New credit;Other, see explanation;14000.0;A_Pending
9134;Application_888479862;16;User_24;197;New credit;Other, see explanation;14000.0;A_Pending
9135;Application_888479862;19;User_24;197;New credit;Other, see explanation;14000.0;A_Pending
9136;Application_888479862;2;User_24;197;New credit;Other, see explanation;14000.0;A_Pending
9137;Application_888479862;12;User_20;197;New credit;Other, see explanation;14000.0;A_Pending
9138;Application_888479862;13;User_20;197;New credit;Other, see explanation;14000.0;A_Pending
9139;Application_888479862;17;User_20;197;New credit;Other, see explanation;14000.0;A_Pending
9140;Application_888479862;25;User_87;197;New credit;Other, see explanation;14000.0;A_Pending
9141;Application_888479862;9;User_119;197;New credit;Other, see explanation;14000.0;A_Pending
9142;Application_888479862;15;User_119;197;New credit;Other, see explanation;14000.0;A_Pending
9143;Application_888479862;10;User_87;197;New credit;Other, see explanation;14000.0;A_Pending
9144;Application_888479862;7;User_87;197;New credit;Other, see explanation;14000.0;A_Pending
9145;Application_888479862;11;User_87;197;New credit;Other, see explanation;14000.0;A_Pending
10668;Application_1251233599;4;User_1;231;New credit;Other, see explanation;30000.0;A_Pending
10669;Application_1251233599;8;User_1;231;New credit;Other, see explanation;30000.0;A_Pending
10670;Application_1251233599;3;User_1;231;New credit;Other, see explanation;30000.0;A_Pending
10671;Application_1251233599;21;User_108;231;New credit;Other, see explanation;30000.0;A_Pending
10672;Application_1251233599;0;User_85;231;New credit;Other, see explanation;30000.0;A_Pending
10673;Application_1251233599;12;User_108;231;New credit;Other, see explanation;30000.0;A_Pending
10674;Application_1251233599;13;User_108;231;New credit;Other, see explanation;30000.0;A_Pending
10675;Application_1251233599;16;User_108;231;New credit;Other, see explanation;30000.0;A_Pending
10676;Application_1251233599;19;User_108;231;New credit;Other, see explanation;30000.0;A_Pending
10677;Application_1251233599;2;User_108;231;New credit;Other, see explanation;30000.0;A_Pending
10678;Application_1251233599;12;User_108;231;New credit;Other, see explanation;30000.0;A_Pending
10679;Application_1251233599;13;User_108;231;New credit;Other, see explanation;30000.0;A_Pending
10680;Application_1251233599;17;User_108;231;New credit;Other, see explanation;30000.0;A_Pending
10681;Application_1251233599;25;User_95;231;New credit;Other, see explanation;30000.0;A_Pending
10682;Application_1251233599;9;User_119;231;New credit;Other, see explanation;30000.0;A_Pending
10683;Application_1251233599;15;User_119;231;New credit;Other, see explanation;30000.0;A_Pending
10684;Application_1251233599;20;User_95;231;New credit;Other, see explanation;30000.0;A_Pending
10685;Application_1251233599;6;User_95;231;New credit;Other, see explanation;30000.0;A_Pending
10686;Application_1251233599;25;User_95;231;New credit;Other, see explanation;30000.0;A_Pending
10687;Application_1251233599;9;User_114;231;New credit;Other, see explanation;30000.0;A_Pending
10688;Application_1251233599;10;User_95;231;New credit;Other, see explanation;30000.0;A_Pending
10689;Application_1251233599;7;User_95;231;New credit;Other, see explanation;30000.0;A_Pending
10690;Application_1251233599;11;User_95;231;New credit;Other, see explanation;30000.0;A_Pending
12015;Application_265534781;4;User_1;113;New credit;Existing loan takeover;10000.0;A_Pending
12016;Application_265534781;8;User_1;113;New credit;Existing loan takeover;10000.0;A_Pending
12017;Application_265534781;3;User_1;113;New credit;Existing loan takeover;10000.0;A_Pending
12018;Application_265534781;21;User_49;113;New credit;Existing loan takeover;10000.0;A_Pending
12019;Application_265534781;0;User_49;113;New credit;Existing loan takeover;10000.0;A_Pending
12020;Application_265534781;12;User_49;113;New credit;Existing loan takeover;10000.0;A_Pending
12021;Application_265534781;13;User_49;113;New credit;Existing loan takeover;10000.0;A_Pending
12022;Application_265534781;12;User_49;113;New credit;Existing loan takeover;10000.0;A_Pending
12023;Application_265534781;13;User_49;113;New credit;Existing loan takeover;10000.0;A_Pending
12024;Application_265534781;16;User_49;113;New credit;Existing loan takeover;10000.0;A_Pending
12025;Application_265534781;16;User_49;113;New credit;Existing loan takeover;10000.0;A_Pending
12026;Application_265534781;19;User_49;113;New credit;Existing loan takeover;10000.0;A_Pending
12027;Application_265534781;2;User_49;113;New credit;Existing loan takeover;10000.0;A_Pending
12028;Application_265534781;12;User_25;113;New credit;Existing loan takeover;10000.0;A_Pending
12029;Application_265534781;13;User_25;113;New credit;Existing loan takeover;10000.0;A_Pending
12030;Application_265534781;16;User_25;113;New credit;Existing loan takeover;10000.0;A_Pending
12031;Application_265534781;25;User_68;113;New credit;Existing loan takeover;10000.0;A_Pending
12032;Application_265534781;9;User_119;113;New credit;Existing loan takeover;10000.0;A_Pending
12033;Application_265534781;15;User_119;113;New credit;Existing loan takeover;10000.0;A_Pending
12034;Application_265534781;20;User_68;113;New credit;Existing loan takeover;10000.0;A_Pending
12035;Application_265534781;6;User_68;113;New credit;Existing loan takeover;10000.0;A_Pending
12036;Application_265534781;25;User_68;113;New credit;Existing loan takeover;10000.0;A_Pending
12037;Application_265534781;9;User_113;113;New credit;Existing loan takeover;10000.0;A_Pending
12038;Application_265534781;10;User_68;113;New credit;Existing loan takeover;10000.0;A_Pending
12039;Application_265534781;7;User_68;113;New credit;Existing loan takeover;10000.0;A_Pending
12040;Application_265534781;11;User_68;113;New credit;Existing loan takeover;10000.0;A_Pending
12041;Application_265534781;11;User_68;113;New credit;Existing loan takeover;10000.0;A_Pending
12923;Application_10693354;4;User_4;104;New credit;Tax payments;0.0;A_Pending
12924;Application_10693354;21;User_4;104;New credit;Tax payments;0.0;A_Pending
12925;Application_10693354;3;User_4;104;New credit;Tax payments;0.0;A_Pending
12926;Application_10693354;0;User_4;104;New credit;Tax payments;0.0;A_Pending
12927;Application_10693354;12;User_4;104;New credit;Tax payments;0.0;A_Pending
12928;Application_10693354;13;User_4;104;New credit;Tax payments;0.0;A_Pending
12929;Application_10693354;16;User_4;104;New credit;Tax payments;0.0;A_Pending
12930;Application_10693354;19;User_4;104;New credit;Tax payments;0.0;A_Pending
12931;Application_10693354;2;User_4;104;New credit;Tax payments;0.0;A_Pending
12932;Application_10693354;12;User_28;104;New credit;Tax payments;0.0;A_Pending
12933;Application_10693354;13;User_28;104;New credit;Tax payments;0.0;A_Pending
12934;Application_10693354;16;User_28;104;New credit;Tax payments;0.0;A_Pending
12935;Application_10693354;25;User_117;104;New credit;Tax payments;0.0;A_Pending
12936;Application_10693354;9;User_113;104;New credit;Tax payments;0.0;A_Pending
12937;Application_10693354;15;User_113;104;New credit;Tax payments;0.0;A_Pending
12938;Application_10693354;20;User_73;104;New credit;Tax payments;0.0;A_Pending
12939;Application_10693354;6;User_100;104;New credit;Tax payments;0.0;A_Pending
12940;Application_10693354;25;User_73;104;New credit;Tax payments;0.0;A_Pending
12941;Application_10693354;9;User_73;104;New credit;Tax payments;0.0;A_Pending
12942;Application_10693354;20;User_102;104;New credit;Tax payments;0.0;A_Pending
12943;Application_10693354;6;User_102;104;New credit;Tax payments;0.0;A_Pending
12944;Application_10693354;25;User_117;104;New credit;Tax payments;0.0;A_Pending
12945;Application_10693354;9;User_117;104;New credit;Tax payments;0.0;A_Pending
12946;Application_10693354;10;User_117;104;New credit;Tax payments;0.0;A_Pending
12947;Application_10693354;7;User_117;104;New credit;Tax payments;0.0;A_Pending
12948;Application_10693354;11;User_117;104;New credit;Tax payments;0.0;A_Pending
15460;Application_65819479;4;User_1;546;New credit;Car;5000.0;A_Pending
15461;Application_65819479;8;User_1;546;New credit;Car;5000.0;A_Pending
15462;Application_65819479;3;User_1;546;New credit;Car;5000.0;A_Pending
15463;Application_65819479;21;User_49;546;New credit;Car;5000.0;A_Pending
15464;Application_65819479;0;User_74;546;New credit;Car;5000.0;A_Pending
15465;Application_65819479;12;User_74;546;New credit;Car;5000.0;A_Pending
15466;Application_65819479;13;User_74;546;New credit;Car;5000.0;A_Pending
15467;Application_65819479;16;User_74;546;New credit;Car;5000.0;A_Pending
15468;Application_65819479;19;User_74;546;New credit;Car;5000.0;A_Pending
15469;Application_65819479;2;User_74;546;New credit;Car;5000.0;A_Pending
15470;Application_65819479;12;User_74;546;New credit;Car;5000.0;A_Pending
15471;Application_65819479;13;User_74;546;New credit;Car;5000.0;A_Pending
15472;Application_65819479;16;User_74;546;New credit;Car;5000.0;A_Pending
15473;Application_65819479;25;User_114;546;New credit;Car;5000.0;A_Pending
15474;Application_65819479;9;User_114;546;New credit;Car;5000.0;A_Pending
15475;Application_65819479;15;User_114;546;New credit;Car;5000.0;A_Pending
15476;Application_65819479;20;User_113;546;New credit;Car;5000.0;A_Pending
15477;Application_65819479;6;User_100;546;New credit;Car;5000.0;A_Pending
15478;Application_65819479;25;User_113;546;New credit;Car;5000.0;A_Pending
15479;Application_65819479;9;User_113;546;New credit;Car;5000.0;A_Pending
15480;Application_65819479;20;User_49;546;New credit;Car;5000.0;A_Pending
15481;Application_65819479;6;User_90;546;New credit;Car;5000.0;A_Pending
15482;Application_65819479;25;User_116;546;New credit;Car;5000.0;A_Pending
15483;Application_65819479;9;User_116;546;New credit;Car;5000.0;A_Pending
15484;Application_65819479;20;User_90;546;New credit;Car;5000.0;A_Pending
15485;Application_65819479;6;User_90;546;New credit;Car;5000.0;A_Pending
15486;Application_65819479;25;User_112;546;New credit;Car;5000.0;A_Pending
15487;Application_65819479;9;User_112;546;New credit;Car;5000.0;A_Pending
15488;Application_65819479;20;User_90;546;New credit;Car;5000.0;A_Pending
15489;Application_65819479;6;User_90;546;New credit;Car;5000.0;A_Pending
15490;Application_65819479;25;User_49;546;New credit;Car;5000.0;A_Pending
15491;Application_65819479;9;User_49;546;New credit;Car;5000.0;A_Pending
15492;Application_65819479;10;User_115;546;New credit;Car;5000.0;A_Pending
15493;Application_65819479;7;User_115;546;New credit;Car;5000.0;A_Pending
15494;Application_65819479;11;User_115;546;New credit;Car;5000.0;A_Pending
15616;Application_299646442;4;User_44;1200;New credit;Existing loan takeover;42000.0;A_Denied
15617;Application_299646442;21;User_44;1200;New credit;Existing loan takeover;42000.0;A_Denied
15618;Application_299646442;3;User_44;1200;New credit;Existing loan takeover;42000.0;A_Denied
15619;Application_299646442;0;User_44;1200;New credit;Existing loan takeover;42000.0;A_Denied
15620;Application_299646442;12;User_44;1200;New credit;Existing loan takeover;42000.0;A_Denied
15621;Application_299646442;13;User_44;1200;New credit;Existing loan takeover;42000.0;A_Denied
15622;Application_299646442;12;User_44;1200;New credit;Existing loan takeover;42000.0;A_Denied
15623;Application_299646442;13;User_44;1200;New credit;Existing loan takeover;42000.0;A_Denied
15624;Application_299646442;12;User_44;1200;New credit;Existing loan takeover;42000.0;A_Denied
15625;Application_299646442;13;User_44;1200;New credit;Existing loan takeover;42000.0;A_Denied
15626;Application_299646442;12;User_44;1200;New credit;Existing loan takeover;42000.0;A_Denied
15627;Application_299646442;13;User_44;1200;New credit;Existing loan takeover;42000.0;A_Denied
15628;Application_299646442;17;User_44;1200;New credit;Existing loan takeover;42000.0;A_Denied
15629;Application_299646442;17;User_44;1200;New credit;Existing loan takeover;42000.0;A_Denied
15630;Application_299646442;17;User_44;1200;New credit;Existing loan takeover;42000.0;A_Denied
15631;Application_299646442;17;User_44;1200;New credit;Existing loan takeover;42000.0;A_Denied
15632;Application_299646442;19;User_44;1200;New credit;Existing loan takeover;42000.0;A_Denied
15633;Application_299646442;2;User_44;1200;New credit;Existing loan takeover;42000.0;A_Denied
15634;Application_299646442;12;User_13;1200;New credit;Existing loan takeover;42000.0;A_Denied
15635;Application_299646442;13;User_13;1200;New credit;Existing loan takeover;42000.0;A_Denied
15636;Application_299646442;16;User_13;1200;New credit;Existing loan takeover;42000.0;A_Denied
15637;Application_299646442;25;User_29;1200;New credit;Existing loan takeover;42000.0;A_Denied
15638;Application_299646442;9;User_117;1200;New credit;Existing loan takeover;42000.0;A_Denied
15639;Application_299646442;15;User_117;1200;New credit;Existing loan takeover;42000.0;A_Denied
15640;Application_299646442;5;User_29;1200;New credit;Existing loan takeover;42000.0;A_Denied
15641;Application_299646442;14;User_29;1200;New credit;Existing loan takeover;42000.0;A_Denied
15642;Application_299646442;14;User_29;1200;New credit;Existing loan takeover;42000.0;A_Denied
15643;Application_299646442;14;User_29;1200;New credit;Existing loan takeover;42000.0;A_Denied
15644;Application_299646442;14;User_29;1200;New credit;Existing loan takeover;42000.0;A_Denied
15645;Application_299646442;14;User_29;1200;New credit;Existing loan takeover;42000.0;A_Denied
17818;Application_71758051;4;User_1;1214;New credit;Caravan / Camper;16500.0;A_Pending
17819;Application_71758051;8;User_1;1214;New credit;Caravan / Camper;16500.0;A_Pending
17820;Application_71758051;3;User_1;1214;New credit;Caravan / Camper;16500.0;A_Pending
17821;Application_71758051;21;User_5;1214;New credit;Caravan / Camper;16500.0;A_Pending
17822;Application_71758051;0;User_19;1214;New credit;Caravan / Camper;16500.0;A_Pending
17823;Application_71758051;12;User_19;1214;New credit;Caravan / Camper;16500.0;A_Pending
17824;Application_71758051;13;User_19;1214;New credit;Caravan / Camper;16500.0;A_Pending
17825;Application_71758051;12;User_19;1214;New credit;Caravan / Camper;16500.0;A_Pending
17826;Application_71758051;13;User_19;1214;New credit;Caravan / Camper;16500.0;A_Pending
17827;Application_71758051;16;User_19;1214;New credit;Caravan / Camper;16500.0;A_Pending
17828;Application_71758051;16;User_19;1214;New credit;Caravan / Camper;16500.0;A_Pending
17829;Application_71758051;19;User_19;1214;New credit;Caravan / Camper;16500.0;A_Pending
17830;Application_71758051;2;User_19;1214;New credit;Caravan / Camper;16500.0;A_Pending
17831;Application_71758051;12;User_18;1214;New credit;Caravan / Camper;16500.0;A_Pending
17832;Application_71758051;13;User_18;1214;New credit;Caravan / Camper;16500.0;A_Pending
17833;Application_71758051;16;User_18;1214;New credit;Caravan / Camper;16500.0;A_Pending
17834;Application_71758051;12;User_28;1214;New credit;Caravan / Camper;16500.0;A_Pending
17835;Application_71758051;13;User_28;1214;New credit;Caravan / Camper;16500.0;A_Pending
17836;Application_71758051;11;User_28;1214;New credit;Caravan / Camper;16500.0;A_Pending
17837;Application_71758051;12;User_27;1214;New credit;Caravan / Camper;16500.0;A_Pending
17838;Application_71758051;13;User_27;1214;New credit;Caravan / Camper;16500.0;A_Pending
17839;Application_71758051;16;User_27;1214;New credit;Caravan / Camper;16500.0;A_Pending
17840;Application_71758051;25;User_118;1214;New credit;Caravan / Camper;16500.0;A_Pending
17841;Application_71758051;9;User_118;1214;New credit;Caravan / Camper;16500.0;A_Pending
17842;Application_71758051;15;User_118;1214;New credit;Caravan / Camper;16500.0;A_Pending
17843;Application_71758051;20;User_24;1214;New credit;Caravan / Camper;16500.0;A_Pending
17844;Application_71758051;6;User_100;1214;New credit;Caravan / Camper;16500.0;A_Pending
17845;Application_71758051;25;User_24;1214;New credit;Caravan / Camper;16500.0;A_Pending
17846;Application_71758051;9;User_24;1214;New credit;Caravan / Camper;16500.0;A_Pending
17847;Application_71758051;10;User_113;1214;New credit;Caravan / Camper;16500.0;A_Pending
17848;Application_71758051;7;User_113;1214;New credit;Caravan / Camper;16500.0;A_Pending
17849;Application_71758051;11;User_113;1214;New credit;Caravan / Camper;16500.0;A_Pending
17850;Application_71758051;11;User_113;1214;New credit;Caravan / Camper;16500.0;A_Pending
17851;Application_71758051;11;User_113;1214;New credit;Caravan / Camper;16500.0;A_Pending
19814;Application_1503474590;4;User_24;1233;New credit;Home improvement;16000.0;A_Pending
19815;Application_1503474590;21;User_24;1233;New credit;Home improvement;16000.0;A_Pending
19816;Application_1503474590;3;User_24;1233;New credit;Home improvement;16000.0;A_Pending
19817;Application_1503474590;0;User_24;1233;New credit;Home improvement;16000.0;A_Pending
