index;Case ID;Activity;Resource;Variant index;(case) ApplicationType;(case) LoanGoal;(case) RequestedAmount;lbl
432;Application_1363980603;13;User_19;1;New credit;Car;7500.0;A_Cancelled
433;Application_1363980603;15;User_19;1;New credit;Car;7500.0;A_Cancelled
434;Application_1363980603;18;User_19;1;New credit;Car;7500.0;A_Cancelled
435;Application_1363980603;2;User_19;1;New credit;Car;7500.0;A_Cancelled
436;Application_1363980603;1;User_112;1;New credit;Car;7500.0;A_Cancelled
469;Application_931862671;4;User_1;60;New credit;Car;6000.0;A_Cancelled
470;Application_931862671;8;User_1;60;New credit;Car;6000.0;A_Cancelled
471;Application_931862671;3;User_1;60;New credit;Car;6000.0;A_Cancelled
472;Application_931862671;20;User_28;60;New credit;Car;6000.0;A_Cancelled
473;Application_931862671;0;User_28;60;New credit;Car;6000.0;A_Cancelled
474;Application_931862671;12;User_28;60;New credit;Car;6000.0;A_Cancelled
475;Application_931862671;13;User_28;60;New credit;Car;6000.0;A_Cancelled
476;Application_931862671;12;User_28;60;New credit;Car;6000.0;A_Cancelled
477;Application_931862671;13;User_28;60;New credit;Car;6000.0;A_Cancelled
478;Application_931862671;15;User_28;60;New credit;Car;6000.0;A_Cancelled
479;Application_931862671;15;User_28;60;New credit;Car;6000.0;A_Cancelled
480;Application_931862671;18;User_28;60;New credit;Car;6000.0;A_Cancelled
481;Application_931862671;2;User_28;60;New credit;Car;6000.0;A_Cancelled
482;Application_931862671;12;User_8;60;New credit;Car;6000.0;A_Cancelled
483;Application_931862671;13;User_8;60;New credit;Car;6000.0;A_Cancelled
484;Application_931862671;15;User_8;60;New credit;Car;6000.0;A_Cancelled
485;Application_931862671;1;User_20;60;New credit;Car;6000.0;A_Cancelled
577;Application_2015287405;4;User_1;19;New credit;Car;15000.0;A_Cancelled
578;Application_2015287405;8;User_1;19;New credit;Car;15000.0;A_Cancelled
579;Application_2015287405;3;User_1;19;New credit;Car;15000.0;A_Cancelled
580;Application_2015287405;20;User_13;19;New credit;Car;15000.0;A_Cancelled
581;Application_2015287405;0;User_28;19;New credit;Car;15000.0;A_Cancelled
582;Application_2015287405;12;User_28;19;New credit;Car;15000.0;A_Cancelled
583;Application_2015287405;13;User_28;19;New credit;Car;15000.0;A_Cancelled
584;Application_2015287405;15;User_28;19;New credit;Car;15000.0;A_Cancelled
585;Application_2015287405;18;User_28;19;New credit;Car;15000.0;A_Cancelled
586;Application_2015287405;2;User_28;19;New credit;Car;15000.0;A_Cancelled
587;Application_2015287405;12;User_8;19;New credit;Car;15000.0;A_Cancelled
588;Application_2015287405;13;User_8;19;New credit;Car;15000.0;A_Cancelled
589;Application_2015287405;15;User_8;19;New credit;Car;15000.0;A_Cancelled
590;Application_2015287405;1;User_1;19;New credit;Car;15000.0;A_Cancelled
936;Application_1118236712;4;User_1;1;New credit;Existing loan takeover;15000.0;A_Cancelled
937;Application_1118236712;8;User_1;1;New credit;Existing loan takeover;15000.0;A_Cancelled
938;Application_1118236712;3;User_1;1;New credit;Existing loan takeover;15000.0;A_Cancelled
939;Application_1118236712;20;User_108;1;New credit;Existing loan takeover;15000.0;A_Cancelled
940;Application_1118236712;0;User_108;1;New credit;Existing loan takeover;15000.0;A_Cancelled
941;Application_1118236712;12;User_108;1;New credit;Existing loan takeover;15000.0;A_Cancelled
942;Application_1118236712;13;User_108;1;New credit;Existing loan takeover;15000.0;A_Cancelled
943;Application_1118236712;15;User_108;1;New credit;Existing loan takeover;15000.0;A_Cancelled
944;Application_1118236712;18;User_108;1;New credit;Existing loan takeover;15000.0;A_Cancelled
945;Application_1118236712;2;User_108;1;New credit;Existing loan takeover;15000.0;A_Cancelled
946;Application_1118236712;1;User_1;1;New credit;Existing loan takeover;15000.0;A_Cancelled
1092;Application_340403559;4;User_1;19;New credit;Car;17000.0;A_Cancelled
1093;Application_340403559;8;User_1;19;New credit;Car;17000.0;A_Cancelled
1094;Application_340403559;3;User_1;19;New credit;Car;17000.0;A_Cancelled
1095;Application_340403559;20;User_15;19;New credit;Car;17000.0;A_Cancelled
1096;Application_340403559;0;User_15;19;New credit;Car;17000.0;A_Cancelled
1097;Application_340403559;12;User_15;19;New credit;Car;17000.0;A_Cancelled
1098;Application_340403559;13;User_15;19;New credit;Car;17000.0;A_Cancelled
1099;Application_340403559;15;User_15;19;New credit;Car;17000.0;A_Cancelled
1100;Application_340403559;18;User_15;19;New credit;Car;17000.0;A_Cancelled
1101;Application_340403559;2;User_15;19;New credit;Car;17000.0;A_Cancelled
1102;Application_340403559;12;User_8;19;New credit;Car;17000.0;A_Cancelled
1103;Application_340403559;13;User_8;19;New credit;Car;17000.0;A_Cancelled
1104;Application_340403559;15;User_8;19;New credit;Car;17000.0;A_Cancelled
1105;Application_340403559;1;User_1;19;New credit;Car;17000.0;A_Cancelled
1106;Application_1825104006;4;User_1;798;New credit;Car;15000.0;A_Cancelled
1107;Application_1825104006;8;User_1;798;New credit;Car;15000.0;A_Cancelled
1108;Application_1825104006;3;User_1;798;New credit;Car;15000.0;A_Cancelled
1109;Application_1825104006;20;User_16;798;New credit;Car;15000.0;A_Cancelled
1110;Application_1825104006;0;User_31;798;New credit;Car;15000.0;A_Cancelled
1111;Application_1825104006;12;User_31;798;New credit;Car;15000.0;A_Cancelled
1112;Application_1825104006;13;User_31;798;New credit;Car;15000.0;A_Cancelled
1113;Application_1825104006;12;User_31;798;New credit;Car;15000.0;A_Cancelled
1114;Application_1825104006;13;User_31;798;New credit;Car;15000.0;A_Cancelled
1115;Application_1825104006;15;User_31;798;New credit;Car;15000.0;A_Cancelled
1116;Application_1825104006;15;User_31;798;New credit;Car;15000.0;A_Cancelled
1117;Application_1825104006;18;User_31;798;New credit;Car;15000.0;A_Cancelled
1118;Application_1825104006;2;User_31;798;New credit;Car;15000.0;A_Cancelled
1119;Application_1825104006;12;User_4;798;New credit;Car;15000.0;A_Cancelled
1120;Application_1825104006;13;User_4;798;New credit;Car;15000.0;A_Cancelled
1121;Application_1825104006;12;User_4;798;New credit;Car;15000.0;A_Cancelled
1122;Application_1825104006;13;User_4;798;New credit;Car;15000.0;A_Cancelled
1123;Application_1825104006;15;User_4;798;New credit;Car;15000.0;A_Cancelled
1124;Application_1825104006;15;User_4;798;New credit;Car;15000.0;A_Cancelled
1125;Application_1825104006;12;User_8;798;New credit;Car;15000.0;A_Cancelled
1126;Application_1825104006;13;User_8;798;New credit;Car;15000.0;A_Cancelled
1127;Application_1825104006;15;User_8;798;New credit;Car;15000.0;A_Cancelled
1128;Application_1825104006;1;User_1;798;New credit;Car;15000.0;A_Cancelled
1280;Application_1588619628;4;User_1;214;New credit;Home improvement;24000.0;A_Cancelled
1281;Application_1588619628;8;User_1;214;New credit;Home improvement;24000.0;A_Cancelled
1282;Application_1588619628;21;User_14;214;New credit;Home improvement;24000.0;A_Cancelled
1283;Application_1588619628;20;User_15;214;New credit;Home improvement;24000.0;A_Cancelled
1284;Application_1588619628;3;User_14;214;New credit;Home improvement;24000.0;A_Cancelled
1285;Application_1588619628;0;User_15;214;New credit;Home improvement;24000.0;A_Cancelled
1286;Application_1588619628;12;User_15;214;New credit;Home improvement;24000.0;A_Cancelled
1287;Application_1588619628;13;User_15;214;New credit;Home improvement;24000.0;A_Cancelled
1288;Application_1588619628;12;User_15;214;New credit;Home improvement;24000.0;A_Cancelled
1289;Application_1588619628;13;User_15;214;New credit;Home improvement;24000.0;A_Cancelled
1290;Application_1588619628;15;User_15;214;New credit;Home improvement;24000.0;A_Cancelled
1291;Application_1588619628;15;User_15;214;New credit;Home improvement;24000.0;A_Cancelled
1292;Application_1588619628;18;User_15;214;New credit;Home improvement;24000.0;A_Cancelled
1293;Application_1588619628;2;User_15;214;New credit;Home improvement;24000.0;A_Cancelled
1294;Application_1588619628;12;User_8;214;New credit;Home improvement;24000.0;A_Cancelled
1295;Application_1588619628;13;User_8;214;New credit;Home improvement;24000.0;A_Cancelled
1296;Application_1588619628;15;User_8;214;New credit;Home improvement;24000.0;A_Cancelled
1297;Application_1588619628;1;User_1;214;New credit;Home improvement;24000.0;A_Cancelled
1452;Application_798605556;4;User_1;1;New credit;Home improvement;35000.0;A_Cancelled
1453;Application_798605556;8;User_1;1;New credit;Home improvement;35000.0;A_Cancelled
1454;Application_798605556;3;User_1;1;New credit;Home improvement;35000.0;A_Cancelled
1455;Application_798605556;20;User_38;1;New credit;Home improvement;35000.0;A_Cancelled
1456;Application_798605556;0;User_38;1;New credit;Home improvement;35000.0;A_Cancelled
1457;Application_798605556;12;User_38;1;New credit;Home improvement;35000.0;A_Cancelled
1458;Application_798605556;13;User_38;1;New credit;Home improvement;35000.0;A_Cancelled
1459;Application_798605556;15;User_38;1;New credit;Home improvement;35000.0;A_Cancelled
1460;Application_798605556;18;User_38;1;New credit;Home improvement;35000.0;A_Cancelled
1461;Application_798605556;2;User_38;1;New credit;Home improvement;35000.0;A_Cancelled
1462;Application_798605556;1;User_10;1;New credit;Home improvement;35000.0;A_Cancelled
1870;Application_1754646859;4;User_1;87;New credit;Home improvement;10000.0;A_Cancelled
1871;Application_1754646859;8;User_1;87;New credit;Home improvement;10000.0;A_Cancelled
1872;Application_1754646859;3;User_1;87;New credit;Home improvement;10000.0;A_Cancelled
1873;Application_1754646859;0;User_38;87;New credit;Home improvement;10000.0;A_Cancelled
1874;Application_1754646859;12;User_38;87;New credit;Home improvement;10000.0;A_Cancelled
1875;Application_1754646859;13;User_38;87;New credit;Home improvement;10000.0;A_Cancelled
1876;Application_1754646859;15;User_38;87;New credit;Home improvement;10000.0;A_Cancelled
1877;Application_1754646859;18;User_38;87;New credit;Home improvement;10000.0;A_Cancelled
1878;Application_1754646859;2;User_38;87;New credit;Home improvement;10000.0;A_Cancelled
1879;Application_1754646859;12;User_8;87;New credit;Home improvement;10000.0;A_Cancelled
1880;Application_1754646859;13;User_8;87;New credit;Home improvement;10000.0;A_Cancelled
1881;Application_1754646859;15;User_8;87;New credit;Home improvement;10000.0;A_Cancelled
1882;Application_1754646859;1;User_1;87;New credit;Home improvement;10000.0;A_Cancelled
1883;Application_2002564265;4;User_1;1;New credit;Car;5000.0;A_Cancelled
1884;Application_2002564265;8;User_1;1;New credit;Car;5000.0;A_Cancelled
1885;Application_2002564265;3;User_1;1;New credit;Car;5000.0;A_Cancelled
1886;Application_2002564265;20;User_89;1;New credit;Car;5000.0;A_Cancelled
1887;Application_2002564265;0;User_11;1;New credit;Car;5000.0;A_Cancelled
1888;Application_2002564265;12;User_11;1;New credit;Car;5000.0;A_Cancelled
1889;Application_2002564265;13;User_11;1;New credit;Car;5000.0;A_Cancelled
1890;Application_2002564265;15;User_11;1;New credit;Car;5000.0;A_Cancelled
1891;Application_2002564265;18;User_11;1;New credit;Car;5000.0;A_Cancelled
1892;Application_2002564265;2;User_11;1;New credit;Car;5000.0;A_Cancelled
1893;Application_2002564265;1;User_92;1;New credit;Car;5000.0;A_Cancelled
1917;Application_58755651;4;User_1;1133;New credit;Home improvement;50000.0;A_Denied
1918;Application_58755651;8;User_1;1133;New credit;Home improvement;50000.0;A_Denied
1919;Application_58755651;3;User_1;1133;New credit;Home improvement;50000.0;A_Denied
1920;Application_58755651;20;User_19;1133;New credit;Home improvement;50000.0;A_Denied
1921;Application_58755651;0;User_19;1133;New credit;Home improvement;50000.0;A_Denied
1922;Application_58755651;12;User_19;1133;New credit;Home improvement;50000.0;A_Denied
1923;Application_58755651;13;User_19;1133;New credit;Home improvement;50000.0;A_Denied
1924;Application_58755651;15;User_19;1133;New credit;Home improvement;50000.0;A_Denied
1925;Application_58755651;18;User_19;1133;New credit;Home improvement;50000.0;A_Denied
1926;Application_58755651;2;User_19;1133;New credit;Home improvement;50000.0;A_Denied
1927;Application_58755651;12;User_7;1133;New credit;Home improvement;50000.0;A_Denied
1928;Application_58755651;13;User_7;1133;New credit;Home improvement;50000.0;A_Denied
1929;Application_58755651;16;User_7;1133;New credit;Home improvement;50000.0;A_Denied
1930;Application_58755651;12;User_85;1133;New credit;Home improvement;50000.0;A_Denied
1931;Application_58755651;13;User_85;1133;New credit;Home improvement;50000.0;A_Denied
1932;Application_58755651;16;User_85;1133;New credit;Home improvement;50000.0;A_Denied
1933;Application_58755651;24;User_95;1133;New credit;Home improvement;50000.0;A_Denied
1934;Application_58755651;9;User_117;1133;New credit;Home improvement;50000.0;A_Denied
1935;Application_58755651;14;User_117;1133;New credit;Home improvement;50000.0;A_Denied
1936;Application_58755651;5;User_95;1133;New credit;Home improvement;50000.0;A_Denied
2058;Application_952532843;4;User_1;19;New credit;Car;9000.0;A_Cancelled
2059;Application_952532843;8;User_1;19;New credit;Car;9000.0;A_Cancelled
2060;Application_952532843;3;User_1;19;New credit;Car;9000.0;A_Cancelled
2061;Application_952532843;20;User_3;19;New credit;Car;9000.0;A_Cancelled
2062;Application_952532843;0;User_3;19;New credit;Car;9000.0;A_Cancelled
2063;Application_952532843;12;User_3;19;New credit;Car;9000.0;A_Cancelled
2064;Application_952532843;13;User_3;19;New credit;Car;9000.0;A_Cancelled
2065;Application_952532843;15;User_3;19;New credit;Car;9000.0;A_Cancelled
2066;Application_952532843;18;User_3;19;New credit;Car;9000.0;A_Cancelled
2067;Application_952532843;2;User_3;19;New credit;Car;9000.0;A_Cancelled
2068;Application_952532843;12;User_8;19;New credit;Car;9000.0;A_Cancelled
2069;Application_952532843;13;User_8;19;New credit;Car;9000.0;A_Cancelled
2070;Application_952532843;15;User_8;19;New credit;Car;9000.0;A_Cancelled
2071;Application_952532843;1;User_1;19;New credit;Car;9000.0;A_Cancelled
2150;Application_1886382319;4;User_2;27;New credit;Remaining debt home;11000.0;A_Cancelled
2151;Application_1886382319;20;User_2;27;New credit;Remaining debt home;11000.0;A_Cancelled
2152;Application_1886382319;3;User_2;27;New credit;Remaining debt home;11000.0;A_Cancelled
2153;Application_1886382319;0;User_2;27;New credit;Remaining debt home;11000.0;A_Cancelled
2154;Application_1886382319;12;User_2;27;New credit;Remaining debt home;11000.0;A_Cancelled
2155;Application_1886382319;13;User_2;27;New credit;Remaining debt home;11000.0;A_Cancelled
2156;Application_1886382319;15;User_2;27;New credit;Remaining debt home;11000.0;A_Cancelled
2157;Application_1886382319;18;User_2;27;New credit;Remaining debt home;11000.0;A_Cancelled
2158;Application_1886382319;2;User_2;27;New credit;Remaining debt home;11000.0;A_Cancelled
2159;Application_1886382319;12;User_8;27;New credit;Remaining debt home;11000.0;A_Cancelled
2160;Application_1886382319;13;User_8;27;New credit;Remaining debt home;11000.0;A_Cancelled
2161;Application_1886382319;15;User_8;27;New credit;Remaining debt home;11000.0;A_Cancelled
2162;Application_1886382319;1;User_1;27;New credit;Remaining debt home;11000.0;A_Cancelled
2163;Application_1250134245;4;User_1;19;New credit;Home improvement;5000.0;A_Cancelled
2164;Application_1250134245;8;User_1;19;New credit;Home improvement;5000.0;A_Cancelled
2165;Application_1250134245;3;User_1;19;New credit;Home improvement;5000.0;A_Cancelled
2166;Application_1250134245;20;User_3;19;New credit;Home improvement;5000.0;A_Cancelled
2167;Application_1250134245;0;User_3;19;New credit;Home improvement;5000.0;A_Cancelled
2168;Application_1250134245;12;User_3;19;New credit;Home improvement;5000.0;A_Cancelled
2169;Application_1250134245;13;User_3;19;New credit;Home improvement;5000.0;A_Cancelled
2170;Application_1250134245;15;User_3;19;New credit;Home improvement;5000.0;A_Cancelled
2171;Application_1250134245;18;User_3;19;New credit;Home improvement;5000.0;A_Cancelled
2172;Application_1250134245;2;User_3;19;New credit;Home improvement;5000.0;A_Cancelled
2173;Application_1250134245;12;User_8;19;New credit;Home improvement;5000.0;A_Cancelled
2174;Application_1250134245;13;User_8;19;New credit;Home improvement;5000.0;A_Cancelled
2175;Application_1250134245;15;User_8;19;New credit;Home improvement;5000.0;A_Cancelled
2176;Application_1250134245;1;User_1;19;New credit;Home improvement;5000.0;A_Cancelled
2506;Application_54405635;4;User_47;13;Limit raise;Other, see explanation;6000.0;A_Cancelled
2507;Application_54405635;3;User_47;13;Limit raise;Other, see explanation;6000.0;A_Cancelled
2508;Application_54405635;20;User_24;13;Limit raise;Other, see explanation;6000.0;A_Cancelled
2509;Application_54405635;0;User_24;13;Limit raise;Other, see explanation;6000.0;A_Cancelled
2510;Application_54405635;12;User_24;13;Limit raise;Other, see explanation;6000.0;A_Cancelled
2511;Application_54405635;13;User_24;13;Limit raise;Other, see explanation;6000.0;A_Cancelled
2512;Application_54405635;15;User_24;13;Limit raise;Other, see explanation;6000.0;A_Cancelled
2513;Application_54405635;18;User_24;13;Limit raise;Other, see explanation;6000.0;A_Cancelled
2514;Application_54405635;2;User_24;13;Limit raise;Other, see explanation;6000.0;A_Cancelled
2515;Application_54405635;1;User_1;13;Limit raise;Other, see explanation;6000.0;A_Cancelled
2569;Application_74505494;4;User_1;14;New credit;Home improvement;20000.0;A_Cancelled
2570;Application_74505494;8;User_1;14;New credit;Home improvement;20000.0;A_Cancelled
2571;Application_74505494;3;User_1;14;New credit;Home improvement;20000.0;A_Cancelled
2572;Application_74505494;20;User_3;14;New credit;Home improvement;20000.0;A_Cancelled
2573;Application_74505494;0;User_3;14;New credit;Home improvement;20000.0;A_Cancelled
2574;Application_74505494;12;User_3;14;New credit;Home improvement;20000.0;A_Cancelled
2575;Application_74505494;13;User_3;14;New credit;Home improvement;20000.0;A_Cancelled
2576;Application_74505494;12;User_3;14;New credit;Home improvement;20000.0;A_Cancelled
2577;Application_74505494;13;User_3;14;New credit;Home improvement;20000.0;A_Cancelled
2578;Application_74505494;15;User_3;14;New credit;Home improvement;20000.0;A_Cancelled
2579;Application_74505494;15;User_3;14;New credit;Home improvement;20000.0;A_Cancelled
2580;Application_74505494;18;User_3;14;New credit;Home improvement;20000.0;A_Cancelled
2581;Application_74505494;2;User_3;14;New credit;Home improvement;20000.0;A_Cancelled
2582;Application_74505494;1;User_1;14;New credit;Home improvement;20000.0;A_Cancelled
2598;Application_106973225;4;User_1;1;New credit;Home improvement;30000.0;A_Cancelled
2599;Application_106973225;8;User_1;1;New credit;Home improvement;30000.0;A_Cancelled
2600;Application_106973225;3;User_1;1;New credit;Home improvement;30000.0;A_Cancelled
2601;Application_106973225;20;User_24;1;New credit;Home improvement;30000.0;A_Cancelled
2602;Application_106973225;0;User_3;1;New credit;Home improvement;30000.0;A_Cancelled
2603;Application_106973225;12;User_3;1;New credit;Home improvement;30000.0;A_Cancelled
2604;Application_106973225;13;User_3;1;New credit;Home improvement;30000.0;A_Cancelled
2605;Application_106973225;15;User_3;1;New credit;Home improvement;30000.0;A_Cancelled
2606;Application_106973225;18;User_3;1;New credit;Home improvement;30000.0;A_Cancelled
2607;Application_106973225;2;User_3;1;New credit;Home improvement;30000.0;A_Cancelled
2608;Application_106973225;1;User_1;1;New credit;Home improvement;30000.0;A_Cancelled
2684;Application_1754943309;4;User_1;1;New credit;Home improvement;10000.0;A_Cancelled
2685;Application_1754943309;8;User_1;1;New credit;Home improvement;10000.0;A_Cancelled
2686;Application_1754943309;3;User_1;1;New credit;Home improvement;10000.0;A_Cancelled
2687;Application_1754943309;20;User_15;1;New credit;Home improvement;10000.0;A_Cancelled
2688;Application_1754943309;0;User_85;1;New credit;Home improvement;10000.0;A_Cancelled
2689;Application_1754943309;12;User_85;1;New credit;Home improvement;10000.0;A_Cancelled
2690;Application_1754943309;13;User_85;1;New credit;Home improvement;10000.0;A_Cancelled
2691;Application_1754943309;15;User_85;1;New credit;Home improvement;10000.0;A_Cancelled
2692;Application_1754943309;18;User_85;1;New credit;Home improvement;10000.0;A_Cancelled
2693;Application_1754943309;2;User_85;1;New credit;Home improvement;10000.0;A_Cancelled
2694;Application_1754943309;1;User_17;1;New credit;Home improvement;10000.0;A_Cancelled
2800;Application_1068218912;4;User_1;19;New credit;Motorcycle;7500.0;A_Cancelled
2801;Application_1068218912;8;User_1;19;New credit;Motorcycle;7500.0;A_Cancelled
2802;Application_1068218912;3;User_1;19;New credit;Motorcycle;7500.0;A_Cancelled
2803;Application_1068218912;20;User_7;19;New credit;Motorcycle;7500.0;A_Cancelled
2804;Application_1068218912;0;User_7;19;New credit;Motorcycle;7500.0;A_Cancelled
2805;Application_1068218912;12;User_7;19;New credit;Motorcycle;7500.0;A_Cancelled
2806;Application_1068218912;13;User_7;19;New credit;Motorcycle;7500.0;A_Cancelled
2807;Application_1068218912;15;User_7;19;New credit;Motorcycle;7500.0;A_Cancelled
2808;Application_1068218912;18;User_7;19;New credit;Motorcycle;7500.0;A_Cancelled
2809;Application_1068218912;2;User_7;19;New credit;Motorcycle;7500.0;A_Cancelled
2810;Application_1068218912;12;User_8;19;New credit;Motorcycle;7500.0;A_Cancelled
2811;Application_1068218912;13;User_8;19;New credit;Motorcycle;7500.0;A_Cancelled
2812;Application_1068218912;15;User_8;19;New credit;Motorcycle;7500.0;A_Cancelled
2813;Application_1068218912;1;User_1;19;New credit;Motorcycle;7500.0;A_Cancelled
2877;Application_1365381023;4;User_1;286;New credit;Car;5000.0;A_Cancelled
2878;Application_1365381023;8;User_1;286;New credit;Car;5000.0;A_Cancelled
