;Case ID;Activity;Resource;Variant index;(case) ApplicationType;(case) LoanGoal;(case) RequestedAmount;lbl
2744;Application_106973225;21;User_24;1;New credit;Home improvement;30000.0;A_Cancelled
2745;Application_106973225;0;User_3;1;New credit;Home improvement;30000.0;A_Cancelled
2746;Application_106973225;12;User_3;1;New credit;Home improvement;30000.0;A_Cancelled
2747;Application_106973225;13;User_3;1;New credit;Home improvement;30000.0;A_Cancelled
2748;Application_106973225;16;User_3;1;New credit;Home improvement;30000.0;A_Cancelled
2749;Application_106973225;19;User_3;1;New credit;Home improvement;30000.0;A_Cancelled
2750;Application_106973225;2;User_3;1;New credit;Home improvement;30000.0;A_Cancelled
2751;Application_106973225;1;User_1;1;New credit;Home improvement;30000.0;A_Cancelled
2752;Application_106973225;11;User_1;1;New credit;Home improvement;30000.0;A_Cancelled
2834;Application_1754943309;4;User_1;1;New credit;Home improvement;10000.0;A_Cancelled
2835;Application_1754943309;8;User_1;1;New credit;Home improvement;10000.0;A_Cancelled
2836;Application_1754943309;3;User_1;1;New credit;Home improvement;10000.0;A_Cancelled
2837;Application_1754943309;21;User_15;1;New credit;Home improvement;10000.0;A_Cancelled
2838;Application_1754943309;0;User_85;1;New credit;Home improvement;10000.0;A_Cancelled
2839;Application_1754943309;12;User_85;1;New credit;Home improvement;10000.0;A_Cancelled
2840;Application_1754943309;13;User_85;1;New credit;Home improvement;10000.0;A_Cancelled
2841;Application_1754943309;16;User_85;1;New credit;Home improvement;10000.0;A_Cancelled
2842;Application_1754943309;19;User_85;1;New credit;Home improvement;10000.0;A_Cancelled
2843;Application_1754943309;2;User_85;1;New credit;Home improvement;10000.0;A_Cancelled
2844;Application_1754943309;1;User_17;1;New credit;Home improvement;10000.0;A_Cancelled
2845;Application_1754943309;11;User_17;1;New credit;Home improvement;10000.0;A_Cancelled
3158;Application_369018038;4;User_19;13;Limit raise;Unknown;0.0;A_Cancelled
3159;Application_369018038;3;User_19;13;Limit raise;Unknown;0.0;A_Cancelled
3160;Application_369018038;21;User_89;13;Limit raise;Unknown;0.0;A_Cancelled
3161;Application_369018038;0;User_89;13;Limit raise;Unknown;0.0;A_Cancelled
3162;Application_369018038;12;User_89;13;Limit raise;Unknown;0.0;A_Cancelled
3163;Application_369018038;13;User_89;13;Limit raise;Unknown;0.0;A_Cancelled
3164;Application_369018038;16;User_89;13;Limit raise;Unknown;0.0;A_Cancelled
3165;Application_369018038;19;User_89;13;Limit raise;Unknown;0.0;A_Cancelled
3166;Application_369018038;2;User_89;13;Limit raise;Unknown;0.0;A_Cancelled
3167;Application_369018038;1;User_1;13;Limit raise;Unknown;0.0;A_Cancelled
3168;Application_369018038;11;User_1;13;Limit raise;Unknown;0.0;A_Cancelled
3342;Application_1413308979;4;User_1;1;New credit;Home improvement;6000.0;A_Cancelled
3343;Application_1413308979;8;User_1;1;New credit;Home improvement;6000.0;A_Cancelled
3344;Application_1413308979;3;User_1;1;New credit;Home improvement;6000.0;A_Cancelled
3345;Application_1413308979;21;User_10;1;New credit;Home improvement;6000.0;A_Cancelled
3346;Application_1413308979;0;User_10;1;New credit;Home improvement;6000.0;A_Cancelled
3347;Application_1413308979;12;User_10;1;New credit;Home improvement;6000.0;A_Cancelled
3348;Application_1413308979;13;User_10;1;New credit;Home improvement;6000.0;A_Cancelled
3349;Application_1413308979;16;User_10;1;New credit;Home improvement;6000.0;A_Cancelled
3350;Application_1413308979;19;User_10;1;New credit;Home improvement;6000.0;A_Cancelled
3351;Application_1413308979;2;User_10;1;New credit;Home improvement;6000.0;A_Cancelled
3352;Application_1413308979;1;User_4;1;New credit;Home improvement;6000.0;A_Cancelled
3353;Application_1413308979;11;User_4;1;New credit;Home improvement;6000.0;A_Cancelled
4116;Application_920497952;4;User_1;14;New credit;Home improvement;50000.0;A_Cancelled
4117;Application_920497952;8;User_1;14;New credit;Home improvement;50000.0;A_Cancelled
4118;Application_920497952;3;User_1;14;New credit;Home improvement;50000.0;A_Cancelled
4119;Application_920497952;21;User_21;14;New credit;Home improvement;50000.0;A_Cancelled
4120;Application_920497952;0;User_4;14;New credit;Home improvement;50000.0;A_Cancelled
4121;Application_920497952;12;User_4;14;New credit;Home improvement;50000.0;A_Cancelled
4122;Application_920497952;13;User_4;14;New credit;Home improvement;50000.0;A_Cancelled
4123;Application_920497952;12;User_4;14;New credit;Home improvement;50000.0;A_Cancelled
4124;Application_920497952;13;User_4;14;New credit;Home improvement;50000.0;A_Cancelled
4125;Application_920497952;16;User_4;14;New credit;Home improvement;50000.0;A_Cancelled
4126;Application_920497952;16;User_4;14;New credit;Home improvement;50000.0;A_Cancelled
4127;Application_920497952;19;User_4;14;New credit;Home improvement;50000.0;A_Cancelled
4128;Application_920497952;2;User_4;14;New credit;Home improvement;50000.0;A_Cancelled
4129;Application_920497952;1;User_1;14;New credit;Home improvement;50000.0;A_Cancelled
4130;Application_920497952;11;User_1;14;New credit;Home improvement;50000.0;A_Cancelled
4131;Application_920497952;11;User_1;14;New credit;Home improvement;50000.0;A_Cancelled
4391;Application_236257423;4;User_1;1;New credit;Extra spending limit;10000.0;A_Cancelled
4392;Application_236257423;8;User_1;1;New credit;Extra spending limit;10000.0;A_Cancelled
4393;Application_236257423;3;User_1;1;New credit;Extra spending limit;10000.0;A_Cancelled
4394;Application_236257423;21;User_15;1;New credit;Extra spending limit;10000.0;A_Cancelled
4395;Application_236257423;0;User_92;1;New credit;Extra spending limit;10000.0;A_Cancelled
4396;Application_236257423;12;User_92;1;New credit;Extra spending limit;10000.0;A_Cancelled
4397;Application_236257423;13;User_92;1;New credit;Extra spending limit;10000.0;A_Cancelled
4398;Application_236257423;16;User_92;1;New credit;Extra spending limit;10000.0;A_Cancelled
4399;Application_236257423;19;User_92;1;New credit;Extra spending limit;10000.0;A_Cancelled
4400;Application_236257423;2;User_92;1;New credit;Extra spending limit;10000.0;A_Cancelled
4401;Application_236257423;1;User_1;1;New credit;Extra spending limit;10000.0;A_Cancelled
4402;Application_236257423;11;User_1;1;New credit;Extra spending limit;10000.0;A_Cancelled
4485;Application_664267418;4;User_1;1;New credit;Existing loan takeover;10000.0;A_Cancelled
4486;Application_664267418;8;User_1;1;New credit;Existing loan takeover;10000.0;A_Cancelled
4487;Application_664267418;3;User_1;1;New credit;Existing loan takeover;10000.0;A_Cancelled
4488;Application_664267418;21;User_49;1;New credit;Existing loan takeover;10000.0;A_Cancelled
4489;Application_664267418;0;User_49;1;New credit;Existing loan takeover;10000.0;A_Cancelled
4490;Application_664267418;12;User_49;1;New credit;Existing loan takeover;10000.0;A_Cancelled
4491;Application_664267418;13;User_49;1;New credit;Existing loan takeover;10000.0;A_Cancelled
4492;Application_664267418;16;User_49;1;New credit;Existing loan takeover;10000.0;A_Cancelled
4493;Application_664267418;19;User_49;1;New credit;Existing loan takeover;10000.0;A_Cancelled
4494;Application_664267418;2;User_49;1;New credit;Existing loan takeover;10000.0;A_Cancelled
4495;Application_664267418;1;User_10;1;New credit;Existing loan takeover;10000.0;A_Cancelled
4496;Application_664267418;11;User_10;1;New credit;Existing loan takeover;10000.0;A_Cancelled
4946;Application_409724822;4;User_1;1;New credit;Home improvement;38500.0;A_Cancelled
4947;Application_409724822;8;User_1;1;New credit;Home improvement;38500.0;A_Cancelled
4948;Application_409724822;3;User_1;1;New credit;Home improvement;38500.0;A_Cancelled
4949;Application_409724822;21;User_71;1;New credit;Home improvement;38500.0;A_Cancelled
4950;Application_409724822;0;User_71;1;New credit;Home improvement;38500.0;A_Cancelled
4951;Application_409724822;12;User_71;1;New credit;Home improvement;38500.0;A_Cancelled
4952;Application_409724822;13;User_71;1;New credit;Home improvement;38500.0;A_Cancelled
4953;Application_409724822;16;User_71;1;New credit;Home improvement;38500.0;A_Cancelled
4954;Application_409724822;19;User_71;1;New credit;Home improvement;38500.0;A_Cancelled
4955;Application_409724822;2;User_71;1;New credit;Home improvement;38500.0;A_Cancelled
4956;Application_409724822;1;User_1;1;New credit;Home improvement;38500.0;A_Cancelled
4957;Application_409724822;11;User_1;1;New credit;Home improvement;38500.0;A_Cancelled
4958;Application_788960916;4;User_1;1;New credit;Car;45000.0;A_Cancelled
4959;Application_788960916;8;User_1;1;New credit;Car;45000.0;A_Cancelled
4960;Application_788960916;3;User_1;1;New credit;Car;45000.0;A_Cancelled
4961;Application_788960916;21;User_15;1;New credit;Car;45000.0;A_Cancelled
4962;Application_788960916;0;User_15;1;New credit;Car;45000.0;A_Cancelled
4963;Application_788960916;12;User_15;1;New credit;Car;45000.0;A_Cancelled
4964;Application_788960916;13;User_15;1;New credit;Car;45000.0;A_Cancelled
4965;Application_788960916;16;User_15;1;New credit;Car;45000.0;A_Cancelled
4966;Application_788960916;19;User_15;1;New credit;Car;45000.0;A_Cancelled
4967;Application_788960916;2;User_15;1;New credit;Car;45000.0;A_Cancelled
4968;Application_788960916;1;User_1;1;New credit;Car;45000.0;A_Cancelled
4969;Application_788960916;11;User_1;1;New credit;Car;45000.0;A_Cancelled
4992;Application_944177310;4;User_1;92;New credit;Other, see explanation;10000.0;A_Cancelled
4993;Application_944177310;8;User_1;92;New credit;Other, see explanation;10000.0;A_Cancelled
4994;Application_944177310;3;User_1;92;New credit;Other, see explanation;10000.0;A_Cancelled
4995;Application_944177310;21;User_49;92;New credit;Other, see explanation;10000.0;A_Cancelled
4996;Application_944177310;0;User_49;92;New credit;Other, see explanation;10000.0;A_Cancelled
4997;Application_944177310;12;User_49;92;New credit;Other, see explanation;10000.0;A_Cancelled
4998;Application_944177310;13;User_49;92;New credit;Other, see explanation;10000.0;A_Cancelled
4999;Application_944177310;11;User_49;92;New credit;Other, see explanation;10000.0;A_Cancelled
5000;Application_944177310;12;User_49;92;New credit;Other, see explanation;10000.0;A_Cancelled
5001;Application_944177310;13;User_49;92;New credit;Other, see explanation;10000.0;A_Cancelled
5002;Application_944177310;16;User_49;92;New credit;Other, see explanation;10000.0;A_Cancelled
5003;Application_944177310;19;User_49;92;New credit;Other, see explanation;10000.0;A_Cancelled
5004;Application_944177310;2;User_49;92;New credit;Other, see explanation;10000.0;A_Cancelled
5005;Application_944177310;1;User_1;92;New credit;Other, see explanation;10000.0;A_Cancelled
5006;Application_944177310;11;User_1;92;New credit;Other, see explanation;10000.0;A_Cancelled
5568;Application_911291915;4;User_4;13;Limit raise;Car;25000.0;A_Cancelled
5569;Application_911291915;3;User_4;13;Limit raise;Car;25000.0;A_Cancelled
5570;Application_911291915;21;User_71;13;Limit raise;Car;25000.0;A_Cancelled
5571;Application_911291915;0;User_71;13;Limit raise;Car;25000.0;A_Cancelled
5572;Application_911291915;12;User_71;13;Limit raise;Car;25000.0;A_Cancelled
5573;Application_911291915;13;User_71;13;Limit raise;Car;25000.0;A_Cancelled
5574;Application_911291915;16;User_71;13;Limit raise;Car;25000.0;A_Cancelled
5575;Application_911291915;19;User_71;13;Limit raise;Car;25000.0;A_Cancelled
5576;Application_911291915;2;User_71;13;Limit raise;Car;25000.0;A_Cancelled
5577;Application_911291915;1;User_1;13;Limit raise;Car;25000.0;A_Cancelled
5578;Application_911291915;11;User_1;13;Limit raise;Car;25000.0;A_Cancelled
6019;Application_874857207;4;User_1;1;New credit;Car;12000.0;A_Cancelled
6020;Application_874857207;8;User_1;1;New credit;Car;12000.0;A_Cancelled
6021;Application_874857207;3;User_1;1;New credit;Car;12000.0;A_Cancelled
6022;Application_874857207;21;User_89;1;New credit;Car;12000.0;A_Cancelled
6023;Application_874857207;0;User_24;1;New credit;Car;12000.0;A_Cancelled
6024;Application_874857207;12;User_24;1;New credit;Car;12000.0;A_Cancelled
6025;Application_874857207;13;User_24;1;New credit;Car;12000.0;A_Cancelled
6026;Application_874857207;16;User_24;1;New credit;Car;12000.0;A_Cancelled
6027;Application_874857207;19;User_24;1;New credit;Car;12000.0;A_Cancelled
6028;Application_874857207;2;User_24;1;New credit;Car;12000.0;A_Cancelled
6029;Application_874857207;1;User_1;1;New credit;Car;12000.0;A_Cancelled
6030;Application_874857207;11;User_1;1;New credit;Car;12000.0;A_Cancelled
6205;Application_1363165385;4;User_1;1;New credit;Remaining debt home;35000.0;A_Cancelled
6206;Application_1363165385;8;User_1;1;New credit;Remaining debt home;35000.0;A_Cancelled
6207;Application_1363165385;3;User_1;1;New credit;Remaining debt home;35000.0;A_Cancelled
6208;Application_1363165385;21;User_49;1;New credit;Remaining debt home;35000.0;A_Cancelled
6209;Application_1363165385;0;User_5;1;New credit;Remaining debt home;35000.0;A_Cancelled
6210;Application_1363165385;12;User_5;1;New credit;Remaining debt home;35000.0;A_Cancelled
6211;Application_1363165385;13;User_5;1;New credit;Remaining debt home;35000.0;A_Cancelled
6212;Application_1363165385;16;User_5;1;New credit;Remaining debt home;35000.0;A_Cancelled
6213;Application_1363165385;19;User_5;1;New credit;Remaining debt home;35000.0;A_Cancelled
6214;Application_1363165385;2;User_5;1;New credit;Remaining debt home;35000.0;A_Cancelled
6215;Application_1363165385;1;User_27;1;New credit;Remaining debt home;35000.0;A_Cancelled
6216;Application_1363165385;11;User_27;1;New credit;Remaining debt home;35000.0;A_Cancelled
6420;Application_1747572025;4;User_1;86;New credit;Caravan / Camper;12500.0;A_Cancelled
6421;Application_1747572025;8;User_1;86;New credit;Caravan / Camper;12500.0;A_Cancelled
6422;Application_1747572025;3;User_1;86;New credit;Caravan / Camper;12500.0;A_Cancelled
6423;Application_1747572025;21;User_49;86;New credit;Caravan / Camper;12500.0;A_Cancelled
6424;Application_1747572025;0;User_24;86;New credit;Caravan / Camper;12500.0;A_Cancelled
6425;Application_1747572025;12;User_24;86;New credit;Caravan / Camper;12500.0;A_Cancelled
6426;Application_1747572025;13;User_24;86;New credit;Caravan / Camper;12500.0;A_Cancelled
6427;Application_1747572025;16;User_24;86;New credit;Caravan / Camper;12500.0;A_Cancelled
6428;Application_1747572025;19;User_24;86;New credit;Caravan / Camper;12500.0;A_Cancelled
6429;Application_1747572025;2;User_24;86;New credit;Caravan / Camper;12500.0;A_Cancelled
6430;Application_1747572025;11;User_14;86;New credit;Caravan / Camper;12500.0;A_Cancelled
6431;Application_1747572025;1;User_14;86;New credit;Caravan / Camper;12500.0;A_Cancelled
6432;Application_1302654957;4;User_1;1;New credit;Existing loan takeover;37500.0;A_Cancelled
6433;Application_1302654957;8;User_1;1;New credit;Existing loan takeover;37500.0;A_Cancelled
6434;Application_1302654957;3;User_1;1;New credit;Existing loan takeover;37500.0;A_Cancelled
6435;Application_1302654957;21;User_108;1;New credit;Existing loan takeover;37500.0;A_Cancelled
6436;Application_1302654957;0;User_108;1;New credit;Existing loan takeover;37500.0;A_Cancelled
6437;Application_1302654957;12;User_108;1;New credit;Existing loan takeover;37500.0;A_Cancelled
6438;Application_1302654957;13;User_108;1;New credit;Existing loan takeover;37500.0;A_Cancelled
6439;Application_1302654957;16;User_108;1;New credit;Existing loan takeover;37500.0;A_Cancelled
6440;Application_1302654957;19;User_108;1;New credit;Existing loan takeover;37500.0;A_Cancelled
6441;Application_1302654957;2;User_108;1;New credit;Existing loan takeover;37500.0;A_Cancelled
6442;Application_1302654957;1;User_1;1;New credit;Existing loan takeover;37500.0;A_Cancelled
6443;Application_1302654957;11;User_1;1;New credit;Existing loan takeover;37500.0;A_Cancelled
6464;Application_1930715945;4;User_1;1;New credit;Home improvement;35000.0;A_Cancelled
6465;Application_1930715945;8;User_1;1;New credit;Home improvement;35000.0;A_Cancelled
6466;Application_1930715945;3;User_1;1;New credit;Home improvement;35000.0;A_Cancelled
6467;Application_1930715945;21;User_37;1;New credit;Home improvement;35000.0;A_Cancelled
6468;Application_1930715945;0;User_28;1;New credit;Home improvement;35000.0;A_Cancelled
6469;Application_1930715945;12;User_28;1;New credit;Home improvement;35000.0;A_Cancelled
6470;Application_1930715945;13;User_28;1;New credit;Home improvement;35000.0;A_Cancelled
6471;Application_1930715945;16;User_28;1;New credit;Home improvement;35000.0;A_Cancelled
6472;Application_1930715945;19;User_28;1;New credit;Home improvement;35000.0;A_Cancelled
6473;Application_1930715945;2;User_28;1;New credit;Home improvement;35000.0;A_Cancelled
6474;Application_1930715945;1;User_1;1;New credit;Home improvement;35000.0;A_Cancelled
6475;Application_1930715945;11;User_1;1;New credit;Home improvement;35000.0;A_Cancelled
7186;Application_1091101077;4;User_1;16;New credit;Home improvement;50000.0;A_Cancelled
7187;Application_1091101077;8;User_1;16;New credit;Home improvement;50000.0;A_Cancelled
7188;Application_1091101077;3;User_1;16;New credit;Home improvement;50000.0;A_Cancelled
7189;Application_1091101077;0;User_27;16;New credit;Home improvement;50000.0;A_Cancelled
7190;Application_1091101077;12;User_27;16;New credit;Home improvement;50000.0;A_Cancelled
7191;Application_1091101077;13;User_27;16;New credit;Home improvement;50000.0;A_Cancelled
7192;Application_1091101077;16;User_27;16;New credit;Home improvement;50000.0;A_Cancelled
7193;Application_1091101077;19;User_27;16;New credit;Home improvement;50000.0;A_Cancelled
7194;Application_1091101077;2;User_27;16;New credit;Home improvement;50000.0;A_Cancelled
7195;Application_1091101077;1;User_1;16;New credit;Home improvement;50000.0;A_Cancelled
7196;Application_1091101077;11;User_1;16;New credit;Home improvement;50000.0;A_Cancelled
7620;Application_1848603655;4;User_1;1;New credit;Car;6300.0;A_Cancelled
7621;Application_1848603655;8;User_1;1;New credit;Car;6300.0;A_Cancelled
7622;Application_1848603655;3;User_1;1;New credit;Car;6300.0;A_Cancelled
7623;Application_1848603655;21;User_35;1;New credit;Car;6300.0;A_Cancelled
