i;Case ID;Activity;Resource;Variant index;(case) ApplicationType;(case) LoanGoal;(case) RequestedAmount;lbl
2800;Application_1068218912;4;User_1;19;New credit;Motorcycle;7500.0;A_Cancelled
2801;Application_1068218912;8;User_1;19;New credit;Motorcycle;7500.0;A_Cancelled
2802;Application_1068218912;3;User_1;19;New credit;Motorcycle;7500.0;A_Cancelled
2803;Application_1068218912;20;User_7;19;New credit;Motorcycle;7500.0;A_Cancelled
2804;Application_1068218912;0;User_7;19;New credit;Motorcycle;7500.0;A_Cancelled
2805;Application_1068218912;12;User_7;19;New credit;Motorcycle;7500.0;A_Cancelled
2806;Application_1068218912;13;User_7;19;New credit;Motorcycle;7500.0;A_Cancelled
2807;Application_1068218912;15;User_7;19;New credit;Motorcycle;7500.0;A_Cancelled
2808;Application_1068218912;18;User_7;19;New credit;Motorcycle;7500.0;A_Cancelled
2809;Application_1068218912;2;User_7;19;New credit;Motorcycle;7500.0;A_Cancelled
2810;Application_1068218912;12;User_8;19;New credit;Motorcycle;7500.0;A_Cancelled
2811;Application_1068218912;13;User_8;19;New credit;Motorcycle;7500.0;A_Cancelled
2812;Application_1068218912;15;User_8;19;New credit;Motorcycle;7500.0;A_Cancelled
2813;Application_1068218912;1;User_1;19;New credit;Motorcycle;7500.0;A_Cancelled
2877;Application_1365381023;4;User_1;286;New credit;Car;5000.0;A_Cancelled
2878;Application_1365381023;8;User_1;286;New credit;Car;5000.0;A_Cancelled
2879;Application_1365381023;21;User_1;286;New credit;Car;5000.0;A_Cancelled
2880;Application_1365381023;3;User_1;286;New credit;Car;5000.0;A_Cancelled
2881;Application_1365381023;20;User_24;286;New credit;Car;5000.0;A_Cancelled
2882;Application_1365381023;0;User_16;286;New credit;Car;5000.0;A_Cancelled
2883;Application_1365381023;12;User_16;286;New credit;Car;5000.0;A_Cancelled
2884;Application_1365381023;13;User_16;286;New credit;Car;5000.0;A_Cancelled
2885;Application_1365381023;15;User_16;286;New credit;Car;5000.0;A_Cancelled
2886;Application_1365381023;18;User_16;286;New credit;Car;5000.0;A_Cancelled
2887;Application_1365381023;2;User_16;286;New credit;Car;5000.0;A_Cancelled
2888;Application_1365381023;12;User_8;286;New credit;Car;5000.0;A_Cancelled
2889;Application_1365381023;13;User_8;286;New credit;Car;5000.0;A_Cancelled
2890;Application_1365381023;15;User_8;286;New credit;Car;5000.0;A_Cancelled
2891;Application_1365381023;1;User_1;286;New credit;Car;5000.0;A_Cancelled
3106;Application_663648942;4;User_1;19;New credit;Home improvement;15000.0;A_Cancelled
3107;Application_663648942;8;User_1;19;New credit;Home improvement;15000.0;A_Cancelled
3108;Application_663648942;3;User_1;19;New credit;Home improvement;15000.0;A_Cancelled
3109;Application_663648942;20;User_37;19;New credit;Home improvement;15000.0;A_Cancelled
3110;Application_663648942;0;User_37;19;New credit;Home improvement;15000.0;A_Cancelled
3111;Application_663648942;12;User_37;19;New credit;Home improvement;15000.0;A_Cancelled
3112;Application_663648942;13;User_37;19;New credit;Home improvement;15000.0;A_Cancelled
3113;Application_663648942;15;User_37;19;New credit;Home improvement;15000.0;A_Cancelled
3114;Application_663648942;18;User_37;19;New credit;Home improvement;15000.0;A_Cancelled
3115;Application_663648942;2;User_37;19;New credit;Home improvement;15000.0;A_Cancelled
3116;Application_663648942;12;User_8;19;New credit;Home improvement;15000.0;A_Cancelled
3117;Application_663648942;13;User_8;19;New credit;Home improvement;15000.0;A_Cancelled
3118;Application_663648942;15;User_8;19;New credit;Home improvement;15000.0;A_Cancelled
3119;Application_663648942;1;User_1;19;New credit;Home improvement;15000.0;A_Cancelled
4887;Application_866541745;4;User_21;1149;New credit;Unknown;0.0;A_Cancelled
4888;Application_866541745;20;User_21;1149;New credit;Unknown;0.0;A_Cancelled
4889;Application_866541745;3;User_21;1149;New credit;Unknown;0.0;A_Cancelled
4890;Application_866541745;0;User_21;1149;New credit;Unknown;0.0;A_Cancelled
4891;Application_866541745;12;User_21;1149;New credit;Unknown;0.0;A_Cancelled
4892;Application_866541745;13;User_21;1149;New credit;Unknown;0.0;A_Cancelled
4893;Application_866541745;15;User_21;1149;New credit;Unknown;0.0;A_Cancelled
4894;Application_866541745;18;User_21;1149;New credit;Unknown;0.0;A_Cancelled
4895;Application_866541745;2;User_21;1149;New credit;Unknown;0.0;A_Cancelled
4896;Application_866541745;12;User_8;1149;New credit;Unknown;0.0;A_Cancelled
4897;Application_866541745;13;User_8;1149;New credit;Unknown;0.0;A_Cancelled
4898;Application_866541745;15;User_8;1149;New credit;Unknown;0.0;A_Cancelled
4899;Application_866541745;12;User_85;1149;New credit;Unknown;0.0;A_Cancelled
4900;Application_866541745;13;User_85;1149;New credit;Unknown;0.0;A_Cancelled
4901;Application_866541745;12;User_2;1149;New credit;Unknown;0.0;A_Cancelled
4902;Application_866541745;13;User_2;1149;New credit;Unknown;0.0;A_Cancelled
4903;Application_866541745;15;User_2;1149;New credit;Unknown;0.0;A_Cancelled
4904;Application_866541745;1;User_1;1149;New credit;Unknown;0.0;A_Cancelled
5590;Application_111956933;4;User_1;1151;New credit;Car;5000.0;A_Cancelled
5591;Application_111956933;8;User_1;1151;New credit;Car;5000.0;A_Cancelled
5592;Application_111956933;3;User_1;1151;New credit;Car;5000.0;A_Cancelled
5593;Application_111956933;20;User_49;1151;New credit;Car;5000.0;A_Cancelled
5594;Application_111956933;0;User_49;1151;New credit;Car;5000.0;A_Cancelled
5595;Application_111956933;12;User_49;1151;New credit;Car;5000.0;A_Cancelled
5596;Application_111956933;13;User_49;1151;New credit;Car;5000.0;A_Cancelled
5597;Application_111956933;12;User_49;1151;New credit;Car;5000.0;A_Cancelled
5598;Application_111956933;13;User_49;1151;New credit;Car;5000.0;A_Cancelled
5599;Application_111956933;11;User_49;1151;New credit;Car;5000.0;A_Cancelled
5600;Application_111956933;15;User_49;1151;New credit;Car;5000.0;A_Cancelled
5601;Application_111956933;18;User_49;1151;New credit;Car;5000.0;A_Cancelled
5602;Application_111956933;2;User_49;1151;New credit;Car;5000.0;A_Cancelled
5603;Application_111956933;12;User_8;1151;New credit;Car;5000.0;A_Cancelled
5604;Application_111956933;13;User_8;1151;New credit;Car;5000.0;A_Cancelled
5605;Application_111956933;15;User_8;1151;New credit;Car;5000.0;A_Cancelled
5606;Application_111956933;12;User_85;1151;New credit;Car;5000.0;A_Cancelled
5607;Application_111956933;13;User_85;1151;New credit;Car;5000.0;A_Cancelled
5608;Application_111956933;15;User_85;1151;New credit;Car;5000.0;A_Cancelled
5609;Application_111956933;12;User_2;1151;New credit;Car;5000.0;A_Cancelled
5610;Application_111956933;13;User_2;1151;New credit;Car;5000.0;A_Cancelled
5611;Application_111956933;15;User_2;1151;New credit;Car;5000.0;A_Cancelled
5612;Application_111956933;1;User_1;1151;New credit;Car;5000.0;A_Cancelled
7039;Application_259183799;4;User_1;19;New credit;Home improvement;5000.0;A_Cancelled
7040;Application_259183799;8;User_1;19;New credit;Home improvement;5000.0;A_Cancelled
7041;Application_259183799;3;User_1;19;New credit;Home improvement;5000.0;A_Cancelled
7042;Application_259183799;20;User_108;19;New credit;Home improvement;5000.0;A_Cancelled
7043;Application_259183799;0;User_89;19;New credit;Home improvement;5000.0;A_Cancelled
7044;Application_259183799;12;User_89;19;New credit;Home improvement;5000.0;A_Cancelled
7045;Application_259183799;13;User_89;19;New credit;Home improvement;5000.0;A_Cancelled
7046;Application_259183799;15;User_89;19;New credit;Home improvement;5000.0;A_Cancelled
7047;Application_259183799;18;User_89;19;New credit;Home improvement;5000.0;A_Cancelled
7048;Application_259183799;2;User_89;19;New credit;Home improvement;5000.0;A_Cancelled
7049;Application_259183799;12;User_5;19;New credit;Home improvement;5000.0;A_Cancelled
7050;Application_259183799;13;User_5;19;New credit;Home improvement;5000.0;A_Cancelled
7051;Application_259183799;15;User_5;19;New credit;Home improvement;5000.0;A_Cancelled
7052;Application_259183799;1;User_1;19;New credit;Home improvement;5000.0;A_Cancelled
7190;Application_1316947913;4;User_1;19;New credit;Other, see explanation;40000.0;A_Cancelled
7191;Application_1316947913;8;User_1;19;New credit;Other, see explanation;40000.0;A_Cancelled
7192;Application_1316947913;3;User_1;19;New credit;Other, see explanation;40000.0;A_Cancelled
7193;Application_1316947913;20;User_49;19;New credit;Other, see explanation;40000.0;A_Cancelled
7194;Application_1316947913;0;User_17;19;New credit;Other, see explanation;40000.0;A_Cancelled
7195;Application_1316947913;12;User_17;19;New credit;Other, see explanation;40000.0;A_Cancelled
7196;Application_1316947913;13;User_17;19;New credit;Other, see explanation;40000.0;A_Cancelled
7197;Application_1316947913;15;User_17;19;New credit;Other, see explanation;40000.0;A_Cancelled
7198;Application_1316947913;18;User_17;19;New credit;Other, see explanation;40000.0;A_Cancelled
7199;Application_1316947913;2;User_17;19;New credit;Other, see explanation;40000.0;A_Cancelled
7200;Application_1316947913;12;User_17;19;New credit;Other, see explanation;40000.0;A_Cancelled
7201;Application_1316947913;13;User_17;19;New credit;Other, see explanation;40000.0;A_Cancelled
7202;Application_1316947913;15;User_17;19;New credit;Other, see explanation;40000.0;A_Cancelled
7203;Application_1316947913;1;User_1;19;New credit;Other, see explanation;40000.0;A_Cancelled
8449;Application_1493542155;4;User_1;87;New credit;Existing loan takeover;35000.0;A_Cancelled
8450;Application_1493542155;8;User_1;87;New credit;Existing loan takeover;35000.0;A_Cancelled
8451;Application_1493542155;3;User_1;87;New credit;Existing loan takeover;35000.0;A_Cancelled
8452;Application_1493542155;0;User_17;87;New credit;Existing loan takeover;35000.0;A_Cancelled
8453;Application_1493542155;12;User_17;87;New credit;Existing loan takeover;35000.0;A_Cancelled
8454;Application_1493542155;13;User_17;87;New credit;Existing loan takeover;35000.0;A_Cancelled
8455;Application_1493542155;15;User_17;87;New credit;Existing loan takeover;35000.0;A_Cancelled
8456;Application_1493542155;18;User_17;87;New credit;Existing loan takeover;35000.0;A_Cancelled
8457;Application_1493542155;2;User_17;87;New credit;Existing loan takeover;35000.0;A_Cancelled
8458;Application_1493542155;12;User_18;87;New credit;Existing loan takeover;35000.0;A_Cancelled
8459;Application_1493542155;13;User_18;87;New credit;Existing loan takeover;35000.0;A_Cancelled
8460;Application_1493542155;15;User_18;87;New credit;Existing loan takeover;35000.0;A_Cancelled
8461;Application_1493542155;1;User_1;87;New credit;Existing loan takeover;35000.0;A_Cancelled
8704;Application_1277569989;4;User_1;1166;New credit;Car;19000.0;A_Cancelled
8705;Application_1277569989;8;User_1;1166;New credit;Car;19000.0;A_Cancelled
8706;Application_1277569989;3;User_1;1166;New credit;Car;19000.0;A_Cancelled
8707;Application_1277569989;20;User_24;1166;New credit;Car;19000.0;A_Cancelled
8708;Application_1277569989;0;User_24;1166;New credit;Car;19000.0;A_Cancelled
8709;Application_1277569989;12;User_24;1166;New credit;Car;19000.0;A_Cancelled
8710;Application_1277569989;13;User_24;1166;New credit;Car;19000.0;A_Cancelled
8711;Application_1277569989;16;User_24;1166;New credit;Car;19000.0;A_Cancelled
8712;Application_1277569989;18;User_24;1166;New credit;Car;19000.0;A_Cancelled
8713;Application_1277569989;2;User_24;1166;New credit;Car;19000.0;A_Cancelled
8714;Application_1277569989;12;User_18;1166;New credit;Car;19000.0;A_Cancelled
8715;Application_1277569989;13;User_18;1166;New credit;Car;19000.0;A_Cancelled
8716;Application_1277569989;12;User_28;1166;New credit;Car;19000.0;A_Cancelled
8717;Application_1277569989;13;User_28;1166;New credit;Car;19000.0;A_Cancelled
8718;Application_1277569989;15;User_28;1166;New credit;Car;19000.0;A_Cancelled
8719;Application_1277569989;1;User_1;1166;New credit;Car;19000.0;A_Cancelled
9876;Application_1989400270;4;User_1;19;New credit;Car;10000.0;A_Cancelled
9877;Application_1989400270;8;User_1;19;New credit;Car;10000.0;A_Cancelled
9878;Application_1989400270;3;User_1;19;New credit;Car;10000.0;A_Cancelled
9879;Application_1989400270;20;User_12;19;New credit;Car;10000.0;A_Cancelled
9880;Application_1989400270;0;User_12;19;New credit;Car;10000.0;A_Cancelled
9881;Application_1989400270;12;User_12;19;New credit;Car;10000.0;A_Cancelled
9882;Application_1989400270;13;User_12;19;New credit;Car;10000.0;A_Cancelled
9883;Application_1989400270;15;User_12;19;New credit;Car;10000.0;A_Cancelled
9884;Application_1989400270;18;User_12;19;New credit;Car;10000.0;A_Cancelled
9885;Application_1989400270;2;User_12;19;New credit;Car;10000.0;A_Cancelled
9886;Application_1989400270;12;User_28;19;New credit;Car;10000.0;A_Cancelled
9887;Application_1989400270;13;User_28;19;New credit;Car;10000.0;A_Cancelled
9888;Application_1989400270;15;User_28;19;New credit;Car;10000.0;A_Cancelled
9889;Application_1989400270;1;User_1;19;New credit;Car;10000.0;A_Cancelled
10345;Application_684696906;4;User_1;87;New credit;Car;15000.0;A_Cancelled
10346;Application_684696906;8;User_1;87;New credit;Car;15000.0;A_Cancelled
10347;Application_684696906;3;User_1;87;New credit;Car;15000.0;A_Cancelled
10348;Application_684696906;0;User_4;87;New credit;Car;15000.0;A_Cancelled
10349;Application_684696906;12;User_4;87;New credit;Car;15000.0;A_Cancelled
10350;Application_684696906;13;User_4;87;New credit;Car;15000.0;A_Cancelled
10351;Application_684696906;15;User_4;87;New credit;Car;15000.0;A_Cancelled
10352;Application_684696906;18;User_4;87;New credit;Car;15000.0;A_Cancelled
10353;Application_684696906;2;User_4;87;New credit;Car;15000.0;A_Cancelled
10354;Application_684696906;12;User_28;87;New credit;Car;15000.0;A_Cancelled
10355;Application_684696906;13;User_28;87;New credit;Car;15000.0;A_Cancelled
10356;Application_684696906;15;User_28;87;New credit;Car;15000.0;A_Cancelled
10357;Application_684696906;1;User_1;87;New credit;Car;15000.0;A_Cancelled
10715;Application_1260340497;4;User_1;19;New credit;Home improvement;25000.0;A_Cancelled
10716;Application_1260340497;8;User_1;19;New credit;Home improvement;25000.0;A_Cancelled
10717;Application_1260340497;3;User_1;19;New credit;Home improvement;25000.0;A_Cancelled
10718;Application_1260340497;20;User_22;19;New credit;Home improvement;25000.0;A_Cancelled
10719;Application_1260340497;0;User_17;19;New credit;Home improvement;25000.0;A_Cancelled
10720;Application_1260340497;12;User_17;19;New credit;Home improvement;25000.0;A_Cancelled
10721;Application_1260340497;13;User_17;19;New credit;Home improvement;25000.0;A_Cancelled
10722;Application_1260340497;15;User_17;19;New credit;Home improvement;25000.0;A_Cancelled
10723;Application_1260340497;18;User_17;19;New credit;Home improvement;25000.0;A_Cancelled
10724;Application_1260340497;2;User_17;19;New credit;Home improvement;25000.0;A_Cancelled
10725;Application_1260340497;12;User_17;19;New credit;Home improvement;25000.0;A_Cancelled
10726;Application_1260340497;13;User_17;19;New credit;Home improvement;25000.0;A_Cancelled
10727;Application_1260340497;15;User_17;19;New credit;Home improvement;25000.0;A_Cancelled
10728;Application_1260340497;1;User_1;19;New credit;Home improvement;25000.0;A_Cancelled
11128;Application_2142068408;4;User_1;1174;New credit;Car;12500.0;A_Cancelled
11129;Application_2142068408;8;User_1;1174;New credit;Car;12500.0;A_Cancelled
11130;Application_2142068408;3;User_1;1174;New credit;Car;12500.0;A_Cancelled
11131;Application_2142068408;20;User_15;1174;New credit;Car;12500.0;A_Cancelled
11132;Application_2142068408;0;User_10;1174;New credit;Car;12500.0;A_Cancelled
11133;Application_2142068408;12;User_10;1174;New credit;Car;12500.0;A_Cancelled
11134;Application_2142068408;13;User_10;1174;New credit;Car;12500.0;A_Cancelled
11135;Application_2142068408;15;User_10;1174;New credit;Car;12500.0;A_Cancelled
11136;Application_2142068408;18;User_10;1174;New credit;Car;12500.0;A_Cancelled
11137;Application_2142068408;2;User_10;1174;New credit;Car;12500.0;A_Cancelled
11138;Application_2142068408;12;User_10;1174;New credit;Car;12500.0;A_Cancelled
11139;Application_2142068408;13;User_10;1174;New credit;Car;12500.0;A_Cancelled
11140;Application_2142068408;15;User_10;1174;New credit;Car;12500.0;A_Cancelled
11141;Application_2142068408;24;User_68;1174;New credit;Car;12500.0;A_Cancelled
11142;Application_2142068408;9;User_116;1174;New credit;Car;12500.0;A_Cancelled
11143;Application_2142068408;14;User_116;1174;New credit;Car;12500.0;A_Cancelled
11144;Application_2142068408;19;User_34;1174;New credit;Car;12500.0;A_Cancelled
11145;Application_2142068408;6;User_68;1174;New credit;Car;12500.0;A_Cancelled
11146;Application_2142068408;12;User_10;1174;New credit;Car;12500.0;A_Cancelled
11147;Application_2142068408;13;User_10;1174;New credit;Car;12500.0;A_Cancelled
11148;Application_2142068408;15;User_10;1174;New credit;Car;12500.0;A_Cancelled
11149;Application_2142068408;1;User_34;1174;New credit;Car;12500.0;A_Cancelled
11338;Application_1231200933;4;User_1;19;New credit;Car;6000.0;A_Cancelled
11339;Application_1231200933;8;User_1;19;New credit;Car;6000.0;A_Cancelled
11340;Application_1231200933;3;User_1;19;New credit;Car;6000.0;A_Cancelled
11341;Application_1231200933;20;User_71;19;New credit;Car;6000.0;A_Cancelled
11342;Application_1231200933;0;User_10;19;New credit;Car;6000.0;A_Cancelled
11343;Application_1231200933;12;User_10;19;New credit;Car;6000.0;A_Cancelled
11344;Application_1231200933;13;User_10;19;New credit;Car;6000.0;A_Cancelled
11345;Application_1231200933;15;User_10;19;New credit;Car;6000.0;A_Cancelled
11346;Application_1231200933;18;User_10;19;New credit;Car;6000.0;A_Cancelled
11347;Application_1231200933;2;User_10;19;New credit;Car;6000.0;A_Cancelled
11348;Application_1231200933;12;User_28;19;New credit;Car;6000.0;A_Cancelled
11349;Application_1231200933;13;User_28;19;New credit;Car;6000.0;A_Cancelled
11350;Application_1231200933;15;User_28;19;New credit;Car;6000.0;A_Cancelled
11351;Application_1231200933;1;User_1;19;New credit;Car;6000.0;A_Cancelled
11539;Application_1152947139;4;User_25;1175;New credit;Extra spending limit;25000.0;A_Cancelled
11540;Application_1152947139;20;User_25;1175;New credit;Extra spending limit;25000.0;A_Cancelled
11541;Application_1152947139;3;User_25;1175;New credit;Extra spending limit;25000.0;A_Cancelled
11542;Application_1152947139;0;User_25;1175;New credit;Extra spending limit;25000.0;A_Cancelled
11543;Application_1152947139;12;User_25;1175;New credit;Extra spending limit;25000.0;A_Cancelled
11544;Application_1152947139;13;User_25;1175;New credit;Extra spending limit;25000.0;A_Cancelled
11545;Application_1152947139;15;User_25;1175;New credit;Extra spending limit;25000.0;A_Cancelled
11546;Application_1152947139;18;User_25;1175;New credit;Extra spending limit;25000.0;A_Cancelled
11547;Application_1152947139;2;User_25;1175;New credit;Extra spending limit;25000.0;A_Cancelled
11548;Application_1152947139;11;User_25;1175;New credit;Extra spending limit;25000.0;A_Cancelled
11549;Application_1152947139;12;User_25;1175;New credit;Extra spending limit;25000.0;A_Cancelled
11550;Application_1152947139;13;User_25;1175;New credit;Extra spending limit;25000.0;A_Cancelled
11551;Application_1152947139;15;User_25;1175;New credit;Extra spending limit;25000.0;A_Cancelled
11552;Application_1152947139;11;User_25;1175;New credit;Extra spending limit;25000.0;A_Cancelled
11553;Application_1152947139;12;User_25;1175;New credit;Extra spending limit;25000.0;A_Cancelled
11554;Application_1152947139;13;User_25;1175;New credit;Extra spending limit;25000.0;A_Cancelled
11555;Application_1152947139;16;User_25;1175;New credit;Extra spending limit;25000.0;A_Cancelled
11556;Application_1152947139;1;User_1;1175;New credit;Extra spending limit;25000.0;A_Cancelled
13106;Application_903849587;4;User_1;19;New credit;Not speficied;12974.0;A_Cancelled
13107;Application_903849587;8;User_1;19;New credit;Not speficied;12974.0;A_Cancelled
13108;Application_903849587;3;User_1;19;New credit;Not speficied;12974.0;A_Cancelled
13109;Application_903849587;20;User_49;19;New credit;Not speficied;12974.0;A_Cancelled
13110;Application_903849587;0;User_20;19;New credit;Not speficied;12974.0;A_Cancelled
13111;Application_903849587;12;User_20;19;New credit;Not speficied;12974.0;A_Cancelled
13112;Application_903849587;13;User_20;19;New credit;Not speficied;12974.0;A_Cancelled
13113;Application_903849587;15;User_20;19;New credit;Not speficied;12974.0;A_Cancelled
13114;Application_903849587;18;User_20;19;New credit;Not speficied;12974.0;A_Cancelled
13115;Application_903849587;2;User_20;19;New credit;Not speficied;12974.0;A_Cancelled
13116;Application_903849587;12;User_28;19;New credit;Not speficied;12974.0;A_Cancelled
13117;Application_903849587;13;User_28;19;New credit;Not speficied;12974.0;A_Cancelled
13118;Application_903849587;15;User_28;19;New credit;Not speficied;12974.0;A_Cancelled
13119;Application_903849587;1;User_1;19;New credit;Not speficied;12974.0;A_Cancelled
14031;Application_1452087651;4;User_1;19;New credit;Existing loan takeover;5000.0;A_Cancelled
14032;Application_1452087651;8;User_1;19;New credit;Existing loan takeover;5000.0;A_Cancelled
14033;Application_1452087651;3;User_1;19;New credit;Existing loan takeover;5000.0;A_Cancelled
14034;Application_1452087651;20;User_49;19;New credit;Existing loan takeover;5000.0;A_Cancelled
14035;Application_1452087651;0;User_41;19;New credit;Existing loan takeover;5000.0;A_Cancelled
14036;Application_1452087651;12;User_41;19;New credit;Existing loan takeover;5000.0;A_Cancelled
