i;Case ID;Activity;Resource;Variant index;(case) ApplicationType;(case) LoanGoal;(case) RequestedAmount;lbl
7797;Application_1476922534;6;User_100;1162;New credit;Car;6000.0;A_Pending
7798;Application_1476922534;12;User_31;1162;New credit;Car;6000.0;A_Pending
7799;Application_1476922534;13;User_31;1162;New credit;Car;6000.0;A_Pending
7800;Application_1476922534;15;User_31;1162;New credit;Car;6000.0;A_Pending
7801;Application_1476922534;24;User_116;1162;New credit;Car;6000.0;A_Pending
7802;Application_1476922534;9;User_116;1162;New credit;Car;6000.0;A_Pending
7803;Application_1476922534;14;User_100;1162;New credit;Car;6000.0;A_Pending
7804;Application_1476922534;19;User_100;1162;New credit;Car;6000.0;A_Pending
7805;Application_1476922534;6;User_100;1162;New credit;Car;6000.0;A_Pending
7806;Application_1476922534;10;User_99;1162;New credit;Car;6000.0;A_Pending
7807;Application_1476922534;7;User_99;1162;New credit;Car;6000.0;A_Pending
9143;Application_28217916;4;User_1;214;New credit;Existing loan takeover;7500.0;A_Cancelled
9144;Application_28217916;8;User_1;214;New credit;Existing loan takeover;7500.0;A_Cancelled
9145;Application_28217916;21;User_18;214;New credit;Existing loan takeover;7500.0;A_Cancelled
9146;Application_28217916;20;User_37;214;New credit;Existing loan takeover;7500.0;A_Cancelled
9147;Application_28217916;3;User_18;214;New credit;Existing loan takeover;7500.0;A_Cancelled
9148;Application_28217916;0;User_37;214;New credit;Existing loan takeover;7500.0;A_Cancelled
9149;Application_28217916;12;User_37;214;New credit;Existing loan takeover;7500.0;A_Cancelled
9150;Application_28217916;13;User_37;214;New credit;Existing loan takeover;7500.0;A_Cancelled
9151;Application_28217916;12;User_37;214;New credit;Existing loan takeover;7500.0;A_Cancelled
9152;Application_28217916;13;User_37;214;New credit;Existing loan takeover;7500.0;A_Cancelled
9153;Application_28217916;15;User_37;214;New credit;Existing loan takeover;7500.0;A_Cancelled
9154;Application_28217916;15;User_37;214;New credit;Existing loan takeover;7500.0;A_Cancelled
9155;Application_28217916;18;User_37;214;New credit;Existing loan takeover;7500.0;A_Cancelled
9156;Application_28217916;2;User_37;214;New credit;Existing loan takeover;7500.0;A_Cancelled
9157;Application_28217916;12;User_28;214;New credit;Existing loan takeover;7500.0;A_Cancelled
9158;Application_28217916;13;User_28;214;New credit;Existing loan takeover;7500.0;A_Cancelled
9159;Application_28217916;15;User_28;214;New credit;Existing loan takeover;7500.0;A_Cancelled
9160;Application_28217916;1;User_1;214;New credit;Existing loan takeover;7500.0;A_Cancelled
12576;Application_1942048129;4;User_1;1180;New credit;Other, see explanation;6000.0;A_Denied
12577;Application_1942048129;8;User_1;1180;New credit;Other, see explanation;6000.0;A_Denied
12578;Application_1942048129;3;User_1;1180;New credit;Other, see explanation;6000.0;A_Denied
12579;Application_1942048129;20;User_49;1180;New credit;Other, see explanation;6000.0;A_Denied
12580;Application_1942048129;0;User_17;1180;New credit;Other, see explanation;6000.0;A_Denied
12581;Application_1942048129;12;User_17;1180;New credit;Other, see explanation;6000.0;A_Denied
12582;Application_1942048129;13;User_17;1180;New credit;Other, see explanation;6000.0;A_Denied
12583;Application_1942048129;12;User_17;1180;New credit;Other, see explanation;6000.0;A_Denied
12584;Application_1942048129;13;User_17;1180;New credit;Other, see explanation;6000.0;A_Denied
12585;Application_1942048129;15;User_17;1180;New credit;Other, see explanation;6000.0;A_Denied
12586;Application_1942048129;15;User_17;1180;New credit;Other, see explanation;6000.0;A_Denied
12587;Application_1942048129;18;User_17;1180;New credit;Other, see explanation;6000.0;A_Denied
12588;Application_1942048129;2;User_17;1180;New credit;Other, see explanation;6000.0;A_Denied
12589;Application_1942048129;12;User_108;1180;New credit;Other, see explanation;6000.0;A_Denied
12590;Application_1942048129;13;User_108;1180;New credit;Other, see explanation;6000.0;A_Denied
12591;Application_1942048129;11;User_108;1180;New credit;Other, see explanation;6000.0;A_Denied
12592;Application_1942048129;12;User_108;1180;New credit;Other, see explanation;6000.0;A_Denied
12593;Application_1942048129;13;User_108;1180;New credit;Other, see explanation;6000.0;A_Denied
12594;Application_1942048129;15;User_108;1180;New credit;Other, see explanation;6000.0;A_Denied
12595;Application_1942048129;24;User_116;1180;New credit;Other, see explanation;6000.0;A_Denied
12596;Application_1942048129;9;User_116;1180;New credit;Other, see explanation;6000.0;A_Denied
12597;Application_1942048129;14;User_116;1180;New credit;Other, see explanation;6000.0;A_Denied
12598;Application_1942048129;5;User_100;1180;New credit;Other, see explanation;6000.0;A_Denied
12664;Application_1041929908;4;User_1;1182;New credit;Existing loan takeover;30000.0;A_Pending
12665;Application_1041929908;8;User_1;1182;New credit;Existing loan takeover;30000.0;A_Pending
12666;Application_1041929908;21;User_5;1182;New credit;Existing loan takeover;30000.0;A_Pending
12667;Application_1041929908;20;User_49;1182;New credit;Existing loan takeover;30000.0;A_Pending
12668;Application_1041929908;3;User_5;1182;New credit;Existing loan takeover;30000.0;A_Pending
12669;Application_1041929908;0;User_49;1182;New credit;Existing loan takeover;30000.0;A_Pending
12670;Application_1041929908;12;User_49;1182;New credit;Existing loan takeover;30000.0;A_Pending
12671;Application_1041929908;13;User_49;1182;New credit;Existing loan takeover;30000.0;A_Pending
12672;Application_1041929908;12;User_49;1182;New credit;Existing loan takeover;30000.0;A_Pending
12673;Application_1041929908;13;User_49;1182;New credit;Existing loan takeover;30000.0;A_Pending
12674;Application_1041929908;11;User_49;1182;New credit;Existing loan takeover;30000.0;A_Pending
12675;Application_1041929908;11;User_49;1182;New credit;Existing loan takeover;30000.0;A_Pending
12676;Application_1041929908;12;User_49;1182;New credit;Existing loan takeover;30000.0;A_Pending
12677;Application_1041929908;13;User_49;1182;New credit;Existing loan takeover;30000.0;A_Pending
12678;Application_1041929908;12;User_49;1182;New credit;Existing loan takeover;30000.0;A_Pending
12679;Application_1041929908;13;User_49;1182;New credit;Existing loan takeover;30000.0;A_Pending
12680;Application_1041929908;15;User_49;1182;New credit;Existing loan takeover;30000.0;A_Pending
12681;Application_1041929908;15;User_49;1182;New credit;Existing loan takeover;30000.0;A_Pending
12682;Application_1041929908;18;User_49;1182;New credit;Existing loan takeover;30000.0;A_Pending
12683;Application_1041929908;2;User_49;1182;New credit;Existing loan takeover;30000.0;A_Pending
12684;Application_1041929908;24;User_29;1182;New credit;Existing loan takeover;30000.0;A_Pending
12685;Application_1041929908;9;User_116;1182;New credit;Existing loan takeover;30000.0;A_Pending
12686;Application_1041929908;14;User_116;1182;New credit;Existing loan takeover;30000.0;A_Pending
12687;Application_1041929908;10;User_29;1182;New credit;Existing loan takeover;30000.0;A_Pending
12688;Application_1041929908;7;User_29;1182;New credit;Existing loan takeover;30000.0;A_Pending
12840;Application_827969862;4;User_1;1185;New credit;Car;6500.0;A_Cancelled
12841;Application_827969862;8;User_1;1185;New credit;Car;6500.0;A_Cancelled
12842;Application_827969862;21;User_5;1185;New credit;Car;6500.0;A_Cancelled
12843;Application_827969862;20;User_49;1185;New credit;Car;6500.0;A_Cancelled
12844;Application_827969862;3;User_5;1185;New credit;Car;6500.0;A_Cancelled
12845;Application_827969862;0;User_49;1185;New credit;Car;6500.0;A_Cancelled
12846;Application_827969862;12;User_49;1185;New credit;Car;6500.0;A_Cancelled
12847;Application_827969862;13;User_49;1185;New credit;Car;6500.0;A_Cancelled
12848;Application_827969862;15;User_49;1185;New credit;Car;6500.0;A_Cancelled
12849;Application_827969862;18;User_49;1185;New credit;Car;6500.0;A_Cancelled
12850;Application_827969862;2;User_49;1185;New credit;Car;6500.0;A_Cancelled
12851;Application_827969862;12;User_12;1185;New credit;Car;6500.0;A_Cancelled
12852;Application_827969862;13;User_12;1185;New credit;Car;6500.0;A_Cancelled
12853;Application_827969862;15;User_12;1185;New credit;Car;6500.0;A_Cancelled
12854;Application_827969862;12;User_2;1185;New credit;Car;6500.0;A_Cancelled
12855;Application_827969862;13;User_2;1185;New credit;Car;6500.0;A_Cancelled
12856;Application_827969862;15;User_2;1185;New credit;Car;6500.0;A_Cancelled
12857;Application_827969862;12;User_28;1185;New credit;Car;6500.0;A_Cancelled
12858;Application_827969862;13;User_28;1185;New credit;Car;6500.0;A_Cancelled
12859;Application_827969862;15;User_28;1185;New credit;Car;6500.0;A_Cancelled
12860;Application_827969862;24;User_30;1185;New credit;Car;6500.0;A_Cancelled
12861;Application_827969862;9;User_116;1185;New credit;Car;6500.0;A_Cancelled
12862;Application_827969862;14;User_116;1185;New credit;Car;6500.0;A_Cancelled
12863;Application_827969862;19;User_30;1185;New credit;Car;6500.0;A_Cancelled
12864;Application_827969862;6;User_30;1185;New credit;Car;6500.0;A_Cancelled
12865;Application_827969862;24;User_30;1185;New credit;Car;6500.0;A_Cancelled
12866;Application_827969862;9;User_30;1185;New credit;Car;6500.0;A_Cancelled
12867;Application_827969862;19;User_30;1185;New credit;Car;6500.0;A_Cancelled
12868;Application_827969862;6;User_30;1185;New credit;Car;6500.0;A_Cancelled
12869;Application_827969862;11;User_34;1185;New credit;Car;6500.0;A_Cancelled
12870;Application_827969862;11;User_34;1185;New credit;Car;6500.0;A_Cancelled
12871;Application_827969862;11;User_34;1185;New credit;Car;6500.0;A_Cancelled
12872;Application_827969862;11;User_34;1185;New credit;Car;6500.0;A_Cancelled
12873;Application_827969862;1;User_13;1185;New credit;Car;6500.0;A_Cancelled
13308;Application_1744454993;4;User_1;1190;New credit;Existing loan takeover;15000.0;A_Denied
13309;Application_1744454993;8;User_1;1190;New credit;Existing loan takeover;15000.0;A_Denied
13310;Application_1744454993;3;User_1;1190;New credit;Existing loan takeover;15000.0;A_Denied
13311;Application_1744454993;20;User_37;1190;New credit;Existing loan takeover;15000.0;A_Denied
13312;Application_1744454993;0;User_37;1190;New credit;Existing loan takeover;15000.0;A_Denied
13313;Application_1744454993;12;User_37;1190;New credit;Existing loan takeover;15000.0;A_Denied
13314;Application_1744454993;13;User_37;1190;New credit;Existing loan takeover;15000.0;A_Denied
13315;Application_1744454993;12;User_37;1190;New credit;Existing loan takeover;15000.0;A_Denied
13316;Application_1744454993;13;User_37;1190;New credit;Existing loan takeover;15000.0;A_Denied
13317;Application_1744454993;15;User_37;1190;New credit;Existing loan takeover;15000.0;A_Denied
13318;Application_1744454993;15;User_37;1190;New credit;Existing loan takeover;15000.0;A_Denied
13319;Application_1744454993;18;User_37;1190;New credit;Existing loan takeover;15000.0;A_Denied
13320;Application_1744454993;2;User_37;1190;New credit;Existing loan takeover;15000.0;A_Denied
13321;Application_1744454993;24;User_29;1190;New credit;Existing loan takeover;15000.0;A_Denied
13322;Application_1744454993;9;User_118;1190;New credit;Existing loan takeover;15000.0;A_Denied
13323;Application_1744454993;14;User_118;1190;New credit;Existing loan takeover;15000.0;A_Denied
13324;Application_1744454993;19;User_41;1190;New credit;Existing loan takeover;15000.0;A_Denied
13325;Application_1744454993;6;User_29;1190;New credit;Existing loan takeover;15000.0;A_Denied
13326;Application_1744454993;19;User_41;1190;New credit;Existing loan takeover;15000.0;A_Denied
13327;Application_1744454993;5;User_41;1190;New credit;Existing loan takeover;15000.0;A_Denied
14575;Application_133175864;4;User_4;289;New credit;Home improvement;0.0;A_Cancelled
14576;Application_133175864;20;User_4;289;New credit;Home improvement;0.0;A_Cancelled
14577;Application_133175864;3;User_4;289;New credit;Home improvement;0.0;A_Cancelled
14578;Application_133175864;0;User_4;289;New credit;Home improvement;0.0;A_Cancelled
14579;Application_133175864;12;User_4;289;New credit;Home improvement;0.0;A_Cancelled
14580;Application_133175864;13;User_4;289;New credit;Home improvement;0.0;A_Cancelled
14581;Application_133175864;12;User_4;289;New credit;Home improvement;0.0;A_Cancelled
14582;Application_133175864;13;User_4;289;New credit;Home improvement;0.0;A_Cancelled
14583;Application_133175864;12;User_4;289;New credit;Home improvement;0.0;A_Cancelled
14584;Application_133175864;13;User_4;289;New credit;Home improvement;0.0;A_Cancelled
14585;Application_133175864;15;User_4;289;New credit;Home improvement;0.0;A_Cancelled
14586;Application_133175864;15;User_4;289;New credit;Home improvement;0.0;A_Cancelled
14587;Application_133175864;15;User_4;289;New credit;Home improvement;0.0;A_Cancelled
14588;Application_133175864;18;User_4;289;New credit;Home improvement;0.0;A_Cancelled
14589;Application_133175864;2;User_4;289;New credit;Home improvement;0.0;A_Cancelled
14590;Application_133175864;1;User_1;289;New credit;Home improvement;0.0;A_Cancelled
16955;Application_71758051;4;User_1;1214;New credit;Caravan / Camper;16500.0;A_Pending
16956;Application_71758051;8;User_1;1214;New credit;Caravan / Camper;16500.0;A_Pending
16957;Application_71758051;3;User_1;1214;New credit;Caravan / Camper;16500.0;A_Pending
16958;Application_71758051;20;User_5;1214;New credit;Caravan / Camper;16500.0;A_Pending
16959;Application_71758051;0;User_19;1214;New credit;Caravan / Camper;16500.0;A_Pending
16960;Application_71758051;12;User_19;1214;New credit;Caravan / Camper;16500.0;A_Pending
16961;Application_71758051;13;User_19;1214;New credit;Caravan / Camper;16500.0;A_Pending
16962;Application_71758051;12;User_19;1214;New credit;Caravan / Camper;16500.0;A_Pending
16963;Application_71758051;13;User_19;1214;New credit;Caravan / Camper;16500.0;A_Pending
16964;Application_71758051;15;User_19;1214;New credit;Caravan / Camper;16500.0;A_Pending
16965;Application_71758051;15;User_19;1214;New credit;Caravan / Camper;16500.0;A_Pending
16966;Application_71758051;18;User_19;1214;New credit;Caravan / Camper;16500.0;A_Pending
16967;Application_71758051;2;User_19;1214;New credit;Caravan / Camper;16500.0;A_Pending
16968;Application_71758051;12;User_18;1214;New credit;Caravan / Camper;16500.0;A_Pending
16969;Application_71758051;13;User_18;1214;New credit;Caravan / Camper;16500.0;A_Pending
16970;Application_71758051;15;User_18;1214;New credit;Caravan / Camper;16500.0;A_Pending
16971;Application_71758051;12;User_28;1214;New credit;Caravan / Camper;16500.0;A_Pending
16972;Application_71758051;13;User_28;1214;New credit;Caravan / Camper;16500.0;A_Pending
16973;Application_71758051;11;User_28;1214;New credit;Caravan / Camper;16500.0;A_Pending
16974;Application_71758051;12;User_27;1214;New credit;Caravan / Camper;16500.0;A_Pending
16975;Application_71758051;13;User_27;1214;New credit;Caravan / Camper;16500.0;A_Pending
16976;Application_71758051;15;User_27;1214;New credit;Caravan / Camper;16500.0;A_Pending
16977;Application_71758051;24;User_118;1214;New credit;Caravan / Camper;16500.0;A_Pending
16978;Application_71758051;9;User_118;1214;New credit;Caravan / Camper;16500.0;A_Pending
16979;Application_71758051;14;User_118;1214;New credit;Caravan / Camper;16500.0;A_Pending
16980;Application_71758051;19;User_24;1214;New credit;Caravan / Camper;16500.0;A_Pending
16981;Application_71758051;6;User_100;1214;New credit;Caravan / Camper;16500.0;A_Pending
16982;Application_71758051;24;User_24;1214;New credit;Caravan / Camper;16500.0;A_Pending
16983;Application_71758051;9;User_24;1214;New credit;Caravan / Camper;16500.0;A_Pending
16984;Application_71758051;10;User_113;1214;New credit;Caravan / Camper;16500.0;A_Pending
16985;Application_71758051;7;User_113;1214;New credit;Caravan / Camper;16500.0;A_Pending
19587;Application_1002485344;4;User_1;390;New credit;Car;16000.0;A_Cancelled
19588;Application_1002485344;8;User_1;390;New credit;Car;16000.0;A_Cancelled
19589;Application_1002485344;3;User_1;390;New credit;Car;16000.0;A_Cancelled
19590;Application_1002485344;20;User_49;390;New credit;Car;16000.0;A_Cancelled
19591;Application_1002485344;0;User_49;390;New credit;Car;16000.0;A_Cancelled
19592;Application_1002485344;12;User_14;390;New credit;Car;16000.0;A_Cancelled
19593;Application_1002485344;13;User_14;390;New credit;Car;16000.0;A_Cancelled
19594;Application_1002485344;15;User_14;390;New credit;Car;16000.0;A_Cancelled
19595;Application_1002485344;18;User_14;390;New credit;Car;16000.0;A_Cancelled
19596;Application_1002485344;2;User_14;390;New credit;Car;16000.0;A_Cancelled
19597;Application_1002485344;12;User_85;390;New credit;Car;16000.0;A_Cancelled
19598;Application_1002485344;13;User_85;390;New credit;Car;16000.0;A_Cancelled
19599;Application_1002485344;15;User_85;390;New credit;Car;16000.0;A_Cancelled
19600;Application_1002485344;24;User_115;390;New credit;Car;16000.0;A_Cancelled
19601;Application_1002485344;9;User_118;390;New credit;Car;16000.0;A_Cancelled
19602;Application_1002485344;14;User_118;390;New credit;Car;16000.0;A_Cancelled
19603;Application_1002485344;19;User_2;390;New credit;Car;16000.0;A_Cancelled
19604;Application_1002485344;6;User_115;390;New credit;Car;16000.0;A_Cancelled
19605;Application_1002485344;24;User_115;390;New credit;Car;16000.0;A_Cancelled
19606;Application_1002485344;9;User_116;390;New credit;Car;16000.0;A_Cancelled
19607;Application_1002485344;19;User_115;390;New credit;Car;16000.0;A_Cancelled
19608;Application_1002485344;6;User_115;390;New credit;Car;16000.0;A_Cancelled
19609;Application_1002485344;1;User_2;390;New credit;Car;16000.0;A_Cancelled
20044;Application_1485695068;4;User_1;1238;New credit;Home improvement;15000.0;A_Cancelled
20045;Application_1485695068;8;User_1;1238;New credit;Home improvement;15000.0;A_Cancelled
20046;Application_1485695068;21;User_14;1238;New credit;Home improvement;15000.0;A_Cancelled
20047;Application_1485695068;20;User_14;1238;New credit;Home improvement;15000.0;A_Cancelled
20048;Application_1485695068;3;User_14;1238;New credit;Home improvement;15000.0;A_Cancelled
20049;Application_1485695068;0;User_6;1238;New credit;Home improvement;15000.0;A_Cancelled
20050;Application_1485695068;12;User_6;1238;New credit;Home improvement;15000.0;A_Cancelled
20051;Application_1485695068;13;User_6;1238;New credit;Home improvement;15000.0;A_Cancelled
20052;Application_1485695068;11;User_6;1238;New credit;Home improvement;15000.0;A_Cancelled
20053;Application_1485695068;12;User_6;1238;New credit;Home improvement;15000.0;A_Cancelled
20054;Application_1485695068;13;User_6;1238;New credit;Home improvement;15000.0;A_Cancelled
20055;Application_1485695068;12;User_6;1238;New credit;Home improvement;15000.0;A_Cancelled
20056;Application_1485695068;13;User_6;1238;New credit;Home improvement;15000.0;A_Cancelled
20057;Application_1485695068;15;User_6;1238;New credit;Home improvement;15000.0;A_Cancelled
20058;Application_1485695068;15;User_6;1238;New credit;Home improvement;15000.0;A_Cancelled
20059;Application_1485695068;18;User_6;1238;New credit;Home improvement;15000.0;A_Cancelled
20060;Application_1485695068;2;User_6;1238;New credit;Home improvement;15000.0;A_Cancelled
20061;Application_1485695068;12;User_85;1238;New credit;Home improvement;15000.0;A_Cancelled
20062;Application_1485695068;13;User_85;1238;New credit;Home improvement;15000.0;A_Cancelled
20063;Application_1485695068;15;User_85;1238;New credit;Home improvement;15000.0;A_Cancelled
20064;Application_1485695068;1;User_1;1238;New credit;Home improvement;15000.0;A_Cancelled
21057;Application_864359285;4;User_1;1247;New credit;Existing loan takeover;10000.0;A_Denied
21058;Application_864359285;8;User_1;1247;New credit;Existing loan takeover;10000.0;A_Denied
21059;Application_864359285;3;User_1;1247;New credit;Existing loan takeover;10000.0;A_Denied
21060;Application_864359285;20;User_15;1247;New credit;Existing loan takeover;10000.0;A_Denied
21061;Application_864359285;0;User_17;1247;New credit;Existing loan takeover;10000.0;A_Denied
21062;Application_864359285;12;User_17;1247;New credit;Existing loan takeover;10000.0;A_Denied
21063;Application_864359285;13;User_17;1247;New credit;Existing loan takeover;10000.0;A_Denied
21064;Application_864359285;12;User_17;1247;New credit;Existing loan takeover;10000.0;A_Denied
21065;Application_864359285;13;User_17;1247;New credit;Existing loan takeover;10000.0;A_Denied
21066;Application_864359285;15;User_17;1247;New credit;Existing loan takeover;10000.0;A_Denied
21067;Application_864359285;15;User_17;1247;New credit;Existing loan takeover;10000.0;A_Denied
21068;Application_864359285;18;User_17;1247;New credit;Existing loan takeover;10000.0;A_Denied
21069;Application_864359285;2;User_17;1247;New credit;Existing loan takeover;10000.0;A_Denied
21070;Application_864359285;12;User_85;1247;New credit;Existing loan takeover;10000.0;A_Denied
21071;Application_864359285;13;User_85;1247;New credit;Existing loan takeover;10000.0;A_Denied
21072;Application_864359285;15;User_85;1247;New credit;Existing loan takeover;10000.0;A_Denied
21073;Application_864359285;24;User_95;1247;New credit;Existing loan takeover;10000.0;A_Denied
21074;Application_864359285;9;User_114;1247;New credit;Existing loan takeover;10000.0;A_Denied
21075;Application_864359285;14;User_114;1247;New credit;Existing loan takeover;10000.0;A_Denied
21076;Application_864359285;24;User_95;1247;New credit;Existing loan takeover;10000.0;A_Denied
21077;Application_864359285;19;User_95;1247;New credit;Existing loan takeover;10000.0;A_Denied
21078;Application_864359285;6;User_95;1247;New credit;Existing loan takeover;10000.0;A_Denied
21079;Application_864359285;24;User_95;1247;New credit;Existing loan takeover;10000.0;A_Denied
21080;Application_864359285;9;User_117;1247;New credit;Existing loan takeover;10000.0;A_Denied
21081;Application_864359285;19;User_95;1247;New credit;Existing loan takeover;10000.0;A_Denied
21082;Application_864359285;6;User_95;1247;New credit;Existing loan takeover;10000.0;A_Denied
21083;Application_864359285;24;User_113;1247;New credit;Existing loan takeover;10000.0;A_Denied
21084;Application_864359285;9;User_113;1247;New credit;Existing loan takeover;10000.0;A_Denied
21085;Application_864359285;5;User_95;1247;New credit;Existing loan takeover;10000.0;A_Denied
22078;Application_2146802304;4;User_1;1251;New credit;Car;10000.0;A_Pending
22079;Application_2146802304;8;User_1;1251;New credit;Car;10000.0;A_Pending
22080;Application_2146802304;21;User_1;1251;New credit;Car;10000.0;A_Pending
22081;Application_2146802304;3;User_1;1251;New credit;Car;10000.0;A_Pending
22082;Application_2146802304;20;User_4;1251;New credit;Car;10000.0;A_Pending
22083;Application_2146802304;0;User_4;1251;New credit;Car;10000.0;A_Pending
22084;Application_2146802304;12;User_4;1251;New credit;Car;10000.0;A_Pending
22085;Application_2146802304;13;User_4;1251;New credit;Car;10000.0;A_Pending
22086;Application_2146802304;15;User_4;1251;New credit;Car;10000.0;A_Pending
22087;Application_2146802304;18;User_4;1251;New credit;Car;10000.0;A_Pending
22088;Application_2146802304;2;User_4;1251;New credit;Car;10000.0;A_Pending
22089;Application_2146802304;12;User_85;1251;New credit;Car;10000.0;A_Pending
22090;Application_2146802304;13;User_85;1251;New credit;Car;10000.0;A_Pending
22091;Application_2146802304;15;User_85;1251;New credit;Car;10000.0;A_Pending
22092;Application_2146802304;12;User_44;1251;New credit;Car;10000.0;A_Pending
22093;Application_2146802304;13;User_44;1251;New credit;Car;10000.0;A_Pending
22094;Application_2146802304;15;User_44;1251;New credit;Car;10000.0;A_Pending
22095;Application_2146802304;24;User_112;1251;New credit;Car;10000.0;A_Pending
22096;Application_2146802304;9;User_112;1251;New credit;Car;10000.0;A_Pending
22097;Application_2146802304;14;User_112;1251;New credit;Car;10000.0;A_Pending
22098;Application_2146802304;19;User_34;1251;New credit;Car;10000.0;A_Pending
22099;Application_2146802304;6;User_101;1251;New credit;Car;10000.0;A_Pending
22100;Application_2146802304;24;User_34;1251;New credit;Car;10000.0;A_Pending
22101;Application_2146802304;9;User_34;1251;New credit;Car;10000.0;A_Pending
22102;Application_2146802304;19;User_102;1251;New credit;Car;10000.0;A_Pending
22103;Application_2146802304;6;User_102;1251;New credit;Car;10000.0;A_Pending
22104;Application_2146802304;24;User_35;1251;New credit;Car;10000.0;A_Pending
