i;Case ID;Activity;Resource;Variant index;(case) ApplicationType;(case) LoanGoal;(case) RequestedAmount;lbl
2933;Application_1044911465;2;User_3;45;New credit;Existing loan takeover;19500.0;A_Cancelled
2934;Application_1044911465;12;User_8;45;New credit;Existing loan takeover;19500.0;A_Cancelled
2935;Application_1044911465;13;User_8;45;New credit;Existing loan takeover;19500.0;A_Cancelled
2936;Application_1044911465;15;User_8;45;New credit;Existing loan takeover;19500.0;A_Cancelled
2937;Application_1044911465;1;User_1;45;New credit;Existing loan takeover;19500.0;A_Cancelled
3003;Application_920048730;4;User_31;203;New credit;Boat;40000.0;A_Cancelled
3004;Application_920048730;20;User_31;203;New credit;Boat;40000.0;A_Cancelled
3005;Application_920048730;3;User_31;203;New credit;Boat;40000.0;A_Cancelled
3006;Application_920048730;0;User_19;203;New credit;Boat;40000.0;A_Cancelled
3007;Application_920048730;12;User_19;203;New credit;Boat;40000.0;A_Cancelled
3008;Application_920048730;13;User_19;203;New credit;Boat;40000.0;A_Cancelled
3009;Application_920048730;15;User_19;203;New credit;Boat;40000.0;A_Cancelled
3010;Application_920048730;18;User_19;203;New credit;Boat;40000.0;A_Cancelled
3011;Application_920048730;2;User_19;203;New credit;Boat;40000.0;A_Cancelled
3012;Application_920048730;11;User_3;203;New credit;Boat;40000.0;A_Cancelled
3013;Application_920048730;12;User_3;203;New credit;Boat;40000.0;A_Cancelled
3014;Application_920048730;13;User_3;203;New credit;Boat;40000.0;A_Cancelled
3015;Application_920048730;15;User_3;203;New credit;Boat;40000.0;A_Cancelled
3016;Application_920048730;1;User_1;203;New credit;Boat;40000.0;A_Cancelled
3096;Application_1159653941;4;User_5;4;New credit;Unknown;0.0;A_Cancelled
3097;Application_1159653941;20;User_5;4;New credit;Unknown;0.0;A_Cancelled
3098;Application_1159653941;3;User_5;4;New credit;Unknown;0.0;A_Cancelled
3099;Application_1159653941;0;User_5;4;New credit;Unknown;0.0;A_Cancelled
3100;Application_1159653941;12;User_5;4;New credit;Unknown;0.0;A_Cancelled
3101;Application_1159653941;13;User_5;4;New credit;Unknown;0.0;A_Cancelled
3102;Application_1159653941;15;User_5;4;New credit;Unknown;0.0;A_Cancelled
3103;Application_1159653941;18;User_5;4;New credit;Unknown;0.0;A_Cancelled
3104;Application_1159653941;2;User_5;4;New credit;Unknown;0.0;A_Cancelled
3105;Application_1159653941;1;User_1;4;New credit;Unknown;0.0;A_Cancelled
3805;Application_19324985;4;User_1;7;New credit;Car;8000.0;A_Cancelled
3806;Application_19324985;8;User_1;7;New credit;Car;8000.0;A_Cancelled
3807;Application_19324985;21;User_5;7;New credit;Car;8000.0;A_Cancelled
3808;Application_19324985;20;User_5;7;New credit;Car;8000.0;A_Cancelled
3809;Application_19324985;3;User_5;7;New credit;Car;8000.0;A_Cancelled
3810;Application_19324985;0;User_28;7;New credit;Car;8000.0;A_Cancelled
3811;Application_19324985;12;User_28;7;New credit;Car;8000.0;A_Cancelled
3812;Application_19324985;13;User_28;7;New credit;Car;8000.0;A_Cancelled
3813;Application_19324985;15;User_28;7;New credit;Car;8000.0;A_Cancelled
3814;Application_19324985;18;User_28;7;New credit;Car;8000.0;A_Cancelled
3815;Application_19324985;2;User_28;7;New credit;Car;8000.0;A_Cancelled
3816;Application_19324985;1;User_10;7;New credit;Car;8000.0;A_Cancelled
4418;Application_1484851617;4;User_4;268;New credit;Car;7500.0;A_Cancelled
4419;Application_1484851617;20;User_4;268;New credit;Car;7500.0;A_Cancelled
4420;Application_1484851617;3;User_4;268;New credit;Car;7500.0;A_Cancelled
4421;Application_1484851617;0;User_4;268;New credit;Car;7500.0;A_Cancelled
4422;Application_1484851617;12;User_4;268;New credit;Car;7500.0;A_Cancelled
4423;Application_1484851617;13;User_4;268;New credit;Car;7500.0;A_Cancelled
4424;Application_1484851617;15;User_4;268;New credit;Car;7500.0;A_Cancelled
4425;Application_1484851617;18;User_4;268;New credit;Car;7500.0;A_Cancelled
4426;Application_1484851617;2;User_4;268;New credit;Car;7500.0;A_Cancelled
4427;Application_1484851617;12;User_4;268;New credit;Car;7500.0;A_Cancelled
4428;Application_1484851617;13;User_4;268;New credit;Car;7500.0;A_Cancelled
4429;Application_1484851617;15;User_4;268;New credit;Car;7500.0;A_Cancelled
4430;Application_1484851617;11;User_4;268;New credit;Car;7500.0;A_Cancelled
4431;Application_1484851617;1;User_1;268;New credit;Car;7500.0;A_Cancelled
4794;Application_1911804233;4;User_1;7;New credit;Other, see explanation;20000.0;A_Cancelled
4795;Application_1911804233;8;User_1;7;New credit;Other, see explanation;20000.0;A_Cancelled
4796;Application_1911804233;21;User_3;7;New credit;Other, see explanation;20000.0;A_Cancelled
4797;Application_1911804233;20;User_3;7;New credit;Other, see explanation;20000.0;A_Cancelled
4798;Application_1911804233;3;User_3;7;New credit;Other, see explanation;20000.0;A_Cancelled
4799;Application_1911804233;0;User_31;7;New credit;Other, see explanation;20000.0;A_Cancelled
4800;Application_1911804233;12;User_31;7;New credit;Other, see explanation;20000.0;A_Cancelled
4801;Application_1911804233;13;User_31;7;New credit;Other, see explanation;20000.0;A_Cancelled
4802;Application_1911804233;15;User_31;7;New credit;Other, see explanation;20000.0;A_Cancelled
4803;Application_1911804233;18;User_31;7;New credit;Other, see explanation;20000.0;A_Cancelled
4804;Application_1911804233;2;User_31;7;New credit;Other, see explanation;20000.0;A_Cancelled
4805;Application_1911804233;1;User_1;7;New credit;Other, see explanation;20000.0;A_Cancelled
5008;Application_1838732360;4;User_24;4;New credit;Existing loan takeover;5000.0;A_Cancelled
5009;Application_1838732360;20;User_24;4;New credit;Existing loan takeover;5000.0;A_Cancelled
5010;Application_1838732360;3;User_24;4;New credit;Existing loan takeover;5000.0;A_Cancelled
5011;Application_1838732360;0;User_24;4;New credit;Existing loan takeover;5000.0;A_Cancelled
5012;Application_1838732360;12;User_24;4;New credit;Existing loan takeover;5000.0;A_Cancelled
5013;Application_1838732360;13;User_24;4;New credit;Existing loan takeover;5000.0;A_Cancelled
5014;Application_1838732360;15;User_24;4;New credit;Existing loan takeover;5000.0;A_Cancelled
5015;Application_1838732360;18;User_24;4;New credit;Existing loan takeover;5000.0;A_Cancelled
5016;Application_1838732360;2;User_24;4;New credit;Existing loan takeover;5000.0;A_Cancelled
5017;Application_1838732360;1;User_1;4;New credit;Existing loan takeover;5000.0;A_Cancelled
5065;Application_1930449097;4;User_14;4;New credit;Home improvement;20000.0;A_Cancelled
5066;Application_1930449097;20;User_14;4;New credit;Home improvement;20000.0;A_Cancelled
5067;Application_1930449097;3;User_14;4;New credit;Home improvement;20000.0;A_Cancelled
5068;Application_1930449097;0;User_14;4;New credit;Home improvement;20000.0;A_Cancelled
5069;Application_1930449097;12;User_14;4;New credit;Home improvement;20000.0;A_Cancelled
5070;Application_1930449097;13;User_14;4;New credit;Home improvement;20000.0;A_Cancelled
5071;Application_1930449097;15;User_14;4;New credit;Home improvement;20000.0;A_Cancelled
5072;Application_1930449097;18;User_14;4;New credit;Home improvement;20000.0;A_Cancelled
5073;Application_1930449097;2;User_14;4;New credit;Home improvement;20000.0;A_Cancelled
5074;Application_1930449097;1;User_1;4;New credit;Home improvement;20000.0;A_Cancelled
6488;Application_1898813636;4;User_1;45;New credit;Other, see explanation;5000.0;A_Cancelled
6489;Application_1898813636;8;User_1;45;New credit;Other, see explanation;5000.0;A_Cancelled
6490;Application_1898813636;21;User_4;45;New credit;Other, see explanation;5000.0;A_Cancelled
6491;Application_1898813636;20;User_37;45;New credit;Other, see explanation;5000.0;A_Cancelled
6492;Application_1898813636;3;User_4;45;New credit;Other, see explanation;5000.0;A_Cancelled
6493;Application_1898813636;0;User_37;45;New credit;Other, see explanation;5000.0;A_Cancelled
6494;Application_1898813636;12;User_37;45;New credit;Other, see explanation;5000.0;A_Cancelled
6495;Application_1898813636;13;User_37;45;New credit;Other, see explanation;5000.0;A_Cancelled
6496;Application_1898813636;15;User_37;45;New credit;Other, see explanation;5000.0;A_Cancelled
6497;Application_1898813636;18;User_37;45;New credit;Other, see explanation;5000.0;A_Cancelled
6498;Application_1898813636;2;User_37;45;New credit;Other, see explanation;5000.0;A_Cancelled
6499;Application_1898813636;12;User_5;45;New credit;Other, see explanation;5000.0;A_Cancelled
6500;Application_1898813636;13;User_5;45;New credit;Other, see explanation;5000.0;A_Cancelled
6501;Application_1898813636;15;User_5;45;New credit;Other, see explanation;5000.0;A_Cancelled
6502;Application_1898813636;1;User_1;45;New credit;Other, see explanation;5000.0;A_Cancelled
6697;Application_341998174;4;User_110;4;New credit;Unknown;0.0;A_Cancelled
6698;Application_341998174;20;User_110;4;New credit;Unknown;0.0;A_Cancelled
6699;Application_341998174;3;User_110;4;New credit;Unknown;0.0;A_Cancelled
6700;Application_341998174;0;User_110;4;New credit;Unknown;0.0;A_Cancelled
6701;Application_341998174;12;User_110;4;New credit;Unknown;0.0;A_Cancelled
6702;Application_341998174;13;User_110;4;New credit;Unknown;0.0;A_Cancelled
6703;Application_341998174;15;User_110;4;New credit;Unknown;0.0;A_Cancelled
6704;Application_341998174;18;User_110;4;New credit;Unknown;0.0;A_Cancelled
6705;Application_341998174;2;User_110;4;New credit;Unknown;0.0;A_Cancelled
6706;Application_341998174;1;User_1;4;New credit;Unknown;0.0;A_Cancelled
7406;Application_1355798622;4;User_1;45;New credit;Existing loan takeover;15000.0;A_Cancelled
7407;Application_1355798622;8;User_1;45;New credit;Existing loan takeover;15000.0;A_Cancelled
7408;Application_1355798622;21;User_47;45;New credit;Existing loan takeover;15000.0;A_Cancelled
7409;Application_1355798622;20;User_49;45;New credit;Existing loan takeover;15000.0;A_Cancelled
7410;Application_1355798622;3;User_47;45;New credit;Existing loan takeover;15000.0;A_Cancelled
7411;Application_1355798622;0;User_47;45;New credit;Existing loan takeover;15000.0;A_Cancelled
7412;Application_1355798622;12;User_47;45;New credit;Existing loan takeover;15000.0;A_Cancelled
7413;Application_1355798622;13;User_47;45;New credit;Existing loan takeover;15000.0;A_Cancelled
7414;Application_1355798622;15;User_49;45;New credit;Existing loan takeover;15000.0;A_Cancelled
7415;Application_1355798622;18;User_49;45;New credit;Existing loan takeover;15000.0;A_Cancelled
7416;Application_1355798622;2;User_49;45;New credit;Existing loan takeover;15000.0;A_Cancelled
7417;Application_1355798622;12;User_28;45;New credit;Existing loan takeover;15000.0;A_Cancelled
7418;Application_1355798622;13;User_28;45;New credit;Existing loan takeover;15000.0;A_Cancelled
7419;Application_1355798622;15;User_28;45;New credit;Existing loan takeover;15000.0;A_Cancelled
7420;Application_1355798622;1;User_1;45;New credit;Existing loan takeover;15000.0;A_Cancelled
7731;Application_402170266;4;User_89;94;New credit;Unknown;0.0;A_Cancelled
7732;Application_402170266;20;User_89;94;New credit;Unknown;0.0;A_Cancelled
7733;Application_402170266;3;User_89;94;New credit;Unknown;0.0;A_Cancelled
7734;Application_402170266;0;User_89;94;New credit;Unknown;0.0;A_Cancelled
7735;Application_402170266;12;User_89;94;New credit;Unknown;0.0;A_Cancelled
7736;Application_402170266;13;User_89;94;New credit;Unknown;0.0;A_Cancelled
7737;Application_402170266;16;User_89;94;New credit;Unknown;0.0;A_Cancelled
7738;Application_402170266;18;User_89;94;New credit;Unknown;0.0;A_Cancelled
7739;Application_402170266;2;User_89;94;New credit;Unknown;0.0;A_Cancelled
7740;Application_402170266;1;User_1;94;New credit;Unknown;0.0;A_Cancelled
8240;Application_1060570579;4;User_89;4;New credit;Unknown;0.0;A_Cancelled
8241;Application_1060570579;20;User_89;4;New credit;Unknown;0.0;A_Cancelled
8242;Application_1060570579;3;User_89;4;New credit;Unknown;0.0;A_Cancelled
8243;Application_1060570579;0;User_89;4;New credit;Unknown;0.0;A_Cancelled
8244;Application_1060570579;12;User_89;4;New credit;Unknown;0.0;A_Cancelled
8245;Application_1060570579;13;User_89;4;New credit;Unknown;0.0;A_Cancelled
8246;Application_1060570579;15;User_89;4;New credit;Unknown;0.0;A_Cancelled
8247;Application_1060570579;18;User_89;4;New credit;Unknown;0.0;A_Cancelled
8248;Application_1060570579;2;User_89;4;New credit;Unknown;0.0;A_Cancelled
8249;Application_1060570579;1;User_1;4;New credit;Unknown;0.0;A_Cancelled
8322;Application_637491144;4;User_4;4;New credit;Car;7500.0;A_Cancelled
8323;Application_637491144;20;User_4;4;New credit;Car;7500.0;A_Cancelled
8324;Application_637491144;3;User_4;4;New credit;Car;7500.0;A_Cancelled
8325;Application_637491144;0;User_4;4;New credit;Car;7500.0;A_Cancelled
8326;Application_637491144;12;User_4;4;New credit;Car;7500.0;A_Cancelled
8327;Application_637491144;13;User_4;4;New credit;Car;7500.0;A_Cancelled
8328;Application_637491144;15;User_4;4;New credit;Car;7500.0;A_Cancelled
8329;Application_637491144;18;User_4;4;New credit;Car;7500.0;A_Cancelled
8330;Application_637491144;2;User_4;4;New credit;Car;7500.0;A_Cancelled
8331;Application_637491144;1;User_4;4;New credit;Car;7500.0;A_Cancelled
8795;Application_1688279534;4;User_1;7;New credit;Existing loan takeover;7000.0;A_Cancelled
8796;Application_1688279534;8;User_1;7;New credit;Existing loan takeover;7000.0;A_Cancelled
8797;Application_1688279534;21;User_2;7;New credit;Existing loan takeover;7000.0;A_Cancelled
8798;Application_1688279534;20;User_71;7;New credit;Existing loan takeover;7000.0;A_Cancelled
8799;Application_1688279534;3;User_2;7;New credit;Existing loan takeover;7000.0;A_Cancelled
8800;Application_1688279534;0;User_71;7;New credit;Existing loan takeover;7000.0;A_Cancelled
8801;Application_1688279534;12;User_71;7;New credit;Existing loan takeover;7000.0;A_Cancelled
8802;Application_1688279534;13;User_71;7;New credit;Existing loan takeover;7000.0;A_Cancelled
8803;Application_1688279534;15;User_71;7;New credit;Existing loan takeover;7000.0;A_Cancelled
8804;Application_1688279534;18;User_4;7;New credit;Existing loan takeover;7000.0;A_Cancelled
8805;Application_1688279534;2;User_71;7;New credit;Existing loan takeover;7000.0;A_Cancelled
8806;Application_1688279534;1;User_4;7;New credit;Existing loan takeover;7000.0;A_Cancelled
8837;Application_1589119859;4;User_1;7;New credit;Remaining debt home;30000.0;A_Cancelled
8838;Application_1589119859;8;User_1;7;New credit;Remaining debt home;30000.0;A_Cancelled
8839;Application_1589119859;21;User_4;7;New credit;Remaining debt home;30000.0;A_Cancelled
8840;Application_1589119859;20;User_38;7;New credit;Remaining debt home;30000.0;A_Cancelled
8841;Application_1589119859;3;User_4;7;New credit;Remaining debt home;30000.0;A_Cancelled
8842;Application_1589119859;0;User_38;7;New credit;Remaining debt home;30000.0;A_Cancelled
8843;Application_1589119859;12;User_38;7;New credit;Remaining debt home;30000.0;A_Cancelled
8844;Application_1589119859;13;User_38;7;New credit;Remaining debt home;30000.0;A_Cancelled
8845;Application_1589119859;15;User_38;7;New credit;Remaining debt home;30000.0;A_Cancelled
8846;Application_1589119859;18;User_38;7;New credit;Remaining debt home;30000.0;A_Cancelled
8847;Application_1589119859;2;User_38;7;New credit;Remaining debt home;30000.0;A_Cancelled
8848;Application_1589119859;1;User_1;7;New credit;Remaining debt home;30000.0;A_Cancelled
8878;Application_1624036826;4;User_1;45;New credit;Home improvement;10000.0;A_Cancelled
8879;Application_1624036826;8;User_1;45;New credit;Home improvement;10000.0;A_Cancelled
8880;Application_1624036826;21;User_2;45;New credit;Home improvement;10000.0;A_Cancelled
8881;Application_1624036826;20;User_12;45;New credit;Home improvement;10000.0;A_Cancelled
8882;Application_1624036826;3;User_2;45;New credit;Home improvement;10000.0;A_Cancelled
8883;Application_1624036826;0;User_12;45;New credit;Home improvement;10000.0;A_Cancelled
8884;Application_1624036826;12;User_12;45;New credit;Home improvement;10000.0;A_Cancelled
8885;Application_1624036826;13;User_12;45;New credit;Home improvement;10000.0;A_Cancelled
8886;Application_1624036826;15;User_12;45;New credit;Home improvement;10000.0;A_Cancelled
8887;Application_1624036826;18;User_12;45;New credit;Home improvement;10000.0;A_Cancelled
8888;Application_1624036826;2;User_12;45;New credit;Home improvement;10000.0;A_Cancelled
8889;Application_1624036826;12;User_28;45;New credit;Home improvement;10000.0;A_Cancelled
8890;Application_1624036826;13;User_28;45;New credit;Home improvement;10000.0;A_Cancelled
8891;Application_1624036826;15;User_28;45;New credit;Home improvement;10000.0;A_Cancelled
8892;Application_1624036826;1;User_1;45;New credit;Home improvement;10000.0;A_Cancelled
9121;Application_1976912656;4;User_6;4;New credit;Home improvement;30000.0;A_Cancelled
9122;Application_1976912656;20;User_49;4;New credit;Home improvement;30000.0;A_Cancelled
9123;Application_1976912656;3;User_6;4;New credit;Home improvement;30000.0;A_Cancelled
9124;Application_1976912656;0;User_49;4;New credit;Home improvement;30000.0;A_Cancelled
9125;Application_1976912656;12;User_49;4;New credit;Home improvement;30000.0;A_Cancelled
9126;Application_1976912656;13;User_49;4;New credit;Home improvement;30000.0;A_Cancelled
9127;Application_1976912656;15;User_49;4;New credit;Home improvement;30000.0;A_Cancelled
9128;Application_1976912656;18;User_49;4;New credit;Home improvement;30000.0;A_Cancelled
9129;Application_1976912656;2;User_49;4;New credit;Home improvement;30000.0;A_Cancelled
9130;Application_1976912656;1;User_1;4;New credit;Home improvement;30000.0;A_Cancelled
10623;Application_1162039868;4;User_1;7;New credit;Other, see explanation;15000.0;A_Cancelled
10624;Application_1162039868;8;User_1;7;New credit;Other, see explanation;15000.0;A_Cancelled
10625;Application_1162039868;21;User_14;7;New credit;Other, see explanation;15000.0;A_Cancelled
10626;Application_1162039868;20;User_37;7;New credit;Other, see explanation;15000.0;A_Cancelled
10627;Application_1162039868;3;User_14;7;New credit;Other, see explanation;15000.0;A_Cancelled
10628;Application_1162039868;0;User_37;7;New credit;Other, see explanation;15000.0;A_Cancelled
10629;Application_1162039868;12;User_37;7;New credit;Other, see explanation;15000.0;A_Cancelled
10630;Application_1162039868;13;User_37;7;New credit;Other, see explanation;15000.0;A_Cancelled
10631;Application_1162039868;15;User_37;7;New credit;Other, see explanation;15000.0;A_Cancelled
10632;Application_1162039868;18;User_37;7;New credit;Other, see explanation;15000.0;A_Cancelled
10633;Application_1162039868;2;User_37;7;New credit;Other, see explanation;15000.0;A_Cancelled
10634;Application_1162039868;1;User_1;7;New credit;Other, see explanation;15000.0;A_Cancelled
11690;Application_1061354216;4;User_27;4;New credit;Tax payments;6000.0;A_Cancelled
11691;Application_1061354216;20;User_27;4;New credit;Tax payments;6000.0;A_Cancelled
11692;Application_1061354216;3;User_27;4;New credit;Tax payments;6000.0;A_Cancelled
11693;Application_1061354216;0;User_27;4;New credit;Tax payments;6000.0;A_Cancelled
11694;Application_1061354216;12;User_27;4;New credit;Tax payments;6000.0;A_Cancelled
11695;Application_1061354216;13;User_27;4;New credit;Tax payments;6000.0;A_Cancelled
11696;Application_1061354216;15;User_27;4;New credit;Tax payments;6000.0;A_Cancelled
11697;Application_1061354216;18;User_27;4;New credit;Tax payments;6000.0;A_Cancelled
11698;Application_1061354216;2;User_27;4;New credit;Tax payments;6000.0;A_Cancelled
11699;Application_1061354216;1;User_9;4;New credit;Tax payments;6000.0;A_Cancelled
11794;Application_882030529;4;User_9;4;New credit;Unknown;0.0;A_Cancelled
11795;Application_882030529;20;User_9;4;New credit;Unknown;0.0;A_Cancelled
11796;Application_882030529;3;User_9;4;New credit;Unknown;0.0;A_Cancelled
11797;Application_882030529;0;User_9;4;New credit;Unknown;0.0;A_Cancelled
11798;Application_882030529;12;User_9;4;New credit;Unknown;0.0;A_Cancelled
11799;Application_882030529;13;User_9;4;New credit;Unknown;0.0;A_Cancelled
11800;Application_882030529;15;User_9;4;New credit;Unknown;0.0;A_Cancelled
11801;Application_882030529;18;User_9;4;New credit;Unknown;0.0;A_Cancelled
11802;Application_882030529;2;User_9;4;New credit;Unknown;0.0;A_Cancelled
11803;Application_882030529;1;User_13;4;New credit;Unknown;0.0;A_Cancelled
11804;Application_1777551382;4;User_27;4;New credit;Car;8000.0;A_Cancelled
11805;Application_1777551382;20;User_27;4;New credit;Car;8000.0;A_Cancelled
11806;Application_1777551382;3;User_27;4;New credit;Car;8000.0;A_Cancelled
11807;Application_1777551382;0;User_27;4;New credit;Car;8000.0;A_Cancelled
11808;Application_1777551382;12;User_27;4;New credit;Car;8000.0;A_Cancelled
11809;Application_1777551382;13;User_27;4;New credit;Car;8000.0;A_Cancelled
11810;Application_1777551382;15;User_27;4;New credit;Car;8000.0;A_Cancelled
11811;Application_1777551382;18;User_27;4;New credit;Car;8000.0;A_Cancelled
11812;Application_1777551382;2;User_27;4;New credit;Car;8000.0;A_Cancelled
11813;Application_1777551382;1;User_1;4;New credit;Car;8000.0;A_Cancelled
11905;Application_646585496;4;User_1;7;New credit;Existing loan takeover;25000.0;A_Cancelled
11906;Application_646585496;8;User_1;7;New credit;Existing loan takeover;25000.0;A_Cancelled
11907;Application_646585496;21;User_2;7;New credit;Existing loan takeover;25000.0;A_Cancelled
11908;Application_646585496;20;User_10;7;New credit;Existing loan takeover;25000.0;A_Cancelled
11909;Application_646585496;3;User_2;7;New credit;Existing loan takeover;25000.0;A_Cancelled
11910;Application_646585496;0;User_10;7;New credit;Existing loan takeover;25000.0;A_Cancelled
11911;Application_646585496;12;User_10;7;New credit;Existing loan takeover;25000.0;A_Cancelled
11912;Application_646585496;13;User_10;7;New credit;Existing loan takeover;25000.0;A_Cancelled
11913;Application_646585496;15;User_10;7;New credit;Existing loan takeover;25000.0;A_Cancelled
11914;Application_646585496;18;User_10;7;New credit;Existing loan takeover;25000.0;A_Cancelled
11915;Application_646585496;2;User_10;7;New credit;Existing loan takeover;25000.0;A_Cancelled
11916;Application_646585496;1;User_1;7;New credit;Existing loan takeover;25000.0;A_Cancelled
12124;Application_340692563;4;User_1;7;New credit;Existing loan takeover;15000.0;A_Cancelled
12125;Application_340692563;8;User_1;7;New credit;Existing loan takeover;15000.0;A_Cancelled
12126;Application_340692563;21;User_31;7;New credit;Existing loan takeover;15000.0;A_Cancelled
12127;Application_340692563;20;User_49;7;New credit;Existing loan takeover;15000.0;A_Cancelled
12128;Application_340692563;3;User_31;7;New credit;Existing loan takeover;15000.0;A_Cancelled
12129;Application_340692563;0;User_49;7;New credit;Existing loan takeover;15000.0;A_Cancelled
12130;Application_340692563;12;User_49;7;New credit;Existing loan takeover;15000.0;A_Cancelled
12131;Application_340692563;13;User_49;7;New credit;Existing loan takeover;15000.0;A_Cancelled
12132;Application_340692563;15;User_49;7;New credit;Existing loan takeover;15000.0;A_Cancelled
12133;Application_340692563;18;User_49;7;New credit;Existing loan takeover;15000.0;A_Cancelled
12134;Application_340692563;2;User_49;7;New credit;Existing loan takeover;15000.0;A_Cancelled
12135;Application_340692563;1;User_9;7;New credit;Existing loan takeover;15000.0;A_Cancelled
12337;Application_335022722;4;User_1;45;New credit;Existing loan takeover;5000.0;A_Cancelled
12338;Application_335022722;8;User_1;45;New credit;Existing loan takeover;5000.0;A_Cancelled
12339;Application_335022722;21;User_31;45;New credit;Existing loan takeover;5000.0;A_Cancelled
12340;Application_335022722;20;User_21;45;New credit;Existing loan takeover;5000.0;A_Cancelled
12341;Application_335022722;3;User_31;45;New credit;Existing loan takeover;5000.0;A_Cancelled
12342;Application_335022722;0;User_21;45;New credit;Existing loan takeover;5000.0;A_Cancelled
12343;Application_335022722;12;User_21;45;New credit;Existing loan takeover;5000.0;A_Cancelled
12344;Application_335022722;13;User_21;45;New credit;Existing loan takeover;5000.0;A_Cancelled
12345;Application_335022722;15;User_21;45;New credit;Existing loan takeover;5000.0;A_Cancelled
12346;Application_335022722;18;User_21;45;New credit;Existing loan takeover;5000.0;A_Cancelled
12347;Application_335022722;2;User_21;45;New credit;Existing loan takeover;5000.0;A_Cancelled
12348;Application_335022722;12;User_28;45;New credit;Existing loan takeover;5000.0;A_Cancelled
12349;Application_335022722;13;User_28;45;New credit;Existing loan takeover;5000.0;A_Cancelled
12350;Application_335022722;15;User_28;45;New credit;Existing loan takeover;5000.0;A_Cancelled
12351;Application_335022722;1;User_1;45;New credit;Existing loan takeover;5000.0;A_Cancelled
12352;Application_1409487195;4;User_1;45;New credit;Home improvement;10000.0;A_Cancelled
12353;Application_1409487195;8;User_1;45;New credit;Home improvement;10000.0;A_Cancelled
12354;Application_1409487195;21;User_5;45;New credit;Home improvement;10000.0;A_Cancelled
12355;Application_1409487195;20;User_5;45;New credit;Home improvement;10000.0;A_Cancelled
12356;Application_1409487195;3;User_5;45;New credit;Home improvement;10000.0;A_Cancelled
12357;Application_1409487195;0;User_4;45;New credit;Home improvement;10000.0;A_Cancelled
12358;Application_1409487195;12;User_4;45;New credit;Home improvement;10000.0;A_Cancelled
12359;Application_1409487195;13;User_4;45;New credit;Home improvement;10000.0;A_Cancelled
12360;Application_1409487195;15;User_4;45;New credit;Home improvement;10000.0;A_Cancelled
12361;Application_1409487195;18;User_4;45;New credit;Home improvement;10000.0;A_Cancelled
12362;Application_1409487195;2;User_4;45;New credit;Home improvement;10000.0;A_Cancelled
12363;Application_1409487195;12;User_28;45;New credit;Home improvement;10000.0;A_Cancelled
12364;Application_1409487195;13;User_28;45;New credit;Home improvement;10000.0;A_Cancelled
12365;Application_1409487195;15;User_28;45;New credit;Home improvement;10000.0;A_Cancelled
12366;Application_1409487195;1;User_1;45;New credit;Home improvement;10000.0;A_Cancelled
12442;Application_1408374544;4;User_4;4;New credit;Home improvement;25000.0;A_Cancelled
12443;Application_1408374544;20;User_4;4;New credit;Home improvement;25000.0;A_Cancelled
