index;Case ID;Activity;Resource;Variant index;(case) ApplicationType;(case) LoanGoal;(case) RequestedAmount;lbl
6180;Application_1295329022;20;User_11;1154;New credit;Home improvement;12500.0;A_Pending
6181;Application_1295329022;3;User_11;1154;New credit;Home improvement;12500.0;A_Pending
6182;Application_1295329022;0;User_11;1154;New credit;Home improvement;12500.0;A_Pending
6183;Application_1295329022;12;User_11;1154;New credit;Home improvement;12500.0;A_Pending
6184;Application_1295329022;13;User_11;1154;New credit;Home improvement;12500.0;A_Pending
6185;Application_1295329022;15;User_11;1154;New credit;Home improvement;12500.0;A_Pending
6186;Application_1295329022;18;User_11;1154;New credit;Home improvement;12500.0;A_Pending
6187;Application_1295329022;2;User_11;1154;New credit;Home improvement;12500.0;A_Pending
6188;Application_1295329022;12;User_10;1154;New credit;Home improvement;12500.0;A_Pending
6189;Application_1295329022;13;User_10;1154;New credit;Home improvement;12500.0;A_Pending
6190;Application_1295329022;15;User_10;1154;New credit;Home improvement;12500.0;A_Pending
6191;Application_1295329022;12;User_8;1154;New credit;Home improvement;12500.0;A_Pending
6192;Application_1295329022;13;User_8;1154;New credit;Home improvement;12500.0;A_Pending
6193;Application_1295329022;12;User_8;1154;New credit;Home improvement;12500.0;A_Pending
6194;Application_1295329022;13;User_8;1154;New credit;Home improvement;12500.0;A_Pending
6195;Application_1295329022;15;User_8;1154;New credit;Home improvement;12500.0;A_Pending
6196;Application_1295329022;15;User_8;1154;New credit;Home improvement;12500.0;A_Pending
6197;Application_1295329022;12;User_85;1154;New credit;Home improvement;12500.0;A_Pending
6198;Application_1295329022;13;User_85;1154;New credit;Home improvement;12500.0;A_Pending
6199;Application_1295329022;12;User_85;1154;New credit;Home improvement;12500.0;A_Pending
6200;Application_1295329022;13;User_85;1154;New credit;Home improvement;12500.0;A_Pending
6201;Application_1295329022;15;User_85;1154;New credit;Home improvement;12500.0;A_Pending
6202;Application_1295329022;15;User_85;1154;New credit;Home improvement;12500.0;A_Pending
6203;Application_1295329022;12;User_2;1154;New credit;Home improvement;12500.0;A_Pending
6204;Application_1295329022;13;User_2;1154;New credit;Home improvement;12500.0;A_Pending
6205;Application_1295329022;12;User_2;1154;New credit;Home improvement;12500.0;A_Pending
6206;Application_1295329022;13;User_2;1154;New credit;Home improvement;12500.0;A_Pending
6207;Application_1295329022;15;User_2;1154;New credit;Home improvement;12500.0;A_Pending
6208;Application_1295329022;15;User_2;1154;New credit;Home improvement;12500.0;A_Pending
6209;Application_1295329022;24;User_119;1154;New credit;Home improvement;12500.0;A_Pending
6210;Application_1295329022;9;User_119;1154;New credit;Home improvement;12500.0;A_Pending
6211;Application_1295329022;14;User_119;1154;New credit;Home improvement;12500.0;A_Pending
6212;Application_1295329022;19;User_102;1154;New credit;Home improvement;12500.0;A_Pending
6213;Application_1295329022;6;User_102;1154;New credit;Home improvement;12500.0;A_Pending
6214;Application_1295329022;24;User_25;1154;New credit;Home improvement;12500.0;A_Pending
6215;Application_1295329022;9;User_25;1154;New credit;Home improvement;12500.0;A_Pending
6216;Application_1295329022;10;User_118;1154;New credit;Home improvement;12500.0;A_Pending
6217;Application_1295329022;7;User_118;1154;New credit;Home improvement;12500.0;A_Pending
6899;Application_22095206;4;User_108;1158;New credit;Car;15000.0;A_Pending
6900;Application_22095206;20;User_108;1158;New credit;Car;15000.0;A_Pending
6901;Application_22095206;3;User_108;1158;New credit;Car;15000.0;A_Pending
6902;Application_22095206;0;User_108;1158;New credit;Car;15000.0;A_Pending
6903;Application_22095206;12;User_108;1158;New credit;Car;15000.0;A_Pending
6904;Application_22095206;13;User_108;1158;New credit;Car;15000.0;A_Pending
6905;Application_22095206;15;User_108;1158;New credit;Car;15000.0;A_Pending
6906;Application_22095206;18;User_108;1158;New credit;Car;15000.0;A_Pending
6907;Application_22095206;2;User_108;1158;New credit;Car;15000.0;A_Pending
6908;Application_22095206;12;User_5;1158;New credit;Car;15000.0;A_Pending
6909;Application_22095206;13;User_5;1158;New credit;Car;15000.0;A_Pending
6910;Application_22095206;15;User_5;1158;New credit;Car;15000.0;A_Pending
6911;Application_22095206;12;User_4;1158;New credit;Car;15000.0;A_Pending
6912;Application_22095206;13;User_4;1158;New credit;Car;15000.0;A_Pending
6913;Application_22095206;15;User_4;1158;New credit;Car;15000.0;A_Pending
6914;Application_22095206;24;User_90;1158;New credit;Car;15000.0;A_Pending
6915;Application_22095206;9;User_112;1158;New credit;Car;15000.0;A_Pending
6916;Application_22095206;14;User_112;1158;New credit;Car;15000.0;A_Pending
6917;Application_22095206;19;User_115;1158;New credit;Car;15000.0;A_Pending
6918;Application_22095206;6;User_115;1158;New credit;Car;15000.0;A_Pending
6919;Application_22095206;12;User_35;1158;New credit;Car;15000.0;A_Pending
6920;Application_22095206;13;User_35;1158;New credit;Car;15000.0;A_Pending
6921;Application_22095206;15;User_35;1158;New credit;Car;15000.0;A_Pending
6922;Application_22095206;14;User_119;1158;New credit;Car;15000.0;A_Pending
6923;Application_22095206;24;User_119;1158;New credit;Car;15000.0;A_Pending
6924;Application_22095206;9;User_119;1158;New credit;Car;15000.0;A_Pending
6925;Application_22095206;10;User_90;1158;New credit;Car;15000.0;A_Pending
6926;Application_22095206;7;User_90;1158;New credit;Car;15000.0;A_Pending
7777;Application_1476922534;4;User_1;1162;New credit;Car;6000.0;A_Pending
7778;Application_1476922534;8;User_1;1162;New credit;Car;6000.0;A_Pending
7779;Application_1476922534;3;User_1;1162;New credit;Car;6000.0;A_Pending
7780;Application_1476922534;20;User_38;1162;New credit;Car;6000.0;A_Pending
7781;Application_1476922534;0;User_38;1162;New credit;Car;6000.0;A_Pending
7782;Application_1476922534;12;User_38;1162;New credit;Car;6000.0;A_Pending
7783;Application_1476922534;13;User_38;1162;New credit;Car;6000.0;A_Pending
7784;Application_1476922534;15;User_38;1162;New credit;Car;6000.0;A_Pending
7785;Application_1476922534;18;User_38;1162;New credit;Car;6000.0;A_Pending
7786;Application_1476922534;2;User_38;1162;New credit;Car;6000.0;A_Pending
7787;Application_1476922534;12;User_34;1162;New credit;Car;6000.0;A_Pending
7788;Application_1476922534;13;User_34;1162;New credit;Car;6000.0;A_Pending
7789;Application_1476922534;15;User_34;1162;New credit;Car;6000.0;A_Pending
7790;Application_1476922534;12;User_28;1162;New credit;Car;6000.0;A_Pending
7791;Application_1476922534;13;User_28;1162;New credit;Car;6000.0;A_Pending
7792;Application_1476922534;15;User_28;1162;New credit;Car;6000.0;A_Pending
7793;Application_1476922534;24;User_116;1162;New credit;Car;6000.0;A_Pending
7794;Application_1476922534;9;User_116;1162;New credit;Car;6000.0;A_Pending
7795;Application_1476922534;14;User_116;1162;New credit;Car;6000.0;A_Pending
7796;Application_1476922534;19;User_100;1162;New credit;Car;6000.0;A_Pending
7797;Application_1476922534;6;User_100;1162;New credit;Car;6000.0;A_Pending
7798;Application_1476922534;12;User_31;1162;New credit;Car;6000.0;A_Pending
7799;Application_1476922534;13;User_31;1162;New credit;Car;6000.0;A_Pending
7800;Application_1476922534;15;User_31;1162;New credit;Car;6000.0;A_Pending
7801;Application_1476922534;24;User_116;1162;New credit;Car;6000.0;A_Pending
7802;Application_1476922534;9;User_116;1162;New credit;Car;6000.0;A_Pending
7803;Application_1476922534;14;User_100;1162;New credit;Car;6000.0;A_Pending
7804;Application_1476922534;19;User_100;1162;New credit;Car;6000.0;A_Pending
7805;Application_1476922534;6;User_100;1162;New credit;Car;6000.0;A_Pending
7806;Application_1476922534;10;User_99;1162;New credit;Car;6000.0;A_Pending
7807;Application_1476922534;7;User_99;1162;New credit;Car;6000.0;A_Pending
8165;Application_63970219;4;User_31;189;New credit;Other, see explanation;10000.0;A_Pending
8166;Application_63970219;20;User_31;189;New credit;Other, see explanation;10000.0;A_Pending
8167;Application_63970219;3;User_31;189;New credit;Other, see explanation;10000.0;A_Pending
8168;Application_63970219;0;User_31;189;New credit;Other, see explanation;10000.0;A_Pending
8169;Application_63970219;12;User_31;189;New credit;Other, see explanation;10000.0;A_Pending
8170;Application_63970219;13;User_31;189;New credit;Other, see explanation;10000.0;A_Pending
8171;Application_63970219;15;User_31;189;New credit;Other, see explanation;10000.0;A_Pending
8172;Application_63970219;18;User_31;189;New credit;Other, see explanation;10000.0;A_Pending
8173;Application_63970219;2;User_31;189;New credit;Other, see explanation;10000.0;A_Pending
8174;Application_63970219;12;User_85;189;New credit;Other, see explanation;10000.0;A_Pending
8175;Application_63970219;13;User_85;189;New credit;Other, see explanation;10000.0;A_Pending
8176;Application_63970219;15;User_85;189;New credit;Other, see explanation;10000.0;A_Pending
8177;Application_63970219;12;User_28;189;New credit;Other, see explanation;10000.0;A_Pending
8178;Application_63970219;13;User_28;189;New credit;Other, see explanation;10000.0;A_Pending
8179;Application_63970219;15;User_28;189;New credit;Other, see explanation;10000.0;A_Pending
8180;Application_63970219;24;User_68;189;New credit;Other, see explanation;10000.0;A_Pending
8181;Application_63970219;9;User_113;189;New credit;Other, see explanation;10000.0;A_Pending
8182;Application_63970219;14;User_113;189;New credit;Other, see explanation;10000.0;A_Pending
8183;Application_63970219;19;User_68;189;New credit;Other, see explanation;10000.0;A_Pending
8184;Application_63970219;6;User_68;189;New credit;Other, see explanation;10000.0;A_Pending
8185;Application_63970219;10;User_113;189;New credit;Other, see explanation;10000.0;A_Pending
8186;Application_63970219;7;User_113;189;New credit;Other, see explanation;10000.0;A_Pending
9412;Application_899505410;4;User_1;1172;New credit;Existing loan takeover;5000.0;A_Pending
9413;Application_899505410;8;User_1;1172;New credit;Existing loan takeover;5000.0;A_Pending
9414;Application_899505410;21;User_2;1172;New credit;Existing loan takeover;5000.0;A_Pending
9415;Application_899505410;20;User_2;1172;New credit;Existing loan takeover;5000.0;A_Pending
9416;Application_899505410;3;User_2;1172;New credit;Existing loan takeover;5000.0;A_Pending
9417;Application_899505410;0;User_35;1172;New credit;Existing loan takeover;5000.0;A_Pending
9418;Application_899505410;12;User_35;1172;New credit;Existing loan takeover;5000.0;A_Pending
9419;Application_899505410;13;User_35;1172;New credit;Existing loan takeover;5000.0;A_Pending
9420;Application_899505410;12;User_35;1172;New credit;Existing loan takeover;5000.0;A_Pending
9421;Application_899505410;13;User_35;1172;New credit;Existing loan takeover;5000.0;A_Pending
9422;Application_899505410;12;User_35;1172;New credit;Existing loan takeover;5000.0;A_Pending
9423;Application_899505410;13;User_35;1172;New credit;Existing loan takeover;5000.0;A_Pending
9424;Application_899505410;15;User_35;1172;New credit;Existing loan takeover;5000.0;A_Pending
9425;Application_899505410;15;User_35;1172;New credit;Existing loan takeover;5000.0;A_Pending
9426;Application_899505410;15;User_35;1172;New credit;Existing loan takeover;5000.0;A_Pending
9427;Application_899505410;18;User_35;1172;New credit;Existing loan takeover;5000.0;A_Pending
9428;Application_899505410;2;User_35;1172;New credit;Existing loan takeover;5000.0;A_Pending
9429;Application_899505410;11;User_35;1172;New credit;Existing loan takeover;5000.0;A_Pending
9430;Application_899505410;12;User_44;1172;New credit;Existing loan takeover;5000.0;A_Pending
9431;Application_899505410;13;User_44;1172;New credit;Existing loan takeover;5000.0;A_Pending
9432;Application_899505410;15;User_44;1172;New credit;Existing loan takeover;5000.0;A_Pending
9433;Application_899505410;24;User_100;1172;New credit;Existing loan takeover;5000.0;A_Pending
9434;Application_899505410;9;User_118;1172;New credit;Existing loan takeover;5000.0;A_Pending
9435;Application_899505410;14;User_118;1172;New credit;Existing loan takeover;5000.0;A_Pending
9436;Application_899505410;19;User_100;1172;New credit;Existing loan takeover;5000.0;A_Pending
9437;Application_899505410;6;User_100;1172;New credit;Existing loan takeover;5000.0;A_Pending
9438;Application_899505410;24;User_125;1172;New credit;Existing loan takeover;5000.0;A_Pending
9439;Application_899505410;9;User_125;1172;New credit;Existing loan takeover;5000.0;A_Pending
9440;Application_899505410;10;User_102;1172;New credit;Existing loan takeover;5000.0;A_Pending
9441;Application_899505410;7;User_102;1172;New credit;Existing loan takeover;5000.0;A_Pending
10189;Application_61478633;4;User_12;1063;New credit;Existing loan takeover;7500.0;A_Pending
10190;Application_61478633;20;User_12;1063;New credit;Existing loan takeover;7500.0;A_Pending
10191;Application_61478633;3;User_12;1063;New credit;Existing loan takeover;7500.0;A_Pending
10192;Application_61478633;0;User_12;1063;New credit;Existing loan takeover;7500.0;A_Pending
10193;Application_61478633;12;User_12;1063;New credit;Existing loan takeover;7500.0;A_Pending
10194;Application_61478633;13;User_12;1063;New credit;Existing loan takeover;7500.0;A_Pending
10195;Application_61478633;15;User_12;1063;New credit;Existing loan takeover;7500.0;A_Pending
10196;Application_61478633;18;User_12;1063;New credit;Existing loan takeover;7500.0;A_Pending
10197;Application_61478633;2;User_12;1063;New credit;Existing loan takeover;7500.0;A_Pending
10198;Application_61478633;12;User_28;1063;New credit;Existing loan takeover;7500.0;A_Pending
10199;Application_61478633;13;User_28;1063;New credit;Existing loan takeover;7500.0;A_Pending
10200;Application_61478633;15;User_28;1063;New credit;Existing loan takeover;7500.0;A_Pending
10201;Application_61478633;12;User_73;1063;New credit;Existing loan takeover;7500.0;A_Pending
10202;Application_61478633;13;User_73;1063;New credit;Existing loan takeover;7500.0;A_Pending
10203;Application_61478633;15;User_73;1063;New credit;Existing loan takeover;7500.0;A_Pending
10204;Application_61478633;24;User_30;1063;New credit;Existing loan takeover;7500.0;A_Pending
10205;Application_61478633;9;User_117;1063;New credit;Existing loan takeover;7500.0;A_Pending
10206;Application_61478633;14;User_117;1063;New credit;Existing loan takeover;7500.0;A_Pending
10207;Application_61478633;19;User_30;1063;New credit;Existing loan takeover;7500.0;A_Pending
10208;Application_61478633;6;User_30;1063;New credit;Existing loan takeover;7500.0;A_Pending
10209;Application_61478633;24;User_30;1063;New credit;Existing loan takeover;7500.0;A_Pending
10210;Application_61478633;9;User_114;1063;New credit;Existing loan takeover;7500.0;A_Pending
10211;Application_61478633;19;User_30;1063;New credit;Existing loan takeover;7500.0;A_Pending
10212;Application_61478633;6;User_30;1063;New credit;Existing loan takeover;7500.0;A_Pending
10213;Application_61478633;12;User_49;1063;New credit;Existing loan takeover;7500.0;A_Pending
10214;Application_61478633;13;User_49;1063;New credit;Existing loan takeover;7500.0;A_Pending
10215;Application_61478633;16;User_49;1063;New credit;Existing loan takeover;7500.0;A_Pending
10216;Application_61478633;24;User_30;1063;New credit;Existing loan takeover;7500.0;A_Pending
10217;Application_61478633;9;User_117;1063;New credit;Existing loan takeover;7500.0;A_Pending
10218;Application_61478633;14;User_30;1063;New credit;Existing loan takeover;7500.0;A_Pending
10219;Application_61478633;10;User_30;1063;New credit;Existing loan takeover;7500.0;A_Pending
10220;Application_61478633;7;User_30;1063;New credit;Existing loan takeover;7500.0;A_Pending
12576;Application_1942048129;4;User_1;1180;New credit;Other, see explanation;6000.0;A_Denied
12577;Application_1942048129;8;User_1;1180;New credit;Other, see explanation;6000.0;A_Denied
12578;Application_1942048129;3;User_1;1180;New credit;Other, see explanation;6000.0;A_Denied
12579;Application_1942048129;20;User_49;1180;New credit;Other, see explanation;6000.0;A_Denied
12580;Application_1942048129;0;User_17;1180;New credit;Other, see explanation;6000.0;A_Denied
12581;Application_1942048129;12;User_17;1180;New credit;Other, see explanation;6000.0;A_Denied
12582;Application_1942048129;13;User_17;1180;New credit;Other, see explanation;6000.0;A_Denied
12583;Application_1942048129;12;User_17;1180;New credit;Other, see explanation;6000.0;A_Denied
12584;Application_1942048129;13;User_17;1180;New credit;Other, see explanation;6000.0;A_Denied
12585;Application_1942048129;15;User_17;1180;New credit;Other, see explanation;6000.0;A_Denied
12586;Application_1942048129;15;User_17;1180;New credit;Other, see explanation;6000.0;A_Denied
12587;Application_1942048129;18;User_17;1180;New credit;Other, see explanation;6000.0;A_Denied
12588;Application_1942048129;2;User_17;1180;New credit;Other, see explanation;6000.0;A_Denied
12589;Application_1942048129;12;User_108;1180;New credit;Other, see explanation;6000.0;A_Denied
12590;Application_1942048129;13;User_108;1180;New credit;Other, see explanation;6000.0;A_Denied
12591;Application_1942048129;11;User_108;1180;New credit;Other, see explanation;6000.0;A_Denied
