;Case ID;Activity;Resource;Variant index;(case) ApplicationType;(case) LoanGoal;(case) RequestedAmount;lbl
2244;Application_927205634;14;User_75;62;New credit;Unknown;0.0;A_Cancelled
2245;Application_927205634;19;User_2;62;New credit;Unknown;0.0;A_Cancelled
2246;Application_927205634;6;User_75;62;New credit;Unknown;0.0;A_Cancelled
2247;Application_927205634;1;User_2;62;New credit;Unknown;0.0;A_Cancelled
16557;Application_1488592654;4;User_41;153;New credit;Unknown;0.0;A_Cancelled
16558;Application_1488592654;20;User_41;153;New credit;Unknown;0.0;A_Cancelled
16559;Application_1488592654;3;User_41;153;New credit;Unknown;0.0;A_Cancelled
16560;Application_1488592654;0;User_41;153;New credit;Unknown;0.0;A_Cancelled
16561;Application_1488592654;12;User_41;153;New credit;Unknown;0.0;A_Cancelled
16562;Application_1488592654;13;User_41;153;New credit;Unknown;0.0;A_Cancelled
16563;Application_1488592654;15;User_41;153;New credit;Unknown;0.0;A_Cancelled
16564;Application_1488592654;18;User_41;153;New credit;Unknown;0.0;A_Cancelled
16565;Application_1488592654;2;User_41;153;New credit;Unknown;0.0;A_Cancelled
16566;Application_1488592654;24;User_75;153;New credit;Unknown;0.0;A_Cancelled
16567;Application_1488592654;9;User_119;153;New credit;Unknown;0.0;A_Cancelled
16568;Application_1488592654;19;User_33;153;New credit;Unknown;0.0;A_Cancelled
16569;Application_1488592654;6;User_75;153;New credit;Unknown;0.0;A_Cancelled
16570;Application_1488592654;1;User_33;153;New credit;Unknown;0.0;A_Cancelled
18150;Application_32948449;4;User_13;1225;New credit;Car;10000.0;A_Cancelled
18151;Application_32948449;20;User_13;1225;New credit;Car;10000.0;A_Cancelled
18152;Application_32948449;3;User_13;1225;New credit;Car;10000.0;A_Cancelled
18153;Application_32948449;0;User_13;1225;New credit;Car;10000.0;A_Cancelled
18154;Application_32948449;12;User_13;1225;New credit;Car;10000.0;A_Cancelled
18155;Application_32948449;13;User_13;1225;New credit;Car;10000.0;A_Cancelled
18156;Application_32948449;15;User_13;1225;New credit;Car;10000.0;A_Cancelled
18157;Application_32948449;18;User_13;1225;New credit;Car;10000.0;A_Cancelled
18158;Application_32948449;2;User_13;1225;New credit;Car;10000.0;A_Cancelled
18159;Application_32948449;24;User_113;1225;New credit;Car;10000.0;A_Cancelled
18160;Application_32948449;9;User_113;1225;New credit;Car;10000.0;A_Cancelled
18161;Application_32948449;14;User_113;1225;New credit;Car;10000.0;A_Cancelled
18162;Application_32948449;19;User_17;1225;New credit;Car;10000.0;A_Cancelled
18163;Application_32948449;6;User_100;1225;New credit;Car;10000.0;A_Cancelled
18164;Application_32948449;12;User_28;1225;New credit;Car;10000.0;A_Cancelled
18165;Application_32948449;13;User_28;1225;New credit;Car;10000.0;A_Cancelled
18166;Application_32948449;16;User_28;1225;New credit;Car;10000.0;A_Cancelled
18167;Application_32948449;12;User_27;1225;New credit;Car;10000.0;A_Cancelled
18168;Application_32948449;13;User_27;1225;New credit;Car;10000.0;A_Cancelled
18169;Application_32948449;15;User_27;1225;New credit;Car;10000.0;A_Cancelled
18170;Application_32948449;1;User_17;1225;New credit;Car;10000.0;A_Cancelled
24339;Application_259313307;4;User_6;325;New credit;Existing loan takeover;10000.0;A_Cancelled
24340;Application_259313307;20;User_6;325;New credit;Existing loan takeover;10000.0;A_Cancelled
24341;Application_259313307;3;User_6;325;New credit;Existing loan takeover;10000.0;A_Cancelled
24342;Application_259313307;0;User_6;325;New credit;Existing loan takeover;10000.0;A_Cancelled
24343;Application_259313307;12;User_6;325;New credit;Existing loan takeover;10000.0;A_Cancelled
24344;Application_259313307;13;User_6;325;New credit;Existing loan takeover;10000.0;A_Cancelled
24345;Application_259313307;15;User_6;325;New credit;Existing loan takeover;10000.0;A_Cancelled
24346;Application_259313307;18;User_6;325;New credit;Existing loan takeover;10000.0;A_Cancelled
24347;Application_259313307;2;User_6;325;New credit;Existing loan takeover;10000.0;A_Cancelled
24348;Application_259313307;24;User_68;325;New credit;Existing loan takeover;10000.0;A_Cancelled
24349;Application_259313307;9;User_117;325;New credit;Existing loan takeover;10000.0;A_Cancelled
24350;Application_259313307;14;User_117;325;New credit;Existing loan takeover;10000.0;A_Cancelled
24351;Application_259313307;19;User_68;325;New credit;Existing loan takeover;10000.0;A_Cancelled
24352;Application_259313307;6;User_68;325;New credit;Existing loan takeover;10000.0;A_Cancelled
24353;Application_259313307;12;User_41;325;New credit;Existing loan takeover;10000.0;A_Cancelled
24354;Application_259313307;13;User_41;325;New credit;Existing loan takeover;10000.0;A_Cancelled
24355;Application_259313307;16;User_41;325;New credit;Existing loan takeover;10000.0;A_Cancelled
24356;Application_259313307;1;User_3;325;New credit;Existing loan takeover;10000.0;A_Cancelled
24724;Application_1655935522;4;User_41;1272;New credit;Unknown;0.0;A_Pending
24725;Application_1655935522;20;User_41;1272;New credit;Unknown;0.0;A_Pending
24726;Application_1655935522;3;User_41;1272;New credit;Unknown;0.0;A_Pending
24727;Application_1655935522;0;User_41;1272;New credit;Unknown;0.0;A_Pending
24728;Application_1655935522;12;User_41;1272;New credit;Unknown;0.0;A_Pending
24729;Application_1655935522;13;User_41;1272;New credit;Unknown;0.0;A_Pending
24730;Application_1655935522;11;User_41;1272;New credit;Unknown;0.0;A_Pending
24731;Application_1655935522;12;User_41;1272;New credit;Unknown;0.0;A_Pending
24732;Application_1655935522;13;User_41;1272;New credit;Unknown;0.0;A_Pending
24733;Application_1655935522;15;User_41;1272;New credit;Unknown;0.0;A_Pending
24734;Application_1655935522;18;User_41;1272;New credit;Unknown;0.0;A_Pending
24735;Application_1655935522;2;User_41;1272;New credit;Unknown;0.0;A_Pending
24736;Application_1655935522;24;User_117;1272;New credit;Unknown;0.0;A_Pending
24737;Application_1655935522;9;User_117;1272;New credit;Unknown;0.0;A_Pending
24738;Application_1655935522;14;User_117;1272;New credit;Unknown;0.0;A_Pending
24739;Application_1655935522;19;User_109;1272;New credit;Unknown;0.0;A_Pending
24740;Application_1655935522;6;User_109;1272;New credit;Unknown;0.0;A_Pending
24741;Application_1655935522;12;User_34;1272;New credit;Unknown;0.0;A_Pending
24742;Application_1655935522;13;User_34;1272;New credit;Unknown;0.0;A_Pending
24743;Application_1655935522;16;User_34;1272;New credit;Unknown;0.0;A_Pending
24744;Application_1655935522;14;User_109;1272;New credit;Unknown;0.0;A_Pending
24745;Application_1655935522;10;User_109;1272;New credit;Unknown;0.0;A_Pending
24746;Application_1655935522;7;User_109;1272;New credit;Unknown;0.0;A_Pending
25901;Application_425213594;4;User_1;166;New credit;Existing loan takeover;25000.0;A_Cancelled
25902;Application_425213594;8;User_1;166;New credit;Existing loan takeover;25000.0;A_Cancelled
25903;Application_425213594;3;User_1;166;New credit;Existing loan takeover;25000.0;A_Cancelled
25904;Application_425213594;20;User_35;166;New credit;Existing loan takeover;25000.0;A_Cancelled
25905;Application_425213594;0;User_10;166;New credit;Existing loan takeover;25000.0;A_Cancelled
25906;Application_425213594;12;User_10;166;New credit;Existing loan takeover;25000.0;A_Cancelled
25907;Application_425213594;13;User_10;166;New credit;Existing loan takeover;25000.0;A_Cancelled
25908;Application_425213594;15;User_10;166;New credit;Existing loan takeover;25000.0;A_Cancelled
25909;Application_425213594;18;User_10;166;New credit;Existing loan takeover;25000.0;A_Cancelled
25910;Application_425213594;2;User_10;166;New credit;Existing loan takeover;25000.0;A_Cancelled
25911;Application_425213594;24;User_120;166;New credit;Existing loan takeover;25000.0;A_Cancelled
25912;Application_425213594;9;User_120;166;New credit;Existing loan takeover;25000.0;A_Cancelled
25913;Application_425213594;14;User_120;166;New credit;Existing loan takeover;25000.0;A_Cancelled
25914;Application_425213594;19;User_41;166;New credit;Existing loan takeover;25000.0;A_Cancelled
25915;Application_425213594;6;User_102;166;New credit;Existing loan takeover;25000.0;A_Cancelled
25916;Application_425213594;12;User_18;166;New credit;Existing loan takeover;25000.0;A_Cancelled
25917;Application_425213594;13;User_18;166;New credit;Existing loan takeover;25000.0;A_Cancelled
25918;Application_425213594;15;User_18;166;New credit;Existing loan takeover;25000.0;A_Cancelled
25919;Application_425213594;1;User_41;166;New credit;Existing loan takeover;25000.0;A_Cancelled
28888;Application_1383652695;4;User_1;166;New credit;Existing loan takeover;41000.0;A_Cancelled
28889;Application_1383652695;8;User_1;166;New credit;Existing loan takeover;41000.0;A_Cancelled
28890;Application_1383652695;3;User_1;166;New credit;Existing loan takeover;41000.0;A_Cancelled
28891;Application_1383652695;20;User_16;166;New credit;Existing loan takeover;41000.0;A_Cancelled
28892;Application_1383652695;0;User_16;166;New credit;Existing loan takeover;41000.0;A_Cancelled
28893;Application_1383652695;12;User_16;166;New credit;Existing loan takeover;41000.0;A_Cancelled
28894;Application_1383652695;13;User_16;166;New credit;Existing loan takeover;41000.0;A_Cancelled
28895;Application_1383652695;15;User_16;166;New credit;Existing loan takeover;41000.0;A_Cancelled
28896;Application_1383652695;18;User_16;166;New credit;Existing loan takeover;41000.0;A_Cancelled
28897;Application_1383652695;2;User_16;166;New credit;Existing loan takeover;41000.0;A_Cancelled
28898;Application_1383652695;24;User_29;166;New credit;Existing loan takeover;41000.0;A_Cancelled
28899;Application_1383652695;9;User_114;166;New credit;Existing loan takeover;41000.0;A_Cancelled
28900;Application_1383652695;14;User_114;166;New credit;Existing loan takeover;41000.0;A_Cancelled
28901;Application_1383652695;19;User_29;166;New credit;Existing loan takeover;41000.0;A_Cancelled
28902;Application_1383652695;6;User_29;166;New credit;Existing loan takeover;41000.0;A_Cancelled
28903;Application_1383652695;12;User_20;166;New credit;Existing loan takeover;41000.0;A_Cancelled
28904;Application_1383652695;13;User_20;166;New credit;Existing loan takeover;41000.0;A_Cancelled
28905;Application_1383652695;15;User_20;166;New credit;Existing loan takeover;41000.0;A_Cancelled
28906;Application_1383652695;1;User_9;166;New credit;Existing loan takeover;41000.0;A_Cancelled
33975;Application_889482237;4;User_1;63;New credit;Existing loan takeover;5000.0;A_Cancelled
33976;Application_889482237;8;User_1;63;New credit;Existing loan takeover;5000.0;A_Cancelled
33977;Application_889482237;21;User_34;63;New credit;Existing loan takeover;5000.0;A_Cancelled
33978;Application_889482237;20;User_34;63;New credit;Existing loan takeover;5000.0;A_Cancelled
33979;Application_889482237;3;User_34;63;New credit;Existing loan takeover;5000.0;A_Cancelled
33980;Application_889482237;0;User_4;63;New credit;Existing loan takeover;5000.0;A_Cancelled
33981;Application_889482237;12;User_4;63;New credit;Existing loan takeover;5000.0;A_Cancelled
33982;Application_889482237;13;User_4;63;New credit;Existing loan takeover;5000.0;A_Cancelled
33983;Application_889482237;15;User_4;63;New credit;Existing loan takeover;5000.0;A_Cancelled
33984;Application_889482237;18;User_4;63;New credit;Existing loan takeover;5000.0;A_Cancelled
33985;Application_889482237;2;User_4;63;New credit;Existing loan takeover;5000.0;A_Cancelled
33986;Application_889482237;24;User_87;63;New credit;Existing loan takeover;5000.0;A_Cancelled
33987;Application_889482237;9;User_112;63;New credit;Existing loan takeover;5000.0;A_Cancelled
33988;Application_889482237;14;User_112;63;New credit;Existing loan takeover;5000.0;A_Cancelled
33989;Application_889482237;19;User_87;63;New credit;Existing loan takeover;5000.0;A_Cancelled
33990;Application_889482237;6;User_87;63;New credit;Existing loan takeover;5000.0;A_Cancelled
33991;Application_889482237;1;User_21;63;New credit;Existing loan takeover;5000.0;A_Cancelled
39953;Application_2081270236;4;User_1;166;New credit;Other, see explanation;9750.0;A_Cancelled
39954;Application_2081270236;8;User_1;166;New credit;Other, see explanation;9750.0;A_Cancelled
39955;Application_2081270236;3;User_1;166;New credit;Other, see explanation;9750.0;A_Cancelled
39956;Application_2081270236;20;User_24;166;New credit;Other, see explanation;9750.0;A_Cancelled
39957;Application_2081270236;0;User_23;166;New credit;Other, see explanation;9750.0;A_Cancelled
39958;Application_2081270236;12;User_23;166;New credit;Other, see explanation;9750.0;A_Cancelled
39959;Application_2081270236;13;User_23;166;New credit;Other, see explanation;9750.0;A_Cancelled
39960;Application_2081270236;15;User_23;166;New credit;Other, see explanation;9750.0;A_Cancelled
39961;Application_2081270236;18;User_23;166;New credit;Other, see explanation;9750.0;A_Cancelled
39962;Application_2081270236;2;User_23;166;New credit;Other, see explanation;9750.0;A_Cancelled
39963;Application_2081270236;24;User_29;166;New credit;Other, see explanation;9750.0;A_Cancelled
39964;Application_2081270236;9;User_117;166;New credit;Other, see explanation;9750.0;A_Cancelled
39965;Application_2081270236;14;User_117;166;New credit;Other, see explanation;9750.0;A_Cancelled
39966;Application_2081270236;19;User_29;166;New credit;Other, see explanation;9750.0;A_Cancelled
39967;Application_2081270236;6;User_29;166;New credit;Other, see explanation;9750.0;A_Cancelled
39968;Application_2081270236;12;User_10;166;New credit;Other, see explanation;9750.0;A_Cancelled
39969;Application_2081270236;13;User_10;166;New credit;Other, see explanation;9750.0;A_Cancelled
39970;Application_2081270236;15;User_10;166;New credit;Other, see explanation;9750.0;A_Cancelled
39971;Application_2081270236;1;User_2;166;New credit;Other, see explanation;9750.0;A_Cancelled
40834;Application_1748330152;4;User_28;62;New credit;Car;5000.0;A_Cancelled
40835;Application_1748330152;20;User_28;62;New credit;Car;5000.0;A_Cancelled
40836;Application_1748330152;3;User_28;62;New credit;Car;5000.0;A_Cancelled
40837;Application_1748330152;0;User_28;62;New credit;Car;5000.0;A_Cancelled
40838;Application_1748330152;12;User_28;62;New credit;Car;5000.0;A_Cancelled
40839;Application_1748330152;13;User_28;62;New credit;Car;5000.0;A_Cancelled
40840;Application_1748330152;15;User_28;62;New credit;Car;5000.0;A_Cancelled
40841;Application_1748330152;18;User_28;62;New credit;Car;5000.0;A_Cancelled
40842;Application_1748330152;2;User_28;62;New credit;Car;5000.0;A_Cancelled
40843;Application_1748330152;24;User_117;62;New credit;Car;5000.0;A_Cancelled
40844;Application_1748330152;9;User_117;62;New credit;Car;5000.0;A_Cancelled
40845;Application_1748330152;14;User_117;62;New credit;Car;5000.0;A_Cancelled
40846;Application_1748330152;19;User_90;62;New credit;Car;5000.0;A_Cancelled
40847;Application_1748330152;6;User_90;62;New credit;Car;5000.0;A_Cancelled
40848;Application_1748330152;1;User_34;62;New credit;Car;5000.0;A_Cancelled
42097;Application_540626342;4;User_35;421;New credit;Car;22500.0;A_Cancelled
42098;Application_540626342;20;User_35;421;New credit;Car;22500.0;A_Cancelled
42099;Application_540626342;3;User_35;421;New credit;Car;22500.0;A_Cancelled
42100;Application_540626342;0;User_35;421;New credit;Car;22500.0;A_Cancelled
42101;Application_540626342;12;User_35;421;New credit;Car;22500.0;A_Cancelled
42102;Application_540626342;13;User_35;421;New credit;Car;22500.0;A_Cancelled
42103;Application_540626342;15;User_35;421;New credit;Car;22500.0;A_Cancelled
42104;Application_540626342;18;User_35;421;New credit;Car;22500.0;A_Cancelled
42105;Application_540626342;2;User_35;421;New credit;Car;22500.0;A_Cancelled
42106;Application_540626342;24;User_29;421;New credit;Car;22500.0;A_Cancelled
42107;Application_540626342;9;User_118;421;New credit;Car;22500.0;A_Cancelled
42108;Application_540626342;14;User_118;421;New credit;Car;22500.0;A_Cancelled
42109;Application_540626342;19;User_35;421;New credit;Car;22500.0;A_Cancelled
42110;Application_540626342;6;User_29;421;New credit;Car;22500.0;A_Cancelled
42111;Application_540626342;12;User_18;421;New credit;Car;22500.0;A_Cancelled
42112;Application_540626342;13;User_18;421;New credit;Car;22500.0;A_Cancelled
42113;Application_540626342;15;User_18;421;New credit;Car;22500.0;A_Cancelled
42114;Application_540626342;1;User_35;421;New credit;Car;22500.0;A_Cancelled
43376;Application_1343799374;4;User_5;62;New credit;Unknown;0.0;A_Cancelled
43377;Application_1343799374;20;User_5;62;New credit;Unknown;0.0;A_Cancelled
43378;Application_1343799374;3;User_5;62;New credit;Unknown;0.0;A_Cancelled
43379;Application_1343799374;0;User_5;62;New credit;Unknown;0.0;A_Cancelled
43380;Application_1343799374;12;User_5;62;New credit;Unknown;0.0;A_Cancelled
43381;Application_1343799374;13;User_5;62;New credit;Unknown;0.0;A_Cancelled
43382;Application_1343799374;15;User_5;62;New credit;Unknown;0.0;A_Cancelled
43383;Application_1343799374;18;User_5;62;New credit;Unknown;0.0;A_Cancelled
43384;Application_1343799374;2;User_5;62;New credit;Unknown;0.0;A_Cancelled
43385;Application_1343799374;24;User_117;62;New credit;Unknown;0.0;A_Cancelled
43386;Application_1343799374;9;User_117;62;New credit;Unknown;0.0;A_Cancelled
43387;Application_1343799374;14;User_117;62;New credit;Unknown;0.0;A_Cancelled
43388;Application_1343799374;19;User_100;62;New credit;Unknown;0.0;A_Cancelled
43389;Application_1343799374;6;User_100;62;New credit;Unknown;0.0;A_Cancelled
43390;Application_1343799374;1;User_10;62;New credit;Unknown;0.0;A_Cancelled
45268;Application_304462485;4;User_14;221;New credit;Existing loan takeover;26000.0;A_Cancelled
45269;Application_304462485;20;User_14;221;New credit;Existing loan takeover;26000.0;A_Cancelled
45270;Application_304462485;3;User_14;221;New credit;Existing loan takeover;26000.0;A_Cancelled
45271;Application_304462485;0;User_14;221;New credit;Existing loan takeover;26000.0;A_Cancelled
45272;Application_304462485;12;User_14;221;New credit;Existing loan takeover;26000.0;A_Cancelled
45273;Application_304462485;13;User_14;221;New credit;Existing loan takeover;26000.0;A_Cancelled
45274;Application_304462485;15;User_14;221;New credit;Existing loan takeover;26000.0;A_Cancelled
45275;Application_304462485;18;User_14;221;New credit;Existing loan takeover;26000.0;A_Cancelled
45276;Application_304462485;2;User_14;221;New credit;Existing loan takeover;26000.0;A_Cancelled
45277;Application_304462485;12;User_5;221;New credit;Existing loan takeover;26000.0;A_Cancelled
45278;Application_304462485;13;User_5;221;New credit;Existing loan takeover;26000.0;A_Cancelled
45279;Application_304462485;16;User_5;221;New credit;Existing loan takeover;26000.0;A_Cancelled
45280;Application_304462485;1;User_1;221;New credit;Existing loan takeover;26000.0;A_Cancelled
46476;Application_1454936373;4;User_38;221;New credit;Car;20000.0;A_Cancelled
46477;Application_1454936373;20;User_38;221;New credit;Car;20000.0;A_Cancelled
46478;Application_1454936373;3;User_38;221;New credit;Car;20000.0;A_Cancelled
46479;Application_1454936373;0;User_38;221;New credit;Car;20000.0;A_Cancelled
46480;Application_1454936373;12;User_38;221;New credit;Car;20000.0;A_Cancelled
46481;Application_1454936373;13;User_38;221;New credit;Car;20000.0;A_Cancelled
46482;Application_1454936373;15;User_38;221;New credit;Car;20000.0;A_Cancelled
46483;Application_1454936373;18;User_38;221;New credit;Car;20000.0;A_Cancelled
46484;Application_1454936373;2;User_38;221;New credit;Car;20000.0;A_Cancelled
46485;Application_1454936373;12;User_5;221;New credit;Car;20000.0;A_Cancelled
46486;Application_1454936373;13;User_5;221;New credit;Car;20000.0;A_Cancelled
46487;Application_1454936373;16;User_5;221;New credit;Car;20000.0;A_Cancelled
46488;Application_1454936373;1;User_1;221;New credit;Car;20000.0;A_Cancelled
49732;Application_61399806;4;User_5;494;New credit;Other, see explanation;5000.0;A_Pending
49733;Application_61399806;20;User_5;494;New credit;Other, see explanation;5000.0;A_Pending
49734;Application_61399806;3;User_5;494;New credit;Other, see explanation;5000.0;A_Pending
49735;Application_61399806;0;User_5;494;New credit;Other, see explanation;5000.0;A_Pending
49736;Application_61399806;12;User_5;494;New credit;Other, see explanation;5000.0;A_Pending
49737;Application_61399806;13;User_5;494;New credit;Other, see explanation;5000.0;A_Pending
49738;Application_61399806;15;User_5;494;New credit;Other, see explanation;5000.0;A_Pending
49739;Application_61399806;18;User_5;494;New credit;Other, see explanation;5000.0;A_Pending
49740;Application_61399806;2;User_5;494;New credit;Other, see explanation;5000.0;A_Pending
49741;Application_61399806;24;User_116;494;New credit;Other, see explanation;5000.0;A_Pending
49742;Application_61399806;9;User_116;494;New credit;Other, see explanation;5000.0;A_Pending
49743;Application_61399806;14;User_116;494;New credit;Other, see explanation;5000.0;A_Pending
49744;Application_61399806;19;User_100;494;New credit;Other, see explanation;5000.0;A_Pending
49745;Application_61399806;6;User_100;494;New credit;Other, see explanation;5000.0;A_Pending
49746;Application_61399806;12;User_41;494;New credit;Other, see explanation;5000.0;A_Pending
49747;Application_61399806;13;User_41;494;New credit;Other, see explanation;5000.0;A_Pending
49748;Application_61399806;16;User_41;494;New credit;Other, see explanation;5000.0;A_Pending
49749;Application_61399806;14;User_118;494;New credit;Other, see explanation;5000.0;A_Pending
49750;Application_61399806;10;User_118;494;New credit;Other, see explanation;5000.0;A_Pending
49751;Application_61399806;7;User_118;494;New credit;Other, see explanation;5000.0;A_Pending
52172;Application_1313000546;4;User_3;1404;New credit;Unknown;0.0;A_Cancelled
52173;Application_1313000546;20;User_3;1404;New credit;Unknown;0.0;A_Cancelled
52174;Application_1313000546;3;User_3;1404;New credit;Unknown;0.0;A_Cancelled
52175;Application_1313000546;0;User_3;1404;New credit;Unknown;0.0;A_Cancelled
52176;Application_1313000546;12;User_3;1404;New credit;Unknown;0.0;A_Cancelled
52177;Application_1313000546;13;User_3;1404;New credit;Unknown;0.0;A_Cancelled
52178;Application_1313000546;15;User_3;1404;New credit;Unknown;0.0;A_Cancelled
52179;Application_1313000546;18;User_3;1404;New credit;Unknown;0.0;A_Cancelled
52180;Application_1313000546;2;User_3;1404;New credit;Unknown;0.0;A_Cancelled
52181;Application_1313000546;24;User_68;1404;New credit;Unknown;0.0;A_Cancelled
52182;Application_1313000546;9;User_114;1404;New credit;Unknown;0.0;A_Cancelled
52183;Application_1313000546;14;User_114;1404;New credit;Unknown;0.0;A_Cancelled
52184;Application_1313000546;24;User_68;1404;New credit;Unknown;0.0;A_Cancelled
52185;Application_1313000546;19;User_24;1404;New credit;Unknown;0.0;A_Cancelled
52186;Application_1313000546;6;User_68;1404;New credit;Unknown;0.0;A_Cancelled
52187;Application_1313000546;1;User_24;1404;New credit;Unknown;0.0;A_Cancelled
53598;Application_2095052447;4;User_73;62;New credit;Other, see explanation;5000.0;A_Cancelled
53599;Application_2095052447;20;User_73;62;New credit;Other, see explanation;5000.0;A_Cancelled
53600;Application_2095052447;3;User_73;62;New credit;Other, see explanation;5000.0;A_Cancelled
53601;Application_2095052447;0;User_73;62;New credit;Other, see explanation;5000.0;A_Cancelled
53602;Application_2095052447;12;User_73;62;New credit;Other, see explanation;5000.0;A_Cancelled
53603;Application_2095052447;13;User_73;62;New credit;Other, see explanation;5000.0;A_Cancelled
53604;Application_2095052447;15;User_73;62;New credit;Other, see explanation;5000.0;A_Cancelled
53605;Application_2095052447;18;User_73;62;New credit;Other, see explanation;5000.0;A_Cancelled
53606;Application_2095052447;2;User_73;62;New credit;Other, see explanation;5000.0;A_Cancelled
53607;Application_2095052447;24;User_119;62;New credit;Other, see explanation;5000.0;A_Cancelled
53608;Application_2095052447;9;User_119;62;New credit;Other, see explanation;5000.0;A_Cancelled
53609;Application_2095052447;14;User_119;62;New credit;Other, see explanation;5000.0;A_Cancelled
53610;Application_2095052447;19;User_44;62;New credit;Other, see explanation;5000.0;A_Cancelled
53611;Application_2095052447;6;User_99;62;New credit;Other, see explanation;5000.0;A_Cancelled
53612;Application_2095052447;1;User_44;62;New credit;Other, see explanation;5000.0;A_Cancelled
54046;Application_1911653271;4;User_16;62;New credit;Other, see explanation;15800.0;A_Cancelled
54047;Application_1911653271;20;User_16;62;New credit;Other, see explanation;15800.0;A_Cancelled
54048;Application_1911653271;3;User_16;62;New credit;Other, see explanation;15800.0;A_Cancelled
54049;Application_1911653271;0;User_16;62;New credit;Other, see explanation;15800.0;A_Cancelled
54050;Application_1911653271;12;User_16;62;New credit;Other, see explanation;15800.0;A_Cancelled
54051;Application_1911653271;13;User_16;62;New credit;Other, see explanation;15800.0;A_Cancelled
54052;Application_1911653271;15;User_16;62;New credit;Other, see explanation;15800.0;A_Cancelled
54053;Application_1911653271;18;User_16;62;New credit;Other, see explanation;15800.0;A_Cancelled
54054;Application_1911653271;2;User_16;62;New credit;Other, see explanation;15800.0;A_Cancelled
54055;Application_1911653271;24;User_118;62;New credit;Other, see explanation;15800.0;A_Cancelled
54056;Application_1911653271;9;User_118;62;New credit;Other, see explanation;15800.0;A_Cancelled
54057;Application_1911653271;14;User_118;62;New credit;Other, see explanation;15800.0;A_Cancelled
54058;Application_1911653271;19;User_102;62;New credit;Other, see explanation;15800.0;A_Cancelled
54059;Application_1911653271;6;User_102;62;New credit;Other, see explanation;15800.0;A_Cancelled
54060;Application_1911653271;1;User_47;62;New credit;Other, see explanation;15800.0;A_Cancelled
57076;Application_1773292216;4;User_1;862;New credit;Existing loan takeover;15000.0;A_Pending
57077;Application_1773292216;8;User_1;862;New credit;Existing loan takeover;15000.0;A_Pending
57078;Application_1773292216;3;User_1;862;New credit;Existing loan takeover;15000.0;A_Pending
57079;Application_1773292216;0;User_18;862;New credit;Existing loan takeover;15000.0;A_Pending
57080;Application_1773292216;12;User_18;862;New credit;Existing loan takeover;15000.0;A_Pending
57081;Application_1773292216;13;User_18;862;New credit;Existing loan takeover;15000.0;A_Pending
57082;Application_1773292216;15;User_18;862;New credit;Existing loan takeover;15000.0;A_Pending
57083;Application_1773292216;18;User_18;862;New credit;Existing loan takeover;15000.0;A_Pending
57084;Application_1773292216;2;User_18;862;New credit;Existing loan takeover;15000.0;A_Pending
57085;Application_1773292216;24;User_114;862;New credit;Existing loan takeover;15000.0;A_Pending
57086;Application_1773292216;9;User_114;862;New credit;Existing loan takeover;15000.0;A_Pending
57087;Application_1773292216;14;User_114;862;New credit;Existing loan takeover;15000.0;A_Pending
