;Case ID;Activity;Resource;Variant index;(case) ApplicationType;(case) LoanGoal;(case) RequestedAmount;lbl
12216;Application_1974173610;15;User_71;41;New credit;Existing loan takeover;10000.0;A_Cancelled
12217;Application_1974173610;15;User_71;41;New credit;Existing loan takeover;10000.0;A_Cancelled
12218;Application_1974173610;18;User_71;41;New credit;Existing loan takeover;10000.0;A_Cancelled
12219;Application_1974173610;2;User_71;41;New credit;Existing loan takeover;10000.0;A_Cancelled
12220;Application_1974173610;1;User_11;41;New credit;Existing loan takeover;10000.0;A_Cancelled
12664;Application_1041929908;4;User_1;1182;New credit;Existing loan takeover;30000.0;A_Pending
12665;Application_1041929908;8;User_1;1182;New credit;Existing loan takeover;30000.0;A_Pending
12666;Application_1041929908;21;User_5;1182;New credit;Existing loan takeover;30000.0;A_Pending
12667;Application_1041929908;20;User_49;1182;New credit;Existing loan takeover;30000.0;A_Pending
12668;Application_1041929908;3;User_5;1182;New credit;Existing loan takeover;30000.0;A_Pending
12669;Application_1041929908;0;User_49;1182;New credit;Existing loan takeover;30000.0;A_Pending
12670;Application_1041929908;12;User_49;1182;New credit;Existing loan takeover;30000.0;A_Pending
12671;Application_1041929908;13;User_49;1182;New credit;Existing loan takeover;30000.0;A_Pending
12672;Application_1041929908;12;User_49;1182;New credit;Existing loan takeover;30000.0;A_Pending
12673;Application_1041929908;13;User_49;1182;New credit;Existing loan takeover;30000.0;A_Pending
12674;Application_1041929908;11;User_49;1182;New credit;Existing loan takeover;30000.0;A_Pending
12675;Application_1041929908;11;User_49;1182;New credit;Existing loan takeover;30000.0;A_Pending
12676;Application_1041929908;12;User_49;1182;New credit;Existing loan takeover;30000.0;A_Pending
12677;Application_1041929908;13;User_49;1182;New credit;Existing loan takeover;30000.0;A_Pending
12678;Application_1041929908;12;User_49;1182;New credit;Existing loan takeover;30000.0;A_Pending
12679;Application_1041929908;13;User_49;1182;New credit;Existing loan takeover;30000.0;A_Pending
12680;Application_1041929908;15;User_49;1182;New credit;Existing loan takeover;30000.0;A_Pending
12681;Application_1041929908;15;User_49;1182;New credit;Existing loan takeover;30000.0;A_Pending
12682;Application_1041929908;18;User_49;1182;New credit;Existing loan takeover;30000.0;A_Pending
12683;Application_1041929908;2;User_49;1182;New credit;Existing loan takeover;30000.0;A_Pending
12684;Application_1041929908;24;User_29;1182;New credit;Existing loan takeover;30000.0;A_Pending
12685;Application_1041929908;9;User_116;1182;New credit;Existing loan takeover;30000.0;A_Pending
12686;Application_1041929908;14;User_116;1182;New credit;Existing loan takeover;30000.0;A_Pending
12687;Application_1041929908;10;User_29;1182;New credit;Existing loan takeover;30000.0;A_Pending
12688;Application_1041929908;7;User_29;1182;New credit;Existing loan takeover;30000.0;A_Pending
14575;Application_133175864;4;User_4;289;New credit;Home improvement;0.0;A_Cancelled
14576;Application_133175864;20;User_4;289;New credit;Home improvement;0.0;A_Cancelled
14577;Application_133175864;3;User_4;289;New credit;Home improvement;0.0;A_Cancelled
14578;Application_133175864;0;User_4;289;New credit;Home improvement;0.0;A_Cancelled
14579;Application_133175864;12;User_4;289;New credit;Home improvement;0.0;A_Cancelled
14580;Application_133175864;13;User_4;289;New credit;Home improvement;0.0;A_Cancelled
14581;Application_133175864;12;User_4;289;New credit;Home improvement;0.0;A_Cancelled
14582;Application_133175864;13;User_4;289;New credit;Home improvement;0.0;A_Cancelled
14583;Application_133175864;12;User_4;289;New credit;Home improvement;0.0;A_Cancelled
14584;Application_133175864;13;User_4;289;New credit;Home improvement;0.0;A_Cancelled
14585;Application_133175864;15;User_4;289;New credit;Home improvement;0.0;A_Cancelled
14586;Application_133175864;15;User_4;289;New credit;Home improvement;0.0;A_Cancelled
14587;Application_133175864;15;User_4;289;New credit;Home improvement;0.0;A_Cancelled
14588;Application_133175864;18;User_4;289;New credit;Home improvement;0.0;A_Cancelled
14589;Application_133175864;2;User_4;289;New credit;Home improvement;0.0;A_Cancelled
14590;Application_133175864;1;User_1;289;New credit;Home improvement;0.0;A_Cancelled
14875;Application_299646442;4;User_44;1200;New credit;Existing loan takeover;42000.0;A_Denied
14876;Application_299646442;20;User_44;1200;New credit;Existing loan takeover;42000.0;A_Denied
14877;Application_299646442;3;User_44;1200;New credit;Existing loan takeover;42000.0;A_Denied
14878;Application_299646442;0;User_44;1200;New credit;Existing loan takeover;42000.0;A_Denied
14879;Application_299646442;12;User_44;1200;New credit;Existing loan takeover;42000.0;A_Denied
14880;Application_299646442;13;User_44;1200;New credit;Existing loan takeover;42000.0;A_Denied
14881;Application_299646442;12;User_44;1200;New credit;Existing loan takeover;42000.0;A_Denied
14882;Application_299646442;13;User_44;1200;New credit;Existing loan takeover;42000.0;A_Denied
14883;Application_299646442;12;User_44;1200;New credit;Existing loan takeover;42000.0;A_Denied
14884;Application_299646442;13;User_44;1200;New credit;Existing loan takeover;42000.0;A_Denied
14885;Application_299646442;12;User_44;1200;New credit;Existing loan takeover;42000.0;A_Denied
14886;Application_299646442;13;User_44;1200;New credit;Existing loan takeover;42000.0;A_Denied
14887;Application_299646442;16;User_44;1200;New credit;Existing loan takeover;42000.0;A_Denied
14888;Application_299646442;16;User_44;1200;New credit;Existing loan takeover;42000.0;A_Denied
14889;Application_299646442;16;User_44;1200;New credit;Existing loan takeover;42000.0;A_Denied
14890;Application_299646442;16;User_44;1200;New credit;Existing loan takeover;42000.0;A_Denied
14891;Application_299646442;18;User_44;1200;New credit;Existing loan takeover;42000.0;A_Denied
14892;Application_299646442;2;User_44;1200;New credit;Existing loan takeover;42000.0;A_Denied
14893;Application_299646442;12;User_13;1200;New credit;Existing loan takeover;42000.0;A_Denied
14894;Application_299646442;13;User_13;1200;New credit;Existing loan takeover;42000.0;A_Denied
14895;Application_299646442;15;User_13;1200;New credit;Existing loan takeover;42000.0;A_Denied
14896;Application_299646442;24;User_29;1200;New credit;Existing loan takeover;42000.0;A_Denied
14897;Application_299646442;9;User_117;1200;New credit;Existing loan takeover;42000.0;A_Denied
14898;Application_299646442;14;User_117;1200;New credit;Existing loan takeover;42000.0;A_Denied
14899;Application_299646442;5;User_29;1200;New credit;Existing loan takeover;42000.0;A_Denied
21575;Application_16918887;4;User_19;68;New credit;Unknown;0.0;A_Pending
21576;Application_16918887;20;User_19;68;New credit;Unknown;0.0;A_Pending
21577;Application_16918887;3;User_19;68;New credit;Unknown;0.0;A_Pending
21578;Application_16918887;0;User_19;68;New credit;Unknown;0.0;A_Pending
21579;Application_16918887;12;User_19;68;New credit;Unknown;0.0;A_Pending
21580;Application_16918887;13;User_19;68;New credit;Unknown;0.0;A_Pending
21581;Application_16918887;12;User_19;68;New credit;Unknown;0.0;A_Pending
21582;Application_16918887;13;User_19;68;New credit;Unknown;0.0;A_Pending
21583;Application_16918887;15;User_19;68;New credit;Unknown;0.0;A_Pending
21584;Application_16918887;15;User_19;68;New credit;Unknown;0.0;A_Pending
21585;Application_16918887;18;User_19;68;New credit;Unknown;0.0;A_Pending
21586;Application_16918887;2;User_19;68;New credit;Unknown;0.0;A_Pending
21587;Application_16918887;24;User_119;68;New credit;Unknown;0.0;A_Pending
21588;Application_16918887;9;User_119;68;New credit;Unknown;0.0;A_Pending
21589;Application_16918887;14;User_119;68;New credit;Unknown;0.0;A_Pending
21590;Application_16918887;10;User_75;68;New credit;Unknown;0.0;A_Pending
21591;Application_16918887;7;User_75;68;New credit;Unknown;0.0;A_Pending
26416;Application_1213984554;4;User_1;41;New credit;Existing loan takeover;40000.0;A_Cancelled
26417;Application_1213984554;8;User_1;41;New credit;Existing loan takeover;40000.0;A_Cancelled
26418;Application_1213984554;21;User_2;41;New credit;Existing loan takeover;40000.0;A_Cancelled
26419;Application_1213984554;20;User_3;41;New credit;Existing loan takeover;40000.0;A_Cancelled
26420;Application_1213984554;3;User_2;41;New credit;Existing loan takeover;40000.0;A_Cancelled
26421;Application_1213984554;0;User_3;41;New credit;Existing loan takeover;40000.0;A_Cancelled
26422;Application_1213984554;12;User_3;41;New credit;Existing loan takeover;40000.0;A_Cancelled
26423;Application_1213984554;13;User_3;41;New credit;Existing loan takeover;40000.0;A_Cancelled
26424;Application_1213984554;12;User_3;41;New credit;Existing loan takeover;40000.0;A_Cancelled
26425;Application_1213984554;13;User_3;41;New credit;Existing loan takeover;40000.0;A_Cancelled
26426;Application_1213984554;15;User_3;41;New credit;Existing loan takeover;40000.0;A_Cancelled
26427;Application_1213984554;15;User_3;41;New credit;Existing loan takeover;40000.0;A_Cancelled
26428;Application_1213984554;18;User_3;41;New credit;Existing loan takeover;40000.0;A_Cancelled
26429;Application_1213984554;2;User_3;41;New credit;Existing loan takeover;40000.0;A_Cancelled
26430;Application_1213984554;1;User_1;41;New credit;Existing loan takeover;40000.0;A_Cancelled
26971;Application_659438407;4;User_1;1286;New credit;Car;15000.0;A_Cancelled
26972;Application_659438407;8;User_1;1286;New credit;Car;15000.0;A_Cancelled
26973;Application_659438407;3;User_1;1286;New credit;Car;15000.0;A_Cancelled
26974;Application_659438407;20;User_37;1286;New credit;Car;15000.0;A_Cancelled
26975;Application_659438407;0;User_19;1286;New credit;Car;15000.0;A_Cancelled
26976;Application_659438407;12;User_19;1286;New credit;Car;15000.0;A_Cancelled
26977;Application_659438407;13;User_19;1286;New credit;Car;15000.0;A_Cancelled
26978;Application_659438407;12;User_19;1286;New credit;Car;15000.0;A_Cancelled
26979;Application_659438407;13;User_19;1286;New credit;Car;15000.0;A_Cancelled
26980;Application_659438407;12;User_19;1286;New credit;Car;15000.0;A_Cancelled
26981;Application_659438407;13;User_19;1286;New credit;Car;15000.0;A_Cancelled
26982;Application_659438407;12;User_19;1286;New credit;Car;15000.0;A_Cancelled
26983;Application_659438407;13;User_19;1286;New credit;Car;15000.0;A_Cancelled
26984;Application_659438407;15;User_19;1286;New credit;Car;15000.0;A_Cancelled
26985;Application_659438407;15;User_19;1286;New credit;Car;15000.0;A_Cancelled
26986;Application_659438407;15;User_19;1286;New credit;Car;15000.0;A_Cancelled
26987;Application_659438407;18;User_19;1286;New credit;Car;15000.0;A_Cancelled
26988;Application_659438407;2;User_19;1286;New credit;Car;15000.0;A_Cancelled
26989;Application_659438407;11;User_19;1286;New credit;Car;15000.0;A_Cancelled
26990;Application_659438407;1;User_1;1286;New credit;Car;15000.0;A_Cancelled
30240;Application_1822184158;4;User_6;33;New credit;Other, see explanation;24000.0;A_Cancelled
30241;Application_1822184158;20;User_6;33;New credit;Other, see explanation;24000.0;A_Cancelled
30242;Application_1822184158;3;User_6;33;New credit;Other, see explanation;24000.0;A_Cancelled
30243;Application_1822184158;0;User_6;33;New credit;Other, see explanation;24000.0;A_Cancelled
30244;Application_1822184158;12;User_6;33;New credit;Other, see explanation;24000.0;A_Cancelled
30245;Application_1822184158;13;User_6;33;New credit;Other, see explanation;24000.0;A_Cancelled
30246;Application_1822184158;12;User_6;33;New credit;Other, see explanation;24000.0;A_Cancelled
30247;Application_1822184158;13;User_6;33;New credit;Other, see explanation;24000.0;A_Cancelled
30248;Application_1822184158;15;User_6;33;New credit;Other, see explanation;24000.0;A_Cancelled
30249;Application_1822184158;15;User_6;33;New credit;Other, see explanation;24000.0;A_Cancelled
30250;Application_1822184158;18;User_6;33;New credit;Other, see explanation;24000.0;A_Cancelled
30251;Application_1822184158;2;User_6;33;New credit;Other, see explanation;24000.0;A_Cancelled
30252;Application_1822184158;1;User_1;33;New credit;Other, see explanation;24000.0;A_Cancelled
31692;Application_1691560307;4;User_1;1318;New credit;Existing loan takeover;25000.0;A_Denied
31693;Application_1691560307;8;User_1;1318;New credit;Existing loan takeover;25000.0;A_Denied
31694;Application_1691560307;3;User_1;1318;New credit;Existing loan takeover;25000.0;A_Denied
31695;Application_1691560307;20;User_71;1318;New credit;Existing loan takeover;25000.0;A_Denied
31696;Application_1691560307;0;User_71;1318;New credit;Existing loan takeover;25000.0;A_Denied
31697;Application_1691560307;12;User_71;1318;New credit;Existing loan takeover;25000.0;A_Denied
31698;Application_1691560307;13;User_71;1318;New credit;Existing loan takeover;25000.0;A_Denied
31699;Application_1691560307;12;User_71;1318;New credit;Existing loan takeover;25000.0;A_Denied
31700;Application_1691560307;13;User_71;1318;New credit;Existing loan takeover;25000.0;A_Denied
31701;Application_1691560307;12;User_71;1318;New credit;Existing loan takeover;25000.0;A_Denied
31702;Application_1691560307;13;User_71;1318;New credit;Existing loan takeover;25000.0;A_Denied
31703;Application_1691560307;12;User_71;1318;New credit;Existing loan takeover;25000.0;A_Denied
31704;Application_1691560307;13;User_71;1318;New credit;Existing loan takeover;25000.0;A_Denied
31705;Application_1691560307;11;User_71;1318;New credit;Existing loan takeover;25000.0;A_Denied
31706;Application_1691560307;11;User_71;1318;New credit;Existing loan takeover;25000.0;A_Denied
31707;Application_1691560307;15;User_71;1318;New credit;Existing loan takeover;25000.0;A_Denied
31708;Application_1691560307;15;User_71;1318;New credit;Existing loan takeover;25000.0;A_Denied
31709;Application_1691560307;18;User_71;1318;New credit;Existing loan takeover;25000.0;A_Denied
31710;Application_1691560307;2;User_71;1318;New credit;Existing loan takeover;25000.0;A_Denied
31711;Application_1691560307;12;User_73;1318;New credit;Existing loan takeover;25000.0;A_Denied
31712;Application_1691560307;13;User_73;1318;New credit;Existing loan takeover;25000.0;A_Denied
31713;Application_1691560307;15;User_73;1318;New credit;Existing loan takeover;25000.0;A_Denied
31714;Application_1691560307;24;User_30;1318;New credit;Existing loan takeover;25000.0;A_Denied
31715;Application_1691560307;9;User_112;1318;New credit;Existing loan takeover;25000.0;A_Denied
31716;Application_1691560307;14;User_112;1318;New credit;Existing loan takeover;25000.0;A_Denied
31717;Application_1691560307;5;User_30;1318;New credit;Existing loan takeover;25000.0;A_Denied
33064;Application_367966753;4;User_1;1332;New credit;Home improvement;20000.0;A_Pending
33065;Application_367966753;8;User_1;1332;New credit;Home improvement;20000.0;A_Pending
33066;Application_367966753;3;User_1;1332;New credit;Home improvement;20000.0;A_Pending
33067;Application_367966753;20;User_7;1332;New credit;Home improvement;20000.0;A_Pending
33068;Application_367966753;0;User_14;1332;New credit;Home improvement;20000.0;A_Pending
33069;Application_367966753;12;User_14;1332;New credit;Home improvement;20000.0;A_Pending
33070;Application_367966753;13;User_14;1332;New credit;Home improvement;20000.0;A_Pending
33071;Application_367966753;12;User_14;1332;New credit;Home improvement;20000.0;A_Pending
33072;Application_367966753;13;User_14;1332;New credit;Home improvement;20000.0;A_Pending
33073;Application_367966753;12;User_14;1332;New credit;Home improvement;20000.0;A_Pending
33074;Application_367966753;13;User_14;1332;New credit;Home improvement;20000.0;A_Pending
33075;Application_367966753;12;User_14;1332;New credit;Home improvement;20000.0;A_Pending
33076;Application_367966753;13;User_14;1332;New credit;Home improvement;20000.0;A_Pending
33077;Application_367966753;15;User_14;1332;New credit;Home improvement;20000.0;A_Pending
33078;Application_367966753;15;User_14;1332;New credit;Home improvement;20000.0;A_Pending
33079;Application_367966753;15;User_14;1332;New credit;Home improvement;20000.0;A_Pending
33080;Application_367966753;15;User_14;1332;New credit;Home improvement;20000.0;A_Pending
33081;Application_367966753;18;User_14;1332;New credit;Home improvement;20000.0;A_Pending
33082;Application_367966753;2;User_14;1332;New credit;Home improvement;20000.0;A_Pending
33083;Application_367966753;12;User_27;1332;New credit;Home improvement;20000.0;A_Pending
33084;Application_367966753;13;User_27;1332;New credit;Home improvement;20000.0;A_Pending
33085;Application_367966753;15;User_27;1332;New credit;Home improvement;20000.0;A_Pending
33086;Application_367966753;24;User_118;1332;New credit;Home improvement;20000.0;A_Pending
33087;Application_367966753;9;User_118;1332;New credit;Home improvement;20000.0;A_Pending
33088;Application_367966753;14;User_118;1332;New credit;Home improvement;20000.0;A_Pending
33089;Application_367966753;19;User_101;1332;New credit;Home improvement;20000.0;A_Pending
33090;Application_367966753;6;User_101;1332;New credit;Home improvement;20000.0;A_Pending
33091;Application_367966753;10;User_118;1332;New credit;Home improvement;20000.0;A_Pending
33092;Application_367966753;7;User_118;1332;New credit;Home improvement;20000.0;A_Pending
39665;Application_1512250378;4;User_49;33;New credit;Unknown;0.0;A_Cancelled
39666;Application_1512250378;20;User_49;33;New credit;Unknown;0.0;A_Cancelled
39667;Application_1512250378;3;User_49;33;New credit;Unknown;0.0;A_Cancelled
39668;Application_1512250378;0;User_49;33;New credit;Unknown;0.0;A_Cancelled
39669;Application_1512250378;12;User_49;33;New credit;Unknown;0.0;A_Cancelled
39670;Application_1512250378;13;User_49;33;New credit;Unknown;0.0;A_Cancelled
39671;Application_1512250378;12;User_49;33;New credit;Unknown;0.0;A_Cancelled
39672;Application_1512250378;13;User_49;33;New credit;Unknown;0.0;A_Cancelled
39673;Application_1512250378;15;User_49;33;New credit;Unknown;0.0;A_Cancelled
39674;Application_1512250378;15;User_49;33;New credit;Unknown;0.0;A_Cancelled
39675;Application_1512250378;18;User_49;33;New credit;Unknown;0.0;A_Cancelled
39676;Application_1512250378;2;User_49;33;New credit;Unknown;0.0;A_Cancelled
39677;Application_1512250378;1;User_1;33;New credit;Unknown;0.0;A_Cancelled
42228;Application_2136879434;4;User_21;33;New credit;Existing loan takeover;10000.0;A_Cancelled
42229;Application_2136879434;20;User_21;33;New credit;Existing loan takeover;10000.0;A_Cancelled
42230;Application_2136879434;3;User_21;33;New credit;Existing loan takeover;10000.0;A_Cancelled
42231;Application_2136879434;0;User_21;33;New credit;Existing loan takeover;10000.0;A_Cancelled
42232;Application_2136879434;12;User_21;33;New credit;Existing loan takeover;10000.0;A_Cancelled
42233;Application_2136879434;13;User_21;33;New credit;Existing loan takeover;10000.0;A_Cancelled
42234;Application_2136879434;12;User_21;33;New credit;Existing loan takeover;10000.0;A_Cancelled
42235;Application_2136879434;13;User_21;33;New credit;Existing loan takeover;10000.0;A_Cancelled
42236;Application_2136879434;15;User_21;33;New credit;Existing loan takeover;10000.0;A_Cancelled
42237;Application_2136879434;15;User_21;33;New credit;Existing loan takeover;10000.0;A_Cancelled
42238;Application_2136879434;18;User_21;33;New credit;Existing loan takeover;10000.0;A_Cancelled
42239;Application_2136879434;2;User_21;33;New credit;Existing loan takeover;10000.0;A_Cancelled
42240;Application_2136879434;1;User_1;33;New credit;Existing loan takeover;10000.0;A_Cancelled
42477;Application_1497897769;4;User_10;1364;New credit;Existing loan takeover;10000.0;A_Denied
42478;Application_1497897769;20;User_10;1364;New credit;Existing loan takeover;10000.0;A_Denied
42479;Application_1497897769;3;User_10;1364;New credit;Existing loan takeover;10000.0;A_Denied
42480;Application_1497897769;0;User_10;1364;New credit;Existing loan takeover;10000.0;A_Denied
42481;Application_1497897769;12;User_10;1364;New credit;Existing loan takeover;10000.0;A_Denied
42482;Application_1497897769;13;User_10;1364;New credit;Existing loan takeover;10000.0;A_Denied
42483;Application_1497897769;12;User_10;1364;New credit;Existing loan takeover;10000.0;A_Denied
42484;Application_1497897769;13;User_10;1364;New credit;Existing loan takeover;10000.0;A_Denied
42485;Application_1497897769;15;User_10;1364;New credit;Existing loan takeover;10000.0;A_Denied
42486;Application_1497897769;15;User_10;1364;New credit;Existing loan takeover;10000.0;A_Denied
42487;Application_1497897769;18;User_10;1364;New credit;Existing loan takeover;10000.0;A_Denied
42488;Application_1497897769;2;User_10;1364;New credit;Existing loan takeover;10000.0;A_Denied
42489;Application_1497897769;24;User_68;1364;New credit;Existing loan takeover;10000.0;A_Denied
42490;Application_1497897769;9;User_112;1364;New credit;Existing loan takeover;10000.0;A_Denied
42491;Application_1497897769;5;User_68;1364;New credit;Existing loan takeover;10000.0;A_Denied
43692;Application_657721677;4;User_19;33;New credit;Unknown;0.0;A_Cancelled
43693;Application_657721677;20;User_19;33;New credit;Unknown;0.0;A_Cancelled
43694;Application_657721677;3;User_19;33;New credit;Unknown;0.0;A_Cancelled
43695;Application_657721677;0;User_19;33;New credit;Unknown;0.0;A_Cancelled
43696;Application_657721677;12;User_19;33;New credit;Unknown;0.0;A_Cancelled
43697;Application_657721677;13;User_19;33;New credit;Unknown;0.0;A_Cancelled
43698;Application_657721677;12;User_19;33;New credit;Unknown;0.0;A_Cancelled
43699;Application_657721677;13;User_19;33;New credit;Unknown;0.0;A_Cancelled
43700;Application_657721677;15;User_19;33;New credit;Unknown;0.0;A_Cancelled
43701;Application_657721677;15;User_19;33;New credit;Unknown;0.0;A_Cancelled
43702;Application_657721677;18;User_19;33;New credit;Unknown;0.0;A_Cancelled
43703;Application_657721677;2;User_19;33;New credit;Unknown;0.0;A_Cancelled
43704;Application_657721677;1;User_1;33;New credit;Unknown;0.0;A_Cancelled
43862;Application_940016337;4;User_14;33;New credit;Home improvement;15000.0;A_Cancelled
43863;Application_940016337;20;User_14;33;New credit;Home improvement;15000.0;A_Cancelled
43864;Application_940016337;3;User_14;33;New credit;Home improvement;15000.0;A_Cancelled
43865;Application_940016337;0;User_14;33;New credit;Home improvement;15000.0;A_Cancelled
43866;Application_940016337;12;User_14;33;New credit;Home improvement;15000.0;A_Cancelled
43867;Application_940016337;13;User_14;33;New credit;Home improvement;15000.0;A_Cancelled
43868;Application_940016337;12;User_14;33;New credit;Home improvement;15000.0;A_Cancelled
43869;Application_940016337;13;User_14;33;New credit;Home improvement;15000.0;A_Cancelled
43870;Application_940016337;15;User_14;33;New credit;Home improvement;15000.0;A_Cancelled
43871;Application_940016337;15;User_14;33;New credit;Home improvement;15000.0;A_Cancelled
43872;Application_940016337;18;User_14;33;New credit;Home improvement;15000.0;A_Cancelled
43873;Application_940016337;2;User_14;33;New credit;Home improvement;15000.0;A_Cancelled
43874;Application_940016337;1;User_73;33;New credit;Home improvement;15000.0;A_Cancelled
44531;Application_1991350312;4;User_2;68;New credit;Unknown;0.0;A_Pending
44532;Application_1991350312;20;User_2;68;New credit;Unknown;0.0;A_Pending
44533;Application_1991350312;3;User_2;68;New credit;Unknown;0.0;A_Pending
44534;Application_1991350312;0;User_2;68;New credit;Unknown;0.0;A_Pending
44535;Application_1991350312;12;User_2;68;New credit;Unknown;0.0;A_Pending
44536;Application_1991350312;13;User_2;68;New credit;Unknown;0.0;A_Pending
44537;Application_1991350312;12;User_2;68;New credit;Unknown;0.0;A_Pending
44538;Application_1991350312;13;User_2;68;New credit;Unknown;0.0;A_Pending
44539;Application_1991350312;15;User_2;68;New credit;Unknown;0.0;A_Pending
44540;Application_1991350312;15;User_2;68;New credit;Unknown;0.0;A_Pending
44541;Application_1991350312;18;User_2;68;New credit;Unknown;0.0;A_Pending
44542;Application_1991350312;2;User_2;68;New credit;Unknown;0.0;A_Pending
44543;Application_1991350312;24;User_113;68;New credit;Unknown;0.0;A_Pending
44544;Application_1991350312;9;User_113;68;New credit;Unknown;0.0;A_Pending
44545;Application_1991350312;14;User_113;68;New credit;Unknown;0.0;A_Pending
44546;Application_1991350312;10;User_102;68;New credit;Unknown;0.0;A_Pending
44547;Application_1991350312;7;User_102;68;New credit;Unknown;0.0;A_Pending
54780;Application_362700369;4;User_1;41;New credit;Other, see explanation;5000.0;A_Cancelled
54781;Application_362700369;8;User_1;41;New credit;Other, see explanation;5000.0;A_Cancelled
54782;Application_362700369;21;User_141;41;New credit;Other, see explanation;5000.0;A_Cancelled
54783;Application_362700369;20;User_37;41;New credit;Other, see explanation;5000.0;A_Cancelled
54784;Application_362700369;3;User_141;41;New credit;Other, see explanation;5000.0;A_Cancelled
54785;Application_362700369;0;User_37;41;New credit;Other, see explanation;5000.0;A_Cancelled
54786;Application_362700369;12;User_37;41;New credit;Other, see explanation;5000.0;A_Cancelled
54787;Application_362700369;13;User_37;41;New credit;Other, see explanation;5000.0;A_Cancelled
54788;Application_362700369;12;User_37;41;New credit;Other, see explanation;5000.0;A_Cancelled
54789;Application_362700369;13;User_37;41;New credit;Other, see explanation;5000.0;A_Cancelled
54790;Application_362700369;15;User_37;41;New credit;Other, see explanation;5000.0;A_Cancelled
54791;Application_362700369;15;User_37;41;New credit;Other, see explanation;5000.0;A_Cancelled
54792;Application_362700369;18;User_37;41;New credit;Other, see explanation;5000.0;A_Cancelled
54793;Application_362700369;2;User_37;41;New credit;Other, see explanation;5000.0;A_Cancelled
54794;Application_362700369;1;User_1;41;New credit;Other, see explanation;5000.0;A_Cancelled
55223;Application_350290729;4;User_1;41;New credit;Existing loan takeover;25500.0;A_Cancelled
55224;Application_350290729;8;User_1;41;New credit;Existing loan takeover;25500.0;A_Cancelled
55225;Application_350290729;21;User_2;41;New credit;Existing loan takeover;25500.0;A_Cancelled
55226;Application_350290729;20;User_2;41;New credit;Existing loan takeover;25500.0;A_Cancelled
55227;Application_350290729;3;User_2;41;New credit;Existing loan takeover;25500.0;A_Cancelled
55228;Application_350290729;0;User_22;41;New credit;Existing loan takeover;25500.0;A_Cancelled
55229;Application_350290729;12;User_22;41;New credit;Existing loan takeover;25500.0;A_Cancelled
55230;Application_350290729;13;User_22;41;New credit;Existing loan takeover;25500.0;A_Cancelled
55231;Application_350290729;12;User_22;41;New credit;Existing loan takeover;25500.0;A_Cancelled
55232;Application_350290729;13;User_22;41;New credit;Existing loan takeover;25500.0;A_Cancelled
55233;Application_350290729;15;User_22;41;New credit;Existing loan takeover;25500.0;A_Cancelled
55234;Application_350290729;15;User_22;41;New credit;Existing loan takeover;25500.0;A_Cancelled
55235;Application_350290729;18;User_22;41;New credit;Existing loan takeover;25500.0;A_Cancelled
55236;Application_350290729;2;User_22;41;New credit;Existing loan takeover;25500.0;A_Cancelled
55237;Application_350290729;1;User_1;41;New credit;Existing loan takeover;25500.0;A_Cancelled
57621;Application_581391519;4;User_25;998;New credit;Home improvement;13500.0;A_Pending
57622;Application_581391519;20;User_25;998;New credit;Home improvement;13500.0;A_Pending
