;Case ID;Activity;Resource;Variant index;(case) ApplicationType;(case) LoanGoal;(case) RequestedAmount;lbl
5008;Application_1838732360;4;User_24;4;New credit;Existing loan takeover;5000.0;A_Cancelled
5009;Application_1838732360;20;User_24;4;New credit;Existing loan takeover;5000.0;A_Cancelled
5010;Application_1838732360;3;User_24;4;New credit;Existing loan takeover;5000.0;A_Cancelled
5011;Application_1838732360;0;User_24;4;New credit;Existing loan takeover;5000.0;A_Cancelled
5012;Application_1838732360;12;User_24;4;New credit;Existing loan takeover;5000.0;A_Cancelled
5013;Application_1838732360;13;User_24;4;New credit;Existing loan takeover;5000.0;A_Cancelled
5014;Application_1838732360;15;User_24;4;New credit;Existing loan takeover;5000.0;A_Cancelled
5015;Application_1838732360;18;User_24;4;New credit;Existing loan takeover;5000.0;A_Cancelled
5016;Application_1838732360;2;User_24;4;New credit;Existing loan takeover;5000.0;A_Cancelled
5017;Application_1838732360;1;User_1;4;New credit;Existing loan takeover;5000.0;A_Cancelled
5018;Application_125495187;4;User_1;18;New credit;Existing loan takeover;5000.0;A_Denied
5019;Application_125495187;8;User_1;18;New credit;Existing loan takeover;5000.0;A_Denied
5020;Application_125495187;21;User_4;18;New credit;Existing loan takeover;5000.0;A_Denied
5021;Application_125495187;20;User_21;18;New credit;Existing loan takeover;5000.0;A_Denied
5022;Application_125495187;3;User_4;18;New credit;Existing loan takeover;5000.0;A_Denied
5023;Application_125495187;0;User_21;18;New credit;Existing loan takeover;5000.0;A_Denied
5024;Application_125495187;12;User_21;18;New credit;Existing loan takeover;5000.0;A_Denied
5025;Application_125495187;13;User_21;18;New credit;Existing loan takeover;5000.0;A_Denied
5026;Application_125495187;15;User_21;18;New credit;Existing loan takeover;5000.0;A_Denied
5027;Application_125495187;18;User_21;18;New credit;Existing loan takeover;5000.0;A_Denied
5028;Application_125495187;2;User_21;18;New credit;Existing loan takeover;5000.0;A_Denied
5029;Application_125495187;24;User_95;18;New credit;Existing loan takeover;5000.0;A_Denied
5030;Application_125495187;9;User_113;18;New credit;Existing loan takeover;5000.0;A_Denied
5031;Application_125495187;14;User_113;18;New credit;Existing loan takeover;5000.0;A_Denied
5032;Application_125495187;5;User_95;18;New credit;Existing loan takeover;5000.0;A_Denied
5065;Application_1930449097;4;User_14;4;New credit;Home improvement;20000.0;A_Cancelled
5066;Application_1930449097;20;User_14;4;New credit;Home improvement;20000.0;A_Cancelled
5067;Application_1930449097;3;User_14;4;New credit;Home improvement;20000.0;A_Cancelled
5068;Application_1930449097;0;User_14;4;New credit;Home improvement;20000.0;A_Cancelled
5069;Application_1930449097;12;User_14;4;New credit;Home improvement;20000.0;A_Cancelled
5070;Application_1930449097;13;User_14;4;New credit;Home improvement;20000.0;A_Cancelled
5071;Application_1930449097;15;User_14;4;New credit;Home improvement;20000.0;A_Cancelled
5072;Application_1930449097;18;User_14;4;New credit;Home improvement;20000.0;A_Cancelled
5073;Application_1930449097;2;User_14;4;New credit;Home improvement;20000.0;A_Cancelled
5074;Application_1930449097;1;User_1;4;New credit;Home improvement;20000.0;A_Cancelled
5214;Application_1853222107;4;User_1;18;New credit;Car;19763.0;A_Denied
5215;Application_1853222107;8;User_1;18;New credit;Car;19763.0;A_Denied
5216;Application_1853222107;21;User_4;18;New credit;Car;19763.0;A_Denied
5217;Application_1853222107;20;User_4;18;New credit;Car;19763.0;A_Denied
5218;Application_1853222107;3;User_4;18;New credit;Car;19763.0;A_Denied
5219;Application_1853222107;0;User_47;18;New credit;Car;19763.0;A_Denied
5220;Application_1853222107;12;User_33;18;New credit;Car;19763.0;A_Denied
5221;Application_1853222107;13;User_33;18;New credit;Car;19763.0;A_Denied
5222;Application_1853222107;15;User_33;18;New credit;Car;19763.0;A_Denied
5223;Application_1853222107;18;User_33;18;New credit;Car;19763.0;A_Denied
5224;Application_1853222107;2;User_33;18;New credit;Car;19763.0;A_Denied
5225;Application_1853222107;24;User_99;18;New credit;Car;19763.0;A_Denied
5226;Application_1853222107;9;User_117;18;New credit;Car;19763.0;A_Denied
5227;Application_1853222107;14;User_117;18;New credit;Car;19763.0;A_Denied
5228;Application_1853222107;5;User_99;18;New credit;Car;19763.0;A_Denied
5489;Application_987213908;4;User_1;144;New credit;Car;15000.0;A_Denied
5490;Application_987213908;8;User_1;144;New credit;Car;15000.0;A_Denied
5491;Application_987213908;21;User_14;144;New credit;Car;15000.0;A_Denied
5492;Application_987213908;20;User_37;144;New credit;Car;15000.0;A_Denied
5493;Application_987213908;3;User_14;144;New credit;Car;15000.0;A_Denied
5494;Application_987213908;0;User_37;144;New credit;Car;15000.0;A_Denied
5495;Application_987213908;12;User_37;144;New credit;Car;15000.0;A_Denied
5496;Application_987213908;13;User_37;144;New credit;Car;15000.0;A_Denied
5497;Application_987213908;15;User_37;144;New credit;Car;15000.0;A_Denied
5498;Application_987213908;18;User_37;144;New credit;Car;15000.0;A_Denied
5499;Application_987213908;2;User_37;144;New credit;Car;15000.0;A_Denied
5500;Application_987213908;24;User_29;144;New credit;Car;15000.0;A_Denied
5501;Application_987213908;9;User_118;144;New credit;Car;15000.0;A_Denied
5502;Application_987213908;14;User_118;144;New credit;Car;15000.0;A_Denied
5503;Application_987213908;19;User_29;144;New credit;Car;15000.0;A_Denied
5504;Application_987213908;6;User_29;144;New credit;Car;15000.0;A_Denied
5505;Application_987213908;5;User_27;144;New credit;Car;15000.0;A_Denied
5624;Application_1562741414;4;User_1;26;New credit;Home improvement;10000.0;A_Pending
5625;Application_1562741414;8;User_1;26;New credit;Home improvement;10000.0;A_Pending
5626;Application_1562741414;3;User_1;26;New credit;Home improvement;10000.0;A_Pending
5627;Application_1562741414;0;User_10;26;New credit;Home improvement;10000.0;A_Pending
5628;Application_1562741414;12;User_10;26;New credit;Home improvement;10000.0;A_Pending
5629;Application_1562741414;13;User_10;26;New credit;Home improvement;10000.0;A_Pending
5630;Application_1562741414;15;User_10;26;New credit;Home improvement;10000.0;A_Pending
5631;Application_1562741414;18;User_10;26;New credit;Home improvement;10000.0;A_Pending
5632;Application_1562741414;2;User_10;26;New credit;Home improvement;10000.0;A_Pending
5633;Application_1562741414;24;User_114;26;New credit;Home improvement;10000.0;A_Pending
5634;Application_1562741414;9;User_114;26;New credit;Home improvement;10000.0;A_Pending
5635;Application_1562741414;14;User_114;26;New credit;Home improvement;10000.0;A_Pending
5636;Application_1562741414;10;User_29;26;New credit;Home improvement;10000.0;A_Pending
5637;Application_1562741414;7;User_29;26;New credit;Home improvement;10000.0;A_Pending
5719;Application_74089970;4;User_1;183;New credit;Existing loan takeover;15000.0;A_Denied
5720;Application_74089970;8;User_1;183;New credit;Existing loan takeover;15000.0;A_Denied
5721;Application_74089970;3;User_1;183;New credit;Existing loan takeover;15000.0;A_Denied
5722;Application_74089970;20;User_37;183;New credit;Existing loan takeover;15000.0;A_Denied
5723;Application_74089970;0;User_37;183;New credit;Existing loan takeover;15000.0;A_Denied
5724;Application_74089970;12;User_37;183;New credit;Existing loan takeover;15000.0;A_Denied
5725;Application_74089970;13;User_37;183;New credit;Existing loan takeover;15000.0;A_Denied
5726;Application_74089970;5;User_37;183;New credit;Existing loan takeover;15000.0;A_Denied
6395;Application_1470184564;4;User_1;18;New credit;Other, see explanation;5000.0;A_Denied
6396;Application_1470184564;8;User_1;18;New credit;Other, see explanation;5000.0;A_Denied
6397;Application_1470184564;21;User_4;18;New credit;Other, see explanation;5000.0;A_Denied
6398;Application_1470184564;20;User_4;18;New credit;Other, see explanation;5000.0;A_Denied
6399;Application_1470184564;3;User_4;18;New credit;Other, see explanation;5000.0;A_Denied
6400;Application_1470184564;0;User_44;18;New credit;Other, see explanation;5000.0;A_Denied
6401;Application_1470184564;12;User_44;18;New credit;Other, see explanation;5000.0;A_Denied
6402;Application_1470184564;13;User_44;18;New credit;Other, see explanation;5000.0;A_Denied
6403;Application_1470184564;15;User_44;18;New credit;Other, see explanation;5000.0;A_Denied
6404;Application_1470184564;18;User_44;18;New credit;Other, see explanation;5000.0;A_Denied
6405;Application_1470184564;2;User_44;18;New credit;Other, see explanation;5000.0;A_Denied
6406;Application_1470184564;24;User_30;18;New credit;Other, see explanation;5000.0;A_Denied
6407;Application_1470184564;9;User_114;18;New credit;Other, see explanation;5000.0;A_Denied
6408;Application_1470184564;14;User_114;18;New credit;Other, see explanation;5000.0;A_Denied
6409;Application_1470184564;5;User_30;18;New credit;Other, see explanation;5000.0;A_Denied
6697;Application_341998174;4;User_110;4;New credit;Unknown;0.0;A_Cancelled
6698;Application_341998174;20;User_110;4;New credit;Unknown;0.0;A_Cancelled
6699;Application_341998174;3;User_110;4;New credit;Unknown;0.0;A_Cancelled
6700;Application_341998174;0;User_110;4;New credit;Unknown;0.0;A_Cancelled
6701;Application_341998174;12;User_110;4;New credit;Unknown;0.0;A_Cancelled
6702;Application_341998174;13;User_110;4;New credit;Unknown;0.0;A_Cancelled
6703;Application_341998174;15;User_110;4;New credit;Unknown;0.0;A_Cancelled
6704;Application_341998174;18;User_110;4;New credit;Unknown;0.0;A_Cancelled
6705;Application_341998174;2;User_110;4;New credit;Unknown;0.0;A_Cancelled
6706;Application_341998174;1;User_1;4;New credit;Unknown;0.0;A_Cancelled
6818;Application_1091101077;4;User_1;16;New credit;Home improvement;50000.0;A_Cancelled
6819;Application_1091101077;8;User_1;16;New credit;Home improvement;50000.0;A_Cancelled
6820;Application_1091101077;3;User_1;16;New credit;Home improvement;50000.0;A_Cancelled
6821;Application_1091101077;0;User_27;16;New credit;Home improvement;50000.0;A_Cancelled
6822;Application_1091101077;12;User_27;16;New credit;Home improvement;50000.0;A_Cancelled
6823;Application_1091101077;13;User_27;16;New credit;Home improvement;50000.0;A_Cancelled
6824;Application_1091101077;15;User_27;16;New credit;Home improvement;50000.0;A_Cancelled
6825;Application_1091101077;18;User_27;16;New credit;Home improvement;50000.0;A_Cancelled
6826;Application_1091101077;2;User_27;16;New credit;Home improvement;50000.0;A_Cancelled
6827;Application_1091101077;1;User_1;16;New credit;Home improvement;50000.0;A_Cancelled
6886;Application_1502516207;4;User_89;20;New credit;Existing loan takeover;0.0;A_Denied
6887;Application_1502516207;20;User_89;20;New credit;Existing loan takeover;0.0;A_Denied
6888;Application_1502516207;3;User_89;20;New credit;Existing loan takeover;0.0;A_Denied
6889;Application_1502516207;0;User_89;20;New credit;Existing loan takeover;0.0;A_Denied
6890;Application_1502516207;12;User_89;20;New credit;Existing loan takeover;0.0;A_Denied
6891;Application_1502516207;13;User_89;20;New credit;Existing loan takeover;0.0;A_Denied
6892;Application_1502516207;15;User_89;20;New credit;Existing loan takeover;0.0;A_Denied
6893;Application_1502516207;18;User_89;20;New credit;Existing loan takeover;0.0;A_Denied
6894;Application_1502516207;2;User_89;20;New credit;Existing loan takeover;0.0;A_Denied
6895;Application_1502516207;24;User_114;20;New credit;Existing loan takeover;0.0;A_Denied
6896;Application_1502516207;9;User_114;20;New credit;Existing loan takeover;0.0;A_Denied
6897;Application_1502516207;14;User_114;20;New credit;Existing loan takeover;0.0;A_Denied
6898;Application_1502516207;5;User_101;20;New credit;Existing loan takeover;0.0;A_Denied
7053;Application_2081147987;4;User_1;9;New credit;Home improvement;20000.0;A_Denied
7054;Application_2081147987;8;User_1;9;New credit;Home improvement;20000.0;A_Denied
7055;Application_2081147987;3;User_1;9;New credit;Home improvement;20000.0;A_Denied
7056;Application_2081147987;20;User_17;9;New credit;Home improvement;20000.0;A_Denied
7057;Application_2081147987;0;User_17;9;New credit;Home improvement;20000.0;A_Denied
7058;Application_2081147987;12;User_17;9;New credit;Home improvement;20000.0;A_Denied
7059;Application_2081147987;13;User_17;9;New credit;Home improvement;20000.0;A_Denied
7060;Application_2081147987;15;User_17;9;New credit;Home improvement;20000.0;A_Denied
7061;Application_2081147987;18;User_17;9;New credit;Home improvement;20000.0;A_Denied
7062;Application_2081147987;2;User_17;9;New credit;Home improvement;20000.0;A_Denied
7063;Application_2081147987;24;User_75;9;New credit;Home improvement;20000.0;A_Denied
7064;Application_2081147987;9;User_117;9;New credit;Home improvement;20000.0;A_Denied
7065;Application_2081147987;14;User_117;9;New credit;Home improvement;20000.0;A_Denied
7066;Application_2081147987;5;User_75;9;New credit;Home improvement;20000.0;A_Denied
7111;Application_1462703151;4;User_1;196;New credit;Car;5000.0;A_Denied
7112;Application_1462703151;8;User_1;196;New credit;Car;5000.0;A_Denied
7113;Application_1462703151;3;User_1;196;New credit;Car;5000.0;A_Denied
7114;Application_1462703151;20;User_71;196;New credit;Car;5000.0;A_Denied
7115;Application_1462703151;0;User_71;196;New credit;Car;5000.0;A_Denied
7116;Application_1462703151;12;User_71;196;New credit;Car;5000.0;A_Denied
7117;Application_1462703151;13;User_71;196;New credit;Car;5000.0;A_Denied
7118;Application_1462703151;15;User_71;196;New credit;Car;5000.0;A_Denied
7119;Application_1462703151;18;User_71;196;New credit;Car;5000.0;A_Denied
7120;Application_1462703151;2;User_71;196;New credit;Car;5000.0;A_Denied
7121;Application_1462703151;24;User_87;196;New credit;Car;5000.0;A_Denied
7122;Application_1462703151;9;User_112;196;New credit;Car;5000.0;A_Denied
7123;Application_1462703151;14;User_112;196;New credit;Car;5000.0;A_Denied
7124;Application_1462703151;24;User_87;196;New credit;Car;5000.0;A_Denied
7125;Application_1462703151;5;User_87;196;New credit;Car;5000.0;A_Denied
