;Case ID;Activity;Resource;Variant index;(case) ApplicationType;(case) LoanGoal;(case) RequestedAmount;lbl
8096;Application_1903580067;20;User_17;24;New credit;Home improvement;5000.0;A_Denied
8097;Application_1903580067;0;User_17;24;New credit;Home improvement;5000.0;A_Denied
8098;Application_1903580067;12;User_17;24;New credit;Home improvement;5000.0;A_Denied
8099;Application_1903580067;13;User_17;24;New credit;Home improvement;5000.0;A_Denied
8100;Application_1903580067;15;User_17;24;New credit;Home improvement;5000.0;A_Denied
8101;Application_1903580067;18;User_17;24;New credit;Home improvement;5000.0;A_Denied
8102;Application_1903580067;2;User_17;24;New credit;Home improvement;5000.0;A_Denied
8103;Application_1903580067;24;User_100;24;New credit;Home improvement;5000.0;A_Denied
8104;Application_1903580067;9;User_112;24;New credit;Home improvement;5000.0;A_Denied
8105;Application_1903580067;14;User_112;24;New credit;Home improvement;5000.0;A_Denied
8106;Application_1903580067;19;User_28;24;New credit;Home improvement;5000.0;A_Denied
8107;Application_1903580067;6;User_100;24;New credit;Home improvement;5000.0;A_Denied
8108;Application_1903580067;24;User_28;24;New credit;Home improvement;5000.0;A_Denied
8109;Application_1903580067;9;User_28;24;New credit;Home improvement;5000.0;A_Denied
8110;Application_1903580067;5;User_100;24;New credit;Home improvement;5000.0;A_Denied
10767;Application_257274630;4;User_1;400;New credit;Home improvement;50000.0;A_Denied
10768;Application_257274630;8;User_1;400;New credit;Home improvement;50000.0;A_Denied
10769;Application_257274630;3;User_1;400;New credit;Home improvement;50000.0;A_Denied
10770;Application_257274630;20;User_22;400;New credit;Home improvement;50000.0;A_Denied
10771;Application_257274630;0;User_34;400;New credit;Home improvement;50000.0;A_Denied
10772;Application_257274630;12;User_34;400;New credit;Home improvement;50000.0;A_Denied
10773;Application_257274630;13;User_34;400;New credit;Home improvement;50000.0;A_Denied
10774;Application_257274630;11;User_34;400;New credit;Home improvement;50000.0;A_Denied
10775;Application_257274630;12;User_34;400;New credit;Home improvement;50000.0;A_Denied
10776;Application_257274630;13;User_34;400;New credit;Home improvement;50000.0;A_Denied
10777;Application_257274630;15;User_34;400;New credit;Home improvement;50000.0;A_Denied
10778;Application_257274630;18;User_34;400;New credit;Home improvement;50000.0;A_Denied
10779;Application_257274630;2;User_34;400;New credit;Home improvement;50000.0;A_Denied
10780;Application_257274630;24;User_117;400;New credit;Home improvement;50000.0;A_Denied
10781;Application_257274630;9;User_117;400;New credit;Home improvement;50000.0;A_Denied
10782;Application_257274630;14;User_117;400;New credit;Home improvement;50000.0;A_Denied
10783;Application_257274630;5;User_99;400;New credit;Home improvement;50000.0;A_Denied
11847;Application_19385579;4;User_47;71;Limit raise;Unknown;0.0;A_Denied
11848;Application_19385579;3;User_47;71;Limit raise;Unknown;0.0;A_Denied
11849;Application_19385579;20;User_47;71;Limit raise;Unknown;0.0;A_Denied
11850;Application_19385579;0;User_47;71;Limit raise;Unknown;0.0;A_Denied
11851;Application_19385579;12;User_47;71;Limit raise;Unknown;0.0;A_Denied
11852;Application_19385579;13;User_47;71;Limit raise;Unknown;0.0;A_Denied
11853;Application_19385579;15;User_47;71;Limit raise;Unknown;0.0;A_Denied
11854;Application_19385579;18;User_47;71;Limit raise;Unknown;0.0;A_Denied
11855;Application_19385579;2;User_47;71;Limit raise;Unknown;0.0;A_Denied
11856;Application_19385579;24;User_112;71;Limit raise;Unknown;0.0;A_Denied
11857;Application_19385579;9;User_112;71;Limit raise;Unknown;0.0;A_Denied
11858;Application_19385579;14;User_112;71;Limit raise;Unknown;0.0;A_Denied
11859;Application_19385579;19;User_90;71;Limit raise;Unknown;0.0;A_Denied
11860;Application_19385579;6;User_90;71;Limit raise;Unknown;0.0;A_Denied
11861;Application_19385579;24;User_113;71;Limit raise;Unknown;0.0;A_Denied
11862;Application_19385579;9;User_113;71;Limit raise;Unknown;0.0;A_Denied
11863;Application_19385579;5;User_95;71;Limit raise;Unknown;0.0;A_Denied
13308;Application_1744454993;4;User_1;1190;New credit;Existing loan takeover;15000.0;A_Denied
13309;Application_1744454993;8;User_1;1190;New credit;Existing loan takeover;15000.0;A_Denied
13310;Application_1744454993;3;User_1;1190;New credit;Existing loan takeover;15000.0;A_Denied
13311;Application_1744454993;20;User_37;1190;New credit;Existing loan takeover;15000.0;A_Denied
13312;Application_1744454993;0;User_37;1190;New credit;Existing loan takeover;15000.0;A_Denied
13313;Application_1744454993;12;User_37;1190;New credit;Existing loan takeover;15000.0;A_Denied
13314;Application_1744454993;13;User_37;1190;New credit;Existing loan takeover;15000.0;A_Denied
13315;Application_1744454993;12;User_37;1190;New credit;Existing loan takeover;15000.0;A_Denied
13316;Application_1744454993;13;User_37;1190;New credit;Existing loan takeover;15000.0;A_Denied
13317;Application_1744454993;15;User_37;1190;New credit;Existing loan takeover;15000.0;A_Denied
13318;Application_1744454993;15;User_37;1190;New credit;Existing loan takeover;15000.0;A_Denied
13319;Application_1744454993;18;User_37;1190;New credit;Existing loan takeover;15000.0;A_Denied
13320;Application_1744454993;2;User_37;1190;New credit;Existing loan takeover;15000.0;A_Denied
13321;Application_1744454993;24;User_29;1190;New credit;Existing loan takeover;15000.0;A_Denied
13322;Application_1744454993;9;User_118;1190;New credit;Existing loan takeover;15000.0;A_Denied
13323;Application_1744454993;14;User_118;1190;New credit;Existing loan takeover;15000.0;A_Denied
13324;Application_1744454993;19;User_41;1190;New credit;Existing loan takeover;15000.0;A_Denied
13325;Application_1744454993;6;User_29;1190;New credit;Existing loan takeover;15000.0;A_Denied
13326;Application_1744454993;19;User_41;1190;New credit;Existing loan takeover;15000.0;A_Denied
13327;Application_1744454993;5;User_41;1190;New credit;Existing loan takeover;15000.0;A_Denied
14359;Application_1104832087;4;User_1;112;New credit;Remaining debt home;16000.0;A_Denied
14360;Application_1104832087;8;User_1;112;New credit;Remaining debt home;16000.0;A_Denied
14361;Application_1104832087;3;User_1;112;New credit;Remaining debt home;16000.0;A_Denied
14362;Application_1104832087;20;User_71;112;New credit;Remaining debt home;16000.0;A_Denied
14363;Application_1104832087;0;User_71;112;New credit;Remaining debt home;16000.0;A_Denied
14364;Application_1104832087;12;User_71;112;New credit;Remaining debt home;16000.0;A_Denied
14365;Application_1104832087;13;User_71;112;New credit;Remaining debt home;16000.0;A_Denied
14366;Application_1104832087;15;User_71;112;New credit;Remaining debt home;16000.0;A_Denied
14367;Application_1104832087;18;User_71;112;New credit;Remaining debt home;16000.0;A_Denied
14368;Application_1104832087;2;User_71;112;New credit;Remaining debt home;16000.0;A_Denied
14369;Application_1104832087;12;User_28;112;New credit;Remaining debt home;16000.0;A_Denied
14370;Application_1104832087;13;User_28;112;New credit;Remaining debt home;16000.0;A_Denied
14371;Application_1104832087;15;User_28;112;New credit;Remaining debt home;16000.0;A_Denied
14372;Application_1104832087;24;User_116;112;New credit;Remaining debt home;16000.0;A_Denied
14373;Application_1104832087;9;User_116;112;New credit;Remaining debt home;16000.0;A_Denied
14374;Application_1104832087;14;User_116;112;New credit;Remaining debt home;16000.0;A_Denied
14375;Application_1104832087;19;User_2;112;New credit;Remaining debt home;16000.0;A_Denied
14376;Application_1104832087;6;User_87;112;New credit;Remaining debt home;16000.0;A_Denied
14377;Application_1104832087;24;User_2;112;New credit;Remaining debt home;16000.0;A_Denied
14378;Application_1104832087;9;User_2;112;New credit;Remaining debt home;16000.0;A_Denied
14379;Application_1104832087;5;User_87;112;New credit;Remaining debt home;16000.0;A_Denied
15367;Application_323048075;4;User_95;1203;Limit raise;Unknown;0.0;A_Denied
15368;Application_323048075;3;User_95;1203;Limit raise;Unknown;0.0;A_Denied
15369;Application_323048075;20;User_95;1203;Limit raise;Unknown;0.0;A_Denied
15370;Application_323048075;0;User_95;1203;Limit raise;Unknown;0.0;A_Denied
15371;Application_323048075;12;User_95;1203;Limit raise;Unknown;0.0;A_Denied
15372;Application_323048075;13;User_95;1203;Limit raise;Unknown;0.0;A_Denied
15373;Application_323048075;16;User_95;1203;Limit raise;Unknown;0.0;A_Denied
15374;Application_323048075;18;User_95;1203;Limit raise;Unknown;0.0;A_Denied
15375;Application_323048075;2;User_95;1203;Limit raise;Unknown;0.0;A_Denied
15376;Application_323048075;24;User_95;1203;Limit raise;Unknown;0.0;A_Denied
15377;Application_323048075;9;User_95;1203;Limit raise;Unknown;0.0;A_Denied
15378;Application_323048075;19;User_95;1203;Limit raise;Unknown;0.0;A_Denied
15379;Application_323048075;6;User_95;1203;Limit raise;Unknown;0.0;A_Denied
15380;Application_323048075;24;User_44;1203;Limit raise;Unknown;0.0;A_Denied
15381;Application_323048075;9;User_44;1203;Limit raise;Unknown;0.0;A_Denied
15382;Application_323048075;5;User_44;1203;Limit raise;Unknown;0.0;A_Denied
18475;Application_220799111;4;User_1;98;New credit;Car;25000.0;A_Denied
18476;Application_220799111;8;User_1;98;New credit;Car;25000.0;A_Denied
18477;Application_220799111;21;User_85;98;New credit;Car;25000.0;A_Denied
18478;Application_220799111;20;User_14;98;New credit;Car;25000.0;A_Denied
18479;Application_220799111;3;User_85;98;New credit;Car;25000.0;A_Denied
18480;Application_220799111;0;User_14;98;New credit;Car;25000.0;A_Denied
18481;Application_220799111;12;User_14;98;New credit;Car;25000.0;A_Denied
18482;Application_220799111;13;User_14;98;New credit;Car;25000.0;A_Denied
18483;Application_220799111;15;User_14;98;New credit;Car;25000.0;A_Denied
18484;Application_220799111;18;User_14;98;New credit;Car;25000.0;A_Denied
18485;Application_220799111;2;User_14;98;New credit;Car;25000.0;A_Denied
18486;Application_220799111;12;User_13;98;New credit;Car;25000.0;A_Denied
18487;Application_220799111;13;User_13;98;New credit;Car;25000.0;A_Denied
18488;Application_220799111;15;User_13;98;New credit;Car;25000.0;A_Denied
18489;Application_220799111;24;User_30;98;New credit;Car;25000.0;A_Denied
18490;Application_220799111;9;User_112;98;New credit;Car;25000.0;A_Denied
18491;Application_220799111;14;User_112;98;New credit;Car;25000.0;A_Denied
18492;Application_220799111;5;User_30;98;New credit;Car;25000.0;A_Denied
20123;Application_161868482;4;User_1;1239;New credit;Home improvement;15000.0;A_Denied
20124;Application_161868482;8;User_1;1239;New credit;Home improvement;15000.0;A_Denied
20125;Application_161868482;3;User_1;1239;New credit;Home improvement;15000.0;A_Denied
20126;Application_161868482;20;User_35;1239;New credit;Home improvement;15000.0;A_Denied
20127;Application_161868482;0;User_35;1239;New credit;Home improvement;15000.0;A_Denied
20128;Application_161868482;12;User_35;1239;New credit;Home improvement;15000.0;A_Denied
20129;Application_161868482;13;User_35;1239;New credit;Home improvement;15000.0;A_Denied
20130;Application_161868482;15;User_35;1239;New credit;Home improvement;15000.0;A_Denied
20131;Application_161868482;18;User_35;1239;New credit;Home improvement;15000.0;A_Denied
20132;Application_161868482;2;User_35;1239;New credit;Home improvement;15000.0;A_Denied
20133;Application_161868482;24;User_75;1239;New credit;Home improvement;15000.0;A_Denied
20134;Application_161868482;9;User_113;1239;New credit;Home improvement;15000.0;A_Denied
20135;Application_161868482;14;User_113;1239;New credit;Home improvement;15000.0;A_Denied
20136;Application_161868482;24;User_68;1239;New credit;Home improvement;15000.0;A_Denied
20137;Application_161868482;19;User_34;1239;New credit;Home improvement;15000.0;A_Denied
20138;Application_161868482;6;User_75;1239;New credit;Home improvement;15000.0;A_Denied
20139;Application_161868482;24;User_34;1239;New credit;Home improvement;15000.0;A_Denied
20140;Application_161868482;9;User_34;1239;New credit;Home improvement;15000.0;A_Denied
20141;Application_161868482;24;User_68;1239;New credit;Home improvement;15000.0;A_Denied
20142;Application_161868482;5;User_68;1239;New credit;Home improvement;15000.0;A_Denied
20236;Application_1340833880;4;User_1;1240;New credit;Car;10000.0;A_Denied
20237;Application_1340833880;8;User_1;1240;New credit;Car;10000.0;A_Denied
20238;Application_1340833880;3;User_1;1240;New credit;Car;10000.0;A_Denied
20239;Application_1340833880;20;User_15;1240;New credit;Car;10000.0;A_Denied
20240;Application_1340833880;0;User_15;1240;New credit;Car;10000.0;A_Denied
