;Case ID;Activity;Resource;Variant index;(case) ApplicationType;(case) LoanGoal;(case) RequestedAmount;lbl
1287;Application_1588619628;13;User_15;214;New credit;Home improvement;24000.0;A_Cancelled
1288;Application_1588619628;12;User_15;214;New credit;Home improvement;24000.0;A_Cancelled
1289;Application_1588619628;13;User_15;214;New credit;Home improvement;24000.0;A_Cancelled
1290;Application_1588619628;15;User_15;214;New credit;Home improvement;24000.0;A_Cancelled
1291;Application_1588619628;15;User_15;214;New credit;Home improvement;24000.0;A_Cancelled
1292;Application_1588619628;18;User_15;214;New credit;Home improvement;24000.0;A_Cancelled
1293;Application_1588619628;2;User_15;214;New credit;Home improvement;24000.0;A_Cancelled
1294;Application_1588619628;12;User_8;214;New credit;Home improvement;24000.0;A_Cancelled
1295;Application_1588619628;13;User_8;214;New credit;Home improvement;24000.0;A_Cancelled
1296;Application_1588619628;15;User_8;214;New credit;Home improvement;24000.0;A_Cancelled
1297;Application_1588619628;1;User_1;214;New credit;Home improvement;24000.0;A_Cancelled
1870;Application_1754646859;4;User_1;87;New credit;Home improvement;10000.0;A_Cancelled
1871;Application_1754646859;8;User_1;87;New credit;Home improvement;10000.0;A_Cancelled
1872;Application_1754646859;3;User_1;87;New credit;Home improvement;10000.0;A_Cancelled
1873;Application_1754646859;0;User_38;87;New credit;Home improvement;10000.0;A_Cancelled
1874;Application_1754646859;12;User_38;87;New credit;Home improvement;10000.0;A_Cancelled
1875;Application_1754646859;13;User_38;87;New credit;Home improvement;10000.0;A_Cancelled
1876;Application_1754646859;15;User_38;87;New credit;Home improvement;10000.0;A_Cancelled
1877;Application_1754646859;18;User_38;87;New credit;Home improvement;10000.0;A_Cancelled
1878;Application_1754646859;2;User_38;87;New credit;Home improvement;10000.0;A_Cancelled
1879;Application_1754646859;12;User_8;87;New credit;Home improvement;10000.0;A_Cancelled
1880;Application_1754646859;13;User_8;87;New credit;Home improvement;10000.0;A_Cancelled
1881;Application_1754646859;15;User_8;87;New credit;Home improvement;10000.0;A_Cancelled
1882;Application_1754646859;1;User_1;87;New credit;Home improvement;10000.0;A_Cancelled
2058;Application_952532843;4;User_1;19;New credit;Car;9000.0;A_Cancelled
2059;Application_952532843;8;User_1;19;New credit;Car;9000.0;A_Cancelled
2060;Application_952532843;3;User_1;19;New credit;Car;9000.0;A_Cancelled
2061;Application_952532843;20;User_3;19;New credit;Car;9000.0;A_Cancelled
2062;Application_952532843;0;User_3;19;New credit;Car;9000.0;A_Cancelled
2063;Application_952532843;12;User_3;19;New credit;Car;9000.0;A_Cancelled
2064;Application_952532843;13;User_3;19;New credit;Car;9000.0;A_Cancelled
2065;Application_952532843;15;User_3;19;New credit;Car;9000.0;A_Cancelled
2066;Application_952532843;18;User_3;19;New credit;Car;9000.0;A_Cancelled
2067;Application_952532843;2;User_3;19;New credit;Car;9000.0;A_Cancelled
2068;Application_952532843;12;User_8;19;New credit;Car;9000.0;A_Cancelled
2069;Application_952532843;13;User_8;19;New credit;Car;9000.0;A_Cancelled
2070;Application_952532843;15;User_8;19;New credit;Car;9000.0;A_Cancelled
2071;Application_952532843;1;User_1;19;New credit;Car;9000.0;A_Cancelled
2150;Application_1886382319;4;User_2;27;New credit;Remaining debt home;11000.0;A_Cancelled
2151;Application_1886382319;20;User_2;27;New credit;Remaining debt home;11000.0;A_Cancelled
2152;Application_1886382319;3;User_2;27;New credit;Remaining debt home;11000.0;A_Cancelled
2153;Application_1886382319;0;User_2;27;New credit;Remaining debt home;11000.0;A_Cancelled
2154;Application_1886382319;12;User_2;27;New credit;Remaining debt home;11000.0;A_Cancelled
2155;Application_1886382319;13;User_2;27;New credit;Remaining debt home;11000.0;A_Cancelled
2156;Application_1886382319;15;User_2;27;New credit;Remaining debt home;11000.0;A_Cancelled
2157;Application_1886382319;18;User_2;27;New credit;Remaining debt home;11000.0;A_Cancelled
2158;Application_1886382319;2;User_2;27;New credit;Remaining debt home;11000.0;A_Cancelled
2159;Application_1886382319;12;User_8;27;New credit;Remaining debt home;11000.0;A_Cancelled
2160;Application_1886382319;13;User_8;27;New credit;Remaining debt home;11000.0;A_Cancelled
2161;Application_1886382319;15;User_8;27;New credit;Remaining debt home;11000.0;A_Cancelled
2162;Application_1886382319;1;User_1;27;New credit;Remaining debt home;11000.0;A_Cancelled
2163;Application_1250134245;4;User_1;19;New credit;Home improvement;5000.0;A_Cancelled
2164;Application_1250134245;8;User_1;19;New credit;Home improvement;5000.0;A_Cancelled
2165;Application_1250134245;3;User_1;19;New credit;Home improvement;5000.0;A_Cancelled
2166;Application_1250134245;20;User_3;19;New credit;Home improvement;5000.0;A_Cancelled
2167;Application_1250134245;0;User_3;19;New credit;Home improvement;5000.0;A_Cancelled
2168;Application_1250134245;12;User_3;19;New credit;Home improvement;5000.0;A_Cancelled
2169;Application_1250134245;13;User_3;19;New credit;Home improvement;5000.0;A_Cancelled
2170;Application_1250134245;15;User_3;19;New credit;Home improvement;5000.0;A_Cancelled
2171;Application_1250134245;18;User_3;19;New credit;Home improvement;5000.0;A_Cancelled
2172;Application_1250134245;2;User_3;19;New credit;Home improvement;5000.0;A_Cancelled
2173;Application_1250134245;12;User_8;19;New credit;Home improvement;5000.0;A_Cancelled
2174;Application_1250134245;13;User_8;19;New credit;Home improvement;5000.0;A_Cancelled
2175;Application_1250134245;15;User_8;19;New credit;Home improvement;5000.0;A_Cancelled
2176;Application_1250134245;1;User_1;19;New credit;Home improvement;5000.0;A_Cancelled
2569;Application_74505494;4;User_1;14;New credit;Home improvement;20000.0;A_Cancelled
2570;Application_74505494;8;User_1;14;New credit;Home improvement;20000.0;A_Cancelled
2571;Application_74505494;3;User_1;14;New credit;Home improvement;20000.0;A_Cancelled
2572;Application_74505494;20;User_3;14;New credit;Home improvement;20000.0;A_Cancelled
2573;Application_74505494;0;User_3;14;New credit;Home improvement;20000.0;A_Cancelled
2574;Application_74505494;12;User_3;14;New credit;Home improvement;20000.0;A_Cancelled
2575;Application_74505494;13;User_3;14;New credit;Home improvement;20000.0;A_Cancelled
2576;Application_74505494;12;User_3;14;New credit;Home improvement;20000.0;A_Cancelled
2577;Application_74505494;13;User_3;14;New credit;Home improvement;20000.0;A_Cancelled
2578;Application_74505494;15;User_3;14;New credit;Home improvement;20000.0;A_Cancelled
2579;Application_74505494;15;User_3;14;New credit;Home improvement;20000.0;A_Cancelled
2580;Application_74505494;18;User_3;14;New credit;Home improvement;20000.0;A_Cancelled
2581;Application_74505494;2;User_3;14;New credit;Home improvement;20000.0;A_Cancelled
2582;Application_74505494;1;User_1;14;New credit;Home improvement;20000.0;A_Cancelled
2800;Application_1068218912;4;User_1;19;New credit;Motorcycle;7500.0;A_Cancelled
2801;Application_1068218912;8;User_1;19;New credit;Motorcycle;7500.0;A_Cancelled
2802;Application_1068218912;3;User_1;19;New credit;Motorcycle;7500.0;A_Cancelled
2803;Application_1068218912;20;User_7;19;New credit;Motorcycle;7500.0;A_Cancelled
2804;Application_1068218912;0;User_7;19;New credit;Motorcycle;7500.0;A_Cancelled
2805;Application_1068218912;12;User_7;19;New credit;Motorcycle;7500.0;A_Cancelled
2806;Application_1068218912;13;User_7;19;New credit;Motorcycle;7500.0;A_Cancelled
2807;Application_1068218912;15;User_7;19;New credit;Motorcycle;7500.0;A_Cancelled
2808;Application_1068218912;18;User_7;19;New credit;Motorcycle;7500.0;A_Cancelled
2809;Application_1068218912;2;User_7;19;New credit;Motorcycle;7500.0;A_Cancelled
2810;Application_1068218912;12;User_8;19;New credit;Motorcycle;7500.0;A_Cancelled
2811;Application_1068218912;13;User_8;19;New credit;Motorcycle;7500.0;A_Cancelled
2812;Application_1068218912;15;User_8;19;New credit;Motorcycle;7500.0;A_Cancelled
2813;Application_1068218912;1;User_1;19;New credit;Motorcycle;7500.0;A_Cancelled
2877;Application_1365381023;4;User_1;286;New credit;Car;5000.0;A_Cancelled
2878;Application_1365381023;8;User_1;286;New credit;Car;5000.0;A_Cancelled
2879;Application_1365381023;21;User_1;286;New credit;Car;5000.0;A_Cancelled
2880;Application_1365381023;3;User_1;286;New credit;Car;5000.0;A_Cancelled
2881;Application_1365381023;20;User_24;286;New credit;Car;5000.0;A_Cancelled
2882;Application_1365381023;0;User_16;286;New credit;Car;5000.0;A_Cancelled
2883;Application_1365381023;12;User_16;286;New credit;Car;5000.0;A_Cancelled
2884;Application_1365381023;13;User_16;286;New credit;Car;5000.0;A_Cancelled
2885;Application_1365381023;15;User_16;286;New credit;Car;5000.0;A_Cancelled
2886;Application_1365381023;18;User_16;286;New credit;Car;5000.0;A_Cancelled
2887;Application_1365381023;2;User_16;286;New credit;Car;5000.0;A_Cancelled
2888;Application_1365381023;12;User_8;286;New credit;Car;5000.0;A_Cancelled
2889;Application_1365381023;13;User_8;286;New credit;Car;5000.0;A_Cancelled
2890;Application_1365381023;15;User_8;286;New credit;Car;5000.0;A_Cancelled
2891;Application_1365381023;1;User_1;286;New credit;Car;5000.0;A_Cancelled
2923;Application_1044911465;4;User_1;45;New credit;Existing loan takeover;19500.0;A_Cancelled
2924;Application_1044911465;8;User_1;45;New credit;Existing loan takeover;19500.0;A_Cancelled
2925;Application_1044911465;21;User_3;45;New credit;Existing loan takeover;19500.0;A_Cancelled
2926;Application_1044911465;20;User_3;45;New credit;Existing loan takeover;19500.0;A_Cancelled
2927;Application_1044911465;3;User_3;45;New credit;Existing loan takeover;19500.0;A_Cancelled
2928;Application_1044911465;0;User_3;45;New credit;Existing loan takeover;19500.0;A_Cancelled
2929;Application_1044911465;12;User_3;45;New credit;Existing loan takeover;19500.0;A_Cancelled
2930;Application_1044911465;13;User_3;45;New credit;Existing loan takeover;19500.0;A_Cancelled
2931;Application_1044911465;15;User_3;45;New credit;Existing loan takeover;19500.0;A_Cancelled
2932;Application_1044911465;18;User_3;45;New credit;Existing loan takeover;19500.0;A_Cancelled
2933;Application_1044911465;2;User_3;45;New credit;Existing loan takeover;19500.0;A_Cancelled
2934;Application_1044911465;12;User_8;45;New credit;Existing loan takeover;19500.0;A_Cancelled
2935;Application_1044911465;13;User_8;45;New credit;Existing loan takeover;19500.0;A_Cancelled
2936;Application_1044911465;15;User_8;45;New credit;Existing loan takeover;19500.0;A_Cancelled
2937;Application_1044911465;1;User_1;45;New credit;Existing loan takeover;19500.0;A_Cancelled
3003;Application_920048730;4;User_31;203;New credit;Boat;40000.0;A_Cancelled
3004;Application_920048730;20;User_31;203;New credit;Boat;40000.0;A_Cancelled
3005;Application_920048730;3;User_31;203;New credit;Boat;40000.0;A_Cancelled
3006;Application_920048730;0;User_19;203;New credit;Boat;40000.0;A_Cancelled
3007;Application_920048730;12;User_19;203;New credit;Boat;40000.0;A_Cancelled
3008;Application_920048730;13;User_19;203;New credit;Boat;40000.0;A_Cancelled
3009;Application_920048730;15;User_19;203;New credit;Boat;40000.0;A_Cancelled
3010;Application_920048730;18;User_19;203;New credit;Boat;40000.0;A_Cancelled
3011;Application_920048730;2;User_19;203;New credit;Boat;40000.0;A_Cancelled
3012;Application_920048730;11;User_3;203;New credit;Boat;40000.0;A_Cancelled
3013;Application_920048730;12;User_3;203;New credit;Boat;40000.0;A_Cancelled
3014;Application_920048730;13;User_3;203;New credit;Boat;40000.0;A_Cancelled
3015;Application_920048730;15;User_3;203;New credit;Boat;40000.0;A_Cancelled
3016;Application_920048730;1;User_1;203;New credit;Boat;40000.0;A_Cancelled
3106;Application_663648942;4;User_1;19;New credit;Home improvement;15000.0;A_Cancelled
3107;Application_663648942;8;User_1;19;New credit;Home improvement;15000.0;A_Cancelled
3108;Application_663648942;3;User_1;19;New credit;Home improvement;15000.0;A_Cancelled
3109;Application_663648942;20;User_37;19;New credit;Home improvement;15000.0;A_Cancelled
3110;Application_663648942;0;User_37;19;New credit;Home improvement;15000.0;A_Cancelled
3111;Application_663648942;12;User_37;19;New credit;Home improvement;15000.0;A_Cancelled
3112;Application_663648942;13;User_37;19;New credit;Home improvement;15000.0;A_Cancelled
3113;Application_663648942;15;User_37;19;New credit;Home improvement;15000.0;A_Cancelled
3114;Application_663648942;18;User_37;19;New credit;Home improvement;15000.0;A_Cancelled
3115;Application_663648942;2;User_37;19;New credit;Home improvement;15000.0;A_Cancelled
3116;Application_663648942;12;User_8;19;New credit;Home improvement;15000.0;A_Cancelled
3117;Application_663648942;13;User_8;19;New credit;Home improvement;15000.0;A_Cancelled
3118;Application_663648942;15;User_8;19;New credit;Home improvement;15000.0;A_Cancelled
3119;Application_663648942;1;User_1;19;New credit;Home improvement;15000.0;A_Cancelled
3748;Application_1151254747;4;User_1;214;New credit;Other, see explanation;5000.0;A_Cancelled
3749;Application_1151254747;8;User_1;214;New credit;Other, see explanation;5000.0;A_Cancelled
3750;Application_1151254747;21;User_5;214;New credit;Other, see explanation;5000.0;A_Cancelled
3751;Application_1151254747;20;User_15;214;New credit;Other, see explanation;5000.0;A_Cancelled
3752;Application_1151254747;3;User_5;214;New credit;Other, see explanation;5000.0;A_Cancelled
3753;Application_1151254747;0;User_15;214;New credit;Other, see explanation;5000.0;A_Cancelled
3754;Application_1151254747;12;User_15;214;New credit;Other, see explanation;5000.0;A_Cancelled
3755;Application_1151254747;13;User_15;214;New credit;Other, see explanation;5000.0;A_Cancelled
3756;Application_1151254747;12;User_15;214;New credit;Other, see explanation;5000.0;A_Cancelled
3757;Application_1151254747;13;User_15;214;New credit;Other, see explanation;5000.0;A_Cancelled
3758;Application_1151254747;15;User_15;214;New credit;Other, see explanation;5000.0;A_Cancelled
3759;Application_1151254747;15;User_15;214;New credit;Other, see explanation;5000.0;A_Cancelled
3760;Application_1151254747;18;User_15;214;New credit;Other, see explanation;5000.0;A_Cancelled
3761;Application_1151254747;2;User_15;214;New credit;Other, see explanation;5000.0;A_Cancelled
3762;Application_1151254747;12;User_8;214;New credit;Other, see explanation;5000.0;A_Cancelled
3763;Application_1151254747;13;User_8;214;New credit;Other, see explanation;5000.0;A_Cancelled
3764;Application_1151254747;15;User_8;214;New credit;Other, see explanation;5000.0;A_Cancelled
3765;Application_1151254747;1;User_1;214;New credit;Other, see explanation;5000.0;A_Cancelled
3904;Application_920497952;4;User_1;14;New credit;Home improvement;50000.0;A_Cancelled
3905;Application_920497952;8;User_1;14;New credit;Home improvement;50000.0;A_Cancelled
3906;Application_920497952;3;User_1;14;New credit;Home improvement;50000.0;A_Cancelled
3907;Application_920497952;20;User_21;14;New credit;Home improvement;50000.0;A_Cancelled
3908;Application_920497952;0;User_4;14;New credit;Home improvement;50000.0;A_Cancelled
3909;Application_920497952;12;User_4;14;New credit;Home improvement;50000.0;A_Cancelled
3910;Application_920497952;13;User_4;14;New credit;Home improvement;50000.0;A_Cancelled
3911;Application_920497952;12;User_4;14;New credit;Home improvement;50000.0;A_Cancelled
3912;Application_920497952;13;User_4;14;New credit;Home improvement;50000.0;A_Cancelled
3913;Application_920497952;15;User_4;14;New credit;Home improvement;50000.0;A_Cancelled
3914;Application_920497952;15;User_4;14;New credit;Home improvement;50000.0;A_Cancelled
3915;Application_920497952;18;User_4;14;New credit;Home improvement;50000.0;A_Cancelled
3916;Application_920497952;2;User_4;14;New credit;Home improvement;50000.0;A_Cancelled
3917;Application_920497952;1;User_1;14;New credit;Home improvement;50000.0;A_Cancelled
4214;Application_788421650;4;User_4;27;New credit;Existing loan takeover;0.0;A_Cancelled
4215;Application_788421650;20;User_4;27;New credit;Existing loan takeover;0.0;A_Cancelled
4216;Application_788421650;3;User_4;27;New credit;Existing loan takeover;0.0;A_Cancelled
4217;Application_788421650;0;User_4;27;New credit;Existing loan takeover;0.0;A_Cancelled
4218;Application_788421650;12;User_34;27;New credit;Existing loan takeover;0.0;A_Cancelled
4219;Application_788421650;13;User_34;27;New credit;Existing loan takeover;0.0;A_Cancelled
4220;Application_788421650;15;User_34;27;New credit;Existing loan takeover;0.0;A_Cancelled
4221;Application_788421650;18;User_34;27;New credit;Existing loan takeover;0.0;A_Cancelled
4222;Application_788421650;2;User_34;27;New credit;Existing loan takeover;0.0;A_Cancelled
4223;Application_788421650;12;User_31;27;New credit;Existing loan takeover;0.0;A_Cancelled
4224;Application_788421650;13;User_31;27;New credit;Existing loan takeover;0.0;A_Cancelled
4225;Application_788421650;15;User_31;27;New credit;Existing loan takeover;0.0;A_Cancelled
4226;Application_788421650;1;User_1;27;New credit;Existing loan takeover;0.0;A_Cancelled
4418;Application_1484851617;4;User_4;268;New credit;Car;7500.0;A_Cancelled
4419;Application_1484851617;20;User_4;268;New credit;Car;7500.0;A_Cancelled
4420;Application_1484851617;3;User_4;268;New credit;Car;7500.0;A_Cancelled
4421;Application_1484851617;0;User_4;268;New credit;Car;7500.0;A_Cancelled
4422;Application_1484851617;12;User_4;268;New credit;Car;7500.0;A_Cancelled
4423;Application_1484851617;13;User_4;268;New credit;Car;7500.0;A_Cancelled
4424;Application_1484851617;15;User_4;268;New credit;Car;7500.0;A_Cancelled
4425;Application_1484851617;18;User_4;268;New credit;Car;7500.0;A_Cancelled
4426;Application_1484851617;2;User_4;268;New credit;Car;7500.0;A_Cancelled
4427;Application_1484851617;12;User_4;268;New credit;Car;7500.0;A_Cancelled
4428;Application_1484851617;13;User_4;268;New credit;Car;7500.0;A_Cancelled
4429;Application_1484851617;15;User_4;268;New credit;Car;7500.0;A_Cancelled
4430;Application_1484851617;11;User_4;268;New credit;Car;7500.0;A_Cancelled
4431;Application_1484851617;1;User_1;268;New credit;Car;7500.0;A_Cancelled
4727;Application_944177310;4;User_1;92;New credit;Other, see explanation;10000.0;A_Cancelled
4728;Application_944177310;8;User_1;92;New credit;Other, see explanation;10000.0;A_Cancelled
4729;Application_944177310;3;User_1;92;New credit;Other, see explanation;10000.0;A_Cancelled
4730;Application_944177310;20;User_49;92;New credit;Other, see explanation;10000.0;A_Cancelled
4731;Application_944177310;0;User_49;92;New credit;Other, see explanation;10000.0;A_Cancelled
4732;Application_944177310;12;User_49;92;New credit;Other, see explanation;10000.0;A_Cancelled
4733;Application_944177310;13;User_49;92;New credit;Other, see explanation;10000.0;A_Cancelled
4734;Application_944177310;11;User_49;92;New credit;Other, see explanation;10000.0;A_Cancelled
4735;Application_944177310;12;User_49;92;New credit;Other, see explanation;10000.0;A_Cancelled
4736;Application_944177310;13;User_49;92;New credit;Other, see explanation;10000.0;A_Cancelled
4737;Application_944177310;15;User_49;92;New credit;Other, see explanation;10000.0;A_Cancelled
4738;Application_944177310;18;User_49;92;New credit;Other, see explanation;10000.0;A_Cancelled
4739;Application_944177310;2;User_49;92;New credit;Other, see explanation;10000.0;A_Cancelled
4740;Application_944177310;1;User_1;92;New credit;Other, see explanation;10000.0;A_Cancelled
4833;Application_1274070913;4;User_3;33;New credit;Other, see explanation;5000.0;A_Cancelled
4834;Application_1274070913;20;User_3;33;New credit;Other, see explanation;5000.0;A_Cancelled
4835;Application_1274070913;3;User_3;33;New credit;Other, see explanation;5000.0;A_Cancelled
4836;Application_1274070913;0;User_3;33;New credit;Other, see explanation;5000.0;A_Cancelled
4837;Application_1274070913;12;User_3;33;New credit;Other, see explanation;5000.0;A_Cancelled
4838;Application_1274070913;13;User_3;33;New credit;Other, see explanation;5000.0;A_Cancelled
4839;Application_1274070913;12;User_3;33;New credit;Other, see explanation;5000.0;A_Cancelled
4840;Application_1274070913;13;User_3;33;New credit;Other, see explanation;5000.0;A_Cancelled
4841;Application_1274070913;15;User_3;33;New credit;Other, see explanation;5000.0;A_Cancelled
4842;Application_1274070913;15;User_3;33;New credit;Other, see explanation;5000.0;A_Cancelled
4843;Application_1274070913;18;User_3;33;New credit;Other, see explanation;5000.0;A_Cancelled
4844;Application_1274070913;2;User_3;33;New credit;Other, see explanation;5000.0;A_Cancelled
4845;Application_1274070913;1;User_1;33;New credit;Other, see explanation;5000.0;A_Cancelled
6304;Application_2092350091;4;User_1;60;New credit;Car;9000.0;A_Cancelled
6305;Application_2092350091;8;User_1;60;New credit;Car;9000.0;A_Cancelled
6306;Application_2092350091;3;User_1;60;New credit;Car;9000.0;A_Cancelled
6307;Application_2092350091;20;User_37;60;New credit;Car;9000.0;A_Cancelled
6308;Application_2092350091;0;User_6;60;New credit;Car;9000.0;A_Cancelled
6309;Application_2092350091;12;User_6;60;New credit;Car;9000.0;A_Cancelled
6310;Application_2092350091;13;User_6;60;New credit;Car;9000.0;A_Cancelled
6311;Application_2092350091;12;User_6;60;New credit;Car;9000.0;A_Cancelled
6312;Application_2092350091;13;User_6;60;New credit;Car;9000.0;A_Cancelled
6313;Application_2092350091;15;User_6;60;New credit;Car;9000.0;A_Cancelled
6314;Application_2092350091;15;User_6;60;New credit;Car;9000.0;A_Cancelled
6315;Application_2092350091;18;User_6;60;New credit;Car;9000.0;A_Cancelled
6316;Application_2092350091;2;User_6;60;New credit;Car;9000.0;A_Cancelled
6317;Application_2092350091;12;User_5;60;New credit;Car;9000.0;A_Cancelled
6318;Application_2092350091;13;User_5;60;New credit;Car;9000.0;A_Cancelled
6319;Application_2092350091;15;User_5;60;New credit;Car;9000.0;A_Cancelled
