i;Case ID;Activity;Resource;Variant index;(case) ApplicationType;(case) LoanGoal;(case) RequestedAmount;lbl
1115;Application_1825104006;15;User_31;798;New credit;Car;15000.0;A_Cancelled
1116;Application_1825104006;15;User_31;798;New credit;Car;15000.0;A_Cancelled
1117;Application_1825104006;18;User_31;798;New credit;Car;15000.0;A_Cancelled
1118;Application_1825104006;2;User_31;798;New credit;Car;15000.0;A_Cancelled
1119;Application_1825104006;12;User_4;798;New credit;Car;15000.0;A_Cancelled
1120;Application_1825104006;13;User_4;798;New credit;Car;15000.0;A_Cancelled
1121;Application_1825104006;12;User_4;798;New credit;Car;15000.0;A_Cancelled
1122;Application_1825104006;13;User_4;798;New credit;Car;15000.0;A_Cancelled
1123;Application_1825104006;15;User_4;798;New credit;Car;15000.0;A_Cancelled
1124;Application_1825104006;15;User_4;798;New credit;Car;15000.0;A_Cancelled
1125;Application_1825104006;12;User_8;798;New credit;Car;15000.0;A_Cancelled
1126;Application_1825104006;13;User_8;798;New credit;Car;15000.0;A_Cancelled
1127;Application_1825104006;15;User_8;798;New credit;Car;15000.0;A_Cancelled
1128;Application_1825104006;1;User_1;798;New credit;Car;15000.0;A_Cancelled
4072;Application_1933550065;4;User_1;799;New credit;Remaining debt home;13500.0;A_Cancelled
4073;Application_1933550065;8;User_1;799;New credit;Remaining debt home;13500.0;A_Cancelled
4074;Application_1933550065;3;User_1;799;New credit;Remaining debt home;13500.0;A_Cancelled
4075;Application_1933550065;20;User_21;799;New credit;Remaining debt home;13500.0;A_Cancelled
4076;Application_1933550065;0;User_21;799;New credit;Remaining debt home;13500.0;A_Cancelled
4077;Application_1933550065;12;User_21;799;New credit;Remaining debt home;13500.0;A_Cancelled
4078;Application_1933550065;13;User_21;799;New credit;Remaining debt home;13500.0;A_Cancelled
4079;Application_1933550065;12;User_21;799;New credit;Remaining debt home;13500.0;A_Cancelled
4080;Application_1933550065;13;User_21;799;New credit;Remaining debt home;13500.0;A_Cancelled
4081;Application_1933550065;15;User_21;799;New credit;Remaining debt home;13500.0;A_Cancelled
4082;Application_1933550065;15;User_21;799;New credit;Remaining debt home;13500.0;A_Cancelled
4083;Application_1933550065;18;User_21;799;New credit;Remaining debt home;13500.0;A_Cancelled
4084;Application_1933550065;2;User_21;799;New credit;Remaining debt home;13500.0;A_Cancelled
4085;Application_1933550065;12;User_8;799;New credit;Remaining debt home;13500.0;A_Cancelled
4086;Application_1933550065;13;User_8;799;New credit;Remaining debt home;13500.0;A_Cancelled
4087;Application_1933550065;12;User_8;799;New credit;Remaining debt home;13500.0;A_Cancelled
4088;Application_1933550065;13;User_8;799;New credit;Remaining debt home;13500.0;A_Cancelled
4089;Application_1933550065;15;User_8;799;New credit;Remaining debt home;13500.0;A_Cancelled
4090;Application_1933550065;15;User_8;799;New credit;Remaining debt home;13500.0;A_Cancelled
4091;Application_1933550065;12;User_85;799;New credit;Remaining debt home;13500.0;A_Cancelled
4092;Application_1933550065;13;User_85;799;New credit;Remaining debt home;13500.0;A_Cancelled
4093;Application_1933550065;12;User_85;799;New credit;Remaining debt home;13500.0;A_Cancelled
4094;Application_1933550065;13;User_85;799;New credit;Remaining debt home;13500.0;A_Cancelled
4095;Application_1933550065;15;User_85;799;New credit;Remaining debt home;13500.0;A_Cancelled
4096;Application_1933550065;15;User_85;799;New credit;Remaining debt home;13500.0;A_Cancelled
4097;Application_1933550065;12;User_8;799;New credit;Remaining debt home;13500.0;A_Cancelled
4098;Application_1933550065;13;User_8;799;New credit;Remaining debt home;13500.0;A_Cancelled
4099;Application_1933550065;12;User_8;799;New credit;Remaining debt home;13500.0;A_Cancelled
4100;Application_1933550065;13;User_8;799;New credit;Remaining debt home;13500.0;A_Cancelled
4101;Application_1933550065;15;User_8;799;New credit;Remaining debt home;13500.0;A_Cancelled
4102;Application_1933550065;15;User_8;799;New credit;Remaining debt home;13500.0;A_Cancelled
4103;Application_1933550065;1;User_1;799;New credit;Remaining debt home;13500.0;A_Cancelled
4574;Application_1645236489;4;User_37;1147;New credit;Remaining debt home;23000.0;A_Cancelled
4575;Application_1645236489;20;User_37;1147;New credit;Remaining debt home;23000.0;A_Cancelled
4576;Application_1645236489;3;User_37;1147;New credit;Remaining debt home;23000.0;A_Cancelled
4577;Application_1645236489;0;User_37;1147;New credit;Remaining debt home;23000.0;A_Cancelled
4578;Application_1645236489;12;User_37;1147;New credit;Remaining debt home;23000.0;A_Cancelled
4579;Application_1645236489;13;User_37;1147;New credit;Remaining debt home;23000.0;A_Cancelled
4580;Application_1645236489;12;User_37;1147;New credit;Remaining debt home;23000.0;A_Cancelled
4581;Application_1645236489;13;User_37;1147;New credit;Remaining debt home;23000.0;A_Cancelled
4582;Application_1645236489;11;User_37;1147;New credit;Remaining debt home;23000.0;A_Cancelled
4583;Application_1645236489;15;User_37;1147;New credit;Remaining debt home;23000.0;A_Cancelled
4584;Application_1645236489;18;User_37;1147;New credit;Remaining debt home;23000.0;A_Cancelled
4585;Application_1645236489;2;User_37;1147;New credit;Remaining debt home;23000.0;A_Cancelled
4586;Application_1645236489;12;User_110;1147;New credit;Remaining debt home;23000.0;A_Cancelled
4587;Application_1645236489;13;User_110;1147;New credit;Remaining debt home;23000.0;A_Cancelled
4588;Application_1645236489;15;User_110;1147;New credit;Remaining debt home;23000.0;A_Cancelled
4589;Application_1645236489;11;User_110;1147;New credit;Remaining debt home;23000.0;A_Cancelled
4590;Application_1645236489;12;User_8;1147;New credit;Remaining debt home;23000.0;A_Cancelled
4591;Application_1645236489;13;User_8;1147;New credit;Remaining debt home;23000.0;A_Cancelled
4592;Application_1645236489;15;User_8;1147;New credit;Remaining debt home;23000.0;A_Cancelled
4593;Application_1645236489;12;User_85;1147;New credit;Remaining debt home;23000.0;A_Cancelled
4594;Application_1645236489;13;User_85;1147;New credit;Remaining debt home;23000.0;A_Cancelled
4595;Application_1645236489;15;User_85;1147;New credit;Remaining debt home;23000.0;A_Cancelled
4596;Application_1645236489;1;User_18;1147;New credit;Remaining debt home;23000.0;A_Cancelled
4887;Application_866541745;4;User_21;1149;New credit;Unknown;0.0;A_Cancelled
4888;Application_866541745;20;User_21;1149;New credit;Unknown;0.0;A_Cancelled
4889;Application_866541745;3;User_21;1149;New credit;Unknown;0.0;A_Cancelled
4890;Application_866541745;0;User_21;1149;New credit;Unknown;0.0;A_Cancelled
4891;Application_866541745;12;User_21;1149;New credit;Unknown;0.0;A_Cancelled
4892;Application_866541745;13;User_21;1149;New credit;Unknown;0.0;A_Cancelled
4893;Application_866541745;15;User_21;1149;New credit;Unknown;0.0;A_Cancelled
4894;Application_866541745;18;User_21;1149;New credit;Unknown;0.0;A_Cancelled
4895;Application_866541745;2;User_21;1149;New credit;Unknown;0.0;A_Cancelled
4896;Application_866541745;12;User_8;1149;New credit;Unknown;0.0;A_Cancelled
4897;Application_866541745;13;User_8;1149;New credit;Unknown;0.0;A_Cancelled
4898;Application_866541745;15;User_8;1149;New credit;Unknown;0.0;A_Cancelled
4899;Application_866541745;12;User_85;1149;New credit;Unknown;0.0;A_Cancelled
4900;Application_866541745;13;User_85;1149;New credit;Unknown;0.0;A_Cancelled
4901;Application_866541745;12;User_2;1149;New credit;Unknown;0.0;A_Cancelled
4902;Application_866541745;13;User_2;1149;New credit;Unknown;0.0;A_Cancelled
4903;Application_866541745;15;User_2;1149;New credit;Unknown;0.0;A_Cancelled
4904;Application_866541745;1;User_1;1149;New credit;Unknown;0.0;A_Cancelled
5033;Application_2006366791;4;User_92;1061;New credit;Car;17700.0;A_Pending
5034;Application_2006366791;20;User_92;1061;New credit;Car;17700.0;A_Pending
5035;Application_2006366791;3;User_92;1061;New credit;Car;17700.0;A_Pending
5036;Application_2006366791;0;User_92;1061;New credit;Car;17700.0;A_Pending
5037;Application_2006366791;12;User_92;1061;New credit;Car;17700.0;A_Pending
5038;Application_2006366791;13;User_92;1061;New credit;Car;17700.0;A_Pending
5039;Application_2006366791;15;User_92;1061;New credit;Car;17700.0;A_Pending
5040;Application_2006366791;18;User_92;1061;New credit;Car;17700.0;A_Pending
5041;Application_2006366791;2;User_92;1061;New credit;Car;17700.0;A_Pending
5042;Application_2006366791;12;User_4;1061;New credit;Car;17700.0;A_Pending
5043;Application_2006366791;13;User_4;1061;New credit;Car;17700.0;A_Pending
5044;Application_2006366791;15;User_4;1061;New credit;Car;17700.0;A_Pending
5045;Application_2006366791;12;User_8;1061;New credit;Car;17700.0;A_Pending
5046;Application_2006366791;13;User_8;1061;New credit;Car;17700.0;A_Pending
5047;Application_2006366791;15;User_8;1061;New credit;Car;17700.0;A_Pending
5048;Application_2006366791;12;User_85;1061;New credit;Car;17700.0;A_Pending
5049;Application_2006366791;13;User_85;1061;New credit;Car;17700.0;A_Pending
5050;Application_2006366791;15;User_85;1061;New credit;Car;17700.0;A_Pending
5051;Application_2006366791;12;User_2;1061;New credit;Car;17700.0;A_Pending
5052;Application_2006366791;13;User_2;1061;New credit;Car;17700.0;A_Pending
5053;Application_2006366791;15;User_2;1061;New credit;Car;17700.0;A_Pending
5054;Application_2006366791;24;User_87;1061;New credit;Car;17700.0;A_Pending
5055;Application_2006366791;9;User_114;1061;New credit;Car;17700.0;A_Pending
5056;Application_2006366791;14;User_114;1061;New credit;Car;17700.0;A_Pending
5057;Application_2006366791;19;User_87;1061;New credit;Car;17700.0;A_Pending
5058;Application_2006366791;6;User_87;1061;New credit;Car;17700.0;A_Pending
5059;Application_2006366791;24;User_114;1061;New credit;Car;17700.0;A_Pending
5060;Application_2006366791;9;User_114;1061;New credit;Car;17700.0;A_Pending
5061;Application_2006366791;19;User_87;1061;New credit;Car;17700.0;A_Pending
5062;Application_2006366791;6;User_87;1061;New credit;Car;17700.0;A_Pending
5063;Application_2006366791;10;User_119;1061;New credit;Car;17700.0;A_Pending
5064;Application_2006366791;7;User_119;1061;New credit;Car;17700.0;A_Pending
5590;Application_111956933;4;User_1;1151;New credit;Car;5000.0;A_Cancelled
5591;Application_111956933;8;User_1;1151;New credit;Car;5000.0;A_Cancelled
5592;Application_111956933;3;User_1;1151;New credit;Car;5000.0;A_Cancelled
5593;Application_111956933;20;User_49;1151;New credit;Car;5000.0;A_Cancelled
5594;Application_111956933;0;User_49;1151;New credit;Car;5000.0;A_Cancelled
5595;Application_111956933;12;User_49;1151;New credit;Car;5000.0;A_Cancelled
5596;Application_111956933;13;User_49;1151;New credit;Car;5000.0;A_Cancelled
5597;Application_111956933;12;User_49;1151;New credit;Car;5000.0;A_Cancelled
5598;Application_111956933;13;User_49;1151;New credit;Car;5000.0;A_Cancelled
5599;Application_111956933;11;User_49;1151;New credit;Car;5000.0;A_Cancelled
5600;Application_111956933;15;User_49;1151;New credit;Car;5000.0;A_Cancelled
5601;Application_111956933;18;User_49;1151;New credit;Car;5000.0;A_Cancelled
5602;Application_111956933;2;User_49;1151;New credit;Car;5000.0;A_Cancelled
5603;Application_111956933;12;User_8;1151;New credit;Car;5000.0;A_Cancelled
5604;Application_111956933;13;User_8;1151;New credit;Car;5000.0;A_Cancelled
5605;Application_111956933;15;User_8;1151;New credit;Car;5000.0;A_Cancelled
5606;Application_111956933;12;User_85;1151;New credit;Car;5000.0;A_Cancelled
5607;Application_111956933;13;User_85;1151;New credit;Car;5000.0;A_Cancelled
5608;Application_111956933;15;User_85;1151;New credit;Car;5000.0;A_Cancelled
5609;Application_111956933;12;User_2;1151;New credit;Car;5000.0;A_Cancelled
5610;Application_111956933;13;User_2;1151;New credit;Car;5000.0;A_Cancelled
5611;Application_111956933;15;User_2;1151;New credit;Car;5000.0;A_Cancelled
5612;Application_111956933;1;User_1;1151;New credit;Car;5000.0;A_Cancelled
5940;Application_1313879847;4;User_4;1152;New credit;Remaining debt home;20000.0;A_Cancelled
5941;Application_1313879847;20;User_4;1152;New credit;Remaining debt home;20000.0;A_Cancelled
5942;Application_1313879847;3;User_4;1152;New credit;Remaining debt home;20000.0;A_Cancelled
5943;Application_1313879847;0;User_4;1152;New credit;Remaining debt home;20000.0;A_Cancelled
5944;Application_1313879847;12;User_4;1152;New credit;Remaining debt home;20000.0;A_Cancelled
5945;Application_1313879847;13;User_4;1152;New credit;Remaining debt home;20000.0;A_Cancelled
5946;Application_1313879847;12;User_4;1152;New credit;Remaining debt home;20000.0;A_Cancelled
5947;Application_1313879847;13;User_4;1152;New credit;Remaining debt home;20000.0;A_Cancelled
5948;Application_1313879847;15;User_4;1152;New credit;Remaining debt home;20000.0;A_Cancelled
5949;Application_1313879847;15;User_4;1152;New credit;Remaining debt home;20000.0;A_Cancelled
5950;Application_1313879847;18;User_4;1152;New credit;Remaining debt home;20000.0;A_Cancelled
5951;Application_1313879847;2;User_4;1152;New credit;Remaining debt home;20000.0;A_Cancelled
5952;Application_1313879847;12;User_8;1152;New credit;Remaining debt home;20000.0;A_Cancelled
5953;Application_1313879847;13;User_8;1152;New credit;Remaining debt home;20000.0;A_Cancelled
5954;Application_1313879847;15;User_8;1152;New credit;Remaining debt home;20000.0;A_Cancelled
5955;Application_1313879847;12;User_85;1152;New credit;Remaining debt home;20000.0;A_Cancelled
5956;Application_1313879847;13;User_85;1152;New credit;Remaining debt home;20000.0;A_Cancelled
5957;Application_1313879847;15;User_85;1152;New credit;Remaining debt home;20000.0;A_Cancelled
5958;Application_1313879847;12;User_2;1152;New credit;Remaining debt home;20000.0;A_Cancelled
5959;Application_1313879847;13;User_2;1152;New credit;Remaining debt home;20000.0;A_Cancelled
5960;Application_1313879847;15;User_2;1152;New credit;Remaining debt home;20000.0;A_Cancelled
5961;Application_1313879847;1;User_1;1152;New credit;Remaining debt home;20000.0;A_Cancelled
6179;Application_1295329022;4;User_11;1154;New credit;Home improvement;12500.0;A_Pending
6180;Application_1295329022;20;User_11;1154;New credit;Home improvement;12500.0;A_Pending
6181;Application_1295329022;3;User_11;1154;New credit;Home improvement;12500.0;A_Pending
6182;Application_1295329022;0;User_11;1154;New credit;Home improvement;12500.0;A_Pending
6183;Application_1295329022;12;User_11;1154;New credit;Home improvement;12500.0;A_Pending
6184;Application_1295329022;13;User_11;1154;New credit;Home improvement;12500.0;A_Pending
6185;Application_1295329022;15;User_11;1154;New credit;Home improvement;12500.0;A_Pending
6186;Application_1295329022;18;User_11;1154;New credit;Home improvement;12500.0;A_Pending
6187;Application_1295329022;2;User_11;1154;New credit;Home improvement;12500.0;A_Pending
6188;Application_1295329022;12;User_10;1154;New credit;Home improvement;12500.0;A_Pending
6189;Application_1295329022;13;User_10;1154;New credit;Home improvement;12500.0;A_Pending
6190;Application_1295329022;15;User_10;1154;New credit;Home improvement;12500.0;A_Pending
6191;Application_1295329022;12;User_8;1154;New credit;Home improvement;12500.0;A_Pending
6192;Application_1295329022;13;User_8;1154;New credit;Home improvement;12500.0;A_Pending
6193;Application_1295329022;12;User_8;1154;New credit;Home improvement;12500.0;A_Pending
6194;Application_1295329022;13;User_8;1154;New credit;Home improvement;12500.0;A_Pending
6195;Application_1295329022;15;User_8;1154;New credit;Home improvement;12500.0;A_Pending
6196;Application_1295329022;15;User_8;1154;New credit;Home improvement;12500.0;A_Pending
6197;Application_1295329022;12;User_85;1154;New credit;Home improvement;12500.0;A_Pending
6198;Application_1295329022;13;User_85;1154;New credit;Home improvement;12500.0;A_Pending
6199;Application_1295329022;12;User_85;1154;New credit;Home improvement;12500.0;A_Pending
6200;Application_1295329022;13;User_85;1154;New credit;Home improvement;12500.0;A_Pending
6201;Application_1295329022;15;User_85;1154;New credit;Home improvement;12500.0;A_Pending
6202;Application_1295329022;15;User_85;1154;New credit;Home improvement;12500.0;A_Pending
6203;Application_1295329022;12;User_2;1154;New credit;Home improvement;12500.0;A_Pending
6204;Application_1295329022;13;User_2;1154;New credit;Home improvement;12500.0;A_Pending
6205;Application_1295329022;12;User_2;1154;New credit;Home improvement;12500.0;A_Pending
6206;Application_1295329022;13;User_2;1154;New credit;Home improvement;12500.0;A_Pending
6207;Application_1295329022;15;User_2;1154;New credit;Home improvement;12500.0;A_Pending
6208;Application_1295329022;15;User_2;1154;New credit;Home improvement;12500.0;A_Pending
6209;Application_1295329022;24;User_119;1154;New credit;Home improvement;12500.0;A_Pending
6210;Application_1295329022;9;User_119;1154;New credit;Home improvement;12500.0;A_Pending
6211;Application_1295329022;14;User_119;1154;New credit;Home improvement;12500.0;A_Pending
6212;Application_1295329022;19;User_102;1154;New credit;Home improvement;12500.0;A_Pending
6213;Application_1295329022;6;User_102;1154;New credit;Home improvement;12500.0;A_Pending
6214;Application_1295329022;24;User_25;1154;New credit;Home improvement;12500.0;A_Pending
6215;Application_1295329022;9;User_25;1154;New credit;Home improvement;12500.0;A_Pending
6216;Application_1295329022;10;User_118;1154;New credit;Home improvement;12500.0;A_Pending
6217;Application_1295329022;7;User_118;1154;New credit;Home improvement;12500.0;A_Pending
16184;Application_2039099639;4;User_13;1211;New credit;Home improvement;8000.0;A_Cancelled
16185;Application_2039099639;20;User_13;1211;New credit;Home improvement;8000.0;A_Cancelled
16186;Application_2039099639;3;User_13;1211;New credit;Home improvement;8000.0;A_Cancelled
16187;Application_2039099639;0;User_13;1211;New credit;Home improvement;8000.0;A_Cancelled
16188;Application_2039099639;12;User_13;1211;New credit;Home improvement;8000.0;A_Cancelled
16189;Application_2039099639;13;User_13;1211;New credit;Home improvement;8000.0;A_Cancelled
16190;Application_2039099639;12;User_13;1211;New credit;Home improvement;8000.0;A_Cancelled
16191;Application_2039099639;13;User_13;1211;New credit;Home improvement;8000.0;A_Cancelled
16192;Application_2039099639;15;User_13;1211;New credit;Home improvement;8000.0;A_Cancelled
16193;Application_2039099639;15;User_13;1211;New credit;Home improvement;8000.0;A_Cancelled
16194;Application_2039099639;18;User_13;1211;New credit;Home improvement;8000.0;A_Cancelled
16195;Application_2039099639;2;User_13;1211;New credit;Home improvement;8000.0;A_Cancelled
16196;Application_2039099639;12;User_9;1211;New credit;Home improvement;8000.0;A_Cancelled
16197;Application_2039099639;13;User_9;1211;New credit;Home improvement;8000.0;A_Cancelled
16198;Application_2039099639;15;User_9;1211;New credit;Home improvement;8000.0;A_Cancelled
16199;Application_2039099639;12;User_28;1211;New credit;Home improvement;8000.0;A_Cancelled
16200;Application_2039099639;13;User_28;1211;New credit;Home improvement;8000.0;A_Cancelled
16201;Application_2039099639;15;User_28;1211;New credit;Home improvement;8000.0;A_Cancelled
16202;Application_2039099639;1;User_1;1211;New credit;Home improvement;8000.0;A_Cancelled
16399;Application_1879718776;4;User_1;1212;New credit;Existing loan takeover;6589.0;A_Cancelled
16400;Application_1879718776;8;User_1;1212;New credit;Existing loan takeover;6589.0;A_Cancelled
16401;Application_1879718776;21;User_1;1212;New credit;Existing loan takeover;6589.0;A_Cancelled
16402;Application_1879718776;3;User_1;1212;New credit;Existing loan takeover;6589.0;A_Cancelled
16403;Application_1879718776;20;User_41;1212;New credit;Existing loan takeover;6589.0;A_Cancelled
16404;Application_1879718776;0;User_27;1212;New credit;Existing loan takeover;6589.0;A_Cancelled
16405;Application_1879718776;12;User_27;1212;New credit;Existing loan takeover;6589.0;A_Cancelled
16406;Application_1879718776;13;User_27;1212;New credit;Existing loan takeover;6589.0;A_Cancelled
16407;Application_1879718776;15;User_27;1212;New credit;Existing loan takeover;6589.0;A_Cancelled
16408;Application_1879718776;18;User_27;1212;New credit;Existing loan takeover;6589.0;A_Cancelled
16409;Application_1879718776;2;User_27;1212;New credit;Existing loan takeover;6589.0;A_Cancelled
16410;Application_1879718776;12;User_28;1212;New credit;Existing loan takeover;6589.0;A_Cancelled
16411;Application_1879718776;13;User_28;1212;New credit;Existing loan takeover;6589.0;A_Cancelled
16412;Application_1879718776;15;User_28;1212;New credit;Existing loan takeover;6589.0;A_Cancelled
16413;Application_1879718776;12;User_27;1212;New credit;Existing loan takeover;6589.0;A_Cancelled
16414;Application_1879718776;13;User_27;1212;New credit;Existing loan takeover;6589.0;A_Cancelled
16415;Application_1879718776;15;User_27;1212;New credit;Existing loan takeover;6589.0;A_Cancelled
16416;Application_1879718776;12;User_8;1212;New credit;Existing loan takeover;6589.0;A_Cancelled
16417;Application_1879718776;13;User_8;1212;New credit;Existing loan takeover;6589.0;A_Cancelled
16418;Application_1879718776;15;User_8;1212;New credit;Existing loan takeover;6589.0;A_Cancelled
16419;Application_1879718776;1;User_1;1212;New credit;Existing loan takeover;6589.0;A_Cancelled
16450;Application_1514861341;4;User_1;607;New credit;Home improvement;7000.0;A_Cancelled
16451;Application_1514861341;8;User_1;607;New credit;Home improvement;7000.0;A_Cancelled
16452;Application_1514861341;21;User_5;607;New credit;Home improvement;7000.0;A_Cancelled
16453;Application_1514861341;20;User_27;607;New credit;Home improvement;7000.0;A_Cancelled
16454;Application_1514861341;3;User_5;607;New credit;Home improvement;7000.0;A_Cancelled
16455;Application_1514861341;0;User_27;607;New credit;Home improvement;7000.0;A_Cancelled
16456;Application_1514861341;12;User_27;607;New credit;Home improvement;7000.0;A_Cancelled
16457;Application_1514861341;13;User_27;607;New credit;Home improvement;7000.0;A_Cancelled
16458;Application_1514861341;15;User_27;607;New credit;Home improvement;7000.0;A_Cancelled
16459;Application_1514861341;18;User_27;607;New credit;Home improvement;7000.0;A_Cancelled
16460;Application_1514861341;2;User_27;607;New credit;Home improvement;7000.0;A_Cancelled
16461;Application_1514861341;12;User_28;607;New credit;Home improvement;7000.0;A_Cancelled
16462;Application_1514861341;13;User_28;607;New credit;Home improvement;7000.0;A_Cancelled
16463;Application_1514861341;15;User_28;607;New credit;Home improvement;7000.0;A_Cancelled
16464;Application_1514861341;12;User_27;607;New credit;Home improvement;7000.0;A_Cancelled
16465;Application_1514861341;13;User_27;607;New credit;Home improvement;7000.0;A_Cancelled
16466;Application_1514861341;15;User_27;607;New credit;Home improvement;7000.0;A_Cancelled
16467;Application_1514861341;12;User_8;607;New credit;Home improvement;7000.0;A_Cancelled
16468;Application_1514861341;13;User_8;607;New credit;Home improvement;7000.0;A_Cancelled
16469;Application_1514861341;15;User_8;607;New credit;Home improvement;7000.0;A_Cancelled
16470;Application_1514861341;1;User_1;607;New credit;Home improvement;7000.0;A_Cancelled
16516;Application_1944782361;4;User_1;607;New credit;Home improvement;5000.0;A_Cancelled
16517;Application_1944782361;8;User_1;607;New credit;Home improvement;5000.0;A_Cancelled
16518;Application_1944782361;21;User_5;607;New credit;Home improvement;5000.0;A_Cancelled
16519;Application_1944782361;20;User_27;607;New credit;Home improvement;5000.0;A_Cancelled
16520;Application_1944782361;3;User_5;607;New credit;Home improvement;5000.0;A_Cancelled
16521;Application_1944782361;0;User_27;607;New credit;Home improvement;5000.0;A_Cancelled
16522;Application_1944782361;12;User_27;607;New credit;Home improvement;5000.0;A_Cancelled
16523;Application_1944782361;13;User_27;607;New credit;Home improvement;5000.0;A_Cancelled
16524;Application_1944782361;15;User_27;607;New credit;Home improvement;5000.0;A_Cancelled
16525;Application_1944782361;18;User_27;607;New credit;Home improvement;5000.0;A_Cancelled
16526;Application_1944782361;2;User_27;607;New credit;Home improvement;5000.0;A_Cancelled
16527;Application_1944782361;12;User_28;607;New credit;Home improvement;5000.0;A_Cancelled
16528;Application_1944782361;13;User_28;607;New credit;Home improvement;5000.0;A_Cancelled
16529;Application_1944782361;15;User_28;607;New credit;Home improvement;5000.0;A_Cancelled
16530;Application_1944782361;12;User_27;607;New credit;Home improvement;5000.0;A_Cancelled
16531;Application_1944782361;13;User_27;607;New credit;Home improvement;5000.0;A_Cancelled
16532;Application_1944782361;15;User_27;607;New credit;Home improvement;5000.0;A_Cancelled
16533;Application_1944782361;12;User_2;607;New credit;Home improvement;5000.0;A_Cancelled
16534;Application_1944782361;13;User_2;607;New credit;Home improvement;5000.0;A_Cancelled
16535;Application_1944782361;15;User_2;607;New credit;Home improvement;5000.0;A_Cancelled
16536;Application_1944782361;1;User_1;607;New credit;Home improvement;5000.0;A_Cancelled
16788;Application_37717349;4;User_1;349;New credit;Car;5000.0;A_Cancelled
16789;Application_37717349;8;User_1;349;New credit;Car;5000.0;A_Cancelled
16790;Application_37717349;3;User_1;349;New credit;Car;5000.0;A_Cancelled
16791;Application_37717349;20;User_5;349;New credit;Car;5000.0;A_Cancelled
16792;Application_37717349;0;User_5;349;New credit;Car;5000.0;A_Cancelled
16793;Application_37717349;12;User_5;349;New credit;Car;5000.0;A_Cancelled
16794;Application_37717349;13;User_5;349;New credit;Car;5000.0;A_Cancelled
16795;Application_37717349;15;User_5;349;New credit;Car;5000.0;A_Cancelled
16796;Application_37717349;18;User_5;349;New credit;Car;5000.0;A_Cancelled
16797;Application_37717349;2;User_5;349;New credit;Car;5000.0;A_Cancelled
16798;Application_37717349;12;User_28;349;New credit;Car;5000.0;A_Cancelled
16799;Application_37717349;13;User_28;349;New credit;Car;5000.0;A_Cancelled
16800;Application_37717349;15;User_28;349;New credit;Car;5000.0;A_Cancelled
16801;Application_37717349;12;User_27;349;New credit;Car;5000.0;A_Cancelled
16802;Application_37717349;13;User_27;349;New credit;Car;5000.0;A_Cancelled
16803;Application_37717349;15;User_27;349;New credit;Car;5000.0;A_Cancelled
16804;Application_37717349;12;User_2;349;New credit;Car;5000.0;A_Cancelled
16805;Application_37717349;13;User_2;349;New credit;Car;5000.0;A_Cancelled
16806;Application_37717349;15;User_2;349;New credit;Car;5000.0;A_Cancelled
16807;Application_37717349;1;User_1;349;New credit;Car;5000.0;A_Cancelled
17292;Application_1268984213;4;User_1;1217;New credit;Home improvement;5000.0;A_Cancelled
