i;Case ID;Activity;Resource;Variant index;(case) ApplicationType;(case) LoanGoal;(case) RequestedAmount;lbl
2511;Application_54405635;13;User_24;13;Limit raise;Other, see explanation;6000.0;A_Cancelled
2512;Application_54405635;15;User_24;13;Limit raise;Other, see explanation;6000.0;A_Cancelled
2513;Application_54405635;18;User_24;13;Limit raise;Other, see explanation;6000.0;A_Cancelled
2514;Application_54405635;2;User_24;13;Limit raise;Other, see explanation;6000.0;A_Cancelled
2515;Application_54405635;1;User_1;13;Limit raise;Other, see explanation;6000.0;A_Cancelled
2598;Application_106973225;4;User_1;1;New credit;Home improvement;30000.0;A_Cancelled
2599;Application_106973225;8;User_1;1;New credit;Home improvement;30000.0;A_Cancelled
2600;Application_106973225;3;User_1;1;New credit;Home improvement;30000.0;A_Cancelled
2601;Application_106973225;20;User_24;1;New credit;Home improvement;30000.0;A_Cancelled
2602;Application_106973225;0;User_3;1;New credit;Home improvement;30000.0;A_Cancelled
2603;Application_106973225;12;User_3;1;New credit;Home improvement;30000.0;A_Cancelled
2604;Application_106973225;13;User_3;1;New credit;Home improvement;30000.0;A_Cancelled
2605;Application_106973225;15;User_3;1;New credit;Home improvement;30000.0;A_Cancelled
2606;Application_106973225;18;User_3;1;New credit;Home improvement;30000.0;A_Cancelled
2607;Application_106973225;2;User_3;1;New credit;Home improvement;30000.0;A_Cancelled
2608;Application_106973225;1;User_1;1;New credit;Home improvement;30000.0;A_Cancelled
2684;Application_1754943309;4;User_1;1;New credit;Home improvement;10000.0;A_Cancelled
2685;Application_1754943309;8;User_1;1;New credit;Home improvement;10000.0;A_Cancelled
2686;Application_1754943309;3;User_1;1;New credit;Home improvement;10000.0;A_Cancelled
2687;Application_1754943309;20;User_15;1;New credit;Home improvement;10000.0;A_Cancelled
2688;Application_1754943309;0;User_85;1;New credit;Home improvement;10000.0;A_Cancelled
2689;Application_1754943309;12;User_85;1;New credit;Home improvement;10000.0;A_Cancelled
2690;Application_1754943309;13;User_85;1;New credit;Home improvement;10000.0;A_Cancelled
2691;Application_1754943309;15;User_85;1;New credit;Home improvement;10000.0;A_Cancelled
2692;Application_1754943309;18;User_85;1;New credit;Home improvement;10000.0;A_Cancelled
2693;Application_1754943309;2;User_85;1;New credit;Home improvement;10000.0;A_Cancelled
2694;Application_1754943309;1;User_17;1;New credit;Home improvement;10000.0;A_Cancelled
2993;Application_369018038;4;User_19;13;Limit raise;Unknown;0.0;A_Cancelled
2994;Application_369018038;3;User_19;13;Limit raise;Unknown;0.0;A_Cancelled
2995;Application_369018038;20;User_89;13;Limit raise;Unknown;0.0;A_Cancelled
2996;Application_369018038;0;User_89;13;Limit raise;Unknown;0.0;A_Cancelled
2997;Application_369018038;12;User_89;13;Limit raise;Unknown;0.0;A_Cancelled
2998;Application_369018038;13;User_89;13;Limit raise;Unknown;0.0;A_Cancelled
2999;Application_369018038;15;User_89;13;Limit raise;Unknown;0.0;A_Cancelled
3000;Application_369018038;18;User_89;13;Limit raise;Unknown;0.0;A_Cancelled
3001;Application_369018038;2;User_89;13;Limit raise;Unknown;0.0;A_Cancelled
3002;Application_369018038;1;User_1;13;Limit raise;Unknown;0.0;A_Cancelled
3096;Application_1159653941;4;User_5;4;New credit;Unknown;0.0;A_Cancelled
3097;Application_1159653941;20;User_5;4;New credit;Unknown;0.0;A_Cancelled
3098;Application_1159653941;3;User_5;4;New credit;Unknown;0.0;A_Cancelled
3099;Application_1159653941;0;User_5;4;New credit;Unknown;0.0;A_Cancelled
3100;Application_1159653941;12;User_5;4;New credit;Unknown;0.0;A_Cancelled
3101;Application_1159653941;13;User_5;4;New credit;Unknown;0.0;A_Cancelled
3102;Application_1159653941;15;User_5;4;New credit;Unknown;0.0;A_Cancelled
3103;Application_1159653941;18;User_5;4;New credit;Unknown;0.0;A_Cancelled
3104;Application_1159653941;2;User_5;4;New credit;Unknown;0.0;A_Cancelled
3105;Application_1159653941;1;User_1;4;New credit;Unknown;0.0;A_Cancelled
3165;Application_1413308979;4;User_1;1;New credit;Home improvement;6000.0;A_Cancelled
3166;Application_1413308979;8;User_1;1;New credit;Home improvement;6000.0;A_Cancelled
3167;Application_1413308979;3;User_1;1;New credit;Home improvement;6000.0;A_Cancelled
3168;Application_1413308979;20;User_10;1;New credit;Home improvement;6000.0;A_Cancelled
3169;Application_1413308979;0;User_10;1;New credit;Home improvement;6000.0;A_Cancelled
3170;Application_1413308979;12;User_10;1;New credit;Home improvement;6000.0;A_Cancelled
3171;Application_1413308979;13;User_10;1;New credit;Home improvement;6000.0;A_Cancelled
3172;Application_1413308979;15;User_10;1;New credit;Home improvement;6000.0;A_Cancelled
3173;Application_1413308979;18;User_10;1;New credit;Home improvement;6000.0;A_Cancelled
3174;Application_1413308979;2;User_10;1;New credit;Home improvement;6000.0;A_Cancelled
3175;Application_1413308979;1;User_4;1;New credit;Home improvement;6000.0;A_Cancelled
4157;Application_236257423;4;User_1;1;New credit;Extra spending limit;10000.0;A_Cancelled
4158;Application_236257423;8;User_1;1;New credit;Extra spending limit;10000.0;A_Cancelled
4159;Application_236257423;3;User_1;1;New credit;Extra spending limit;10000.0;A_Cancelled
4160;Application_236257423;20;User_15;1;New credit;Extra spending limit;10000.0;A_Cancelled
4161;Application_236257423;0;User_92;1;New credit;Extra spending limit;10000.0;A_Cancelled
4162;Application_236257423;12;User_92;1;New credit;Extra spending limit;10000.0;A_Cancelled
4163;Application_236257423;13;User_92;1;New credit;Extra spending limit;10000.0;A_Cancelled
4164;Application_236257423;15;User_92;1;New credit;Extra spending limit;10000.0;A_Cancelled
4165;Application_236257423;18;User_92;1;New credit;Extra spending limit;10000.0;A_Cancelled
4166;Application_236257423;2;User_92;1;New credit;Extra spending limit;10000.0;A_Cancelled
4167;Application_236257423;1;User_1;1;New credit;Extra spending limit;10000.0;A_Cancelled
4245;Application_664267418;4;User_1;1;New credit;Existing loan takeover;10000.0;A_Cancelled
4246;Application_664267418;8;User_1;1;New credit;Existing loan takeover;10000.0;A_Cancelled
4247;Application_664267418;3;User_1;1;New credit;Existing loan takeover;10000.0;A_Cancelled
4248;Application_664267418;20;User_49;1;New credit;Existing loan takeover;10000.0;A_Cancelled
4249;Application_664267418;0;User_49;1;New credit;Existing loan takeover;10000.0;A_Cancelled
4250;Application_664267418;12;User_49;1;New credit;Existing loan takeover;10000.0;A_Cancelled
4251;Application_664267418;13;User_49;1;New credit;Existing loan takeover;10000.0;A_Cancelled
4252;Application_664267418;15;User_49;1;New credit;Existing loan takeover;10000.0;A_Cancelled
4253;Application_664267418;18;User_49;1;New credit;Existing loan takeover;10000.0;A_Cancelled
4254;Application_664267418;2;User_49;1;New credit;Existing loan takeover;10000.0;A_Cancelled
4255;Application_664267418;1;User_10;1;New credit;Existing loan takeover;10000.0;A_Cancelled
4683;Application_409724822;4;User_1;1;New credit;Home improvement;38500.0;A_Cancelled
4684;Application_409724822;8;User_1;1;New credit;Home improvement;38500.0;A_Cancelled
4685;Application_409724822;3;User_1;1;New credit;Home improvement;38500.0;A_Cancelled
4686;Application_409724822;20;User_71;1;New credit;Home improvement;38500.0;A_Cancelled
4687;Application_409724822;0;User_71;1;New credit;Home improvement;38500.0;A_Cancelled
4688;Application_409724822;12;User_71;1;New credit;Home improvement;38500.0;A_Cancelled
4689;Application_409724822;13;User_71;1;New credit;Home improvement;38500.0;A_Cancelled
4690;Application_409724822;15;User_71;1;New credit;Home improvement;38500.0;A_Cancelled
4691;Application_409724822;18;User_71;1;New credit;Home improvement;38500.0;A_Cancelled
4692;Application_409724822;2;User_71;1;New credit;Home improvement;38500.0;A_Cancelled
4693;Application_409724822;1;User_1;1;New credit;Home improvement;38500.0;A_Cancelled
4694;Application_788960916;4;User_1;1;New credit;Car;45000.0;A_Cancelled
4695;Application_788960916;8;User_1;1;New credit;Car;45000.0;A_Cancelled
4696;Application_788960916;3;User_1;1;New credit;Car;45000.0;A_Cancelled
4697;Application_788960916;20;User_15;1;New credit;Car;45000.0;A_Cancelled
4698;Application_788960916;0;User_15;1;New credit;Car;45000.0;A_Cancelled
4699;Application_788960916;12;User_15;1;New credit;Car;45000.0;A_Cancelled
4700;Application_788960916;13;User_15;1;New credit;Car;45000.0;A_Cancelled
4701;Application_788960916;15;User_15;1;New credit;Car;45000.0;A_Cancelled
4702;Application_788960916;18;User_15;1;New credit;Car;45000.0;A_Cancelled
4703;Application_788960916;2;User_15;1;New credit;Car;45000.0;A_Cancelled
4704;Application_788960916;1;User_1;1;New credit;Car;45000.0;A_Cancelled
4967;Application_1931792282;4;User_1;85;New credit;Home improvement;7000.0;A_Denied
4968;Application_1931792282;8;User_1;85;New credit;Home improvement;7000.0;A_Denied
4969;Application_1931792282;3;User_1;85;New credit;Home improvement;7000.0;A_Denied
4970;Application_1931792282;20;User_71;85;New credit;Home improvement;7000.0;A_Denied
4971;Application_1931792282;0;User_10;85;New credit;Home improvement;7000.0;A_Denied
4972;Application_1931792282;12;User_10;85;New credit;Home improvement;7000.0;A_Denied
4973;Application_1931792282;13;User_10;85;New credit;Home improvement;7000.0;A_Denied
4974;Application_1931792282;15;User_10;85;New credit;Home improvement;7000.0;A_Denied
4975;Application_1931792282;18;User_10;85;New credit;Home improvement;7000.0;A_Denied
4976;Application_1931792282;2;User_10;85;New credit;Home improvement;7000.0;A_Denied
4977;Application_1931792282;5;User_2;85;New credit;Home improvement;7000.0;A_Denied
5008;Application_1838732360;4;User_24;4;New credit;Existing loan takeover;5000.0;A_Cancelled
5009;Application_1838732360;20;User_24;4;New credit;Existing loan takeover;5000.0;A_Cancelled
5010;Application_1838732360;3;User_24;4;New credit;Existing loan takeover;5000.0;A_Cancelled
5011;Application_1838732360;0;User_24;4;New credit;Existing loan takeover;5000.0;A_Cancelled
5012;Application_1838732360;12;User_24;4;New credit;Existing loan takeover;5000.0;A_Cancelled
5013;Application_1838732360;13;User_24;4;New credit;Existing loan takeover;5000.0;A_Cancelled
5014;Application_1838732360;15;User_24;4;New credit;Existing loan takeover;5000.0;A_Cancelled
5015;Application_1838732360;18;User_24;4;New credit;Existing loan takeover;5000.0;A_Cancelled
5016;Application_1838732360;2;User_24;4;New credit;Existing loan takeover;5000.0;A_Cancelled
5017;Application_1838732360;1;User_1;4;New credit;Existing loan takeover;5000.0;A_Cancelled
5065;Application_1930449097;4;User_14;4;New credit;Home improvement;20000.0;A_Cancelled
5066;Application_1930449097;20;User_14;4;New credit;Home improvement;20000.0;A_Cancelled
5067;Application_1930449097;3;User_14;4;New credit;Home improvement;20000.0;A_Cancelled
5068;Application_1930449097;0;User_14;4;New credit;Home improvement;20000.0;A_Cancelled
5069;Application_1930449097;12;User_14;4;New credit;Home improvement;20000.0;A_Cancelled
5070;Application_1930449097;13;User_14;4;New credit;Home improvement;20000.0;A_Cancelled
5071;Application_1930449097;15;User_14;4;New credit;Home improvement;20000.0;A_Cancelled
5072;Application_1930449097;18;User_14;4;New credit;Home improvement;20000.0;A_Cancelled
5073;Application_1930449097;2;User_14;4;New credit;Home improvement;20000.0;A_Cancelled
5074;Application_1930449097;1;User_1;4;New credit;Home improvement;20000.0;A_Cancelled
5273;Application_911291915;4;User_4;13;Limit raise;Car;25000.0;A_Cancelled
5274;Application_911291915;3;User_4;13;Limit raise;Car;25000.0;A_Cancelled
5275;Application_911291915;20;User_71;13;Limit raise;Car;25000.0;A_Cancelled
5276;Application_911291915;0;User_71;13;Limit raise;Car;25000.0;A_Cancelled
5277;Application_911291915;12;User_71;13;Limit raise;Car;25000.0;A_Cancelled
5278;Application_911291915;13;User_71;13;Limit raise;Car;25000.0;A_Cancelled
5279;Application_911291915;15;User_71;13;Limit raise;Car;25000.0;A_Cancelled
5280;Application_911291915;18;User_71;13;Limit raise;Car;25000.0;A_Cancelled
5281;Application_911291915;2;User_71;13;Limit raise;Car;25000.0;A_Cancelled
5282;Application_911291915;1;User_1;13;Limit raise;Car;25000.0;A_Cancelled
5708;Application_874857207;4;User_1;1;New credit;Car;12000.0;A_Cancelled
5709;Application_874857207;8;User_1;1;New credit;Car;12000.0;A_Cancelled
5710;Application_874857207;3;User_1;1;New credit;Car;12000.0;A_Cancelled
5711;Application_874857207;20;User_89;1;New credit;Car;12000.0;A_Cancelled
5712;Application_874857207;0;User_24;1;New credit;Car;12000.0;A_Cancelled
5713;Application_874857207;12;User_24;1;New credit;Car;12000.0;A_Cancelled
5714;Application_874857207;13;User_24;1;New credit;Car;12000.0;A_Cancelled
5715;Application_874857207;15;User_24;1;New credit;Car;12000.0;A_Cancelled
5716;Application_874857207;18;User_24;1;New credit;Car;12000.0;A_Cancelled
5717;Application_874857207;2;User_24;1;New credit;Car;12000.0;A_Cancelled
5718;Application_874857207;1;User_1;1;New credit;Car;12000.0;A_Cancelled
5888;Application_1363165385;4;User_1;1;New credit;Remaining debt home;35000.0;A_Cancelled
5889;Application_1363165385;8;User_1;1;New credit;Remaining debt home;35000.0;A_Cancelled
5890;Application_1363165385;3;User_1;1;New credit;Remaining debt home;35000.0;A_Cancelled
5891;Application_1363165385;20;User_49;1;New credit;Remaining debt home;35000.0;A_Cancelled
5892;Application_1363165385;0;User_5;1;New credit;Remaining debt home;35000.0;A_Cancelled
5893;Application_1363165385;12;User_5;1;New credit;Remaining debt home;35000.0;A_Cancelled
5894;Application_1363165385;13;User_5;1;New credit;Remaining debt home;35000.0;A_Cancelled
5895;Application_1363165385;15;User_5;1;New credit;Remaining debt home;35000.0;A_Cancelled
5896;Application_1363165385;18;User_5;1;New credit;Remaining debt home;35000.0;A_Cancelled
5897;Application_1363165385;2;User_5;1;New credit;Remaining debt home;35000.0;A_Cancelled
5898;Application_1363165385;1;User_27;1;New credit;Remaining debt home;35000.0;A_Cancelled
6095;Application_1747572025;4;User_1;86;New credit;Caravan / Camper;12500.0;A_Cancelled
6096;Application_1747572025;8;User_1;86;New credit;Caravan / Camper;12500.0;A_Cancelled
6097;Application_1747572025;3;User_1;86;New credit;Caravan / Camper;12500.0;A_Cancelled
6098;Application_1747572025;20;User_49;86;New credit;Caravan / Camper;12500.0;A_Cancelled
6099;Application_1747572025;0;User_24;86;New credit;Caravan / Camper;12500.0;A_Cancelled
6100;Application_1747572025;12;User_24;86;New credit;Caravan / Camper;12500.0;A_Cancelled
6101;Application_1747572025;13;User_24;86;New credit;Caravan / Camper;12500.0;A_Cancelled
6102;Application_1747572025;15;User_24;86;New credit;Caravan / Camper;12500.0;A_Cancelled
6103;Application_1747572025;18;User_24;86;New credit;Caravan / Camper;12500.0;A_Cancelled
6104;Application_1747572025;2;User_24;86;New credit;Caravan / Camper;12500.0;A_Cancelled
6105;Application_1747572025;11;User_14;86;New credit;Caravan / Camper;12500.0;A_Cancelled
6106;Application_1747572025;1;User_14;86;New credit;Caravan / Camper;12500.0;A_Cancelled
6107;Application_1302654957;4;User_1;1;New credit;Existing loan takeover;37500.0;A_Cancelled
6108;Application_1302654957;8;User_1;1;New credit;Existing loan takeover;37500.0;A_Cancelled
6109;Application_1302654957;3;User_1;1;New credit;Existing loan takeover;37500.0;A_Cancelled
6110;Application_1302654957;20;User_108;1;New credit;Existing loan takeover;37500.0;A_Cancelled
6111;Application_1302654957;0;User_108;1;New credit;Existing loan takeover;37500.0;A_Cancelled
6112;Application_1302654957;12;User_108;1;New credit;Existing loan takeover;37500.0;A_Cancelled
6113;Application_1302654957;13;User_108;1;New credit;Existing loan takeover;37500.0;A_Cancelled
6114;Application_1302654957;15;User_108;1;New credit;Existing loan takeover;37500.0;A_Cancelled
6115;Application_1302654957;18;User_108;1;New credit;Existing loan takeover;37500.0;A_Cancelled
6116;Application_1302654957;2;User_108;1;New credit;Existing loan takeover;37500.0;A_Cancelled
6117;Application_1302654957;1;User_1;1;New credit;Existing loan takeover;37500.0;A_Cancelled
6137;Application_1930715945;4;User_1;1;New credit;Home improvement;35000.0;A_Cancelled
6138;Application_1930715945;8;User_1;1;New credit;Home improvement;35000.0;A_Cancelled
6139;Application_1930715945;3;User_1;1;New credit;Home improvement;35000.0;A_Cancelled
6140;Application_1930715945;20;User_37;1;New credit;Home improvement;35000.0;A_Cancelled
6141;Application_1930715945;0;User_28;1;New credit;Home improvement;35000.0;A_Cancelled
6142;Application_1930715945;12;User_28;1;New credit;Home improvement;35000.0;A_Cancelled
6143;Application_1930715945;13;User_28;1;New credit;Home improvement;35000.0;A_Cancelled
6144;Application_1930715945;15;User_28;1;New credit;Home improvement;35000.0;A_Cancelled
6145;Application_1930715945;18;User_28;1;New credit;Home improvement;35000.0;A_Cancelled
6146;Application_1930715945;2;User_28;1;New credit;Home improvement;35000.0;A_Cancelled
6147;Application_1930715945;1;User_1;1;New credit;Home improvement;35000.0;A_Cancelled
6697;Application_341998174;4;User_110;4;New credit;Unknown;0.0;A_Cancelled
6698;Application_341998174;20;User_110;4;New credit;Unknown;0.0;A_Cancelled
6699;Application_341998174;3;User_110;4;New credit;Unknown;0.0;A_Cancelled
6700;Application_341998174;0;User_110;4;New credit;Unknown;0.0;A_Cancelled
6701;Application_341998174;12;User_110;4;New credit;Unknown;0.0;A_Cancelled
6702;Application_341998174;13;User_110;4;New credit;Unknown;0.0;A_Cancelled
6703;Application_341998174;15;User_110;4;New credit;Unknown;0.0;A_Cancelled
6704;Application_341998174;18;User_110;4;New credit;Unknown;0.0;A_Cancelled
6705;Application_341998174;2;User_110;4;New credit;Unknown;0.0;A_Cancelled
6706;Application_341998174;1;User_1;4;New credit;Unknown;0.0;A_Cancelled
7228;Application_1848603655;4;User_1;1;New credit;Car;6300.0;A_Cancelled
7229;Application_1848603655;8;User_1;1;New credit;Car;6300.0;A_Cancelled
7230;Application_1848603655;3;User_1;1;New credit;Car;6300.0;A_Cancelled
7231;Application_1848603655;20;User_35;1;New credit;Car;6300.0;A_Cancelled
7232;Application_1848603655;0;User_44;1;New credit;Car;6300.0;A_Cancelled
7233;Application_1848603655;12;User_44;1;New credit;Car;6300.0;A_Cancelled
7234;Application_1848603655;13;User_44;1;New credit;Car;6300.0;A_Cancelled
7235;Application_1848603655;15;User_44;1;New credit;Car;6300.0;A_Cancelled
7236;Application_1848603655;18;User_44;1;New credit;Car;6300.0;A_Cancelled
7237;Application_1848603655;2;User_44;1;New credit;Car;6300.0;A_Cancelled
7238;Application_1848603655;1;User_1;1;New credit;Car;6300.0;A_Cancelled
8240;Application_1060570579;4;User_89;4;New credit;Unknown;0.0;A_Cancelled
8241;Application_1060570579;20;User_89;4;New credit;Unknown;0.0;A_Cancelled
8242;Application_1060570579;3;User_89;4;New credit;Unknown;0.0;A_Cancelled
8243;Application_1060570579;0;User_89;4;New credit;Unknown;0.0;A_Cancelled
8244;Application_1060570579;12;User_89;4;New credit;Unknown;0.0;A_Cancelled
8245;Application_1060570579;13;User_89;4;New credit;Unknown;0.0;A_Cancelled
8246;Application_1060570579;15;User_89;4;New credit;Unknown;0.0;A_Cancelled
8247;Application_1060570579;18;User_89;4;New credit;Unknown;0.0;A_Cancelled
8248;Application_1060570579;2;User_89;4;New credit;Unknown;0.0;A_Cancelled
8249;Application_1060570579;1;User_1;4;New credit;Unknown;0.0;A_Cancelled
8322;Application_637491144;4;User_4;4;New credit;Car;7500.0;A_Cancelled
8323;Application_637491144;20;User_4;4;New credit;Car;7500.0;A_Cancelled
8324;Application_637491144;3;User_4;4;New credit;Car;7500.0;A_Cancelled
8325;Application_637491144;0;User_4;4;New credit;Car;7500.0;A_Cancelled
8326;Application_637491144;12;User_4;4;New credit;Car;7500.0;A_Cancelled
8327;Application_637491144;13;User_4;4;New credit;Car;7500.0;A_Cancelled
8328;Application_637491144;15;User_4;4;New credit;Car;7500.0;A_Cancelled
8329;Application_637491144;18;User_4;4;New credit;Car;7500.0;A_Cancelled
8330;Application_637491144;2;User_4;4;New credit;Car;7500.0;A_Cancelled
8331;Application_637491144;1;User_4;4;New credit;Car;7500.0;A_Cancelled
8378;Application_1386615618;4;User_1;1;New credit;Home improvement;50000.0;A_Cancelled
8379;Application_1386615618;8;User_1;1;New credit;Home improvement;50000.0;A_Cancelled
8380;Application_1386615618;3;User_1;1;New credit;Home improvement;50000.0;A_Cancelled
8381;Application_1386615618;20;User_24;1;New credit;Home improvement;50000.0;A_Cancelled
