;Case ID;Activity;Resource;Variant index;(case) ApplicationType;(case) LoanGoal;(case) RequestedAmount;lbl
9430;Application_899505410;12;User_44;1172;New credit;Existing loan takeover;5000.0;A_Pending
9431;Application_899505410;13;User_44;1172;New credit;Existing loan takeover;5000.0;A_Pending
9432;Application_899505410;15;User_44;1172;New credit;Existing loan takeover;5000.0;A_Pending
9433;Application_899505410;24;User_100;1172;New credit;Existing loan takeover;5000.0;A_Pending
9434;Application_899505410;9;User_118;1172;New credit;Existing loan takeover;5000.0;A_Pending
9435;Application_899505410;14;User_118;1172;New credit;Existing loan takeover;5000.0;A_Pending
9436;Application_899505410;19;User_100;1172;New credit;Existing loan takeover;5000.0;A_Pending
9437;Application_899505410;6;User_100;1172;New credit;Existing loan takeover;5000.0;A_Pending
9438;Application_899505410;24;User_125;1172;New credit;Existing loan takeover;5000.0;A_Pending
9439;Application_899505410;9;User_125;1172;New credit;Existing loan takeover;5000.0;A_Pending
9440;Application_899505410;10;User_102;1172;New credit;Existing loan takeover;5000.0;A_Pending
9441;Application_899505410;7;User_102;1172;New credit;Existing loan takeover;5000.0;A_Pending
12664;Application_1041929908;4;User_1;1182;New credit;Existing loan takeover;30000.0;A_Pending
12665;Application_1041929908;8;User_1;1182;New credit;Existing loan takeover;30000.0;A_Pending
12666;Application_1041929908;21;User_5;1182;New credit;Existing loan takeover;30000.0;A_Pending
12667;Application_1041929908;20;User_49;1182;New credit;Existing loan takeover;30000.0;A_Pending
12668;Application_1041929908;3;User_5;1182;New credit;Existing loan takeover;30000.0;A_Pending
12669;Application_1041929908;0;User_49;1182;New credit;Existing loan takeover;30000.0;A_Pending
12670;Application_1041929908;12;User_49;1182;New credit;Existing loan takeover;30000.0;A_Pending
12671;Application_1041929908;13;User_49;1182;New credit;Existing loan takeover;30000.0;A_Pending
12672;Application_1041929908;12;User_49;1182;New credit;Existing loan takeover;30000.0;A_Pending
12673;Application_1041929908;13;User_49;1182;New credit;Existing loan takeover;30000.0;A_Pending
12674;Application_1041929908;11;User_49;1182;New credit;Existing loan takeover;30000.0;A_Pending
12675;Application_1041929908;11;User_49;1182;New credit;Existing loan takeover;30000.0;A_Pending
12676;Application_1041929908;12;User_49;1182;New credit;Existing loan takeover;30000.0;A_Pending
12677;Application_1041929908;13;User_49;1182;New credit;Existing loan takeover;30000.0;A_Pending
12678;Application_1041929908;12;User_49;1182;New credit;Existing loan takeover;30000.0;A_Pending
12679;Application_1041929908;13;User_49;1182;New credit;Existing loan takeover;30000.0;A_Pending
12680;Application_1041929908;15;User_49;1182;New credit;Existing loan takeover;30000.0;A_Pending
12681;Application_1041929908;15;User_49;1182;New credit;Existing loan takeover;30000.0;A_Pending
12682;Application_1041929908;18;User_49;1182;New credit;Existing loan takeover;30000.0;A_Pending
12683;Application_1041929908;2;User_49;1182;New credit;Existing loan takeover;30000.0;A_Pending
12684;Application_1041929908;24;User_29;1182;New credit;Existing loan takeover;30000.0;A_Pending
12685;Application_1041929908;9;User_116;1182;New credit;Existing loan takeover;30000.0;A_Pending
12686;Application_1041929908;14;User_116;1182;New credit;Existing loan takeover;30000.0;A_Pending
12687;Application_1041929908;10;User_29;1182;New credit;Existing loan takeover;30000.0;A_Pending
12688;Application_1041929908;7;User_29;1182;New credit;Existing loan takeover;30000.0;A_Pending
15554;Application_2088193617;4;User_1;1205;New credit;Existing loan takeover;15000.0;A_Pending
15555;Application_2088193617;8;User_1;1205;New credit;Existing loan takeover;15000.0;A_Pending
15556;Application_2088193617;3;User_1;1205;New credit;Existing loan takeover;15000.0;A_Pending
15557;Application_2088193617;20;User_13;1205;New credit;Existing loan takeover;15000.0;A_Pending
15558;Application_2088193617;0;User_11;1205;New credit;Existing loan takeover;15000.0;A_Pending
15559;Application_2088193617;12;User_11;1205;New credit;Existing loan takeover;15000.0;A_Pending
15560;Application_2088193617;13;User_11;1205;New credit;Existing loan takeover;15000.0;A_Pending
15561;Application_2088193617;15;User_11;1205;New credit;Existing loan takeover;15000.0;A_Pending
15562;Application_2088193617;18;User_11;1205;New credit;Existing loan takeover;15000.0;A_Pending
15563;Application_2088193617;2;User_11;1205;New credit;Existing loan takeover;15000.0;A_Pending
15564;Application_2088193617;12;User_18;1205;New credit;Existing loan takeover;15000.0;A_Pending
15565;Application_2088193617;13;User_18;1205;New credit;Existing loan takeover;15000.0;A_Pending
15566;Application_2088193617;15;User_18;1205;New credit;Existing loan takeover;15000.0;A_Pending
15567;Application_2088193617;12;User_28;1205;New credit;Existing loan takeover;15000.0;A_Pending
15568;Application_2088193617;13;User_28;1205;New credit;Existing loan takeover;15000.0;A_Pending
15569;Application_2088193617;12;User_28;1205;New credit;Existing loan takeover;15000.0;A_Pending
15570;Application_2088193617;13;User_28;1205;New credit;Existing loan takeover;15000.0;A_Pending
15571;Application_2088193617;15;User_28;1205;New credit;Existing loan takeover;15000.0;A_Pending
15572;Application_2088193617;15;User_28;1205;New credit;Existing loan takeover;15000.0;A_Pending
15573;Application_2088193617;24;User_118;1205;New credit;Existing loan takeover;15000.0;A_Pending
15574;Application_2088193617;9;User_118;1205;New credit;Existing loan takeover;15000.0;A_Pending
15575;Application_2088193617;14;User_118;1205;New credit;Existing loan takeover;15000.0;A_Pending
15576;Application_2088193617;19;User_49;1205;New credit;Existing loan takeover;15000.0;A_Pending
15577;Application_2088193617;6;User_90;1205;New credit;Existing loan takeover;15000.0;A_Pending
15578;Application_2088193617;24;User_49;1205;New credit;Existing loan takeover;15000.0;A_Pending
15579;Application_2088193617;9;User_49;1205;New credit;Existing loan takeover;15000.0;A_Pending
15580;Application_2088193617;10;User_90;1205;New credit;Existing loan takeover;15000.0;A_Pending
15581;Application_2088193617;7;User_90;1205;New credit;Existing loan takeover;15000.0;A_Pending
16743;Application_2127502880;4;User_35;1213;New credit;Remaining debt home;0.0;A_Pending
16744;Application_2127502880;20;User_35;1213;New credit;Remaining debt home;0.0;A_Pending
16745;Application_2127502880;3;User_35;1213;New credit;Remaining debt home;0.0;A_Pending
16746;Application_2127502880;0;User_35;1213;New credit;Remaining debt home;0.0;A_Pending
16747;Application_2127502880;12;User_35;1213;New credit;Remaining debt home;0.0;A_Pending
16748;Application_2127502880;13;User_35;1213;New credit;Remaining debt home;0.0;A_Pending
16749;Application_2127502880;15;User_35;1213;New credit;Remaining debt home;0.0;A_Pending
16750;Application_2127502880;18;User_35;1213;New credit;Remaining debt home;0.0;A_Pending
16751;Application_2127502880;2;User_35;1213;New credit;Remaining debt home;0.0;A_Pending
16752;Application_2127502880;12;User_35;1213;New credit;Remaining debt home;0.0;A_Pending
16753;Application_2127502880;13;User_35;1213;New credit;Remaining debt home;0.0;A_Pending
16754;Application_2127502880;16;User_35;1213;New credit;Remaining debt home;0.0;A_Pending
16755;Application_2127502880;12;User_28;1213;New credit;Remaining debt home;0.0;A_Pending
16756;Application_2127502880;13;User_28;1213;New credit;Remaining debt home;0.0;A_Pending
16757;Application_2127502880;15;User_28;1213;New credit;Remaining debt home;0.0;A_Pending
16758;Application_2127502880;12;User_27;1213;New credit;Remaining debt home;0.0;A_Pending
16759;Application_2127502880;13;User_27;1213;New credit;Remaining debt home;0.0;A_Pending
16760;Application_2127502880;15;User_27;1213;New credit;Remaining debt home;0.0;A_Pending
16761;Application_2127502880;12;User_2;1213;New credit;Remaining debt home;0.0;A_Pending
16762;Application_2127502880;13;User_2;1213;New credit;Remaining debt home;0.0;A_Pending
16763;Application_2127502880;24;User_30;1213;New credit;Remaining debt home;0.0;A_Pending
16764;Application_2127502880;9;User_117;1213;New credit;Remaining debt home;0.0;A_Pending
16765;Application_2127502880;14;User_117;1213;New credit;Remaining debt home;0.0;A_Pending
16766;Application_2127502880;19;User_30;1213;New credit;Remaining debt home;0.0;A_Pending
16767;Application_2127502880;6;User_30;1213;New credit;Remaining debt home;0.0;A_Pending
16768;Application_2127502880;24;User_30;1213;New credit;Remaining debt home;0.0;A_Pending
16769;Application_2127502880;9;User_116;1213;New credit;Remaining debt home;0.0;A_Pending
16770;Application_2127502880;19;User_30;1213;New credit;Remaining debt home;0.0;A_Pending
16771;Application_2127502880;6;User_30;1213;New credit;Remaining debt home;0.0;A_Pending
16772;Application_2127502880;10;User_119;1213;New credit;Remaining debt home;0.0;A_Pending
16773;Application_2127502880;7;User_119;1213;New credit;Remaining debt home;0.0;A_Pending
16955;Application_71758051;4;User_1;1214;New credit;Caravan / Camper;16500.0;A_Pending
16956;Application_71758051;8;User_1;1214;New credit;Caravan / Camper;16500.0;A_Pending
16957;Application_71758051;3;User_1;1214;New credit;Caravan / Camper;16500.0;A_Pending
16958;Application_71758051;20;User_5;1214;New credit;Caravan / Camper;16500.0;A_Pending
16959;Application_71758051;0;User_19;1214;New credit;Caravan / Camper;16500.0;A_Pending
16960;Application_71758051;12;User_19;1214;New credit;Caravan / Camper;16500.0;A_Pending
16961;Application_71758051;13;User_19;1214;New credit;Caravan / Camper;16500.0;A_Pending
16962;Application_71758051;12;User_19;1214;New credit;Caravan / Camper;16500.0;A_Pending
16963;Application_71758051;13;User_19;1214;New credit;Caravan / Camper;16500.0;A_Pending
16964;Application_71758051;15;User_19;1214;New credit;Caravan / Camper;16500.0;A_Pending
16965;Application_71758051;15;User_19;1214;New credit;Caravan / Camper;16500.0;A_Pending
16966;Application_71758051;18;User_19;1214;New credit;Caravan / Camper;16500.0;A_Pending
16967;Application_71758051;2;User_19;1214;New credit;Caravan / Camper;16500.0;A_Pending
16968;Application_71758051;12;User_18;1214;New credit;Caravan / Camper;16500.0;A_Pending
16969;Application_71758051;13;User_18;1214;New credit;Caravan / Camper;16500.0;A_Pending
16970;Application_71758051;15;User_18;1214;New credit;Caravan / Camper;16500.0;A_Pending
16971;Application_71758051;12;User_28;1214;New credit;Caravan / Camper;16500.0;A_Pending
16972;Application_71758051;13;User_28;1214;New credit;Caravan / Camper;16500.0;A_Pending
16973;Application_71758051;11;User_28;1214;New credit;Caravan / Camper;16500.0;A_Pending
16974;Application_71758051;12;User_27;1214;New credit;Caravan / Camper;16500.0;A_Pending
16975;Application_71758051;13;User_27;1214;New credit;Caravan / Camper;16500.0;A_Pending
16976;Application_71758051;15;User_27;1214;New credit;Caravan / Camper;16500.0;A_Pending
16977;Application_71758051;24;User_118;1214;New credit;Caravan / Camper;16500.0;A_Pending
16978;Application_71758051;9;User_118;1214;New credit;Caravan / Camper;16500.0;A_Pending
16979;Application_71758051;14;User_118;1214;New credit;Caravan / Camper;16500.0;A_Pending
16980;Application_71758051;19;User_24;1214;New credit;Caravan / Camper;16500.0;A_Pending
16981;Application_71758051;6;User_100;1214;New credit;Caravan / Camper;16500.0;A_Pending
16982;Application_71758051;24;User_24;1214;New credit;Caravan / Camper;16500.0;A_Pending
16983;Application_71758051;9;User_24;1214;New credit;Caravan / Camper;16500.0;A_Pending
16984;Application_71758051;10;User_113;1214;New credit;Caravan / Camper;16500.0;A_Pending
16985;Application_71758051;7;User_113;1214;New credit;Caravan / Camper;16500.0;A_Pending
24208;Application_858669578;4;User_1;758;New credit;Car;10000.0;A_Pending
24209;Application_858669578;8;User_1;758;New credit;Car;10000.0;A_Pending
24210;Application_858669578;3;User_1;758;New credit;Car;10000.0;A_Pending
24211;Application_858669578;20;User_44;758;New credit;Car;10000.0;A_Pending
24212;Application_858669578;0;User_18;758;New credit;Car;10000.0;A_Pending
24213;Application_858669578;12;User_18;758;New credit;Car;10000.0;A_Pending
24214;Application_858669578;13;User_18;758;New credit;Car;10000.0;A_Pending
24215;Application_858669578;15;User_18;758;New credit;Car;10000.0;A_Pending
24216;Application_858669578;18;User_18;758;New credit;Car;10000.0;A_Pending
24217;Application_858669578;2;User_18;758;New credit;Car;10000.0;A_Pending
24218;Application_858669578;12;User_6;758;New credit;Car;10000.0;A_Pending
24219;Application_858669578;13;User_6;758;New credit;Car;10000.0;A_Pending
24220;Application_858669578;15;User_6;758;New credit;Car;10000.0;A_Pending
24221;Application_858669578;12;User_85;758;New credit;Car;10000.0;A_Pending
24222;Application_858669578;13;User_85;758;New credit;Car;10000.0;A_Pending
24223;Application_858669578;15;User_85;758;New credit;Car;10000.0;A_Pending
24224;Application_858669578;12;User_18;758;New credit;Car;10000.0;A_Pending
24225;Application_858669578;13;User_18;758;New credit;Car;10000.0;A_Pending
24226;Application_858669578;15;User_18;758;New credit;Car;10000.0;A_Pending
24227;Application_858669578;24;User_68;758;New credit;Car;10000.0;A_Pending
24228;Application_858669578;9;User_113;758;New credit;Car;10000.0;A_Pending
24229;Application_858669578;14;User_113;758;New credit;Car;10000.0;A_Pending
24230;Application_858669578;19;User_68;758;New credit;Car;10000.0;A_Pending
24231;Application_858669578;6;User_68;758;New credit;Car;10000.0;A_Pending
24232;Application_858669578;24;User_68;758;New credit;Car;10000.0;A_Pending
24233;Application_858669578;9;User_116;758;New credit;Car;10000.0;A_Pending
24234;Application_858669578;10;User_68;758;New credit;Car;10000.0;A_Pending
24235;Application_858669578;7;User_68;758;New credit;Car;10000.0;A_Pending
24724;Application_1655935522;4;User_41;1272;New credit;Unknown;0.0;A_Pending
24725;Application_1655935522;20;User_41;1272;New credit;Unknown;0.0;A_Pending
24726;Application_1655935522;3;User_41;1272;New credit;Unknown;0.0;A_Pending
24727;Application_1655935522;0;User_41;1272;New credit;Unknown;0.0;A_Pending
24728;Application_1655935522;12;User_41;1272;New credit;Unknown;0.0;A_Pending
24729;Application_1655935522;13;User_41;1272;New credit;Unknown;0.0;A_Pending
24730;Application_1655935522;11;User_41;1272;New credit;Unknown;0.0;A_Pending
24731;Application_1655935522;12;User_41;1272;New credit;Unknown;0.0;A_Pending
24732;Application_1655935522;13;User_41;1272;New credit;Unknown;0.0;A_Pending
24733;Application_1655935522;15;User_41;1272;New credit;Unknown;0.0;A_Pending
24734;Application_1655935522;18;User_41;1272;New credit;Unknown;0.0;A_Pending
24735;Application_1655935522;2;User_41;1272;New credit;Unknown;0.0;A_Pending
24736;Application_1655935522;24;User_117;1272;New credit;Unknown;0.0;A_Pending
24737;Application_1655935522;9;User_117;1272;New credit;Unknown;0.0;A_Pending
24738;Application_1655935522;14;User_117;1272;New credit;Unknown;0.0;A_Pending
24739;Application_1655935522;19;User_109;1272;New credit;Unknown;0.0;A_Pending
24740;Application_1655935522;6;User_109;1272;New credit;Unknown;0.0;A_Pending
24741;Application_1655935522;12;User_34;1272;New credit;Unknown;0.0;A_Pending
24742;Application_1655935522;13;User_34;1272;New credit;Unknown;0.0;A_Pending
24743;Application_1655935522;16;User_34;1272;New credit;Unknown;0.0;A_Pending
24744;Application_1655935522;14;User_109;1272;New credit;Unknown;0.0;A_Pending
24745;Application_1655935522;10;User_109;1272;New credit;Unknown;0.0;A_Pending
24746;Application_1655935522;7;User_109;1272;New credit;Unknown;0.0;A_Pending
24947;Application_323872264;4;User_1;1274;New credit;Remaining debt home;20000.0;A_Cancelled
24948;Application_323872264;8;User_1;1274;New credit;Remaining debt home;20000.0;A_Cancelled
24949;Application_323872264;3;User_1;1274;New credit;Remaining debt home;20000.0;A_Cancelled
24950;Application_323872264;20;User_41;1274;New credit;Remaining debt home;20000.0;A_Cancelled
24951;Application_323872264;0;User_18;1274;New credit;Remaining debt home;20000.0;A_Cancelled
24952;Application_323872264;12;User_18;1274;New credit;Remaining debt home;20000.0;A_Cancelled
24953;Application_323872264;13;User_18;1274;New credit;Remaining debt home;20000.0;A_Cancelled
24954;Application_323872264;15;User_18;1274;New credit;Remaining debt home;20000.0;A_Cancelled
24955;Application_323872264;18;User_18;1274;New credit;Remaining debt home;20000.0;A_Cancelled
24956;Application_323872264;2;User_18;1274;New credit;Remaining debt home;20000.0;A_Cancelled
24957;Application_323872264;12;User_85;1274;New credit;Remaining debt home;20000.0;A_Cancelled
24958;Application_323872264;13;User_85;1274;New credit;Remaining debt home;20000.0;A_Cancelled
24959;Application_323872264;15;User_85;1274;New credit;Remaining debt home;20000.0;A_Cancelled
24960;Application_323872264;24;User_75;1274;New credit;Remaining debt home;20000.0;A_Cancelled
24961;Application_323872264;9;User_85;1274;New credit;Remaining debt home;20000.0;A_Cancelled
24962;Application_323872264;12;User_85;1274;New credit;Remaining debt home;20000.0;A_Cancelled
24963;Application_323872264;13;User_85;1274;New credit;Remaining debt home;20000.0;A_Cancelled
24964;Application_323872264;15;User_85;1274;New credit;Remaining debt home;20000.0;A_Cancelled
