;Case ID;Activity;Resource;Variant index;(case) ApplicationType;(case) LoanGoal;(case) RequestedAmount;lbl
7739;Application_402170266;2;User_89;94;New credit;Unknown;0.0;A_Cancelled
7740;Application_402170266;1;User_1;94;New credit;Unknown;0.0;A_Cancelled
10026;Application_1299976284;4;User_1;885;New credit;Car;5000.0;A_Denied
10027;Application_1299976284;8;User_1;885;New credit;Car;5000.0;A_Denied
10028;Application_1299976284;3;User_1;885;New credit;Car;5000.0;A_Denied
10029;Application_1299976284;0;User_52;885;New credit;Car;5000.0;A_Denied
10030;Application_1299976284;12;User_52;885;New credit;Car;5000.0;A_Denied
10031;Application_1299976284;13;User_52;885;New credit;Car;5000.0;A_Denied
10032;Application_1299976284;11;User_52;885;New credit;Car;5000.0;A_Denied
10033;Application_1299976284;5;User_52;885;New credit;Car;5000.0;A_Denied
14207;Application_953335632;4;User_1;16;New credit;Existing loan takeover;5000.0;A_Cancelled
14208;Application_953335632;8;User_1;16;New credit;Existing loan takeover;5000.0;A_Cancelled
14209;Application_953335632;3;User_1;16;New credit;Existing loan takeover;5000.0;A_Cancelled
14210;Application_953335632;0;User_108;16;New credit;Existing loan takeover;5000.0;A_Cancelled
14211;Application_953335632;12;User_108;16;New credit;Existing loan takeover;5000.0;A_Cancelled
14212;Application_953335632;13;User_108;16;New credit;Existing loan takeover;5000.0;A_Cancelled
14213;Application_953335632;15;User_108;16;New credit;Existing loan takeover;5000.0;A_Cancelled
14214;Application_953335632;18;User_108;16;New credit;Existing loan takeover;5000.0;A_Cancelled
14215;Application_953335632;2;User_108;16;New credit;Existing loan takeover;5000.0;A_Cancelled
14216;Application_953335632;1;User_1;16;New credit;Existing loan takeover;5000.0;A_Cancelled
15865;Application_93779745;4;User_1;215;New credit;Car;12500.0;A_Cancelled
15866;Application_93779745;8;User_1;215;New credit;Car;12500.0;A_Cancelled
15867;Application_93779745;21;User_17;215;New credit;Car;12500.0;A_Cancelled
15868;Application_93779745;20;User_17;215;New credit;Car;12500.0;A_Cancelled
15869;Application_93779745;3;User_17;215;New credit;Car;12500.0;A_Cancelled
15870;Application_93779745;0;User_10;215;New credit;Car;12500.0;A_Cancelled
15871;Application_93779745;12;User_10;215;New credit;Car;12500.0;A_Cancelled
15872;Application_93779745;13;User_10;215;New credit;Car;12500.0;A_Cancelled
15873;Application_93779745;1;User_10;215;New credit;Car;12500.0;A_Cancelled
21461;Application_971306755;4;User_85;94;New credit;Unknown;0.0;A_Cancelled
21462;Application_971306755;20;User_85;94;New credit;Unknown;0.0;A_Cancelled
21463;Application_971306755;3;User_85;94;New credit;Unknown;0.0;A_Cancelled
21464;Application_971306755;0;User_85;94;New credit;Unknown;0.0;A_Cancelled
21465;Application_971306755;12;User_85;94;New credit;Unknown;0.0;A_Cancelled
21466;Application_971306755;13;User_85;94;New credit;Unknown;0.0;A_Cancelled
21467;Application_971306755;16;User_85;94;New credit;Unknown;0.0;A_Cancelled
21468;Application_971306755;18;User_85;94;New credit;Unknown;0.0;A_Cancelled
21469;Application_971306755;2;User_85;94;New credit;Unknown;0.0;A_Cancelled
21470;Application_971306755;1;User_1;94;New credit;Unknown;0.0;A_Cancelled
23622;Application_293542118;4;User_1;88;New credit;Car;14500.0;A_Cancelled
23623;Application_293542118;8;User_1;88;New credit;Car;14500.0;A_Cancelled
23624;Application_293542118;3;User_1;88;New credit;Car;14500.0;A_Cancelled
23625;Application_293542118;20;User_108;88;New credit;Car;14500.0;A_Cancelled
23626;Application_293542118;0;User_3;88;New credit;Car;14500.0;A_Cancelled
23627;Application_293542118;12;User_3;88;New credit;Car;14500.0;A_Cancelled
23628;Application_293542118;13;User_3;88;New credit;Car;14500.0;A_Cancelled
23629;Application_293542118;1;User_3;88;New credit;Car;14500.0;A_Cancelled
23957;Application_330481586;4;User_1;16;New credit;Home improvement;12500.0;A_Cancelled
23958;Application_330481586;8;User_1;16;New credit;Home improvement;12500.0;A_Cancelled
23959;Application_330481586;3;User_1;16;New credit;Home improvement;12500.0;A_Cancelled
23960;Application_330481586;0;User_6;16;New credit;Home improvement;12500.0;A_Cancelled
23961;Application_330481586;12;User_6;16;New credit;Home improvement;12500.0;A_Cancelled
23962;Application_330481586;13;User_6;16;New credit;Home improvement;12500.0;A_Cancelled
23963;Application_330481586;15;User_6;16;New credit;Home improvement;12500.0;A_Cancelled
23964;Application_330481586;18;User_6;16;New credit;Home improvement;12500.0;A_Cancelled
23965;Application_330481586;2;User_6;16;New credit;Home improvement;12500.0;A_Cancelled
23966;Application_330481586;1;User_1;16;New credit;Home improvement;12500.0;A_Cancelled
25078;Application_460586697;4;User_1;16;New credit;Home improvement;5000.0;A_Cancelled
25079;Application_460586697;8;User_1;16;New credit;Home improvement;5000.0;A_Cancelled
25080;Application_460586697;3;User_1;16;New credit;Home improvement;5000.0;A_Cancelled
25081;Application_460586697;0;User_13;16;New credit;Home improvement;5000.0;A_Cancelled
25082;Application_460586697;12;User_13;16;New credit;Home improvement;5000.0;A_Cancelled
25083;Application_460586697;13;User_13;16;New credit;Home improvement;5000.0;A_Cancelled
25084;Application_460586697;15;User_13;16;New credit;Home improvement;5000.0;A_Cancelled
25085;Application_460586697;18;User_13;16;New credit;Home improvement;5000.0;A_Cancelled
25086;Application_460586697;2;User_13;16;New credit;Home improvement;5000.0;A_Cancelled
25087;Application_460586697;1;User_1;16;New credit;Home improvement;5000.0;A_Cancelled
37004;Application_1399193504;4;User_27;94;New credit;Remaining debt home;22500.0;A_Cancelled
37005;Application_1399193504;20;User_27;94;New credit;Remaining debt home;22500.0;A_Cancelled
37006;Application_1399193504;3;User_27;94;New credit;Remaining debt home;22500.0;A_Cancelled
37007;Application_1399193504;0;User_27;94;New credit;Remaining debt home;22500.0;A_Cancelled
37008;Application_1399193504;12;User_27;94;New credit;Remaining debt home;22500.0;A_Cancelled
37009;Application_1399193504;13;User_27;94;New credit;Remaining debt home;22500.0;A_Cancelled
37010;Application_1399193504;16;User_27;94;New credit;Remaining debt home;22500.0;A_Cancelled
37011;Application_1399193504;18;User_27;94;New credit;Remaining debt home;22500.0;A_Cancelled
37012;Application_1399193504;2;User_27;94;New credit;Remaining debt home;22500.0;A_Cancelled
37013;Application_1399193504;1;User_1;94;New credit;Remaining debt home;22500.0;A_Cancelled
38641;Application_1793705869;4;User_1;16;New credit;Car;7500.0;A_Cancelled
38642;Application_1793705869;8;User_1;16;New credit;Car;7500.0;A_Cancelled
38643;Application_1793705869;3;User_1;16;New credit;Car;7500.0;A_Cancelled
38644;Application_1793705869;0;User_14;16;New credit;Car;7500.0;A_Cancelled
38645;Application_1793705869;12;User_14;16;New credit;Car;7500.0;A_Cancelled
38646;Application_1793705869;13;User_14;16;New credit;Car;7500.0;A_Cancelled
38647;Application_1793705869;15;User_14;16;New credit;Car;7500.0;A_Cancelled
38648;Application_1793705869;18;User_14;16;New credit;Car;7500.0;A_Cancelled
38649;Application_1793705869;2;User_14;16;New credit;Car;7500.0;A_Cancelled
38650;Application_1793705869;1;User_18;16;New credit;Car;7500.0;A_Cancelled
39921;Application_746829180;4;User_1;16;New credit;Car;9000.0;A_Cancelled
39922;Application_746829180;8;User_1;16;New credit;Car;9000.0;A_Cancelled
39923;Application_746829180;3;User_1;16;New credit;Car;9000.0;A_Cancelled
39924;Application_746829180;0;User_18;16;New credit;Car;9000.0;A_Cancelled
39925;Application_746829180;12;User_18;16;New credit;Car;9000.0;A_Cancelled
39926;Application_746829180;13;User_18;16;New credit;Car;9000.0;A_Cancelled
39927;Application_746829180;15;User_18;16;New credit;Car;9000.0;A_Cancelled
39928;Application_746829180;18;User_18;16;New credit;Car;9000.0;A_Cancelled
39929;Application_746829180;2;User_18;16;New credit;Car;9000.0;A_Cancelled
39930;Application_746829180;1;User_1;16;New credit;Car;9000.0;A_Cancelled
42218;Application_79480908;4;User_1;16;New credit;Other, see explanation;10000.0;A_Cancelled
42219;Application_79480908;8;User_1;16;New credit;Other, see explanation;10000.0;A_Cancelled
42220;Application_79480908;3;User_1;16;New credit;Other, see explanation;10000.0;A_Cancelled
42221;Application_79480908;0;User_70;16;New credit;Other, see explanation;10000.0;A_Cancelled
42222;Application_79480908;12;User_70;16;New credit;Other, see explanation;10000.0;A_Cancelled
42223;Application_79480908;13;User_70;16;New credit;Other, see explanation;10000.0;A_Cancelled
42224;Application_79480908;15;User_70;16;New credit;Other, see explanation;10000.0;A_Cancelled
42225;Application_79480908;18;User_70;16;New credit;Other, see explanation;10000.0;A_Cancelled
42226;Application_79480908;2;User_70;16;New credit;Other, see explanation;10000.0;A_Cancelled
42227;Application_79480908;1;User_1;16;New credit;Other, see explanation;10000.0;A_Cancelled
42569;Application_1858876732;4;User_1;1366;New credit;Home improvement;25000.0;A_Cancelled
42570;Application_1858876732;8;User_1;1366;New credit;Home improvement;25000.0;A_Cancelled
42571;Application_1858876732;17;User_144;1366;New credit;Home improvement;25000.0;A_Cancelled
42572;Application_1858876732;21;User_24;1366;New credit;Home improvement;25000.0;A_Cancelled
42573;Application_1858876732;20;User_24;1366;New credit;Home improvement;25000.0;A_Cancelled
42574;Application_1858876732;3;User_24;1366;New credit;Home improvement;25000.0;A_Cancelled
42575;Application_1858876732;0;User_10;1366;New credit;Home improvement;25000.0;A_Cancelled
42576;Application_1858876732;12;User_10;1366;New credit;Home improvement;25000.0;A_Cancelled
42577;Application_1858876732;13;User_10;1366;New credit;Home improvement;25000.0;A_Cancelled
42578;Application_1858876732;1;User_1;1366;New credit;Home improvement;25000.0;A_Cancelled
43135;Application_406415014;4;User_1;16;New credit;Car;5000.0;A_Cancelled
43136;Application_406415014;8;User_1;16;New credit;Car;5000.0;A_Cancelled
43137;Application_406415014;3;User_1;16;New credit;Car;5000.0;A_Cancelled
43138;Application_406415014;0;User_14;16;New credit;Car;5000.0;A_Cancelled
43139;Application_406415014;12;User_14;16;New credit;Car;5000.0;A_Cancelled
43140;Application_406415014;13;User_14;16;New credit;Car;5000.0;A_Cancelled
43141;Application_406415014;15;User_14;16;New credit;Car;5000.0;A_Cancelled
43142;Application_406415014;18;User_14;16;New credit;Car;5000.0;A_Cancelled
43143;Application_406415014;2;User_14;16;New credit;Car;5000.0;A_Cancelled
43144;Application_406415014;1;User_1;16;New credit;Car;5000.0;A_Cancelled
50449;Application_1168520628;4;User_1;88;New credit;Existing loan takeover;30000.0;A_Cancelled
50450;Application_1168520628;8;User_1;88;New credit;Existing loan takeover;30000.0;A_Cancelled
50451;Application_1168520628;3;User_1;88;New credit;Existing loan takeover;30000.0;A_Cancelled
50452;Application_1168520628;20;User_10;88;New credit;Existing loan takeover;30000.0;A_Cancelled
50453;Application_1168520628;0;User_7;88;New credit;Existing loan takeover;30000.0;A_Cancelled
50454;Application_1168520628;12;User_7;88;New credit;Existing loan takeover;30000.0;A_Cancelled
50455;Application_1168520628;13;User_7;88;New credit;Existing loan takeover;30000.0;A_Cancelled
50456;Application_1168520628;1;User_7;88;New credit;Existing loan takeover;30000.0;A_Cancelled
53240;Application_584076631;4;User_1;16;New credit;Car;10000.0;A_Cancelled
53241;Application_584076631;8;User_1;16;New credit;Car;10000.0;A_Cancelled
53242;Application_584076631;3;User_1;16;New credit;Car;10000.0;A_Cancelled
53243;Application_584076631;0;User_19;16;New credit;Car;10000.0;A_Cancelled
53244;Application_584076631;12;User_19;16;New credit;Car;10000.0;A_Cancelled
53245;Application_584076631;13;User_19;16;New credit;Car;10000.0;A_Cancelled
53246;Application_584076631;15;User_19;16;New credit;Car;10000.0;A_Cancelled
53247;Application_584076631;18;User_19;16;New credit;Car;10000.0;A_Cancelled
53248;Application_584076631;2;User_19;16;New credit;Car;10000.0;A_Cancelled
53249;Application_584076631;1;User_5;16;New credit;Car;10000.0;A_Cancelled
53626;Application_1306442758;4;User_1;16;New credit;Home improvement;20000.0;A_Cancelled
53627;Application_1306442758;8;User_1;16;New credit;Home improvement;20000.0;A_Cancelled
53628;Application_1306442758;3;User_1;16;New credit;Home improvement;20000.0;A_Cancelled
53629;Application_1306442758;0;User_24;16;New credit;Home improvement;20000.0;A_Cancelled
53630;Application_1306442758;12;User_24;16;New credit;Home improvement;20000.0;A_Cancelled
53631;Application_1306442758;13;User_24;16;New credit;Home improvement;20000.0;A_Cancelled
53632;Application_1306442758;15;User_24;16;New credit;Home improvement;20000.0;A_Cancelled
53633;Application_1306442758;18;User_24;16;New credit;Home improvement;20000.0;A_Cancelled
53634;Application_1306442758;2;User_24;16;New credit;Home improvement;20000.0;A_Cancelled
53635;Application_1306442758;1;User_1;16;New credit;Home improvement;20000.0;A_Cancelled
54363;Application_800242481;4;User_1;16;New credit;Existing loan takeover;5000.0;A_Cancelled
54364;Application_800242481;8;User_1;16;New credit;Existing loan takeover;5000.0;A_Cancelled
54365;Application_800242481;3;User_1;16;New credit;Existing loan takeover;5000.0;A_Cancelled
54366;Application_800242481;0;User_10;16;New credit;Existing loan takeover;5000.0;A_Cancelled
54367;Application_800242481;12;User_10;16;New credit;Existing loan takeover;5000.0;A_Cancelled
54368;Application_800242481;13;User_10;16;New credit;Existing loan takeover;5000.0;A_Cancelled
54369;Application_800242481;15;User_10;16;New credit;Existing loan takeover;5000.0;A_Cancelled
54370;Application_800242481;18;User_10;16;New credit;Existing loan takeover;5000.0;A_Cancelled
54371;Application_800242481;2;User_10;16;New credit;Existing loan takeover;5000.0;A_Cancelled
54372;Application_800242481;1;User_1;16;New credit;Existing loan takeover;5000.0;A_Cancelled
57520;Application_929698331;4;User_1;16;New credit;Car;15000.0;A_Cancelled
57521;Application_929698331;8;User_1;16;New credit;Car;15000.0;A_Cancelled
57522;Application_929698331;3;User_1;16;New credit;Car;15000.0;A_Cancelled
57523;Application_929698331;0;User_18;16;New credit;Car;15000.0;A_Cancelled
57524;Application_929698331;12;User_18;16;New credit;Car;15000.0;A_Cancelled
57525;Application_929698331;13;User_18;16;New credit;Car;15000.0;A_Cancelled
57526;Application_929698331;15;User_18;16;New credit;Car;15000.0;A_Cancelled
57527;Application_929698331;18;User_18;16;New credit;Car;15000.0;A_Cancelled
57528;Application_929698331;2;User_18;16;New credit;Car;15000.0;A_Cancelled
57529;Application_929698331;1;User_1;16;New credit;Car;15000.0;A_Cancelled
59915;Application_1495710846;4;User_1;16;New credit;Car;15000.0;A_Cancelled
59916;Application_1495710846;8;User_1;16;New credit;Car;15000.0;A_Cancelled
59917;Application_1495710846;3;User_1;16;New credit;Car;15000.0;A_Cancelled
59918;Application_1495710846;0;User_13;16;New credit;Car;15000.0;A_Cancelled
59919;Application_1495710846;12;User_13;16;New credit;Car;15000.0;A_Cancelled
59920;Application_1495710846;13;User_13;16;New credit;Car;15000.0;A_Cancelled
59921;Application_1495710846;15;User_13;16;New credit;Car;15000.0;A_Cancelled
59922;Application_1495710846;18;User_13;16;New credit;Car;15000.0;A_Cancelled
59923;Application_1495710846;2;User_13;16;New credit;Car;15000.0;A_Cancelled
59924;Application_1495710846;1;User_1;16;New credit;Car;15000.0;A_Cancelled
60619;Application_994827670;4;User_1;16;New credit;Car;5000.0;A_Cancelled
60620;Application_994827670;8;User_1;16;New credit;Car;5000.0;A_Cancelled
60621;Application_994827670;3;User_1;16;New credit;Car;5000.0;A_Cancelled
60622;Application_994827670;0;User_23;16;New credit;Car;5000.0;A_Cancelled
60623;Application_994827670;12;User_23;16;New credit;Car;5000.0;A_Cancelled
60624;Application_994827670;13;User_23;16;New credit;Car;5000.0;A_Cancelled
60625;Application_994827670;15;User_23;16;New credit;Car;5000.0;A_Cancelled
60626;Application_994827670;18;User_23;16;New credit;Car;5000.0;A_Cancelled
60627;Application_994827670;2;User_23;16;New credit;Car;5000.0;A_Cancelled
60628;Application_994827670;1;User_1;16;New credit;Car;5000.0;A_Cancelled
61135;Application_1162940619;4;User_1;16;New credit;Car;5000.0;A_Cancelled
61136;Application_1162940619;8;User_1;16;New credit;Car;5000.0;A_Cancelled
61137;Application_1162940619;3;User_1;16;New credit;Car;5000.0;A_Cancelled
61138;Application_1162940619;0;User_23;16;New credit;Car;5000.0;A_Cancelled
61139;Application_1162940619;12;User_23;16;New credit;Car;5000.0;A_Cancelled
61140;Application_1162940619;13;User_23;16;New credit;Car;5000.0;A_Cancelled
61141;Application_1162940619;15;User_23;16;New credit;Car;5000.0;A_Cancelled
61142;Application_1162940619;18;User_23;16;New credit;Car;5000.0;A_Cancelled
61143;Application_1162940619;2;User_23;16;New credit;Car;5000.0;A_Cancelled
61144;Application_1162940619;1;User_1;16;New credit;Car;5000.0;A_Cancelled
61790;Application_1573951177;4;User_1;16;New credit;Car;10000.0;A_Cancelled
61791;Application_1573951177;8;User_1;16;New credit;Car;10000.0;A_Cancelled
61792;Application_1573951177;3;User_1;16;New credit;Car;10000.0;A_Cancelled
61793;Application_1573951177;0;User_73;16;New credit;Car;10000.0;A_Cancelled
61794;Application_1573951177;12;User_73;16;New credit;Car;10000.0;A_Cancelled
61795;Application_1573951177;13;User_73;16;New credit;Car;10000.0;A_Cancelled
61796;Application_1573951177;15;User_73;16;New credit;Car;10000.0;A_Cancelled
61797;Application_1573951177;18;User_73;16;New credit;Car;10000.0;A_Cancelled
61798;Application_1573951177;2;User_73;16;New credit;Car;10000.0;A_Cancelled
61799;Application_1573951177;1;User_1;16;New credit;Car;10000.0;A_Cancelled
61902;Application_319988162;4;User_1;16;New credit;Home improvement;30000.0;A_Cancelled
61903;Application_319988162;8;User_1;16;New credit;Home improvement;30000.0;A_Cancelled
61904;Application_319988162;3;User_1;16;New credit;Home improvement;30000.0;A_Cancelled
61905;Application_319988162;0;User_28;16;New credit;Home improvement;30000.0;A_Cancelled
61906;Application_319988162;12;User_28;16;New credit;Home improvement;30000.0;A_Cancelled
61907;Application_319988162;13;User_28;16;New credit;Home improvement;30000.0;A_Cancelled
61908;Application_319988162;15;User_28;16;New credit;Home improvement;30000.0;A_Cancelled
61909;Application_319988162;18;User_28;16;New credit;Home improvement;30000.0;A_Cancelled
61910;Application_319988162;2;User_28;16;New credit;Home improvement;30000.0;A_Cancelled
61911;Application_319988162;1;User_1;16;New credit;Home improvement;30000.0;A_Cancelled
63235;Application_1620019982;4;User_1;16;New credit;Home improvement;10000.0;A_Cancelled
63236;Application_1620019982;8;User_1;16;New credit;Home improvement;10000.0;A_Cancelled
63237;Application_1620019982;3;User_1;16;New credit;Home improvement;10000.0;A_Cancelled
63238;Application_1620019982;0;User_74;16;New credit;Home improvement;10000.0;A_Cancelled
63239;Application_1620019982;12;User_74;16;New credit;Home improvement;10000.0;A_Cancelled
63240;Application_1620019982;13;User_74;16;New credit;Home improvement;10000.0;A_Cancelled
63241;Application_1620019982;15;User_74;16;New credit;Home improvement;10000.0;A_Cancelled
63242;Application_1620019982;18;User_74;16;New credit;Home improvement;10000.0;A_Cancelled
63243;Application_1620019982;2;User_74;16;New credit;Home improvement;10000.0;A_Cancelled
63244;Application_1620019982;1;User_1;16;New credit;Home improvement;10000.0;A_Cancelled
63870;Application_1063919815;4;User_1;16;New credit;Home improvement;12000.0;A_Cancelled
63871;Application_1063919815;8;User_1;16;New credit;Home improvement;12000.0;A_Cancelled
63872;Application_1063919815;3;User_1;16;New credit;Home improvement;12000.0;A_Cancelled
63873;Application_1063919815;0;User_3;16;New credit;Home improvement;12000.0;A_Cancelled
63874;Application_1063919815;12;User_3;16;New credit;Home improvement;12000.0;A_Cancelled
63875;Application_1063919815;13;User_3;16;New credit;Home improvement;12000.0;A_Cancelled
63876;Application_1063919815;15;User_3;16;New credit;Home improvement;12000.0;A_Cancelled
63877;Application_1063919815;18;User_3;16;New credit;Home improvement;12000.0;A_Cancelled
63878;Application_1063919815;2;User_3;16;New credit;Home improvement;12000.0;A_Cancelled
63879;Application_1063919815;1;User_1;16;New credit;Home improvement;12000.0;A_Cancelled
70365;Application_1977167996;4;User_1;16;New credit;Home improvement;30000.0;A_Cancelled
70366;Application_1977167996;8;User_1;16;New credit;Home improvement;30000.0;A_Cancelled
70367;Application_1977167996;3;User_1;16;New credit;Home improvement;30000.0;A_Cancelled
70368;Application_1977167996;0;User_16;16;New credit;Home improvement;30000.0;A_Cancelled
70369;Application_1977167996;12;User_16;16;New credit;Home improvement;30000.0;A_Cancelled
70370;Application_1977167996;13;User_16;16;New credit;Home improvement;30000.0;A_Cancelled
70371;Application_1977167996;15;User_16;16;New credit;Home improvement;30000.0;A_Cancelled
70372;Application_1977167996;18;User_16;16;New credit;Home improvement;30000.0;A_Cancelled
70373;Application_1977167996;2;User_16;16;New credit;Home improvement;30000.0;A_Cancelled
70374;Application_1977167996;1;User_1;16;New credit;Home improvement;30000.0;A_Cancelled
70739;Application_297915214;4;User_1;16;New credit;Home improvement;6000.0;A_Cancelled
70740;Application_297915214;8;User_1;16;New credit;Home improvement;6000.0;A_Cancelled
70741;Application_297915214;3;User_1;16;New credit;Home improvement;6000.0;A_Cancelled
70742;Application_297915214;0;User_16;16;New credit;Home improvement;6000.0;A_Cancelled
70743;Application_297915214;12;User_16;16;New credit;Home improvement;6000.0;A_Cancelled
70744;Application_297915214;13;User_16;16;New credit;Home improvement;6000.0;A_Cancelled
70745;Application_297915214;15;User_16;16;New credit;Home improvement;6000.0;A_Cancelled
70746;Application_297915214;18;User_16;16;New credit;Home improvement;6000.0;A_Cancelled
70747;Application_297915214;2;User_16;16;New credit;Home improvement;6000.0;A_Cancelled
70748;Application_297915214;1;User_1;16;New credit;Home improvement;6000.0;A_Cancelled
77881;Application_2042185584;4;User_1;16;New credit;Car;10000.0;A_Cancelled
77882;Application_2042185584;8;User_1;16;New credit;Car;10000.0;A_Cancelled
77883;Application_2042185584;3;User_1;16;New credit;Car;10000.0;A_Cancelled
77884;Application_2042185584;0;User_41;16;New credit;Car;10000.0;A_Cancelled
77885;Application_2042185584;12;User_41;16;New credit;Car;10000.0;A_Cancelled
77886;Application_2042185584;13;User_41;16;New credit;Car;10000.0;A_Cancelled
77887;Application_2042185584;15;User_41;16;New credit;Car;10000.0;A_Cancelled
77888;Application_2042185584;18;User_41;16;New credit;Car;10000.0;A_Cancelled
77889;Application_2042185584;2;User_41;16;New credit;Car;10000.0;A_Cancelled
77890;Application_2042185584;1;User_1;16;New credit;Car;10000.0;A_Cancelled
78025;Application_1084538604;4;User_1;16;New credit;Car;5000.0;A_Cancelled
78026;Application_1084538604;8;User_1;16;New credit;Car;5000.0;A_Cancelled
78027;Application_1084538604;3;User_1;16;New credit;Car;5000.0;A_Cancelled
78028;Application_1084538604;0;User_4;16;New credit;Car;5000.0;A_Cancelled
78029;Application_1084538604;12;User_4;16;New credit;Car;5000.0;A_Cancelled
78030;Application_1084538604;13;User_4;16;New credit;Car;5000.0;A_Cancelled
78031;Application_1084538604;15;User_4;16;New credit;Car;5000.0;A_Cancelled
78032;Application_1084538604;18;User_4;16;New credit;Car;5000.0;A_Cancelled
78033;Application_1084538604;2;User_4;16;New credit;Car;5000.0;A_Cancelled
78034;Application_1084538604;1;User_23;16;New credit;Car;5000.0;A_Cancelled
78599;Application_104273532;4;User_1;16;New credit;Car;5000.0;A_Cancelled
78600;Application_104273532;8;User_1;16;New credit;Car;5000.0;A_Cancelled
78601;Application_104273532;3;User_1;16;New credit;Car;5000.0;A_Cancelled
78602;Application_104273532;0;User_24;16;New credit;Car;5000.0;A_Cancelled
78603;Application_104273532;12;User_24;16;New credit;Car;5000.0;A_Cancelled
78604;Application_104273532;13;User_24;16;New credit;Car;5000.0;A_Cancelled
78605;Application_104273532;15;User_24;16;New credit;Car;5000.0;A_Cancelled
78606;Application_104273532;18;User_24;16;New credit;Car;5000.0;A_Cancelled
78607;Application_104273532;2;User_24;16;New credit;Car;5000.0;A_Cancelled
78608;Application_104273532;1;User_3;16;New credit;Car;5000.0;A_Cancelled
79858;Application_1797631725;4;User_1;88;New credit;Extra spending limit;10000.0;A_Cancelled
79859;Application_1797631725;8;User_1;88;New credit;Extra spending limit;10000.0;A_Cancelled
79860;Application_1797631725;3;User_1;88;New credit;Extra spending limit;10000.0;A_Cancelled
79861;Application_1797631725;20;User_42;88;New credit;Extra spending limit;10000.0;A_Cancelled
79862;Application_1797631725;0;User_42;88;New credit;Extra spending limit;10000.0;A_Cancelled
79863;Application_1797631725;12;User_42;88;New credit;Extra spending limit;10000.0;A_Cancelled
79864;Application_1797631725;13;User_42;88;New credit;Extra spending limit;10000.0;A_Cancelled
79865;Application_1797631725;1;User_42;88;New credit;Extra spending limit;10000.0;A_Cancelled
82278;Application_2098856182;4;User_23;653;New credit;Unknown;0.0;A_Cancelled
82279;Application_2098856182;20;User_23;653;New credit;Unknown;0.0;A_Cancelled
82280;Application_2098856182;3;User_23;653;New credit;Unknown;0.0;A_Cancelled
82281;Application_2098856182;0;User_23;653;New credit;Unknown;0.0;A_Cancelled
82282;Application_2098856182;12;User_23;653;New credit;Unknown;0.0;A_Cancelled
82283;Application_2098856182;13;User_23;653;New credit;Unknown;0.0;A_Cancelled
82284;Application_2098856182;12;User_23;653;New credit;Unknown;0.0;A_Cancelled
82285;Application_2098856182;13;User_23;653;New credit;Unknown;0.0;A_Cancelled
82286;Application_2098856182;1;User_23;653;New credit;Unknown;0.0;A_Cancelled
82919;Application_409993555;4;User_1;16;New credit;Remaining debt home;38500.0;A_Cancelled
82920;Application_409993555;8;User_1;16;New credit;Remaining debt home;38500.0;A_Cancelled
82921;Application_409993555;3;User_1;16;New credit;Remaining debt home;38500.0;A_Cancelled
82922;Application_409993555;0;User_49;16;New credit;Remaining debt home;38500.0;A_Cancelled
82923;Application_409993555;12;User_49;16;New credit;Remaining debt home;38500.0;A_Cancelled
